[ 6.1828e-01 1.6971e-01 9.2787e-01 6.5265e-01 4.2847e-01 ] -9.99995e-01 9.99517e-01 -1.81883e+00
[ 6.0846e-01 1.6078e-01 9.1559e-01 6.4331e-01 4.2153e-01 ] -9.93365e-01 1.00113e+00 -1.81883e+00
[ 5.9477e-01 1.4785e-01 8.9816e-01 6.3052e-01 4.1254e-01 ] -9.83510e-01 1.00338e+00 -1.82204e+00
[ 5.8558e-01 1.3853e-01 8.8609e-01 6.2221e-01 4.0730e-01 ] -9.76263e-01 1.00505e+00 -1.82831e+00
[ 5.7561e-01 1.2807e-01 8.7275e-01 6.1338e-01 4.0218e-01 ] -9.67864e-01 1.00676e+00 -1.83756e+00
[ 5.6778e-01 1.1908e-01 8.6188e-01 6.0677e-01 3.9904e-01 ] -9.60653e-01 1.00845e+00 -1.84968e+00
[ 5.5666e-01 1.0673e-01 8.4654e-01 5.9726e-01 3.9430e-01 ] -9.50343e-01 1.01035e+00 -1.86462e+00
[ 5.4811e-01 9.6226e-02 8.3431e-01 5.9034e-01 3.9174e-01 ] -9.41732e-01 1.01240e+00 -1.88229e+00
[ 5.3373e-01 8.0097e-02 8.1430e-01 5.7811e-01 3.8588e-01 ] -9.27825e-01 1.01473e+00 -1.90264e+00
[ 5.2205e-01 6.5953e-02 7.9767e-01 5.6859e-01 3.8218e-01 ] -9.15914e-01 1.01742e+00 -1.92557e+00
[ 5.0219e-01 4.4128e-02 7.7019e-01 5.5154e-01 3.7367e-01 ] -8.96342e-01 1.02029e+00 -1.95103e+00
[ 4.8448e-01 2.3794e-02 7.4546e-01 5.3664e-01 3.6683e-01 ] -8.78387e-01 1.02373e+00 -1.97887e+00
[ 4.5711e-01 -5.4656e-03 7.0784e-01 5.1283e-01 3.5432e-01 ] -8.50509e-01 1.02695e+00 -2.00901e+00
[ 4.3051e-01 -3.4415e-02 6.7120e-01 4.8986e-01 3.4254e-01 ] -8.22714e-01 1.03074e+00 -2.04124e+00
[ 3.9438e-01 -7.2003e-02 6.2160e-01 4.5813e-01 3.2545e-01 ] -7.83068e-01 1.03330e+00 -2.07542e+00
[ 3.5768e-01 -1.1035e-01 5.7105e-01 4.2598e-01 3.0836e-01 ] -7.40713e-01 1.03576e+00 -2.11127e+00
[ 3.1407e-01 -1.5472e-01 5.1043e-01 3.8762e-01 2.8821e-01 ] -6.85133e-01 1.03505e+00 -2.14856e+00
[ 2.7035e-01 -1.9912e-01 4.4893e-01 3.4935e-01 2.6894e-01 ] -6.23378e-01 1.03222e+00 -2.18693e+00
[ 2.2544e-01 -2.4402e-01 3.8400e-01 3.1037e-01 2.5119e-01 ] -5.48141e-01 1.02328e+00 -2.22604e+00
[ 1.8428e-01 -2.8504e-01 3.2228e-01 2.7525e-01 2.3785e-01 ] -4.64173e-01 1.00881e+00 -2.26546e+00
[ 1.4978e-01 -3.1914e-01 2.6656e-01 2.4691e-01 2.3192e-01 ] -3.68841e-01 9.85330e-01 -2.30480e+00
[ 1.2490e-01 -3.4369e-01 2.2092e-01 2.2808e-01 2.3502e-01 ] -2.65594e-01 9.53465e-01 -2.34362e+00
[ 1.1244e-01 -3.5605e-01 1.8886e-01 2.2140e-01 2.4912e-01 ] -1.56948e-01 9.12548e-01 -2.38152e+00
