 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 1.8749e-03 1.8749e-03 [ 1.7795e-03 3.8569e-05 6.2447e-06 1.1552e-06 5.8216e-06 3.2168e-06 2.1462e-06 2.7268e-06 6.3386e-06 2.9021e-06 5.5382e-06 2.3297e-06 6.3883e-06 3.2363e-06 8.8129e-06 ] 9.9813e-01
 2.267e-01 3.8765e-03 3.8765e-03 [ 3.5085e-03 1.4089e-04 2.5169e-05 4.6454e-06 2.3409e-05 1.2921e-05 8.6132e-06 1.0931e-05 2.5349e-05 1.1631e-05 2.2209e-05 9.3450e-06 2.5605e-05 1.2968e-05 3.4364e-05 ] 9.9612e-01
 3.400e-01 5.8361e-03 5.8361e-03 [ 4.9949e-03 3.3012e-04 5.6853e-05 1.0544e-05 5.3127e-05 2.9273e-05 1.9485e-05 2.4682e-05 5.7015e-05 2.6252e-05 5.0178e-05 2.1124e-05 5.7803e-05 2.9267e-05 7.5410e-05 ] 9.9416e-01
 4.533e-01 7.8345e-03 7.8345e-03 [ 6.3481e-03 5.7605e-04 1.0220e-04 1.8974e-05 9.5590e-05 5.2540e-05 3.4904e-05 4.4094e-05 1.0130e-04 4.6876e-05 8.9722e-05 3.7798e-05 1.0324e-04 5.2246e-05 1.3084e-04 ] 9.9217e-01
 5.667e-01 9.8834e-03 9.8834e-03 [ 7.5635e-03 8.9263e-04 1.6142e-04 3.0110e-05 1.5166e-04 8.3100e-05 5.5065e-05 6.9329e-05 1.5817e-04 7.3653e-05 1.4123e-04 5.9548e-05 1.6226e-04 8.2067e-05 1.9965e-04 ] 9.9012e-01
 6.800e-01 1.1997e-02 1.1997e-02 [ 8.6556e-03 1.2748e-03 2.3592e-04 4.4178e-05 2.2248e-04 1.2144e-04 8.0224e-05 1.0059e-04 2.2755e-04 1.0678e-04 2.0519e-04 8.6608e-05 2.3533e-04 1.1894e-04 2.8098e-04 ] 9.8800e-01
 7.933e-01 1.4185e-02 1.4185e-02 [ 9.6385e-03 1.7148e-03 3.2649e-04 6.1466e-05 3.0947e-04 1.6818e-04 1.1070e-04 1.3814e-04 3.0936e-04 1.4650e-04 2.8221e-04 1.1927e-04 3.2300e-04 1.6311e-04 3.7402e-04 ] 9.8581e-01
 9.067e-01 1.6460e-02 1.6460e-02 [ 1.0520e-02 2.2098e-03 4.3474e-04 8.2318e-05 4.1434e-04 2.2404e-04 1.4686e-04 1.8227e-04 4.0352e-04 1.9309e-04 3.7303e-04 1.5788e-04 4.2592e-04 2.1487e-04 4.7812e-04 ] 9.8354e-01
 1.020e+00 1.8833e-02 1.8833e-02 [ 1.1306e-02 2.7553e-03 5.6223e-04 1.0715e-04 5.3917e-04 2.8990e-04 1.8916e-04 2.3334e-04 5.0992e-04 2.4689e-04 4.7849e-04 2.0284e-04 5.4487e-04 2.7459e-04 5.9267e-04 ] 9.8117e-01
 1.133e+00 2.1313e-02 2.1313e-02 [ 1.2005e-02 3.3457e-03 7.1094e-04 1.3645e-04 6.8638e-04 3.6677e-04 2.3810e-04 2.9177e-04 6.2846e-04 3.0829e-04 5.9957e-04 2.5463e-04 6.8073e-04 3.4266e-04 7.1720e-04 ] 9.7869e-01
 1.247e+00 2.3912e-02 2.3912e-02 [ 1.2623e-02 3.9753e-03 8.8310e-04 1.7079e-04 8.5879e-04 4.5583e-04 2.9427e-04 3.5802e-04 7.5901e-04 3.7774e-04 7.3737e-04 3.1378e-04 8.3448e-04 4.1954e-04 8.5129e-04 ] 9.7609e-01
 1.360e+00 2.6642e-02 2.6642e-02 [ 1.3164e-02 4.6384e-03 1.0813e-03 2.1083e-04 1.0597e-03 5.5843e-04 3.5835e-04 4.3263e-04 9.0147e-04 4.5573e-04 8.9314e-04 3.8089e-04 1.0072e-03 5.0573e-04 9.9462e-04 ] 9.7336e-01
 1.473e+00 2.9518e-02 2.9518e-02 [ 1.3634e-02 5.3295e-03 1.3085e-03 2.5733e-04 1.2929e-03 6.7610e-04 4.3108e-04 5.1619e-04 1.0557e-03 5.4283e-04 1.0683e-03 4.5667e-04 1.2003e-03 6.0180e-04 1.1470e-03 ] 9.7048e-01
 1.587e+00 3.2554e-02 3.2554e-02 [ 1.4037e-02 6.0430e-03 1.5681e-03 3.1117e-04 1.5627e-03 8.1059e-04 5.1329e-04 6.0939e-04 1.2216e-03 6.3968e-04 1.2643e-03 5.4188e-04 1.4149e-03 7.0839e-04 1.3082e-03 ] 9.6745e-01
 1.700e+00 3.5768e-02 3.5768e-02 [ 1.4377e-02 6.7732e-03 1.8639e-03 3.7334e-04 1.8740e-03 9.6385e-04 6.0594e-04 7.1299e-04 1.3991e-03 7.4699e-04 1.4830e-03 6.3736e-04 1.6526e-03 8.2618e-04 1.4781e-03 ] 9.6423e-01
 1.813e+00 3.9179e-02 3.9179e-02 [ 1.4659e-02 7.5151e-03 2.2003e-03 4.4499e-04 2.2325e-03 1.1381e-03 7.1005e-04 8.2781e-04 1.5881e-03 8.6555e-04 1.7262e-03 7.4409e-04 1.9151e-03 9.5595e-04 1.6569e-03 ] 9.6082e-01
 1.927e+00 4.2811e-02 4.2811e-02 [ 1.4885e-02 8.2637e-03 2.5821e-03 5.2740e-04 2.6445e-03 1.3358e-03 8.2677e-04 9.5481e-04 1.7884e-03 9.9625e-04 1.9960e-03 8.6311e-04 2.2042e-03 1.0985e-03 1.8445e-03 ] 9.5719e-01
 2.040e+00 4.6688e-02 4.6688e-02 [ 1.5059e-02 9.0147e-03 3.0147e-03 6.2203e-04 3.1173e-03 1.5597e-03 9.5737e-04 1.0950e-03 2.0002e-03 1.1400e-03 2.2946e-03 9.9558e-04 2.5218e-03 1.2548e-03 2.0412e-03 ] 9.5331e-01
 2.153e+00 5.0840e-02 5.0840e-02 [ 1.5185e-02 9.7639e-03 3.5044e-03 7.3053e-04 3.6588e-03 1.8129e-03 1.1032e-03 1.2495e-03 2.2232e-03 1.2980e-03 2.6244e-03 1.1428e-03 2.8699e-03 1.4258e-03 2.2471e-03 ] 9.4916e-01
 2.267e+00 5.5298e-02 5.5298e-02 [ 1.5266e-02 1.0508e-02 4.0579e-03 8.5473e-04 4.2783e-03 2.0988e-03 1.2659e-03 1.4197e-03 2.4575e-03 1.4713e-03 2.9882e-03 1.3061e-03 3.2509e-03 1.6125e-03 2.4626e-03 ] 9.4470e-01
 2.380e+00 6.0100e-02 6.0100e-02 [ 1.5306e-02 1.1243e-02 4.6828e-03 9.9670e-04 4.9858e-03 2.4211e-03 1.4469e-03 1.6068e-03 2.7032e-03 1.6613e-03 3.3886e-03 1.4870e-03 3.6671e-03 1.8161e-03 2.6879e-03 ] 9.3990e-01
 2.493e+00 6.5286e-02 6.5286e-02 [ 1.5307e-02 1.1968e-02 5.3874e-03 1.1587e-03 5.7925e-03 2.7839e-03 1.6481e-03 1.8123e-03 2.9601e-03 1.8692e-03 3.8287e-03 1.6872e-03 4.1209e-03 2.0378e-03 2.9237e-03 ] 9.3471e-01
 2.607e+00 7.0898e-02 7.0898e-02 [ 1.5273e-02 1.2679e-02 6.1809e-03 1.3433e-03 6.7109e-03 3.1917e-03 1.8714e-03 2.0378e-03 3.2284e-03 2.0967e-03 4.3118e-03 1.9084e-03 4.6151e-03 2.2787e-03 3.1702e-03 ] 9.2910e-01
 2.720e+00 7.6985e-02 7.6985e-02 [ 1.5207e-02 1.3376e-02 7.0733e-03 1.5533e-03 7.7545e-03 3.6494e-03 2.1187e-03 2.2851e-03 3.5082e-03 2.3453e-03 4.8410e-03 2.1524e-03 5.1524e-03 2.5403e-03 3.4281e-03 ] 9.2301e-01
 2.833e+00 8.3599e-02 8.3599e-02 [ 1.5112e-02 1.4057e-02 8.0753e-03 1.7917e-03 8.9383e-03 4.1620e-03 2.3922e-03 2.5560e-03 3.7994e-03 2.6167e-03 5.4199e-03 2.4213e-03 5.7356e-03 2.8239e-03 3.6978e-03 ] 9.1640e-01
 2.947e+00 9.0795e-02 9.0795e-02 [ 1.4990e-02 1.4722e-02 9.1987e-03 2.0618e-03 1.0278e-02 4.7352e-03 2.6940e-03 2.8523e-03 4.1022e-03 2.9126e-03 6.0520e-03 2.7171e-03 6.3674e-03 3.1308e-03 3.9801e-03 ] 9.0921e-01
 3.060e+00 9.8629e-02 9.8629e-02 [ 1.4845e-02 1.5369e-02 1.0456e-02 2.3671e-03 1.1792e-02 5.3748e-03 3.0265e-03 3.1761e-03 4.4166e-03 3.2351e-03 6.7409e-03 3.0419e-03 7.0508e-03 3.4624e-03 4.2753e-03 ] 9.0137e-01
 3.173e+00 1.0716e-01 1.0716e-01 [ 1.4678e-02 1.6000e-02 1.1859e-02 2.7114e-03 1.3496e-02 6.0869e-03 3.3918e-03 3.5294e-03 4.7426e-03 3.5858e-03 7.4901e-03 3.3979e-03 7.7885e-03 3.8200e-03 4.5842e-03 ] 8.9284e-01
 3.287e+00 1.1645e-01 1.1645e-01 [ 1.4491e-02 1.6613e-02 1.3422e-02 3.0984e-03 1.5411e-02 6.8774e-03 3.7923e-03 3.9142e-03 5.0802e-03 3.9667e-03 8.3029e-03 3.7872e-03 8.5829e-03 4.2049e-03 4.9071e-03 ] 8.8355e-01
 3.400e+00 1.2656e-01 1.2656e-01 [ 1.4288e-02 1.7210e-02 1.5158e-02 3.5323e-03 1.7556e-02 7.7527e-03 4.2301e-03 4.3324e-03 5.4294e-03 4.3797e-03 9.1825e-03 4.2119e-03 9.4363e-03 4.6181e-03 5.2446e-03 ] 8.7344e-01
 3.513e+00 1.3755e-01 1.3755e-01 [ 1.4068e-02 1.7790e-02 1.7081e-02 4.0168e-03 1.9948e-02 8.7186e-03 4.7071e-03 4.7860e-03 5.7898e-03 4.8263e-03 1.0132e-02 4.6738e-03 1.0351e-02 5.0607e-03 5.5968e-03 ] 8.6245e-01
 3.627e+00 1.4946e-01 1.4946e-01 [ 1.3835e-02 1.8354e-02 1.9202e-02 4.5559e-03 2.2608e-02 9.7807e-03 5.2252e-03 5.2766e-03 6.1614e-03 5.3081e-03 1.1152e-02 5.1747e-03 1.1327e-02 5.5333e-03 5.9640e-03 ] 8.5054e-01
 3.740e+00 1.6234e-01 1.6234e-01 [ 1.3588e-02 1.8901e-02 2.1532e-02 5.1530e-03 2.5551e-02 1.0944e-02 5.7855e-03 5.8054e-03 6.5434e-03 5.8263e-03 1.2246e-02 5.7159e-03 1.2367e-02 6.0363e-03 6.3460e-03 ] 8.3766e-01
 3.853e+00 1.7623e-01 1.7623e-01 [ 1.3330e-02 1.9433e-02 2.4081e-02 5.8111e-03 2.8792e-02 1.2211e-02 6.3889e-03 6.3734e-03 6.9354e-03 6.3816e-03 1.3414e-02 6.2982e-03 1.3469e-02 6.5695e-03 6.7426e-03 ] 8.2377e-01
 3.967e+00 1.9114e-01 1.9114e-01 [ 1.3060e-02 1.9947e-02 2.6855e-02 6.5324e-03 3.2341e-02 1.3586e-02 7.0355e-03 6.9808e-03 7.3363e-03 6.9741e-03 1.4653e-02 6.9217e-03 1.4632e-02 7.1323e-03 7.1530e-03 ] 8.0886e-01
 4.080e+00 2.0707e-01 2.0707e-01 [ 1.2778e-02 2.0444e-02 2.9856e-02 7.3182e-03 3.6203e-02 1.5067e-02 7.7245e-03 7.6273e-03 7.7451e-03 7.6035e-03 1.5963e-02 7.5860e-03 1.5853e-02 7.7235e-03 7.5762e-03 ] 7.9293e-01
 4.193e+00 2.2399e-01 2.2399e-01 [ 1.2486e-02 2.0921e-02 3.3080e-02 8.1683e-03 4.0378e-02 1.6654e-02 8.4543e-03 8.3114e-03 8.1601e-03 8.2684e-03 1.7340e-02 8.2895e-03 1.7129e-02 8.3411e-03 8.0108e-03 ] 7.7601e-01
