 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 1.8387e-03 1.8387e-03 [ 1.7529e-03 1.5640e-05 3.3186e-05 6.4211e-06 3.8576e-06 1.2234e-05 4.1046e-06 1.0376e-05 ] 9.9816e-01
 2.267e-01 3.8133e-03 3.8133e-03 [ 3.4822e-03 5.0546e-05 1.3333e-04 2.5752e-05 1.5468e-05 4.9037e-05 1.6447e-05 4.0523e-05 ] 9.9619e-01
 3.400e-01 5.6840e-03 5.6840e-03 [ 4.9232e-03 1.2862e-04 3.0220e-04 5.8193e-05 3.4942e-05 1.1070e-04 3.7115e-05 8.9007e-05 ] 9.9432e-01
 4.533e-01 7.5667e-03 7.5667e-03 [ 6.2173e-03 2.2165e-04 5.4274e-04 1.0408e-04 6.2463e-05 1.9772e-04 6.6251e-05 1.5453e-04 ] 9.9243e-01
 5.667e-01 9.4802e-03 9.4802e-03 [ 7.3580e-03 3.5014e-04 8.5910e-04 1.6387e-04 9.8289e-05 3.1078e-04 1.0405e-04 2.3591e-04 ] 9.9052e-01
 6.800e-01 1.1450e-02 1.1450e-02 [ 8.3688e-03 5.1004e-04 1.2567e-03 2.3818e-04 1.4275e-04 4.5074e-04 1.5078e-04 3.3209e-04 ] 9.8855e-01
 7.933e-01 1.3500e-02 1.3500e-02 [ 9.2648e-03 7.0122e-04 1.7423e-03 3.2773e-04 1.9625e-04 6.1868e-04 2.0675e-04 4.4213e-04 ] 9.8650e-01
 9.067e-01 1.5654e-02 1.5654e-02 [ 1.0057e-02 9.2686e-04 2.3240e-03 4.3341e-04 2.5929e-04 8.1589e-04 2.7233e-04 5.6517e-04 ] 9.8435e-01
 1.020e+00 1.7938e-02 1.7938e-02 [ 1.0757e-02 1.1893e-03 3.0115e-03 5.5625e-04 3.3242e-04 1.0438e-03 3.4797e-04 7.0049e-04 ] 9.8206e-01
 1.133e+00 2.0380e-02 2.0380e-02 [ 1.1373e-02 1.4908e-03 3.8162e-03 6.9743e-04 4.1631e-04 1.3042e-03 4.3415e-04 8.4745e-04 ] 9.7962e-01
 1.247e+00 2.3007e-02 2.3007e-02 [ 1.1916e-02 1.8340e-03 4.7513e-03 8.5831e-04 5.1170e-04 1.5991e-03 5.3146e-04 1.0055e-03 ] 9.7699e-01
 1.360e+00 2.5852e-02 2.5852e-02 [ 1.2393e-02 2.2224e-03 5.8318e-03 1.0404e-03 6.1944e-04 1.9304e-03 6.4053e-04 1.1743e-03 ] 9.7415e-01
 1.473e+00 2.8947e-02 2.8947e-02 [ 1.2810e-02 2.6593e-03 7.0751e-03 1.2454e-03 7.4049e-04 2.3008e-03 7.6208e-04 1.3535e-03 ] 9.7105e-01
 1.587e+00 3.2328e-02 3.2328e-02 [ 1.3175e-02 3.1489e-03 8.5007e-03 1.4752e-03 8.7589e-04 2.7129e-03 8.9689e-04 1.5427e-03 ] 9.6767e-01
 1.700e+00 3.6035e-02 3.6035e-02 [ 1.3493e-02 3.6954e-03 1.0131e-02 1.7319e-03 1.0268e-03 3.1697e-03 1.0458e-03 1.7420e-03 ] 9.6396e-01
 1.813e+00 4.0110e-02 4.0110e-02 [ 1.3769e-02 4.3037e-03 1.1990e-02 2.0177e-03 1.1945e-03 3.6744e-03 1.2099e-03 1.9512e-03 ] 9.5989e-01
 1.927e+00 4.4599e-02 4.4599e-02 [ 1.4007e-02 4.9790e-03 1.4107e-02 2.3351e-03 1.3805e-03 4.2305e-03 1.3900e-03 2.1704e-03 ] 9.5540e-01
 2.040e+00 4.9551e-02 4.9551e-02 [ 1.4211e-02 5.7269e-03 1.6511e-02 2.6869e-03 1.5862e-03 4.8418e-03 1.5874e-03 2.3997e-03 ] 9.5045e-01
 2.153e+00 5.5021e-02 5.5021e-02 [ 1.4385e-02 6.5533e-03 1.9238e-02 3.0758e-03 1.8133e-03 5.5123e-03 1.8032e-03 2.6393e-03 ] 9.4498e-01
