 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9916e-01
 1.133e-01 1.7011e-03 1.7011e-03 [ 1.6630e-03 3.4494e-05 3.0500e-06 9.2948e-08 1.3159e-07 1.7045e-08 7.6030e-09 8.4362e-09 1.1200e-08 9.5371e-09 2.2077e-08 1.4840e-08 5.3723e-08 5.2083e-08 1.5143e-07 ] 9.9745e-01
 2.267e-01 3.7148e-03 3.7148e-03 [ 3.6080e-03 8.9623e-05 1.4924e-05 3.8585e-07 5.2474e-07 6.8198e-08 3.0418e-08 3.3743e-08 4.4742e-08 3.8141e-08 8.8307e-08 5.9362e-08 2.1483e-07 2.0822e-07 5.9215e-07 ] 9.9544e-01
 3.400e-01 5.4945e-03 5.4945e-03 [ 5.2004e-03 2.5983e-04 2.9126e-05 8.4122e-07 1.1854e-06 1.5355e-07 6.8462e-08 7.5905e-08 1.0046e-07 8.5787e-08 1.9868e-07 1.3357e-07 4.8313e-07 4.6818e-07 1.3006e-06 ] 9.9366e-01
 4.533e-01 7.1862e-03 7.1862e-03 [ 6.7005e-03 4.2014e-04 5.6468e-05 1.5375e-06 2.1040e-06 2.7318e-07 1.2175e-07 1.3490e-07 1.7806e-07 1.5243e-07 3.5316e-07 2.3744e-07 8.5826e-07 8.3141e-07 2.2563e-06 ] 9.9197e-01
 5.667e-01 8.8367e-03 8.8367e-03 [ 8.0759e-03 6.6209e-04 8.4678e-05 2.3558e-06 3.2987e-06 4.2727e-07 1.9032e-07 2.1068e-07 2.7714e-07 2.3799e-07 5.5170e-07 3.7096e-07 1.3397e-06 1.2972e-06 3.4393e-06 ] 9.9032e-01
 6.800e-01 1.0422e-02 1.0422e-02 [ 9.3342e-03 9.4407e-04 1.2336e-04 3.4481e-06 4.7498e-06 6.1589e-07 2.7419e-07 3.0319e-07 3.9719e-07 3.4236e-07 7.9420e-07 5.3407e-07 1.9267e-06 1.8647e-06 4.8307e-06 ] 9.8873e-01
 7.933e-01 1.1949e-02 1.1949e-02 [ 1.0486e-02 1.2682e-03 1.6754e-04 4.6525e-06 6.4825e-06 8.3933e-07 3.7339e-07 4.1234e-07 5.3761e-07 4.6543e-07 1.0806e-06 7.2670e-07 2.6184e-06 2.5326e-06 6.4124e-06 ] 9.8720e-01
 9.067e-01 1.3415e-02 1.3415e-02 [ 1.1530e-02 1.6320e-03 2.1790e-04 6.1247e-06 8.4764e-06 1.0976e-06 4.8793e-07 5.3804e-07 6.9770e-07 6.0702e-07 1.4106e-06 9.4874e-07 3.4138e-06 3.2995e-06 8.1669e-06 ] 9.8573e-01
 1.020e+00 1.4821e-02 1.4821e-02 [ 1.2469e-02 2.0319e-03 2.7563e-04 7.7353e-06 1.0753e-05 1.3911e-06 6.1785e-07 6.8016e-07 8.7668e-07 7.6695e-07 1.7841e-06 1.2001e-06 4.3115e-06 4.1638e-06 1.0078e-05 ] 9.8433e-01
 1.133e+00 1.6163e-02 1.6163e-02 [ 1.3306e-02 2.4635e-03 3.3917e-04 9.5841e-06 1.3299e-05 1.7199e-06 7.6316e-07 8.3856e-07 1.0737e-06 9.4501e-07 2.2009e-06 1.4806e-06 5.3102e-06 5.1236e-06 1.2129e-05 ] 9.8298e-01
 1.247e+00 1.7440e-02 1.7440e-02 [ 1.4044e-02 2.9218e-03 4.0921e-04 1.1605e-05 1.6127e-05 2.0842e-06 9.2390e-07 1.0131e-06 1.2880e-06 1.1410e-06 2.6608e-06 1.7900e-06 6.4083e-06 6.1768e-06 1.4306e-05 ] 9.8171e-01
 1.360e+00 1.8650e-02 1.8650e-02 [ 1.4685e-02 3.4023e-03 4.8536e-04 1.3840e-05 1.9234e-05 2.4842e-06 1.1001e-06 1.2036e-06 1.5185e-06 1.3546e-06 3.1634e-06 2.1282e-06 7.6041e-06 7.3211e-06 1.6595e-05 ] 9.8049e-01
 1.473e+00 1.9792e-02 1.9792e-02 [ 1.5234e-02 3.9005e-03 5.6748e-04 1.6269e-05 2.2624e-05 2.9202e-06 1.2917e-06 1.4099e-06 1.7645e-06 1.5856e-06 3.7086e-06 2.4950e-06 8.8958e-06 8.5541e-06 1.8982e-05 ] 9.7935e-01
 1.587e+00 2.0864e-02 2.0864e-02 [ 1.5693e-02 4.4118e-03 6.5541e-04 1.8901e-05 2.6298e-05 3.3924e-06 1.4989e-06 1.6319e-06 2.0250e-06 1.8337e-06 4.2960e-06 2.8900e-06 1.0282e-05 9.8733e-06 2.1456e-05 ] 9.7828e-01
 1.700e+00 2.1865e-02 2.1865e-02 [ 1.6065e-02 4.9316e-03 7.4898e-04 2.1735e-05 3.0260e-05 3.9011e-06 1.7217e-06 1.8693e-06 2.2991e-06 2.0987e-06 4.9254e-06 3.3132e-06 1.1760e-05 1.1276e-05 2.4005e-05 ] 9.7728e-01
 1.813e+00 2.2794e-02 2.2794e-02 [ 1.6355e-02 5.4557e-03 8.4799e-04 2.4773e-05 3.4512e-05 4.4465e-06 1.9601e-06 2.1221e-06 2.5860e-06 2.3803e-06 5.5965e-06 3.7642e-06 1.3328e-05 1.2759e-05 2.6618e-05 ] 9.7635e-01
