 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 1.8618e-03 1.8618e-03 [ 1.8016e-03 5.2986e-06 2.2392e-06 3.3811e-06 1.7945e-06 3.8490e-06 1.5648e-06 2.4221e-06 1.7326e-05 2.2287e-05 ] 9.9814e-01
 2.267e-01 3.8123e-03 3.8123e-03 [ 3.5695e-03 2.3493e-05 8.9981e-06 1.3593e-05 7.2136e-06 1.5474e-05 6.2917e-06 9.7267e-06 6.9493e-05 8.8521e-05 ] 9.9619e-01
 3.400e-01 5.6458e-03 5.6458e-03 [ 5.1017e-03 5.0010e-05 2.0385e-05 3.0841e-05 1.6364e-05 3.5110e-05 1.4278e-05 2.2029e-05 1.5706e-04 1.9794e-04 ] 9.9435e-01
 4.533e-01 7.4530e-03 7.4530e-03 [ 6.4804e-03 9.1687e-05 3.6606e-05 5.5471e-05 2.9425e-05 6.3148e-05 2.5687e-05 3.9520e-05 2.8096e-04 3.5012e-04 ] 9.9255e-01
 5.667e-01 9.2534e-03 9.2534e-03 [ 7.7268e-03 1.4325e-04 5.7916e-05 8.7970e-05 4.6649e-05 1.0014e-04 4.0748e-05 6.2470e-05 4.4248e-04 5.4492e-04 ] 9.9075e-01
 6.800e-01 1.1063e-02 1.1063e-02 [ 8.8497e-03 2.0790e-04 8.4686e-05 1.2898e-04 6.8367e-05 1.4682e-04 5.9765e-05 9.1231e-05 6.4332e-04 7.8253e-04 ] 9.8894e-01
 7.933e-01 1.2901e-02 1.2901e-02 [ 9.8613e-03 2.8572e-04 1.1735e-04 1.7929e-04 9.4993e-05 2.0410e-04 8.3118e-05 1.2624e-04 8.8554e-04 1.0634e-03 ] 9.8710e-01
 9.067e-01 1.4785e-02 1.4785e-02 [ 1.0772e-02 3.7707e-04 1.5644e-04 2.3989e-04 1.2703e-04 2.7308e-04 1.1127e-04 1.6802e-04 1.1716e-03 1.3884e-03 ] 9.8522e-01
 1.020e+00 1.6734e-02 1.6734e-02 [ 1.1591e-02 4.8284e-04 2.0260e-04 3.1194e-04 1.6509e-04 3.5508e-04 1.4477e-04 2.1721e-04 1.5045e-03 1.7585e-03 ] 9.8327e-01
 1.133e+00 1.8768e-02 1.8768e-02 [ 1.2328e-02 6.0391e-04 2.5657e-04 3.9681e-04 2.0986e-04 4.5168e-04 1.8428e-04 2.7453e-04 1.8876e-03 2.1753e-03 ] 9.8123e-01
 1.247e+00 2.0909e-02 2.0909e-02 [ 1.2989e-02 7.4124e-04 3.1922e-04 4.9612e-04 2.6219e-04 5.6470e-04 2.3057e-04 3.4084e-04 2.3247e-03 2.6403e-03 ] 9.7909e-01
 1.360e+00 2.3178e-02 2.3178e-02 [ 1.3582e-02 8.9591e-04 3.9155e-04 6.1173e-04 3.2303e-04 6.9626e-04 2.8452e-04 4.1710e-04 2.8202e-03 3.1558e-03 ] 9.7682e-01
 1.473e+00 2.5600e-02 2.5600e-02 [ 1.4113e-02 1.0692e-03 4.7469e-04 7.4579e-04 3.9350e-04 8.4880e-04 3.4719e-04 5.0443e-04 3.3791e-03 3.7242e-03 ] 9.7440e-01
 1.587e+00 2.8202e-02 2.8202e-02 [ 1.4589e-02 1.2623e-03 5.6996e-04 9.0079e-04 4.7485e-04 1.0251e-03 4.1975e-04 6.0409e-04 4.0070e-03 4.3483e-03 ] 9.7180e-01
 1.700e+00 3.1010e-02 3.1010e-02 [ 1.5015e-02 1.4769e-03 6.7882e-04 1.0796e-03 5.6855e-04 1.2285e-03 5.0359e-04 7.1751e-04 4.7101e-03 5.0313e-03 ] 9.6899e-01
 1.813e+00 3.4057e-02 3.4057e-02 [ 1.5397e-02 1.7146e-03 8.0293e-04 1.2853e-03 6.7624e-04 1.4625e-03 6.0027e-04 8.4629e-04 5.4952e-03 5.7768e-03 ] 9.6594e-01
 1.927e+00 3.7375e-02 3.7375e-02 [ 1.5738e-02 1.9771e-03 9.4418e-04 1.5218e-03 7.9979e-04 1.7314e-03 7.1157e-04 9.9225e-04 6.3699e-03 6.5890e-03 ] 9.6263e-01
 2.040e+00 4.1000e-02 4.1000e-02 [ 1.6043e-02 2.2663e-03 1.1047e-03 1.7931e-03 9.4133e-04 2.0398e-03 8.3954e-04 1.1574e-03 7.3427e-03 7.4721e-03 ] 9.5900e-01
 2.153e+00 4.4973e-02 4.4973e-02 [ 1.6317e-02 2.5844e-03 1.2867e-03 2.1039e-03 1.1032e-03 2.3930e-03 9.8647e-04 1.3440e-03 8.4228e-03 8.4312e-03 ] 9.5503e-01
 2.267e+00 4.9335e-02 4.9335e-02 [ 1.6562e-02 2.9335e-03 1.4929e-03 2.4594e-03 1.2882e-03 2.7970e-03 1.1550e-03 1.5544e-03 9.6202e-03 9.4716e-03 ] 9.5067e-01
 2.380e+00 5.4133e-02 5.4133e-02 [ 1.6783e-02 3.3160e-03 1.7262e-03 2.8657e-03 1.4991e-03 3.2585e-03 1.3479e-03 1.7916e-03 1.0946e-02 1.0599e-02 ] 9.4587e-01
 2.493e+00 5.9417e-02 5.9417e-02 [ 1.6982e-02 3.7344e-03 1.9897e-03 3.3292e-03 1.7394e-03 3.7848e-03 1.5687e-03 2.0583e-03 1.2411e-02 1.1820e-02 ] 9.4058e-01
 2.607e+00 6.5241e-02 6.5241e-02 [ 1.7161e-02 4.1912e-03 2.2869e-03 3.8572e-03 2.0127e-03 4.3840e-03 1.8207e-03 2.3580e-03 1.4029e-02 1.3140e-02 ] 9.3476e-01
 2.720e+00 7.1663e-02 7.1663e-02 [ 1.7325e-02 4.6890e-03 2.6215e-03 4.4577e-03 2.3229e-03 5.0653e-03 2.1082e-03 2.6942e-03 1.5813e-02 1.4567e-02 ] 9.2834e-01
 2.833e+00 7.8743e-02 7.8743e-02 [ 1.7473e-02 5.2305e-03 2.9975e-03 5.1392e-03 2.6745e-03 5.8382e-03 2.4354e-03 3.0706e-03 1.7776e-02 1.6108e-02 ] 9.2126e-01
 2.947e+00 8.6545e-02 8.6545e-02 [ 1.7609e-02 5.8183e-03 3.4193e-03 5.9113e-03 3.0721e-03 6.7134e-03 2.8072e-03 3.4913e-03 1.9934e-02 1.7770e-02 ] 9.1345e-01
 3.060e+00 9.5135e-02 9.5135e-02 [ 1.7734e-02 6.4549e-03 3.8913e-03 6.7838e-03 3.5207e-03 7.7020e-03 3.2286e-03 3.9605e-03 2.2300e-02 1.9560e-02 ] 9.0486e-01
 3.173e+00 1.0458e-01 1.0458e-01 [ 1.7848e-02 7.1426e-03 4.4181e-03 7.7674e-03 4.0256e-03 8.8159e-03 3.7052e-03 4.4825e-03 2.4890e-02 2.1485e-02 ] 8.9542e-01
 3.287e+00 1.1495e-01 1.1495e-01 [ 1.7953e-02 7.8834e-03 5.0046e-03 8.8728e-03 4.5920e-03 1.0067e-02 4.2425e-03 5.0617e-03 2.7718e-02 2.3552e-02 ] 8.8505e-01
 3.400e+00 1.2630e-01 1.2630e-01 [ 1.8049e-02 8.6788e-03 5.6552e-03 1.0111e-02 5.2256e-03 1.1468e-02 4.8463e-03 5.7023e-03 3.0797e-02 2.5766e-02 ] 8.7370e-01
 3.513e+00 1.3870e-01 1.3870e-01 [ 1.8135e-02 9.5299e-03 6.3744e-03 1.1493e-02 5.9315e-03 1.3030e-02 5.5224e-03 6.4085e-03 3.4140e-02 2.8133e-02 ] 8.6130e-01
 3.627e+00 1.5219e-01 1.5219e-01 [ 1.8211e-02 1.0437e-02 7.1662e-03 1.3029e-02 6.7147e-03 1.4766e-02 6.2763e-03 7.1839e-03 3.7755e-02 3.0655e-02 ] 8.4781e-01
 3.740e+00 1.6683e-01 1.6683e-01 [ 1.8275e-02 1.1399e-02 8.0338e-03 1.4727e-02 7.5795e-03 1.6684e-02 7.1130e-03 8.0315e-03 4.1651e-02 3.3333e-02 ] 8.3317e-01
 3.853e+00 1.8262e-01 1.8262e-01 [ 1.8326e-02 1.2414e-02 8.9795e-03 1.6596e-02 8.5295e-03 1.8793e-02 8.0365e-03 8.9533e-03 4.5827e-02 3.6166e-02 ] 8.1738e-01
 3.967e+00 1.9958e-01 1.9958e-01 [ 1.8361e-02 1.3479e-02 1.0004e-02 1.8639e-02 9.5667e-03 2.1098e-02 9.0499e-03 9.9501e-03 5.0283e-02 3.9150e-02 ] 8.0042e-01
