 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.5789e-03 1.2894e-03 [ 1.2332e-03 6.6602e-06 1.0633e-05 2.8777e-05 1.0124e-05 ] 1.2894e-03 [ 1.2332e-03 6.6602e-06 1.0633e-05 2.8777e-05 1.0124e-05 ] 9.9742e-01
 2.267e-01 5.1562e-03 2.5781e-03 [ 2.3525e-03 2.7705e-05 4.2813e-05 1.1550e-04 3.9593e-05 ] 2.5781e-03 [ 2.3525e-03 2.7705e-05 4.2813e-05 1.1550e-04 3.9593e-05 ] 9.9485e-01
 3.400e-01 7.6597e-03 3.8299e-03 [ 3.3226e-03 6.1397e-05 9.7376e-05 2.6131e-04 8.7175e-05 ] 3.8299e-03 [ 3.3226e-03 6.1397e-05 9.7376e-05 2.6131e-04 8.7175e-05 ] 9.9234e-01
 4.533e-01 1.0163e-02 5.0815e-03 [ 4.1747e-03 1.1116e-04 1.7573e-04 4.6812e-04 1.5176e-04 ] 5.0815e-03 [ 4.1747e-03 1.1116e-04 1.7573e-04 4.6812e-04 1.5176e-04 ] 9.8984e-01
 5.667e-01 1.2703e-02 6.3516e-03 [ 4.9257e-03 1.7514e-04 2.7987e-04 7.3860e-04 2.3234e-04 ] 6.3516e-03 [ 4.9257e-03 1.7514e-04 2.7987e-04 7.3860e-04 2.3234e-04 ] 9.8730e-01
 6.800e-01 1.5317e-02 7.6583e-03 [ 5.5860e-03 2.5564e-04 4.1243e-04 1.0762e-03 3.2804e-04 ] 7.6583e-03 [ 5.5860e-03 2.5564e-04 4.1243e-04 1.0762e-03 3.2804e-04 ] 9.8469e-01
 7.933e-01 1.8041e-02 9.0204e-03 [ 6.1670e-03 3.5347e-04 5.7671e-04 1.4852e-03 4.3806e-04 ] 9.0204e-03 [ 6.1670e-03 3.5347e-04 5.7671e-04 1.4852e-03 4.3806e-04 ] 9.8196e-01
 9.067e-01 2.0914e-02 1.0457e-02 [ 6.6780e-03 4.6994e-04 7.7678e-04 1.9706e-03 5.6174e-04 ] 1.0457e-02 [ 6.6780e-03 4.6994e-04 7.7678e-04 1.9706e-03 5.6174e-04 ] 9.7909e-01
 1.020e+00 2.3977e-02 1.1989e-02 [ 7.1274e-03 6.0673e-04 1.0175e-03 2.5384e-03 6.9848e-04 ] 1.1989e-02 [ 7.1274e-03 6.0673e-04 1.0175e-03 2.5384e-03 6.9848e-04 ] 9.7603e-01
 1.133e+00 2.7273e-02 1.3636e-02 [ 7.5225e-03 7.6573e-04 1.3048e-03 3.1956e-03 8.4781e-04 ] 1.3636e-02 [ 7.5225e-03 7.6573e-04 1.3048e-03 3.1956e-03 8.4781e-04 ] 9.7273e-01
 1.247e+00 3.0847e-02 1.5424e-02 [ 7.8700e-03 9.4908e-04 1.6454e-03 3.9499e-03 1.0093e-03 ] 1.5424e-02 [ 7.8700e-03 9.4908e-04 1.6454e-03 3.9499e-03 1.0093e-03 ] 9.6916e-01
 1.360e+00 3.4751e-02 1.7375e-02 [ 8.1756e-03 1.1592e-03 2.0474e-03 4.8105e-03 1.1828e-03 ] 1.7375e-02 [ 8.1756e-03 1.1592e-03 2.0474e-03 4.8105e-03 1.1828e-03 ] 9.6526e-01
 1.473e+00 3.9038e-02 1.9519e-02 [ 8.4445e-03 1.3989e-03 2.5201e-03 5.7873e-03 1.3679e-03 ] 1.9519e-02 [ 8.4445e-03 1.3989e-03 2.5201e-03 5.7873e-03 1.3679e-03 ] 9.6097e-01
 1.587e+00 4.3766e-02 2.1883e-02 [ 8.6814e-03 1.6712e-03 3.0743e-03 6.8915e-03 1.5646e-03 ] 2.1883e-02 [ 8.6814e-03 1.6712e-03 3.0743e-03 6.8915e-03 1.5646e-03 ] 9.5624e-01
 1.700e+00 4.9001e-02 2.4501e-02 [ 8.8902e-03 1.9796e-03 3.7224e-03 8.1355e-03 1.7729e-03 ] 2.4501e-02 [ 8.8902e-03 1.9796e-03 3.7224e-03 8.1355e-03 1.7729e-03 ] 9.5101e-01
 1.813e+00 5.4813e-02 2.7407e-02 [ 9.0747e-03 2.3277e-03 4.4786e-03 9.5329e-03 1.9927e-03 ] 2.7407e-02 [ 9.0747e-03 2.3277e-03 4.4786e-03 9.5329e-03 1.9927e-03 ] 9.4520e-01
 1.927e+00 6.1278e-02 3.0639e-02 [ 9.2379e-03 2.7196e-03 5.3588e-03 1.1099e-02 2.2242e-03 ] 3.0639e-02 [ 9.2379e-03 2.7196e-03 5.3588e-03 1.1099e-02 2.2242e-03 ] 9.3874e-01
 2.040e+00 6.8479e-02 3.4240e-02 [ 9.3828e-03 3.1597e-03 6.3812e-03 1.2848e-02 2.4676e-03 ] 3.4240e-02 [ 9.3828e-03 3.1597e-03 6.3812e-03 1.2848e-02 2.4676e-03 ] 9.3154e-01
 2.153e+00 7.6505e-02 3.8252e-02 [ 9.5116e-03 3.6527e-03 7.5661e-03 1.4799e-02 2.7229e-03 ] 3.8252e-02 [ 9.5116e-03 3.6527e-03 7.5661e-03 1.4799e-02 2.7229e-03 ] 9.2351e-01
 2.267e+00 8.5450e-02 4.2725e-02 [ 9.6264e-03 4.2034e-03 8.9360e-03 1.6969e-02 2.9904e-03 ] 4.2725e-02 [ 9.6264e-03 4.2034e-03 8.9360e-03 1.6969e-02 2.9904e-03 ] 9.1457e-01
 2.380e+00 9.5415e-02 4.7707e-02 [ 9.7289e-03 4.8169e-03 1.0515e-02 1.9376e-02 3.2703e-03 ] 4.7707e-02 [ 9.7289e-03 4.8169e-03 1.0515e-02 1.9376e-02 3.2703e-03 ] 9.0460e-01
 2.493e+00 1.0650e-01 5.3251e-02 [ 9.8202e-03 5.4982e-03 1.2331e-02 2.2039e-02 3.5626e-03 ] 5.3251e-02 [ 9.8202e-03 5.4982e-03 1.2331e-02 2.2039e-02 3.5626e-03 ] 8.9352e-01
 2.607e+00 1.1882e-01 5.9409e-02 [ 9.9013e-03 6.2523e-03 1.4411e-02 2.4977e-02 3.8675e-03 ] 5.9409e-02 [ 9.9013e-03 6.2523e-03 1.4411e-02 2.4977e-02 3.8675e-03 ] 8.8120e-01
 2.720e+00 1.3246e-01 6.6232e-02 [ 9.9726e-03 7.0837e-03 1.6785e-02 2.8206e-02 4.1847e-03 ] 6.6232e-02 [ 9.9726e-03 7.0837e-03 1.6785e-02 2.8206e-02 4.1847e-03 ] 8.6756e-01
 2.833e+00 1.4754e-01 7.3771e-02 [ 1.0034e-02 7.9965e-03 1.9483e-02 3.1744e-02 4.5141e-03 ] 7.3771e-02 [ 1.0034e-02 7.9965e-03 1.9483e-02 3.1744e-02 4.5141e-03 ] 8.5248e-01
 2.947e+00 1.6414e-01 8.2069e-02 [ 1.0085e-02 8.9938e-03 2.2534e-02 3.5601e-02 4.8552e-03 ] 8.2069e-02 [ 1.0085e-02 8.9938e-03 2.2534e-02 3.5601e-02 4.8552e-03 ] 8.3588e-01
 3.060e+00 1.8232e-01 9.1162e-02 [ 1.0126e-02 1.0078e-02 2.5965e-02 3.9787e-02 5.2071e-03 ] 9.1162e-02 [ 1.0126e-02 1.0078e-02 2.5965e-02 3.9787e-02 5.2071e-03 ] 8.1770e-01
 3.173e+00 2.0215e-01 1.0108e-01 [ 1.0153e-02 1.1248e-02 2.9801e-02 4.4305e-02 5.5687e-03 ] 1.0108e-01 [ 1.0153e-02 1.1248e-02 2.9801e-02 4.4305e-02 5.5687e-03 ] 7.9787e-01
