 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 1.8962e-03 1.8962e-03 [ 1.7962e-03 1.1784e-05 2.0931e-05 3.1747e-05 5.4711e-06 1.4055e-05 1.5927e-05 ] 9.9810e-01
 2.267e-01 3.8706e-03 3.8706e-03 [ 3.4690e-03 4.9149e-05 8.4201e-05 1.2744e-04 2.1960e-05 5.6357e-05 6.2557e-05 ] 9.9613e-01
 3.400e-01 5.8424e-03 5.8424e-03 [ 4.9386e-03 1.0871e-04 1.9125e-04 2.8845e-04 4.9690e-05 1.2731e-04 1.3839e-04 ] 9.9416e-01
 4.533e-01 7.8707e-03 7.8707e-03 [ 6.2535e-03 1.9689e-04 3.4447e-04 5.1702e-04 8.9036e-05 2.2760e-04 2.4217e-04 ] 9.9213e-01
 5.667e-01 9.9812e-03 9.9812e-03 [ 7.4360e-03 3.1000e-04 5.4729e-04 8.1633e-04 1.4052e-04 3.5816e-04 3.7288e-04 ] 9.9002e-01
 6.800e-01 1.2200e-02 1.2200e-02 [ 8.4984e-03 4.5223e-04 8.0417e-04 1.1905e-03 2.0483e-04 5.2021e-04 5.2974e-04 ] 9.8780e-01
 7.933e-01 1.4556e-02 1.4556e-02 [ 9.4550e-03 6.2493e-04 1.1207e-03 1.6446e-03 2.8280e-04 7.1523e-04 7.1218e-04 ] 9.8544e-01
 9.067e-01 1.7078e-02 1.7078e-02 [ 1.0318e-02 8.3027e-04 1.5039e-03 2.1848e-03 3.7545e-04 9.4500e-04 9.1982e-04 ] 9.8292e-01
 1.020e+00 1.9798e-02 1.9798e-02 [ 1.1099e-02 1.0711e-03 1.9617e-03 2.8183e-03 4.8395e-04 1.2116e-03 1.1525e-03 ] 9.8020e-01
 1.133e+00 2.2753e-02 2.2753e-02 [ 1.1808e-02 1.3507e-03 2.5040e-03 3.5532e-03 6.0969e-04 1.5174e-03 1.4103e-03 ] 9.7725e-01
 1.247e+00 2.5979e-02 2.5979e-02 [ 1.2452e-02 1.6726e-03 3.1420e-03 4.3993e-03 7.5424e-04 1.8650e-03 1.6933e-03 ] 9.7402e-01
 1.360e+00 2.9517e-02 2.9517e-02 [ 1.3041e-02 2.0409e-03 3.8889e-03 5.3672e-03 9.1938e-04 2.2574e-03 2.0021e-03 ] 9.7048e-01
 1.473e+00 3.3414e-02 3.3414e-02 [ 1.3583e-02 2.4603e-03 4.7598e-03 6.4690e-03 1.1071e-03 2.6980e-03 2.3372e-03 ] 9.6659e-01
 1.587e+00 3.7718e-02 3.7718e-02 [ 1.4082e-02 2.9358e-03 5.7721e-03 7.7183e-03 1.3197e-03 3.1904e-03 2.6993e-03 ] 9.6228e-01
 1.700e+00 4.2482e-02 4.2482e-02 [ 1.4547e-02 3.4732e-03 6.9452e-03 9.1299e-03 1.5596e-03 3.7385e-03 3.0894e-03 ] 9.5752e-01
 1.813e+00 4.7766e-02 4.7766e-02 [ 1.4981e-02 4.0786e-03 8.3016e-03 1.0720e-02 1.8295e-03 4.3466e-03 3.5086e-03 ] 9.5223e-01
 1.927e+00 5.3632e-02 5.3632e-02 [ 1.5390e-02 4.7588e-03 9.8662e-03 1.2507e-02 2.1325e-03 5.0194e-03 3.9580e-03 ] 9.4637e-01
 2.040e+00 6.0148e-02 6.0148e-02 [ 1.5779e-02 5.5210e-03 1.1667e-02 1.4510e-02 2.4717e-03 5.7615e-03 4.4391e-03 ] 9.3985e-01
 2.153e+00 6.7388e-02 6.7388e-02 [ 1.6151e-02 6.3728e-03 1.3734e-02 1.6748e-02 2.8505e-03 6.5781e-03 4.9531e-03 ] 9.3261e-01
