 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 1.7404e-02 1.7404e-02 [ 1.5686e-02 3.6850e-04 1.2324e-04 6.5711e-04 7.5453e-05 3.2841e-04 1.6492e-04 ] 9.8260e-01
 2.267e-01 3.4374e-02 3.4374e-02 [ 2.7406e-02 1.4833e-03 5.0211e-04 2.7073e-03 3.0611e-04 1.3257e-03 6.4292e-04 ] 9.6563e-01
 3.400e-01 5.4156e-02 5.4156e-02 [ 3.8101e-02 3.3677e-03 1.1625e-03 6.3822e-03 7.0392e-04 3.0237e-03 1.4151e-03 ] 9.4584e-01
 4.533e-01 7.7244e-02 7.7244e-02 [ 4.7768e-02 6.0502e-03 2.1445e-03 1.2063e-02 1.2867e-03 5.4657e-03 2.4659e-03 ] 9.2276e-01
 5.667e-01 1.0477e-01 1.0477e-01 [ 5.6893e-02 9.5529e-03 3.4989e-03 2.0276e-02 2.0756e-03 8.6953e-03 3.7789e-03 ] 8.9523e-01
 6.800e-01 1.3780e-01 1.3780e-01 [ 6.5798e-02 1.3877e-02 5.2815e-03 3.1678e-02 3.0915e-03 1.2741e-02 5.3313e-03 ] 8.6220e-01
 7.933e-01 1.7720e-01 1.7720e-01 [ 7.4638e-02 1.8980e-02 7.5434e-03 4.7005e-02 4.3494e-03 1.7595e-02 7.0878e-03 ] 8.2280e-01
 9.067e-01 2.2347e-01 2.2347e-01 [ 8.3389e-02 2.4759e-02 1.0317e-02 6.6974e-02 5.8508e-03 2.3186e-02 8.9942e-03 ] 7.7653e-01
 1.020e+00 2.7649e-01 2.7649e-01 [ 9.1839e-02 3.1024e-02 1.3595e-02 9.2130e-02 7.5748e-03 2.9357e-02 1.0973e-02 ] 7.2351e-01
 1.133e+00 3.3526e-01 3.3526e-01 [ 9.9590e-02 3.7489e-02 1.7315e-02 1.2263e-01 9.4706e-03 3.5845e-02 1.2920e-02 ] 6.6474e-01
 1.247e+00 3.9774e-01 3.9774e-01 [ 1.0611e-01 4.3792e-02 2.1343e-02 1.5803e-01 1.1455e-02 4.2288e-02 1.4719e-02 ] 6.0226e-01
 1.360e+00 4.6100e-01 4.6100e-01 [ 1.1084e-01 4.9533e-02 2.5479e-02 1.9720e-01 1.3418e-02 4.8272e-02 1.6247e-02 ] 5.3900e-01
 1.473e+00 5.2163e-01 5.2163e-01 [ 1.1334e-01 5.4352e-02 2.9490e-02 2.3840e-01 1.5244e-02 5.3398e-02 1.7411e-02 ] 4.7837e-01
 1.587e+00 5.7647e-01 5.7647e-01 [ 1.1339e-01 5.8008e-02 3.3150e-02 2.7957e-01 1.6831e-02 5.7371e-02 1.8157e-02 ] 4.2353e-01
 1.700e+00 6.2333e-01 6.2333e-01 [ 1.1111e-01 6.0423e-02 3.6296e-02 3.1883e-01 1.8119e-02 6.0064e-02 1.8490e-02 ] 3.7667e-01
 1.813e+00 6.6133e-01 6.6133e-01 [ 1.0687e-01 6.1687e-02 3.8851e-02 3.5485e-01 1.9093e-02 6.1521e-02 1.8463e-02 ] 3.3867e-01
