 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 1.8179e-03 1.8179e-03 [ 1.7430e-03 1.4643e-05 2.8353e-05 5.5124e-06 3.3047e-06 1.0332e-05 3.4856e-06 9.2354e-06 ] 9.9818e-01
 2.267e-01 3.7819e-03 3.7819e-03 [ 3.4958e-03 4.5451e-05 1.1389e-04 2.2104e-05 1.3248e-05 4.1405e-05 1.3963e-05 3.6078e-05 ] 9.9622e-01
 3.400e-01 5.6052e-03 5.6052e-03 [ 4.9448e-03 1.1827e-04 2.5806e-04 4.9937e-05 2.9918e-05 9.3446e-05 3.1500e-05 7.9235e-05 ] 9.9439e-01
 4.533e-01 7.4181e-03 7.4181e-03 [ 6.2491e-03 2.0244e-04 4.6324e-04 8.9281e-05 5.3459e-05 1.6683e-04 5.6199e-05 1.3753e-04 ] 9.9258e-01
 5.667e-01 9.2366e-03 9.2366e-03 [ 7.3994e-03 3.1962e-04 7.3281e-04 1.4051e-04 8.4073e-05 2.6209e-04 8.8213e-05 2.0986e-04 ] 9.9076e-01
 6.800e-01 1.1085e-02 1.1085e-02 [ 8.4191e-03 4.6545e-04 1.0712e-03 2.0411e-04 1.2202e-04 3.7988e-04 1.2773e-04 2.9526e-04 ] 9.8892e-01
 7.933e-01 1.2983e-02 1.2983e-02 [ 9.3233e-03 6.3921e-04 1.4838e-03 2.8067e-04 1.6762e-04 5.2103e-04 1.7499e-04 3.9281e-04 ] 9.8702e-01
 9.067e-01 1.4954e-02 1.4954e-02 [ 1.0122e-02 8.4384e-04 1.9774e-03 3.7090e-04 2.2125e-04 6.8653e-04 2.3026e-04 5.0172e-04 ] 9.8505e-01
 1.020e+00 1.7019e-02 1.7019e-02 [ 1.0827e-02 1.0814e-03 2.5597e-03 4.7564e-04 2.8336e-04 8.7751e-04 2.9388e-04 6.2126e-04 ] 9.8298e-01
 1.133e+00 1.9203e-02 1.9203e-02 [ 1.1447e-02 1.3536e-03 3.2399e-03 5.9583e-04 3.5447e-04 1.0953e-03 3.6622e-04 7.5079e-04 ] 9.8080e-01
 1.247e+00 2.1528e-02 2.1528e-02 [ 1.1990e-02 1.6626e-03 4.0288e-03 7.3257e-04 4.3516e-04 1.3414e-03 4.4770e-04 8.8978e-04 ] 9.7847e-01
 1.360e+00 2.4023e-02 2.4023e-02 [ 1.2466e-02 2.0113e-03 4.9385e-03 8.8708e-04 5.2610e-04 1.6174e-03 5.3881e-04 1.0378e-03 ] 9.7598e-01
 1.473e+00 2.6714e-02 2.6714e-02 [ 1.2880e-02 2.4026e-03 5.9831e-03 1.0607e-03 6.2804e-04 1.9253e-03 6.4008e-04 1.1943e-03 ] 9.7329e-01
 1.587e+00 2.9632e-02 2.9632e-02 [ 1.3239e-02 2.8397e-03 7.1785e-03 1.2551e-03 7.4181e-04 2.2672e-03 7.5212e-04 1.3593e-03 ] 9.7037e-01
 1.700e+00 3.2810e-02 3.2810e-02 [ 1.3548e-02 3.3262e-03 8.5426e-03 1.4717e-03 8.6833e-04 2.6452e-03 8.7557e-04 1.5323e-03 ] 9.6719e-01
 1.813e+00 3.6282e-02 3.6282e-02 [ 1.3812e-02 3.8661e-03 1.0096e-02 1.7126e-03 1.0086e-03 3.0621e-03 1.0112e-03 1.7133e-03 ] 9.6372e-01
 1.927e+00 4.0087e-02 4.0087e-02 [ 1.4037e-02 4.4638e-03 1.1860e-02 1.9798e-03 1.1638e-03 3.5205e-03 1.1597e-03 1.9022e-03 ] 9.5991e-01
 2.040e+00 4.4266e-02 4.4266e-02 [ 1.4225e-02 5.1239e-03 1.3862e-02 2.2754e-03 1.3351e-03 4.0234e-03 1.3220e-03 2.0990e-03 ] 9.5573e-01
 2.153e+00 4.8865e-02 4.8865e-02 [ 1.4381e-02 5.8516e-03 1.6129e-02 2.6018e-03 1.5239e-03 4.5741e-03 1.4991e-03 2.3039e-03 ] 9.5114e-01
 2.267e+00 5.3930e-02 5.3930e-02 [ 1.4508e-02 6.6523e-03 1.8691e-02 2.9617e-03 1.7316e-03 5.1760e-03 1.6919e-03 2.5170e-03 ] 9.4607e-01
 2.380e+00 5.9515e-02 5.9515e-02 [ 1.4609e-02 7.5317e-03 2.1584e-02 3.3577e-03 1.9597e-03 5.8328e-03 1.9014e-03 2.7385e-03 ] 9.4049e-01
 2.493e+00 6.5674e-02 6.5674e-02 [ 1.4686e-02 8.4959e-03 2.4843e-02 3.7926e-03 2.2098e-03 6.5483e-03 2.1288e-03 2.9687e-03 ] 9.3433e-01
 2.607e+00 7.2466e-02 7.2466e-02 [ 1.4742e-02 9.5512e-03 2.8509e-02 4.2696e-03 2.4837e-03 7.3265e-03 2.3752e-03 3.2080e-03 ] 9.2753e-01
 2.720e+00 7.9953e-02 7.9953e-02 [ 1.4778e-02 1.0704e-02 3.2626e-02 4.7917e-03 2.7832e-03 8.1716e-03 2.6417e-03 3.4565e-03 ] 9.2005e-01
 2.833e+00 8.8198e-02 8.8198e-02 [ 1.4797e-02 1.1961e-02 3.7237e-02 5.3620e-03 3.1100e-03 9.0877e-03 2.9296e-03 3.7147e-03 ] 9.1180e-01
 2.947e+00 9.7268e-02 9.7268e-02 [ 1.4798e-02 1.3327e-02 4.2391e-02 5.9836e-03 3.4660e-03 1.0079e-02 3.2399e-03 3.9830e-03 ] 9.0273e-01
 3.060e+00 1.0723e-01 1.0723e-01 [ 1.4784e-02 1.4810e-02 4.8135e-02 6.6596e-03 3.8530e-03 1.1149e-02 3.5737e-03 4.2616e-03 ] 8.9277e-01
 3.173e+00 1.1814e-01 1.1814e-01 [ 1.4755e-02 1.6414e-02 5.4519e-02 7.3927e-03 4.2726e-03 1.2301e-02 3.9321e-03 4.5507e-03 ] 8.8186e-01
 3.287e+00 1.3006e-01 1.3006e-01 [ 1.4711e-02 1.8143e-02 6.1590e-02 8.1854e-03 4.7264e-03 1.3540e-02 4.3157e-03 4.8505e-03 ] 8.6994e-01
 3.400e+00 1.4305e-01 1.4305e-01 [ 1.4652e-02 2.0001e-02 6.9391e-02 9.0397e-03 5.2156e-03 1.4866e-02 4.7252e-03 5.1610e-03 ] 8.5695e-01
 3.513e+00 1.5715e-01 1.5715e-01 [ 1.4577e-02 2.1989e-02 7.7962e-02 9.9567e-03 5.7410e-03 1.6281e-02 5.1610e-03 5.4820e-03 ] 8.4285e-01
 3.627e+00 1.7239e-01 1.7239e-01 [ 1.4487e-02 2.4105e-02 8.7332e-02 1.0937e-02 6.3031e-03 1.7785e-02 5.6227e-03 5.8132e-03 ] 8.2761e-01
 3.740e+00 1.8877e-01 1.8877e-01 [ 1.4378e-02 2.6347e-02 9.7521e-02 1.1980e-02 6.9017e-03 1.9377e-02 6.1101e-03 6.1538e-03 ] 8.1123e-01
 3.853e+00 2.0629e-01 2.0629e-01 [ 1.4251e-02 2.8708e-02 1.0853e-01 1.3083e-02 7.5357e-03 2.1054e-02 6.6218e-03 6.5030e-03 ] 7.9371e-01
 3.967e+00 2.2490e-01 2.2490e-01 [ 1.4103e-02 3.1177e-02 1.2035e-01 1.4243e-02 8.2033e-03 2.2810e-02 7.1563e-03 6.8594e-03 ] 7.7510e-01
 4.080e+00 2.4453e-01 2.4453e-01 [ 1.3932e-02 3.3738e-02 1.3293e-01 1.5454e-02 8.9016e-03 2.4636e-02 7.7110e-03 7.2213e-03 ] 7.5547e-01
 4.193e+00 2.6506e-01 2.6506e-01 [ 1.3736e-02 3.6374e-02 1.4622e-01 1.6708e-02 9.6265e-03 2.6523e-02 8.2826e-03 7.5867e-03 ] 7.3494e-01
 4.307e+00 2.8633e-01 2.8633e-01 [ 1.3513e-02 3.9058e-02 1.6012e-01 1.7997e-02 1.0373e-02 2.8455e-02 8.8671e-03 7.9530e-03 ] 7.1367e-01
 4.420e+00 3.0815e-01 3.0815e-01 [ 1.3261e-02 4.1763e-02 1.7449e-01 1.9308e-02 1.1133e-02 3.0417e-02 9.4595e-03 8.3173e-03 ] 6.9185e-01
 4.533e+00 3.3025e-01 3.3025e-01 [ 1.2978e-02 4.4454e-02 1.8917e-01 2.0627e-02 1.1900e-02 3.2389e-02 1.0054e-02 8.6764e-03 ] 6.6975e-01
 4.647e+00 3.5235e-01 3.5235e-01 [ 1.2663e-02 4.7094e-02 2.0398e-01 2.1938e-02 1.2665e-02 3.4348e-02 1.0644e-02 9.0266e-03 ] 6.4765e-01
 4.760e+00 3.7412e-01 3.7412e-01 [ 1.2313e-02 4.9640e-02 2.1867e-01 2.3223e-02 1.3416e-02 3.6269e-02 1.1223e-02 9.3643e-03 ] 6.2588e-01
 4.873e+00 3.9518e-01 3.9518e-01 [ 1.1930e-02 5.2048e-02 2.3300e-01 2.4463e-02 1.4144e-02 3.8126e-02 1.1783e-02 9.6854e-03 ] 6.0482e-01
 4.987e+00 4.1514e-01 4.1514e-01 [ 1.1514e-02 5.4276e-02 2.4669e-01 2.5638e-02 1.4836e-02 3.9892e-02 1.2316e-02 9.9861e-03 ] 5.8486e-01
 5.100e+00 4.3362e-01 4.3362e-01 [ 1.1065e-02 5.6277e-02 2.5946e-01 2.6728e-02 1.5480e-02 4.1539e-02 1.2814e-02 1.0262e-02 ] 5.6638e-01
 5.213e+00 4.5022e-01 4.5022e-01 [ 1.0587e-02 5.8012e-02 2.7102e-01 2.7712e-02 1.6066e-02 4.3040e-02 1.3270e-02 1.0511e-02 ] 5.4978e-01
 5.327e+00 4.6457e-01 4.6457e-01 [ 1.0082e-02 5.9442e-02 2.8112e-01 2.8574e-02 1.6581e-02 4.4371e-02 1.3677e-02 1.0729e-02 ] 5.3543e-01
 5.440e+00 4.7634e-01 4.7634e-01 [ 9.5535e-03 6.0535e-02 2.8949e-01 2.9297e-02 1.7017e-02 4.5508e-02 1.4028e-02 1.0912e-02 ] 5.2366e-01
 5.553e+00 4.8526e-01 4.8526e-01 [ 9.0073e-03 6.1266e-02 2.9595e-01 2.9866e-02 1.7366e-02 4.6432e-02 1.4319e-02 1.1060e-02 ] 5.1474e-01
 5.667e+00 4.9110e-01 4.9110e-01 [ 8.4478e-03 6.1617e-02 3.0031e-01 3.0271e-02 1.7619e-02 4.7129e-02 1.4543e-02 1.1170e-02 ] 5.0890e-01
 5.780e+00 4.9373e-01 4.9373e-01 [ 7.8807e-03 6.1579e-02 3.0247e-01 3.0504e-02 1.7773e-02 4.7586e-02 1.4699e-02 1.1240e-02 ] 5.0627e-01
 5.893e+00 4.9308e-01 4.9308e-01 [ 7.3114e-03 6.1152e-02 3.0238e-01 3.0561e-02 1.7826e-02 4.7797e-02 1.4785e-02 1.1272e-02 ] 5.0692e-01
 6.007e+00 4.8917e-01 4.8917e-01 [ 6.7455e-03 6.0343e-02 3.0004e-01 3.0443e-02 1.7776e-02 4.7761e-02 1.4799e-02 1.1263e-02 ] 5.1083e-01
 6.120e+00 4.8210e-01 4.8210e-01 [ 6.1885e-03 5.9170e-02 2.9552e-01 3.0151e-02 1.7625e-02 4.7480e-02 1.4742e-02 1.1216e-02 ] 5.1790e-01
 6.233e+00 4.7203e-01 4.7203e-01 [ 5.6455e-03 5.7657e-02 2.8895e-01 2.9694e-02 1.7378e-02 4.6963e-02 1.4617e-02 1.1131e-02 ] 5.2797e-01
 6.347e+00 4.5922e-01 4.5922e-01 [ 5.1209e-03 5.5834e-02 2.8049e-01 2.9082e-02 1.7041e-02 4.6221e-02 1.4426e-02 1.1009e-02 ] 5.4078e-01
 6.460e+00 4.4396e-01 4.4396e-01 [ 4.6190e-03 5.3741e-02 2.7036e-01 2.8327e-02 1.6620e-02 4.5271e-02 1.4174e-02 1.0854e-02 ] 5.5604e-01
 6.573e+00 4.2661e-01 4.2661e-01 [ 4.1430e-03 5.1417e-02 2.5881e-01 2.7447e-02 1.6126e-02 4.4134e-02 1.3866e-02 1.0668e-02 ] 5.7339e-01
 6.687e+00 4.0755e-01 4.0755e-01 [ 3.6956e-03 4.8909e-02 2.4612e-01 2.6458e-02 1.5568e-02 4.2833e-02 1.3509e-02 1.0454e-02 ] 5.9245e-01
 6.800e+00 3.8716e-01 3.8716e-01 [ 3.2788e-03 4.6263e-02 2.3256e-01 2.5379e-02 1.4958e-02 4.1392e-02 1.3109e-02 1.0217e-02 ] 6.1284e-01
 6.913e+00 3.6585e-01 3.6585e-01 [ 2.8938e-03 4.3523e-02 2.1842e-01 2.4232e-02 1.4307e-02 3.9838e-02 1.2674e-02 9.9585e-03 ] 6.3415e-01
 7.027e+00 3.4399e-01 3.4399e-01 [ 2.5411e-03 4.0734e-02 2.0396e-01 2.3034e-02 1.3627e-02 3.8197e-02 1.2212e-02 9.6840e-03 ] 6.5601e-01
 7.140e+00 3.2194e-01 3.2194e-01 [ 2.2205e-03 3.7938e-02 1.8943e-01 2.1805e-02 1.2928e-02 3.6497e-02 1.1729e-02 9.3972e-03 ] 6.7806e-01
 7.253e+00 3.0002e-01 3.0002e-01 [ 1.9313e-03 3.5170e-02 1.7504e-01 2.0563e-02 1.2221e-02 3.4761e-02 1.1234e-02 9.1019e-03 ] 6.9998e-01
 7.367e+00 2.7850e-01 2.7850e-01 [ 1.6724e-03 3.2462e-02 1.6099e-01 1.9323e-02 1.1515e-02 3.3012e-02 1.0732e-02 8.8016e-03 ] 7.2150e-01
 7.480e+00 2.5762e-01 2.5762e-01 [ 1.4421e-03 2.9841e-02 1.4742e-01 1.8099e-02 1.0817e-02 3.1271e-02 1.0230e-02 8.4997e-03 ] 7.4238e-01
 7.593e+00 2.3756e-01 2.3756e-01 [ 1.2386e-03 2.7329e-02 1.3447e-01 1.6904e-02 1.0136e-02 2.9555e-02 9.7326e-03 8.1990e-03 ] 7.6244e-01
 7.707e+00 2.1846e-01 2.1846e-01 [ 1.0598e-03 2.4941e-02 1.2221e-01 1.5746e-02 9.4759e-03 2.7879e-02 9.2447e-03 7.9022e-03 ] 7.8155e-01
 7.820e+00 2.0041e-01 2.0041e-01 [ 9.0373e-04 2.2689e-02 1.1070e-01 1.4634e-02 8.8413e-03 2.6255e-02 8.7699e-03 7.6113e-03 ] 7.9959e-01
 7.933e+00 1.8348e-01 1.8348e-01 [ 7.6809e-04 2.0580e-02 9.9988e-02 1.3572e-02 8.2357e-03 2.4692e-02 8.3111e-03 7.3282e-03 ] 8.1652e-01
 8.047e+00 1.6769e-01 1.6769e-01 [ 6.5081e-04 1.8617e-02 9.0075e-02 1.2566e-02 7.6611e-03 2.3197e-02 7.8706e-03 7.0540e-03 ] 8.3231e-01
 8.160e+00 1.5305e-01 1.5305e-01 [ 5.4986e-04 1.6800e-02 8.0955e-02 1.1617e-02 7.1187e-03 2.1775e-02 7.4500e-03 6.7899e-03 ] 8.4695e-01
 8.273e+00 1.3955e-01 1.3955e-01 [ 4.6333e-04 1.5127e-02 7.2610e-02 1.0725e-02 6.6093e-03 2.0428e-02 7.0503e-03 6.5365e-03 ] 8.6045e-01
 8.387e+00 1.2714e-01 1.2714e-01 [ 3.8943e-04 1.3593e-02 6.5009e-02 9.8923e-03 6.1326e-03 1.9158e-02 6.6720e-03 6.2942e-03 ] 8.7286e-01
 8.500e+00 1.1578e-01 1.1578e-01 [ 3.2655e-04 1.2193e-02 5.8112e-02 9.1163e-03 5.6881e-03 1.7964e-02 6.3152e-03 6.0632e-03 ] 8.8422e-01
 8.613e+00 1.0541e-01 1.0541e-01 [ 2.7322e-04 1.0919e-02 5.1877e-02 8.3956e-03 5.2748e-03 1.6846e-02 5.9799e-03 5.8435e-03 ] 8.9459e-01
 8.727e+00 9.5969e-02 9.5969e-02 [ 2.2813e-04 9.7634e-03 4.6257e-02 7.7283e-03 4.8916e-03 1.5800e-02 5.6654e-03 5.6350e-03 ] 9.0403e-01
 8.840e+00 8.7397e-02 8.7397e-02 [ 1.9010e-04 8.7187e-03 4.1206e-02 7.1116e-03 4.5369e-03 1.4826e-02 5.3712e-03 5.4373e-03 ] 9.1260e-01
 8.953e+00 7.9628e-02 7.9628e-02 [ 1.5812e-04 7.7765e-03 3.6676e-02 6.5430e-03 4.2092e-03 1.3918e-02 5.0964e-03 5.2501e-03 ] 9.2037e-01
 9.067e+00 7.2596e-02 7.2596e-02 [ 1.3129e-04 6.9287e-03 3.2623e-02 6.0196e-03 3.9069e-03 1.3074e-02 4.8402e-03 5.0729e-03 ] 9.2740e-01
 9.180e+00 6.6241e-02 6.6241e-02 [ 1.0882e-04 6.1673e-03 2.9001e-02 5.5384e-03 3.6283e-03 1.2291e-02 4.6015e-03 4.9053e-03 ] 9.3376e-01
 9.293e+00 6.0503e-02 6.0503e-02 [ 9.0056e-05 5.4847e-03 2.5770e-02 5.0965e-03 3.3718e-03 1.1564e-02 4.3793e-03 4.7467e-03 ] 9.3950e-01
 9.407e+00 5.5327e-02 5.5327e-02 [ 7.4411e-05 4.8739e-03 2.2892e-02 4.6911e-03 3.1357e-03 1.0890e-02 4.1726e-03 4.5967e-03 ] 9.4467e-01
 9.520e+00 5.0659e-02 5.0659e-02 [ 6.1391e-05 4.3280e-03 2.0330e-02 4.3195e-03 2.9185e-03 1.0266e-02 3.9804e-03 4.4546e-03 ] 9.4934e-01
