[ 6.0809e-01 1.6725e-01 9.1965e-01 6.3972e-01 4.1167e-01 ] -1.00204e+00 9.81277e-01 -1.66014e+00
[ 5.8828e-01 1.4828e-01 8.9753e-01 6.2036e-01 3.9456e-01 ] -1.00713e+00 1.02767e+00 -1.66014e+00
[ 5.7301e-01 1.3376e-01 8.7874e-01 6.0592e-01 3.8368e-01 ] -1.00039e+00 1.04502e+00 -1.66323e+00
[ 5.4941e-01 1.0997e-01 8.5290e-01 5.8304e-01 3.6322e-01 ] -1.01286e+00 1.10294e+00 -1.66963e+00
[ 5.5910e-01 1.1928e-01 8.5950e-01 5.9374e-01 3.7728e-01 ] -9.85016e-01 1.04841e+00 -1.68039e+00
[ 5.2077e-01 7.9586e-02 8.1957e-01 5.5627e-01 3.4183e-01 ] -1.01999e+00 1.16070e+00 -1.69424e+00
[ 5.5779e-01 1.1557e-01 8.5274e-01 5.9471e-01 3.8458e-01 ] -9.59896e-01 1.01669e+00 -1.71331e+00
[ 4.9707e-01 5.2435e-02 7.9084e-01 5.3501e-01 3.2669e-01 ] -1.02393e+00 1.20548e+00 -1.73454e+00
[ 5.6088e-01 1.1474e-01 8.4973e-01 6.0072e-01 3.9798e-01 ] -9.29690e-01 9.72169e-01 -1.76164e+00
[ 4.7761e-01 2.8173e-02 7.6533e-01 5.1869e-01 3.1791e-01 ] -1.02029e+00 1.23222e+00 -1.78979e+00
[ 5.6133e-01 1.1001e-01 8.4284e-01 6.0480e-01 4.1105e-01 ] -8.97928e-01 9.30821e-01 -1.82415e+00
[ 4.6180e-01 6.5500e-03 7.4163e-01 5.0686e-01 3.1579e-01 ] -1.00410e+00 1.23417e+00 -1.85851e+00
[ 5.5278e-01 9.5327e-02 8.2500e-01 6.0071e-01 4.1822e-01 ] -8.66430e-01 9.04953e-01 -1.89887e+00
[ 4.4706e-01 -1.4615e-02 7.1626e-01 4.9706e-01 3.1876e-01 ] -9.71706e-01 1.21104e+00 -1.93848e+00
[ 5.2956e-01 6.5469e-02 7.8965e-01 5.8294e-01 4.1486e-01 ] -8.34638e-01 9.03000e-01 -1.98333e+00
[ 4.2823e-01 -3.9999e-02 6.8306e-01 4.8433e-01 3.2278e-01 ] -9.21274e-01 1.17065e+00 -2.02708e+00
[ 4.8777e-01 1.7070e-02 7.3175e-01 5.4777e-01 3.9831e-01 ] -7.98403e-01 9.25928e-01 -2.07488e+00
[ 3.9881e-01 -7.5547e-02 6.3444e-01 4.6230e-01 3.2254e-01 ] -8.51734e-01 1.12487e+00 -2.12167e+00
[ 4.2669e-01 -4.9951e-02 6.4935e-01 4.9466e-01 3.6917e-01 ] -7.49334e-01 9.64588e-01 -2.17114e+00
[ 3.5375e-01 -1.2573e-01 5.6444e-01 4.2607e-01 3.1396e-01 ] -7.61164e-01 1.08353e+00 -2.21991e+00
[ 3.5026e-01 -1.3103e-01 5.4554e-01 4.2765e-01 3.3230e-01 ] -6.76025e-01 1.00157e+00 -2.27001e+00
[ 2.9334e-01 -1.8983e-01 4.7303e-01 3.7586e-01 2.9747e-01 ] -6.46159e-01 1.04960e+00 -2.31965e+00
[ 2.6855e-01 -2.1580e-01 4.3052e-01 3.5665e-01 2.9732e-01 ] -5.67721e-01 1.01763e+00 -2.36945e+00
[ 2.2685e-01 -2.5852e-01 3.7061e-01 3.2061e-01 2.8083e-01 ] -5.03158e-01 1.01716e+00 -2.41867e+00
[ 1.9779e-01 -2.8825e-01 3.2256e-01 2.9737e-01 2.7788e-01 ] -4.19750e-01 9.99018e-01 -2.46710e+00
[ 1.7232e-01 -3.1432e-01 2.7821e-01 2.7766e-01 2.7832e-01 ] -3.32447e-01 9.73926e-01 -2.51448e+00
[ 1.5585e-01 -3.3141e-01 2.4344e-01 2.6676e-01 2.8698e-01 ] -2.39004e-01 9.42788e-01 -2.56038e+00
[ 1.4794e-01 -3.4009e-01 2.1837e-01 2.6415e-01 3.0275e-01 ] -1.43622e-01 9.10248e-01 -2.60457e+00
[ 1.5164e-01 -3.3744e-01 2.0653e-01 2.7275e-01 3.2808e-01 ] -4.58301e-02 8.59197e-01 -2.64680e+00
[ 1.5834e-01 -3.3215e-01 1.9955e-01 2.8389e-01 3.5404e-01 ] 4.27415e-02 8.29696e-01 -2.68677e+00
[ 1.7732e-01 -3.1492e-01 2.0685e-01 3.0681e-01 3.8975e-01 ] 1.32353e-01 7.68616e-01 -2.72455e+00
[ 1.9079e-01 -3.0351e-01 2.1060e-01 3.2375e-01 4.1749e-01 ] 2.03189e-01 7.48524e-01 -2.75977e+00
