 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 1.9609e-03 1.9609e-03 [ 1.8544e-03 8.3352e-06 4.3813e-06 6.9408e-06 3.6508e-06 7.9300e-06 3.1794e-06 4.5811e-06 3.0273e-05 3.7261e-05 ] 9.9804e-01
 2.267e-01 3.9429e-03 3.9429e-03 [ 3.5151e-03 3.4688e-05 1.7616e-05 2.7933e-05 1.4691e-05 3.1913e-05 1.2799e-05 1.8417e-05 1.2155e-04 1.4821e-04 ] 9.9606e-01
 3.400e-01 5.9667e-03 5.9667e-03 [ 5.0023e-03 7.6736e-05 3.9974e-05 6.3484e-05 3.3382e-05 7.2527e-05 2.9101e-05 4.1783e-05 2.7520e-04 3.3226e-04 ] 9.9403e-01
 4.533e-01 8.0603e-03 8.0603e-03 [ 6.3335e-03 1.3871e-04 7.1912e-05 1.1445e-04 6.0167e-05 1.3074e-04 5.2496e-05 7.5141e-05 4.9350e-04 5.8966e-04 ] 9.9194e-01
 5.667e-01 1.0252e-02 1.0252e-02 [ 7.5304e-03 2.1809e-04 1.1407e-04 1.8204e-04 9.5671e-05 2.0794e-04 8.3566e-05 1.1915e-04 7.7967e-04 9.2151e-04 ] 9.8975e-01
 6.800e-01 1.2571e-02 1.2571e-02 [ 8.6068e-03 3.1747e-04 1.6728e-04 2.6786e-04 1.4072e-04 3.0594e-04 1.2308e-04 1.7465e-04 1.1379e-03 1.3297e-03 ] 9.8743e-01
 7.933e-01 1.5050e-02 1.5050e-02 [ 9.5775e-03 4.3765e-04 2.3261e-04 3.7390e-04 1.9634e-04 4.2702e-04 1.7200e-04 2.4272e-04 1.5733e-03 1.8170e-03 ] 9.8495e-01
 9.067e-01 1.7722e-02 1.7722e-02 [ 1.0455e-02 5.7985e-04 3.1132e-04 5.0263e-04 2.6379e-04 5.7395e-04 2.3151e-04 3.2465e-04 2.0920e-03 2.3870e-03 ] 9.8228e-01
 1.020e+00 2.0624e-02 2.0624e-02 [ 1.1251e-02 7.4575e-04 4.0493e-04 6.5697e-04 3.4460e-04 7.5010e-04 3.0304e-04 4.2197e-04 2.7015e-03 3.0440e-03 ] 9.7938e-01
 1.133e+00 2.3797e-02 2.3797e-02 [ 1.1976e-02 9.3716e-04 5.1523e-04 8.4043e-04 4.4054e-04 9.5940e-04 3.8828e-04 5.3650e-04 3.4100e-03 3.7934e-03 ] 9.7620e-01
