 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 1.9229e-03 1.9229e-03 [ 1.6584e-03 -7.7482e-05 3.4297e-04 -1.3746e-06 2.8147e-07 1.2132e-08 6.2147e-09 4.9490e-10 7.1840e-09 -4.3509e-09 5.8483e-09 4.2498e-09 1.5957e-08 1.6109e-08 4.7037e-08 ] 9.9808e-01
 2.267e-01 2.9323e-03 2.9323e-03 [ 3.6108e-03 4.5286e-04 -1.1370e-03 5.5284e-06 -3.1625e-07 1.5034e-08 -1.6549e-09 2.0547e-08 -1.3319e-09 3.9141e-08 2.5867e-08 1.6781e-08 6.3797e-08 6.4387e-08 1.8410e-07 ] 9.9707e-01
 3.400e-01 6.6615e-03 6.6615e-03 [ 5.1636e-03 -4.5262e-04 1.9568e-03 -9.3840e-06 2.1288e-06 1.0294e-07 5.2742e-08 6.7910e-09 6.1323e-08 -3.3431e-08 5.2870e-08 3.8218e-08 1.4348e-07 1.4477e-07 4.0447e-07 ] 9.9334e-01
 4.533e-01 5.5867e-03 5.5867e-03 [ 6.6152e-03 1.1789e-03 -2.2241e-03 1.5284e-05 -3.3486e-07 7.5457e-08 1.4357e-09 7.6391e-08 2.1764e-09 1.4186e-07 1.0272e-07 6.7149e-08 2.5482e-07 2.5706e-07 7.0174e-07 ] 9.9441e-01
 5.667e-01 9.7397e-03 9.7397e-03 [ 7.9382e-03 -2.8755e-04 2.0967e-03 -1.4597e-05 4.3559e-06 2.5950e-07 1.3155e-07 2.9767e-08 1.5474e-07 -6.4887e-08 1.4797e-07 1.0599e-07 3.9777e-07 4.0107e-07 1.0698e-06 ] 9.9026e-01
 6.800e-01 9.1807e-03 9.1807e-03 [ 9.1366e-03 1.3531e-03 -1.3328e-03 1.8779e-05 1.3603e-06 2.1285e-07 2.7228e-08 1.5450e-07 2.8502e-08 2.7314e-07 2.2870e-07 1.5112e-07 5.7191e-07 5.7647e-07 1.5027e-06 ] 9.9082e-01
 7.933e-01 1.1755e-02 1.1755e-02 [ 1.0226e-02 6.2340e-04 9.0507e-04 -1.0582e-05 6.1229e-06 4.5662e-07 2.2439e-07 8.2317e-08 2.6666e-07 -6.1687e-08 2.9247e-07 2.0726e-07 7.7722e-07 7.8290e-07 1.9948e-06 ] 9.8824e-01
 9.067e-01 1.2530e-02 1.2530e-02 [ 1.1208e-02 1.4355e-03 -1.3949e-04 1.5279e-05 4.8149e-06 4.4366e-07 9.1204e-08 2.4353e-07 9.4318e-08 3.9816e-07 4.0181e-07 2.6860e-07 1.0131e-06 1.0199e-06 2.5407e-06 ] 9.8747e-01
 1.020e+00 1.3922e-02 1.3922e-02 [ 1.2085e-02 1.5412e-03 2.8066e-04 -1.4639e-06 8.0892e-06 6.9055e-07 3.2033e-07 1.7100e-07 3.8100e-07 2.2006e-09 4.8688e-07 3.4162e-07 1.2793e-06 1.2869e-06 3.1353e-06 ] 9.8608e-01
 1.133e+00 1.5084e-02 1.5084e-02 [ 1.2863e-02 1.9252e-03 2.6524e-04 1.1343e-05 9.0557e-06 7.5788e-07 1.9789e-07 3.4006e-07 2.0565e-07 5.0017e-07 6.2066e-07 4.1927e-07 1.5753e-06 1.5834e-06 3.7737e-06 ] 9.8492e-01
 1.247e+00 1.6169e-02 1.6169e-02 [ 1.3546e-02 2.2896e-03 3.0390e-04 6.5063e-06 1.1177e-05 9.7859e-07 4.2016e-07 2.9339e-07 4.9340e-07 1.3026e-07 7.3043e-07 5.0859e-07 1.9008e-06 1.9087e-06 4.4514e-06 ] 9.8383e-01
 1.360e+00 1.7210e-02 1.7210e-02 [ 1.4138e-02 2.6595e-03 3.7416e-04 1.1094e-05 1.3515e-05 1.1352e-06 3.4114e-07 4.4828e-07 3.5658e-07 5.8482e-07 8.8473e-07 6.0259e-07 2.2549e-06 2.2621e-06 5.1640e-06 ] 9.8279e-01
 1.473e+00 1.8175e-02 1.8175e-02 [ 1.4642e-02 3.0533e-03 4.3594e-04 1.1837e-05 1.5546e-05 1.3393e-06 5.3261e-07 4.4171e-07 6.0952e-07 3.0680e-07 1.0213e-06 7.0764e-07 2.6374e-06 2.6428e-06 5.9074e-06 ] 9.8182e-01
 1.587e+00 1.9073e-02 1.9073e-02 [ 1.5064e-02 3.4571e-03 5.0174e-04 1.3965e-05 1.8363e-05 1.5636e-06 5.1047e-07 5.7482e-07 5.3411e-07 6.7088e-07 1.1939e-06 8.1785e-07 3.0475e-06 3.0500e-06 6.6779e-06 ] 9.8093e-01
 1.700e+00 1.9905e-02 1.9905e-02 [ 1.5406e-02 3.8673e-03 5.7374e-04 1.6128e-05 2.0882e-05 1.7784e-06 6.6717e-07 6.0837e-07 7.3815e-07 5.0951e-07 1.3575e-06 9.3817e-07 3.4847e-06 3.4829e-06 7.4720e-06 ] 9.8010e-01
 1.813e+00 2.0670e-02 2.0670e-02 [ 1.5672e-02 4.2822e-03 6.4960e-04 1.8244e-05 2.3917e-05 2.0443e-06 6.9760e-07 7.2388e-07 7.2535e-07 7.7699e-07 1.5478e-06 1.0643e-06 3.9483e-06 3.9406e-06 8.2865e-06 ] 9.7933e-01
 1.927e+00 2.1369e-02 2.1369e-02 [ 1.5868e-02 4.6982e-03 7.2910e-04 2.0679e-05 2.6970e-05 2.2909e-06 8.2916e-07 7.8912e-07 8.8520e-07 7.2125e-07 1.7372e-06 1.1995e-06 4.4378e-06 4.4223e-06 9.1184e-06 ] 9.7863e-01
