[ 9.5105e-01 ] -1.00000e+00 1.00003e+00 -2.25551e+00
[ 9.3015e-01 ] -9.89468e-01 1.00521e+00 -2.25551e+00
[ 9.0942e-01 ] -9.78747e-01 1.01032e+00 -2.25657e+00
[ 8.9560e-01 ] -9.71373e-01 1.01373e+00 -2.25846e+00
[ 8.8493e-01 ] -9.65514e-01 1.01639e+00 -2.26101e+00
[ 8.7670e-01 ] -9.60840e-01 1.01848e+00 -2.26409e+00
[ 8.7038e-01 ] -9.57102e-01 1.02012e+00 -2.26761e+00
[ 8.6556e-01 ] -9.54112e-01 1.02142e+00 -2.27148e+00
[ 8.6194e-01 ] -9.51721e-01 1.02246e+00 -2.27565e+00
[ 8.5928e-01 ] -9.49816e-01 1.02327e+00 -2.28006e+00
[ 8.5741e-01 ] -9.48305e-01 1.02392e+00 -2.28470e+00
[ 8.5618e-01 ] -9.47116e-01 1.02442e+00 -2.28952e+00
[ 8.5546e-01 ] -9.46189e-01 1.02481e+00 -2.29450e+00
[ 8.5518e-01 ] -9.45478e-01 1.02512e+00 -2.29964e+00
[ 8.5525e-01 ] -9.44944e-01 1.02534e+00 -2.30493e+00
[ 8.5562e-01 ] -9.44555e-01 1.02551e+00 -2.31036e+00
[ 8.5623e-01 ] -9.44286e-01 1.02562e+00 -2.31593e+00
[ 8.5706e-01 ] -9.44116e-01 1.02569e+00 -2.32165e+00
[ 8.5807e-01 ] -9.44027e-01 1.02573e+00 -2.32751e+00
[ 8.5923e-01 ] -9.44005e-01 1.02574e+00 -2.33353e+00
[ 8.6052e-01 ] -9.44039e-01 1.02573e+00 -2.33970e+00
[ 8.6194e-01 ] -9.44120e-01 1.02570e+00 -2.34605e+00
[ 8.6346e-01 ] -9.44238e-01 1.02565e+00 -2.35259e+00
[ 8.6508e-01 ] -9.44389e-01 1.02559e+00 -2.35932e+00
[ 8.6679e-01 ] -9.44567e-01 1.02552e+00 -2.36625e+00
[ 8.6858e-01 ] -9.44767e-01 1.02543e+00 -2.37341e+00
[ 8.7046e-01 ] -9.44987e-01 1.02534e+00 -2.38081e+00
[ 8.7242e-01 ] -9.45223e-01 1.02525e+00 -2.38846e+00
[ 8.7446e-01 ] -9.45474e-01 1.02514e+00 -2.39638e+00
[ 8.7658e-01 ] -9.45737e-01 1.02504e+00 -2.40458e+00
[ 8.7878e-01 ] -9.46011e-01 1.02492e+00 -2.41310e+00
[ 8.8107e-01 ] -9.46295e-01 1.02481e+00 -2.42194e+00
[ 8.8344e-01 ] -9.46588e-01 1.02469e+00 -2.43112e+00
[ 8.8590e-01 ] -9.46889e-01 1.02456e+00 -2.44067e+00
[ 8.8845e-01 ] -9.47199e-01 1.02443e+00 -2.45060e+00
[ 8.9110e-01 ] -9.47515e-01 1.02430e+00 -2.46095e+00
[ 8.9385e-01 ] -9.47839e-01 1.02417e+00 -2.47173e+00
[ 8.9670e-01 ] -9.48170e-01 1.02403e+00 -2.48297e+00
[ 8.9966e-01 ] -9.48507e-01 1.02389e+00 -2.49469e+00
[ 9.0273e-01 ] -9.48850e-01 1.02375e+00 -2.50693e+00
[ 9.0593e-01 ] -9.49200e-01 1.02361e+00 -2.51970e+00
[ 9.0925e-01 ] -9.49556e-01 1.02346e+00 -2.53305e+00
[ 9.1270e-01 ] -9.49918e-01 1.02331e+00 -2.54699e+00
[ 9.1628e-01 ] -9.50285e-01 1.02316e+00 -2.56157e+00
[ 9.2001e-01 ] -9.50658e-01 1.02300e+00 -2.57681e+00
[ 9.2389e-01 ] -9.51036e-01 1.02285e+00 -2.59276e+00
[ 9.2793e-01 ] -9.51420e-01 1.02269e+00 -2.60944e+00
[ 9.3214e-01 ] -9.51808e-01 1.02253e+00 -2.62691e+00
[ 9.3651e-01 ] -9.52200e-01 1.02236e+00 -2.64520e+00
[ 9.4107e-01 ] -9.52596e-01 1.02220e+00 -2.66436e+00
[ 9.4581e-01 ] -9.52994e-01 1.02204e+00 -2.68442e+00
[ 9.5075e-01 ] -9.53395e-01 1.02187e+00 -2.70545e+00
[ 9.5589e-01 ] -9.53795e-01 1.02170e+00 -2.72749e+00
[ 9.6124e-01 ] -9.54195e-01 1.02154e+00 -2.75060e+00
[ 9.6681e-01 ] -9.54591e-01 1.02137e+00 -2.77484e+00
[ 9.7261e-01 ] -9.54981e-01 1.02121e+00 -2.80027e+00
[ 9.7864e-01 ] -9.55360e-01 1.02105e+00 -2.82695e+00
[ 9.8491e-01 ] -9.55723e-01 1.02090e+00 -2.85495e+00
[ 9.9141e-01 ] -9.56063e-01 1.02076e+00 -2.88436e+00
[ 9.9815e-01 ] -9.56369e-01 1.02064e+00 -2.91524e+00
[ 1.0051e+00 ] -9.56629e-01 1.02053e+00 -2.94769e+00
[ 1.0123e+00 ] -9.56824e-01 1.02045e+00 -2.98179e+00
[ 1.0196e+00 ] -9.56927e-01 1.02040e+00 -3.01764e+00
[ 1.0271e+00 ] -9.56903e-01 1.02042e+00 -3.05534e+00
[ 1.0347e+00 ] -9.56702e-01 1.02050e+00 -3.09500e+00
[ 1.0422e+00 ] -9.56255e-01 1.02068e+00 -3.13673e+00
[ 1.0496e+00 ] -9.55461e-01 1.02101e+00 -3.18066e+00
[ 1.0565e+00 ] -9.54184e-01 1.02153e+00 -3.22691e+00
