 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 1.8644e-03 1.8644e-03 [ 1.7789e-03 1.0053e-05 1.7224e-05 2.7324e-05 4.6898e-06 1.1972e-05 1.4206e-05 ] 9.9814e-01
 2.267e-01 3.8306e-03 3.8306e-03 [ 3.4865e-03 4.2612e-05 6.9267e-05 1.0965e-04 1.8817e-05 4.7986e-05 5.5797e-05 ] 9.9617e-01
 3.400e-01 5.7441e-03 5.7441e-03 [ 4.9713e-03 9.3302e-05 1.5724e-04 2.4803e-04 4.2551e-05 1.0834e-04 1.2337e-04 ] 9.9426e-01
 4.533e-01 7.6846e-03 7.6846e-03 [ 6.3023e-03 1.6961e-04 2.8300e-04 4.4421e-04 7.6175e-05 1.9352e-04 2.1571e-04 ] 9.9232e-01
 5.667e-01 9.6741e-03 9.6741e-03 [ 7.5017e-03 2.6655e-04 4.4919e-04 7.0064e-04 1.2009e-04 3.0422e-04 3.3179e-04 ] 9.9033e-01
 6.800e-01 1.1735e-02 1.1735e-02 [ 8.5800e-03 3.8851e-04 6.5926e-04 1.0205e-03 1.7480e-04 4.4131e-04 4.7072e-04 ] 9.8826e-01
 7.933e-01 1.3891e-02 1.3891e-02 [ 9.5508e-03 5.3635e-04 9.1753e-04 1.4077e-03 2.4095e-04 6.0587e-04 6.3180e-04 ] 9.8611e-01
 9.067e-01 1.6167e-02 1.6167e-02 [ 1.0426e-02 7.1172e-04 1.2293e-03 1.8670e-03 3.1930e-04 7.9918e-04 8.1448e-04 ] 9.8383e-01
 1.020e+00 1.8588e-02 1.8588e-02 [ 1.1215e-02 9.1698e-04 1.6008e-03 2.4038e-03 4.1073e-04 1.0227e-03 1.0183e-03 ] 9.8141e-01
 1.133e+00 2.1184e-02 2.1184e-02 [ 1.1928e-02 1.1547e-03 2.0396e-03 3.0246e-03 5.1630e-04 1.2783e-03 1.2431e-03 ] 9.7882e-01
 1.247e+00 2.3985e-02 2.3985e-02 [ 1.2572e-02 1.4277e-03 2.5543e-03 3.7367e-03 6.3718e-04 1.5677e-03 1.4888e-03 ] 9.7602e-01
 1.360e+00 2.7023e-02 2.7023e-02 [ 1.3157e-02 1.7392e-03 3.1550e-03 4.5484e-03 7.7471e-04 1.8932e-03 1.7553e-03 ] 9.7298e-01
 1.473e+00 3.0334e-02 3.0334e-02 [ 1.3688e-02 2.0931e-03 3.8532e-03 5.4690e-03 9.3042e-04 2.2572e-03 2.0429e-03 ] 9.6967e-01
 1.587e+00 3.3957e-02 3.3957e-02 [ 1.4172e-02 2.4934e-03 4.6624e-03 6.5089e-03 1.1060e-03 2.6623e-03 2.3519e-03 ] 9.6604e-01
 1.700e+00 3.7935e-02 3.7935e-02 [ 1.4616e-02 2.9447e-03 5.5976e-03 7.6796e-03 1.3033e-03 3.1116e-03 2.6827e-03 ] 9.6206e-01
 1.813e+00 4.2314e-02 4.2314e-02 [ 1.5023e-02 3.4519e-03 6.6759e-03 8.9940e-03 1.5244e-03 3.6081e-03 3.0360e-03 ] 9.5769e-01
 1.927e+00 4.7143e-02 4.7143e-02 [ 1.5400e-02 4.0207e-03 7.9168e-03 1.0466e-02 1.7717e-03 4.1553e-03 3.4125e-03 ] 9.5286e-01
 2.040e+00 5.2477e-02 5.2477e-02 [ 1.5751e-02 4.6569e-03 9.3418e-03 1.2111e-02 2.0475e-03 4.7570e-03 3.8130e-03 ] 9.4752e-01
 2.153e+00 5.8375e-02 5.8375e-02 [ 1.6078e-02 5.3670e-03 1.0975e-02 1.3944e-02 2.3546e-03 5.4169e-03 4.2385e-03 ] 9.4163e-01
 2.267e+00 6.4899e-02 6.4899e-02 [ 1.6387e-02 6.1577e-03 1.2844e-02 1.5985e-02 2.6958e-03 6.1391e-03 4.6900e-03 ] 9.3510e-01
 2.380e+00 7.2115e-02 7.2115e-02 [ 1.6680e-02 7.0363e-03 1.4977e-02 1.8251e-02 3.0743e-03 6.9280e-03 5.1686e-03 ] 9.2789e-01
 2.493e+00 8.0094e-02 8.0094e-02 [ 1.6960e-02 8.0103e-03 1.7406e-02 2.0761e-02 3.4932e-03 7.7879e-03 5.6754e-03 ] 9.1991e-01
 2.607e+00 8.8909e-02 8.8909e-02 [ 1.7228e-02 9.0871e-03 2.0167e-02 2.3536e-02 3.9559e-03 8.7230e-03 6.2115e-03 ] 9.1109e-01
 2.720e+00 9.8635e-02 9.8635e-02 [ 1.7488e-02 1.0275e-02 2.3294e-02 2.6597e-02 4.4657e-03 9.7376e-03 6.7779e-03 ] 9.0137e-01
 2.833e+00 1.0935e-01 1.0935e-01 [ 1.7740e-02 1.1580e-02 2.6827e-02 2.9962e-02 5.0260e-03 1.0836e-02 7.3755e-03 ] 8.9065e-01
 2.947e+00 1.2112e-01 1.2112e-01 [ 1.7984e-02 1.3010e-02 3.0804e-02 3.3651e-02 5.6400e-03 1.2021e-02 8.0050e-03 ] 8.7888e-01
 3.060e+00 1.3401e-01 1.3401e-01 [ 1.8221e-02 1.4572e-02 3.5264e-02 3.7682e-02 6.3106e-03 1.3296e-02 8.6669e-03 ] 8.6599e-01
 3.173e+00 1.4810e-01 1.4810e-01 [ 1.8451e-02 1.6269e-02 4.0243e-02 4.2069e-02 7.0404e-03 1.4663e-02 9.3611e-03 ] 8.5190e-01
 3.287e+00 1.6342e-01 1.6342e-01 [ 1.8672e-02 1.8105e-02 4.5776e-02 4.6823e-02 7.8313e-03 1.6123e-02 1.0087e-02 ] 8.3658e-01
 3.400e+00 1.8000e-01 1.8000e-01 [ 1.8881e-02 2.0082e-02 5.1889e-02 5.1948e-02 8.6844e-03 1.7675e-02 1.0844e-02 ] 8.2000e-01
