 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 1.7211e-03 1.7211e-03 [ 1.6719e-03 4.2479e-05 1.2484e-06 2.9165e-08 1.4497e-07 1.1621e-07 1.1164e-07 2.4425e-07 4.9975e-07 2.9731e-07 3.6685e-07 1.6698e-07 5.5377e-07 5.5185e-07 2.3638e-06 ] 9.9828e-01
 2.267e-01 3.7747e-03 3.7747e-03 [ 3.6034e-03 1.4467e-04 5.0757e-06 1.1719e-07 5.8249e-07 4.6644e-07 4.4764e-07 9.7844e-07 2.0004e-06 1.1906e-06 1.4702e-06 6.6922e-07 2.2183e-06 2.2084e-06 9.2065e-06 ] 9.9623e-01
 3.400e-01 5.6405e-03 5.6405e-03 [ 5.2292e-03 3.5198e-04 1.1313e-05 2.6564e-07 1.3204e-06 1.0555e-06 1.0113e-06 2.2068e-06 4.5062e-06 2.6839e-06 3.3184e-06 1.5105e-06 5.0031e-06 4.9735e-06 2.0175e-05 ] 9.9436e-01
 4.533e-01 7.4936e-03 7.4936e-03 [ 6.7807e-03 6.0791e-04 2.0331e-05 4.7714e-07 2.3717e-06 1.8913e-06 1.8080e-06 3.9361e-06 8.0236e-06 4.7836e-06 5.9251e-06 2.6973e-06 8.9239e-06 8.8523e-06 3.4947e-05 ] 9.9251e-01
 5.667e-01 9.3268e-03 9.3268e-03 [ 8.2218e-03 9.4206e-04 3.1738e-05 7.5539e-07 3.7548e-06 2.9849e-06 2.8454e-06 6.1759e-06 1.2562e-05 7.4985e-06 9.3095e-06 4.2381e-06 1.4002e-05 1.3852e-05 5.3227e-05 ] 9.9067e-01
 6.800e-01 1.1138e-02 1.1138e-02 [ 9.5574e-03 1.3470e-03 4.6010e-05 1.1052e-06 5.4936e-06 4.3509e-06 4.1332e-06 8.9380e-06 1.8133e-05 1.0840e-05 1.3496e-05 6.1443e-06 2.0265e-05 1.9983e-05 7.4746e-05 ] 9.8886e-01
 7.933e-01 1.2922e-02 1.2922e-02 [ 1.0794e-02 1.8118e-03 6.2889e-05 1.5326e-06 7.6180e-06 6.0069e-06 5.6833e-06 1.2237e-05 2.4751e-05 1.4821e-05 1.8515e-05 8.4294e-06 2.7748e-05 2.7254e-05 9.9256e-05 ] 9.8708e-01
 9.067e-01 1.4674e-02 1.4674e-02 [ 1.1927e-02 2.3345e-03 8.2639e-05 2.0448e-06 1.0164e-05 7.9745e-06 7.5100e-06 1.6089e-05 3.2432e-05 1.9457e-05 2.4401e-05 1.1110e-05 3.6488e-05 3.5680e-05 1.2653e-04 ] 9.8533e-01
 1.020e+00 1.6388e-02 1.6388e-02 [ 1.2956e-02 2.9108e-03 1.0526e-04 2.6504e-06 1.3175e-05 1.0279e-05 9.6302e-06 2.0515e-05 4.1198e-05 2.4766e-05 3.1196e-05 1.4204e-05 4.6533e-05 4.5273e-05 1.5637e-04 ] 9.8361e-01
