 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.3401e-03 1.1700e-03 [ 1.1450e-03 1.0223e-05 6.8392e-06 6.1119e-06 1.8080e-06 ] 1.1700e-03 [ 1.1450e-03 1.0223e-05 6.8392e-06 6.1119e-06 1.8080e-06 ] 9.9766e-01
 2.267e-01 5.0388e-03 2.5194e-03 [ 2.4165e-03 4.4003e-05 2.7403e-05 2.4460e-05 7.0884e-06 ] 2.5194e-03 [ 2.4165e-03 4.4003e-05 2.7403e-05 2.4460e-05 7.0884e-06 ] 9.9496e-01
 3.400e-01 7.4091e-03 3.7045e-03 [ 3.4771e-03 9.4916e-05 6.1825e-05 5.5078e-05 1.5617e-05 ] 3.7045e-03 [ 3.4771e-03 9.4916e-05 6.1825e-05 5.5078e-05 1.5617e-05 ] 9.9259e-01
 4.533e-01 9.6901e-03 4.8451e-03 [ 4.4378e-03 1.7177e-04 1.1032e-04 9.8016e-05 2.7176e-05 ] 4.8451e-03 [ 4.4378e-03 1.7177e-04 1.1032e-04 9.8016e-05 2.7176e-05 ] 9.9031e-01
 5.667e-01 1.1900e-02 5.9502e-03 [ 5.3147e-03 2.6738e-04 1.7317e-04 1.5334e-04 4.1552e-05 ] 5.9502e-03 [ 5.3147e-03 2.6738e-04 1.7317e-04 1.5334e-04 4.1552e-05 ] 9.8810e-01
 6.800e-01 1.4045e-02 7.0227e-03 [ 6.1074e-03 3.8486e-04 2.5074e-04 2.2111e-04 5.8535e-05 ] 7.0227e-03 [ 6.1074e-03 3.8486e-04 2.5074e-04 2.2111e-04 5.8535e-05 ] 9.8595e-01
 7.933e-01 1.6137e-02 8.0684e-03 [ 6.8215e-03 5.2406e-04 3.4345e-04 3.0141e-04 7.7924e-05 ] 8.0684e-03 [ 6.8215e-03 5.2406e-04 3.4345e-04 3.0141e-04 7.7924e-05 ] 9.8386e-01
 9.067e-01 1.8183e-02 9.0917e-03 [ 7.4618e-03 6.8427e-04 4.5178e-04 3.9433e-04 9.9520e-05 ] 9.0917e-03 [ 7.4618e-03 6.8427e-04 4.5178e-04 3.9433e-04 9.9520e-05 ] 9.8182e-01
 1.020e+00 2.0194e-02 1.0097e-02 [ 8.0321e-03 8.6559e-04 5.7628e-04 4.9993e-04 1.2313e-04 ] 1.0097e-02 [ 8.0321e-03 8.6559e-04 5.7628e-04 4.9993e-04 1.2313e-04 ] 9.7981e-01
 1.133e+00 2.2177e-02 1.1088e-02 [ 8.5361e-03 1.0679e-03 7.1755e-04 6.1831e-04 1.4857e-04 ] 1.1088e-02 [ 8.5361e-03 1.0679e-03 7.1755e-04 6.1831e-04 1.4857e-04 ] 9.7782e-01
 1.247e+00 2.4140e-02 1.2070e-02 [ 8.9775e-03 1.2911e-03 8.7626e-04 7.4955e-04 1.7566e-04 ] 1.2070e-02 [ 8.9775e-03 1.2911e-03 8.7626e-04 7.4955e-04 1.7566e-04 ] 9.7586e-01
 1.360e+00 2.6091e-02 1.3046e-02 [ 9.3598e-03 1.5348e-03 1.0531e-03 8.9373e-04 2.0423e-04 ] 1.3046e-02 [ 9.3598e-03 1.5348e-03 1.0531e-03 8.9373e-04 2.0423e-04 ] 9.7391e-01
 1.473e+00 2.8038e-02 1.4019e-02 [ 9.6862e-03 1.7987e-03 1.2489e-03 1.0509e-03 2.3411e-04 ] 1.4019e-02 [ 9.6862e-03 1.7987e-03 1.2489e-03 1.0509e-03 2.3411e-04 ] 9.7196e-01
