 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 1.7809e-03 1.7809e-03 [ 1.7473e-03 4.6778e-06 1.5561e-06 2.1576e-06 1.1304e-06 2.3805e-06 9.5675e-07 1.4054e-06 8.7918e-06 1.0482e-05 ] 9.9822e-01
 2.267e-01 3.7429e-03 3.7429e-03 [ 3.6053e-03 2.2274e-05 6.2507e-06 8.6634e-06 4.5387e-06 9.5589e-06 3.8418e-06 5.6383e-06 3.5235e-05 4.1600e-05 ] 9.9626e-01
 3.400e-01 5.4837e-03 5.4837e-03 [ 5.1787e-03 4.5523e-05 1.4124e-05 1.9616e-05 1.0276e-05 2.1645e-05 8.6995e-06 1.2748e-05 7.9531e-05 9.2877e-05 ] 9.9452e-01
 4.533e-01 7.1506e-03 7.1506e-03 [ 6.6040e-03 8.4584e-05 2.5301e-05 3.5179e-05 1.8426e-05 3.8823e-05 1.5603e-05 2.2818e-05 1.4201e-04 1.6393e-04 ] 9.9285e-01
 5.667e-01 8.7600e-03 8.7600e-03 [ 7.9045e-03 1.3139e-04 3.9879e-05 5.5582e-05 2.9108e-05 6.1349e-05 2.4657e-05 3.5964e-05 2.2313e-04 2.5446e-04 ] 9.9124e-01
 6.800e-01 1.0321e-02 1.0321e-02 [ 9.0835e-03 1.8981e-04 5.8064e-05 8.1126e-05 4.2477e-05 8.9559e-05 3.5996e-05 5.2334e-05 3.2349e-04 3.6427e-04 ] 9.8968e-01
 7.933e-01 1.1845e-02 1.1845e-02 [ 1.0151e-02 2.5985e-04 8.0046e-05 1.1218e-04 5.8724e-05 1.2387e-04 4.9786e-05 7.2114e-05 4.4381e-04 4.9324e-04 ] 9.8816e-01
 9.067e-01 1.3344e-02 1.3344e-02 [ 1.1116e-02 3.4116e-04 1.0609e-04 1.4919e-04 7.8080e-05 1.6478e-04 6.6229e-05 9.5525e-05 5.8496e-04 6.4132e-04 ] 9.8666e-01
 1.020e+00 1.4828e-02 1.4828e-02 [ 1.1986e-02 4.3429e-04 1.3650e-04 1.9270e-04 1.0082e-04 2.1289e-04 8.5566e-05 1.2283e-04 7.4793e-04 8.0857e-04 ] 9.8517e-01
