 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 1.7448e-03 1.7448e-03 [ 1.7167e-03 6.1352e-06 1.9529e-06 2.3791e-06 1.1389e-06 2.2190e-06 8.2589e-07 1.0551e-06 5.7101e-06 6.6568e-06 ] 9.9826e-01
 2.267e-01 3.7502e-03 3.7502e-03 [ 3.6334e-03 2.9057e-05 7.8418e-06 9.5403e-06 4.5673e-06 8.8999e-06 3.3123e-06 4.2291e-06 2.2869e-05 2.6420e-05 ] 9.9625e-01
 3.400e-01 5.5045e-03 5.5045e-03 [ 5.2477e-03 5.9555e-05 1.7671e-05 2.1556e-05 1.0320e-05 2.0113e-05 7.4854e-06 9.5473e-06 5.1557e-05 5.8965e-05 ] 9.9450e-01
 4.533e-01 7.1840e-03 7.1840e-03 [ 6.7230e-03 1.1011e-04 3.1578e-05 3.8542e-05 1.8455e-05 3.5976e-05 1.3388e-05 1.7051e-05 9.1910e-05 1.0400e-04 ] 9.9282e-01
 5.667e-01 8.8041e-03 8.8041e-03 [ 8.0840e-03 1.7097e-04 4.9576e-05 6.0664e-05 2.9052e-05 5.6651e-05 2.1080e-05 2.6799e-05 1.4411e-04 1.6126e-04 ] 9.9120e-01
 6.800e-01 1.0368e-02 1.0368e-02 [ 9.3290e-03 2.4612e-04 7.1866e-05 8.8131e-05 4.2213e-05 8.2347e-05 3.0638e-05 3.8865e-05 2.0839e-04 2.3050e-04 ] 9.8963e-01
 7.933e-01 1.1885e-02 1.1885e-02 [ 1.0466e-02 3.3590e-04 9.8542e-05 1.2120e-04 5.8065e-05 1.1332e-04 4.2157e-05 5.3338e-05 2.8503e-04 3.1154e-04 ] 9.8811e-01
 9.067e-01 1.3363e-02 1.3363e-02 [ 1.1503e-02 4.3936e-04 1.2981e-04 1.6018e-04 7.6758e-05 1.4988e-04 5.5748e-05 7.0325e-05 3.7437e-04 4.0417e-04 ] 9.8664e-01
 1.020e+00 1.4809e-02 1.4809e-02 [ 1.2444e-02 5.5692e-04 1.6587e-04 2.0543e-04 9.8465e-05 1.9237e-04 7.1542e-05 8.9951e-05 4.7677e-04 5.0826e-04 ] 9.8519e-01
 1.133e+00 1.6231e-02 1.6231e-02 [ 1.3295e-02 6.8880e-04 2.0695e-04 2.5734e-04 1.2339e-04 2.4121e-04 8.9690e-05 1.1236e-04 5.9268e-04 6.2367e-04 ] 9.8377e-01
