 0.000e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.9751e-01
 1.133e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00
 2.267e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00
 3.400e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00
 4.533e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.9789e-163
 5.667e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.4287e-42
 6.800e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 5.1998e+00
 7.933e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.9783e+01
 9.067e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.0691e+02
 1.020e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.2366e+02
 1.133e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.0829e+03
 1.247e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.4383e+05
 1.360e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 3.2730e+06
 1.473e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.0665e+08
 1.587e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 4.9303e+09
 1.700e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 3.1802e+11
 1.813e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 2.7917e+13
 1.927e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 3.2254e+15
 2.040e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 4.7070e+17
 2.153e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.2756e+19
 2.267e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.6643e+22
 2.380e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 3.6235e+24
 2.493e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.0699e+26
 2.607e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.7358e+29
 2.720e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 3.4066e+31
 2.833e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 5.7714e+33
 2.947e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.0102e+35
 3.060e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.6788e+37
 3.173e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 7.0329e+39
 3.287e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 4.1109e+41
 3.400e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.6841e+43
 3.513e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 4.7370e+44
 3.627e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.0385e+45
 3.740e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.1657e+47
 3.853e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.0210e+48
 3.967e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 6.1458e+48
 4.080e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 2.5902e+49
 4.193e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 7.8283e+49
 4.307e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.7445e+50
 4.420e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 2.9552e+50
 4.533e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 3.9285e+50
 4.647e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 4.2309e+50
 4.760e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 3.8065e+50
 4.873e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 2.9442e+50
 4.987e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 2.0090e+50
 5.100e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.2367e+50
 5.213e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 6.9958e+49
 5.327e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 3.6897e+49
 5.440e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.8329e+49
 5.553e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 8.6269e+48
 5.667e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 3.8544e+48
 5.780e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.6315e+48
 5.893e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 6.5063e+47
 6.007e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 2.4234e+47
