 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 1.6778e-03 1.6778e-03 [ 1.6316e-03 2.5497e-05 1.3812e-05 1.0937e-06 6.9135e-07 2.2140e-06 9.1212e-07 1.9371e-06 ] 9.9832e-01
 2.267e-01 3.7508e-03 3.7508e-03 [ 3.5914e-03 7.6950e-05 5.5287e-05 4.3756e-06 2.7656e-06 8.8548e-06 3.6465e-06 7.5906e-06 ] 9.9625e-01
 3.400e-01 5.5394e-03 5.5394e-03 [ 5.1532e-03 2.0077e-04 1.2455e-04 9.8485e-06 6.2231e-06 1.9918e-05 8.1994e-06 1.6699e-05 ] 9.9446e-01
 4.533e-01 7.2950e-03 7.2950e-03 [ 6.6224e-03 3.4322e-04 2.2177e-04 1.7516e-05 1.1064e-05 3.5396e-05 1.4561e-05 2.9010e-05 ] 9.9271e-01
 5.667e-01 9.0048e-03 9.0048e-03 [ 7.9562e-03 5.3443e-04 3.4719e-04 2.7382e-05 1.7288e-05 5.5276e-05 2.2721e-05 4.4277e-05 ] 9.9100e-01
 6.800e-01 1.0683e-02 1.0683e-02 [ 9.1709e-03 7.7214e-04 5.0111e-04 3.9450e-05 2.4893e-05 7.9537e-05 3.2661e-05 6.2263e-05 ] 9.8932e-01
 7.933e-01 1.2333e-02 1.2333e-02 [ 1.0278e-02 1.0479e-03 6.8386e-04 5.3724e-05 3.3877e-05 1.0815e-04 4.4361e-05 8.2735e-05 ] 9.8767e-01
 9.067e-01 1.3957e-02 1.3957e-02 [ 1.1278e-02 1.3643e-03 8.9579e-04 7.0207e-05 4.4237e-05 1.4110e-04 5.7795e-05 1.0547e-04 ] 9.8604e-01
 1.020e+00 1.5561e-02 1.5561e-02 [ 1.2176e-02 1.7215e-03 1.1373e-03 8.8901e-05 5.5967e-05 1.7832e-04 7.2934e-05 1.3026e-04 ] 9.8444e-01
 1.133e+00 1.7149e-02 1.7149e-02 [ 1.2977e-02 2.1179e-03 1.4089e-03 1.0981e-04 6.9060e-05 2.1979e-04 8.9743e-05 1.5688e-04 ] 9.8285e-01
 1.247e+00 1.8723e-02 1.8723e-02 [ 1.3685e-02 2.5523e-03 1.7109e-03 1.3292e-04 8.3507e-05 2.6543e-04 1.0818e-04 1.8514e-04 ] 9.8128e-01
 1.360e+00 2.0287e-02 2.0287e-02 [ 1.4304e-02 3.0237e-03 2.0438e-03 1.5825e-04 9.9299e-05 3.1519e-04 1.2821e-04 2.1485e-04 ] 9.7971e-01
 1.473e+00 2.1844e-02 2.1844e-02 [ 1.4839e-02 3.5308e-03 2.4081e-03 1.8577e-04 1.1642e-04 3.6900e-04 1.4978e-04 2.4583e-04 ] 9.7816e-01
 1.587e+00 2.3397e-02 2.3397e-02 [ 1.5292e-02 4.0723e-03 2.8043e-03 2.1550e-04 1.3487e-04 4.2679e-04 1.7284e-04 2.7790e-04 ] 9.7660e-01
 1.700e+00 2.4948e-02 2.4948e-02 [ 1.5670e-02 4.6466e-03 3.2329e-03 2.4741e-04 1.5461e-04 4.8845e-04 1.9733e-04 3.1089e-04 ] 9.7505e-01
 1.813e+00 2.6499e-02 2.6499e-02 [ 1.5974e-02 5.2520e-03 3.6942e-03 2.8150e-04 1.7564e-04 5.5391e-04 2.2319e-04 3.4466e-04 ] 9.7350e-01
 1.927e+00 2.8053e-02 2.8053e-02 [ 1.6209e-02 5.8868e-03 4.1889e-03 3.1775e-04 1.9793e-04 6.2306e-04 2.5038e-04 3.7904e-04 ] 9.7195e-01
 2.040e+00 2.9612e-02 2.9612e-02 [ 1.6379e-02 6.5492e-03 4.7173e-03 3.5615e-04 2.2147e-04 6.9580e-04 2.7881e-04 4.1391e-04 ] 9.7039e-01
 2.153e+00 3.1177e-02 3.1177e-02 [ 1.6487e-02 7.2373e-03 5.2799e-03 3.9668e-04 2.4622e-04 7.7202e-04 3.0842e-04 4.4913e-04 ] 9.6882e-01
 2.267e+00 3.2750e-02 3.2750e-02 [ 1.6537e-02 7.9488e-03 5.8771e-03 4.3932e-04 2.7217e-04 8.5158e-04 3.3914e-04 4.8458e-04 ] 9.6725e-01
 2.380e+00 3.4333e-02 3.4333e-02 [ 1.6533e-02 8.6819e-03 6.5093e-03 4.8404e-04 2.9929e-04 9.3438e-04 3.7091e-04 5.2015e-04 ] 9.6567e-01
 2.493e+00 3.5926e-02 3.5926e-02 [ 1.6477e-02 9.4342e-03 7.1769e-03 5.3082e-04 3.2755e-04 1.0203e-03 4.0364e-04 5.5573e-04 ] 9.6407e-01
 2.607e+00 3.7532e-02 3.7532e-02 [ 1.6374e-02 1.0203e-02 7.8802e-03 5.7963e-04 3.5691e-04 1.1091e-03 4.3726e-04 5.9124e-04 ] 9.6247e-01
 2.720e+00 3.9150e-02 3.9150e-02 [ 1.6226e-02 1.0987e-02 8.6194e-03 6.3044e-04 3.8735e-04 1.2008e-03 4.7171e-04 6.2658e-04 ] 9.6085e-01
 2.833e+00 4.0782e-02 4.0782e-02 [ 1.6038e-02 1.1783e-02 9.3948e-03 6.8321e-04 4.1883e-04 1.2952e-03 5.0689e-04 6.6167e-04 ] 9.5922e-01
 2.947e+00 4.2429e-02 4.2429e-02 [ 1.5813e-02 1.2589e-02 1.0207e-02 7.3790e-04 4.5131e-04 1.3921e-03 5.4274e-04 6.9644e-04 ] 9.5757e-01
 3.060e+00 4.4091e-02 4.4091e-02 [ 1.5553e-02 1.3403e-02 1.1055e-02 7.9446e-04 4.8477e-04 1.4914e-03 5.7918e-04 7.3083e-04 ] 9.5591e-01
 3.173e+00 4.5768e-02 4.5768e-02 [ 1.5261e-02 1.4221e-02 1.1940e-02 8.5287e-04 5.1915e-04 1.5930e-03 6.1614e-04 7.6478e-04 ] 9.5423e-01
 3.287e+00 4.7460e-02 4.7460e-02 [ 1.4942e-02 1.5042e-02 1.2861e-02 9.1305e-04 5.5442e-04 1.6966e-03 6.5352e-04 7.9824e-04 ] 9.5254e-01
 3.400e+00 4.9168e-02 4.9168e-02 [ 1.4597e-02 1.5862e-02 1.3818e-02 9.7497e-04 5.9054e-04 1.8021e-03 6.9127e-04 8.3115e-04 ] 9.5083e-01
 3.513e+00 5.0891e-02 5.0891e-02 [ 1.4230e-02 1.6680e-02 1.4812e-02 1.0386e-03 6.2746e-04 1.9094e-03 7.2931e-04 8.6349e-04 ] 9.4911e-01
 3.627e+00 5.2629e-02 5.2629e-02 [ 1.3844e-02 1.7493e-02 1.5841e-02 1.1038e-03 6.6513e-04 2.0182e-03 7.6756e-04 8.9522e-04 ] 9.4737e-01
 3.740e+00 5.4381e-02 5.4381e-02 [ 1.3441e-02 1.8299e-02 1.6906e-02 1.1705e-03 7.0352e-04 2.1285e-03 8.0595e-04 9.2631e-04 ] 9.4562e-01
 3.853e+00 5.6146e-02 5.6146e-02 [ 1.3024e-02 1.9095e-02 1.8005e-02 1.2388e-03 7.4256e-04 2.2400e-03 8.4441e-04 9.5672e-04 ] 9.4385e-01
 3.967e+00 5.7924e-02 5.7924e-02 [ 1.2595e-02 1.9878e-02 1.9138e-02 1.3084e-03 7.8222e-04 2.3526e-03 8.8286e-04 9.8645e-04 ] 9.4208e-01
 4.080e+00 5.9713e-02 5.9713e-02 [ 1.2157e-02 2.0646e-02 2.0305e-02 1.3794e-03 8.2242e-04 2.4661e-03 9.2125e-04 1.0155e-03 ] 9.4029e-01
