 0.000e+00        nan 4.0600e-41 1.4291e+35       -nan
 1.133e-01        nan 4.0600e-41 1.4291e+35       -nan
 2.267e-01        nan 3.6425e-41 1.5930e+35       -nan
 3.400e-01        nan 2.9342e-41 1.9775e+35       -nan
 4.533e-01        nan 2.1234e-41 2.7326e+35       -nan
 5.667e-01        nan 1.3807e-41 4.2024e+35       -nan
 6.800e-01        nan 8.0659e-42 7.1936e+35       -nan
 7.933e-01        nan 4.2320e-42 1.3711e+36       -nan
 9.067e-01        nan 1.9932e-42 2.9111e+36       -nan
 1.020e+00        nan 8.4213e-43 6.8900e+36       -nan
 1.133e+00        nan 3.1894e-43 1.8193e+37       -nan
 1.247e+00        nan 1.0818e-43 5.3637e+37       -nan
 1.360e+00        nan 3.2829e-44 1.7674e+38       -nan
 1.473e+00        nan 8.9046e-45 6.5161e+38       -nan
 1.587e+00        nan 2.1565e-45 2.6906e+39       -nan
 1.700e+00        nan 4.6586e-46 1.2455e+40       -nan
 1.813e+00        nan 8.9681e-47 6.4700e+40       -nan
 1.927e+00        nan 1.5374e-47 3.7742e+41       -nan
 2.040e+00        nan 2.3460e-48 2.4733e+42       -nan
 2.153e+00        nan 3.1869e-49 1.8207e+43       -nan
 2.267e+00        nan 3.8574e-50 1.5042e+44       -nan
 2.380e+00        nan 4.1683e-51 1.3920e+45       -nan
 2.493e+00        nan 4.0357e-52 1.4378e+46       -nan
 2.607e+00        nan 3.5214e-53 1.6477e+47       -nan
 2.720e+00        nan 2.7942e-54 2.0766e+48       -nan
 2.833e+00        nan 2.0429e-55 2.8403e+49       -nan
 2.947e+00        nan 1.4021e-56 4.1383e+50       -nan
 3.060e+00        nan 9.2683e-58 6.2604e+51       -nan
 3.173e+00        nan 6.1058e-59 9.5030e+52       -nan
 3.287e+00        nan 4.1896e-60 1.3849e+54       -nan
 3.400e+00        nan 3.1643e-61 1.8337e+55       -nan
 3.513e+00        nan 2.8119e-62 2.0635e+56       -nan
 3.627e+00        nan 3.1766e-63 1.8266e+57       -nan
 3.740e+00        nan 4.9739e-64 1.1665e+58       -nan
 3.853e+00        nan 1.1838e-64 4.9014e+58       -nan
 3.967e+00        nan 4.7048e-65 1.2333e+59       -nan
 4.080e+00        nan 3.4202e-65 1.6965e+59       -nan
 4.193e+00        nan 4.9429e-65 1.1739e+59       -nan
 4.307e+00        nan 1.5246e-64 3.8059e+58       -nan
 4.420e+00        nan 1.0595e-63 5.4763e+57       -nan
 4.533e+00        nan 1.7167e-62 3.3800e+56       -nan
 4.647e+00        nan 6.5536e-61 8.8536e+54       -nan
 4.760e+00        nan 5.8075e-59 9.9910e+52       -nan
 4.873e+00        nan 1.1462e-56 5.0623e+50       -nan
 4.987e+00        nan 4.7151e-54 1.2306e+48       -nan
 5.100e+00        nan 3.7059e-51 1.5657e+45       -nan
 5.213e+00        nan 5.0276e-48 1.1541e+42       -nan
 5.327e+00        nan 1.0565e-44 5.4920e+38       -nan
 5.440e+00        nan 3.0881e-41 1.8789e+35       -nan
 5.553e+00        nan 1.1352e-37 5.1111e+31       -nan
 5.667e+00        nan 4.7967e-34 1.2097e+28       -nan
 5.780e+00        nan 2.1551e-30 2.6923e+24       -nan
 5.893e+00        nan 9.6395e-27 6.0193e+20       -nan
 6.007e+00        nan 4.0596e-23 1.4293e+17       -nan
 6.120e+00        nan 1.5347e-19 3.7806e+13       -nan
 6.233e+00        nan 4.9941e-16 1.1618e+10       -nan
 6.347e+00        nan 1.3462e-12 4.3103e+06       -nan
 6.460e+00        nan 2.8558e-09 2.0318e+03       -nan
 6.573e+00        nan 2.1060e-07 2.7551e+01       -nan
 6.687e+00        nan 8.6344e-07 6.7200e+00       -nan
 6.800e+00        nan 1.7981e-06 3.2270e+00       -nan
 6.913e+00        nan 2.7537e-06 2.1071e+00       -nan
 7.027e+00        nan 3.4615e-06 1.6762e+00       -nan
 7.140e+00        nan 3.7114e-06 1.5634e+00       -nan
 7.253e+00        nan 3.4172e-06 1.6980e+00       -nan
 7.367e+00        nan 2.6518e-06 2.1880e+00       -nan
 7.480e+00        nan 1.6333e-06 3.5526e+00       -nan
 7.593e+00        nan 7.5018e-07 7.7346e+00       -nan
 7.707e+00        nan 2.6057e-08 2.2268e+02       -nan
 7.820e+00        nan 2.4792e+03 2.3404e-09       -nan
 7.933e+00        nan 2.5159e+01 2.3062e-07       -nan
 8.047e+00        nan 5.5422e+00 1.0469e-06       -nan
 8.160e+00        nan 2.3035e+00 2.5189e-06       -nan
 8.273e+00        nan 1.2472e+00 4.6522e-06       -nan
 8.387e+00        nan 7.7927e-01 7.4458e-06       -nan
 8.500e+00        nan 5.3246e-01 1.0897e-05       -nan
 8.613e+00        nan 3.8676e-01 1.5002e-05       -nan
 8.727e+00        nan 2.9368e-01 1.9757e-05       -nan
 8.840e+00        nan 2.3065e-01 2.5157e-05       -nan
 8.953e+00        nan 1.8600e-01 3.1194e-05       -nan
 9.067e+00        nan 1.5324e-01 3.7864e-05       -nan
 9.180e+00        nan 1.2849e-01 4.5159e-05       -nan
 9.293e+00        nan 1.0933e-01 5.3070e-05       -nan
 9.407e+00        nan 9.4208e-02 6.1590e-05       -nan
 9.520e+00        nan 8.2059e-02 7.0709e-05       -nan
 9.633e+00        nan 7.2152e-02 8.0418e-05       -nan
 9.747e+00        nan 6.3968e-02 9.0707e-05       -nan
 9.860e+00        nan 5.7130e-02 1.0156e-04       -nan
 9.973e+00        nan 5.1358e-02 1.1298e-04       -nan
 1.009e+01        nan 4.6442e-02 1.2494e-04       -nan
 1.020e+01        nan 4.2220e-02 1.3743e-04       -nan
 1.031e+01        nan 3.8568e-02 1.5045e-04       -nan
 1.043e+01        nan 3.5387e-02 1.6397e-04       -nan
 1.054e+01        nan 3.2600e-02 1.7798e-04       -nan
 1.065e+01        nan 3.0145e-02 1.9248e-04       -nan
 1.077e+01        nan 2.7971e-02 2.0744e-04       -nan
 1.088e+01        nan 2.6036e-02 2.2285e-04       -nan
 1.099e+01        nan 2.4308e-02 2.3870e-04       -nan
 1.111e+01        nan 2.2756e-02 2.5498e-04       -nan
 1.122e+01        nan 2.1359e-02 2.7165e-04       -nan
 1.133e+01        nan 2.0096e-02 2.8872e-04       -nan
 1.145e+01        nan 1.8951e-02 3.0617e-04       -nan
 1.156e+01        nan 1.7910e-02 3.2397e-04       -nan
 1.167e+01        nan 1.6960e-02 3.4212e-04       -nan
 1.179e+01        nan 1.6091e-02 3.6060e-04       -nan
 1.190e+01        nan 1.5294e-02 3.7939e-04       -nan
 1.201e+01        nan 1.4561e-02 3.9847e-04       -nan
 1.213e+01        nan 1.3886e-02 4.1784e-04       -nan
 1.224e+01        nan 1.3263e-02 4.3747e-04       -nan
 1.235e+01        nan 1.2687e-02 4.5735e-04       -nan
 1.247e+01        nan 1.2153e-02 4.7746e-04       -nan
 1.258e+01        nan 1.1656e-02 4.9778e-04       -nan
 1.269e+01        nan 1.1195e-02 5.1831e-04       -nan
 1.281e+01        nan 1.0765e-02 5.3902e-04       -nan
 1.292e+01        nan 1.0363e-02 5.5990e-04       -nan
 1.303e+01        nan 9.9878e-03 5.8094e-04       -nan
 1.315e+01        nan 9.6365e-03 6.0212e-04       -nan
 1.326e+01        nan 9.3072e-03 6.2342e-04       -nan
 1.337e+01        nan 8.9982e-03 6.4483e-04       -nan
 1.349e+01        nan 8.7077e-03 6.6634e-04       -nan
 1.360e+01        nan 8.4344e-03 6.8793e-04       -nan
 1.371e+01        nan 8.1770e-03 7.0959e-04       -nan
 1.383e+01        nan 7.9342e-03 7.3131e-04       -nan
 1.394e+01        nan 7.7050e-03 7.5306e-04       -nan
 1.405e+01        nan 7.4883e-03 7.7485e-04       -nan
 1.417e+01        nan 7.2834e-03 7.9665e-04       -nan
 1.428e+01        nan 7.0894e-03 8.1845e-04       -nan
 1.439e+01        nan 6.9055e-03 8.4024e-04       -nan
 1.451e+01        nan 6.7311e-03 8.6202e-04       -nan
 1.462e+01        nan 6.5655e-03 8.8376e-04       -nan
 1.473e+01        nan 6.4081e-03 9.0546e-04       -nan
 1.485e+01        nan 6.2585e-03 9.2711e-04       -nan
 1.496e+01        nan 6.1161e-03 9.4869e-04       -nan
 1.507e+01        nan 5.9805e-03 9.7021e-04       -nan
 1.519e+01        nan 5.8513e-03 9.9163e-04       -nan
 1.530e+01        nan 5.7280e-03 1.0130e-03       -nan
 1.541e+01        nan 5.6104e-03 1.0342e-03       -nan
 1.553e+01        nan 5.4981e-03 1.0553e-03       -nan
 1.564e+01        nan 5.3908e-03 1.0763e-03       -nan
 1.575e+01        nan 5.2882e-03 1.0972e-03       -nan
 1.587e+01        nan 5.1900e-03 1.1180e-03       -nan
 1.598e+01        nan 5.0961e-03 1.1386e-03       -nan
 1.609e+01        nan 5.0061e-03 1.1590e-03       -nan
 1.621e+01        nan 4.9199e-03 1.1794e-03       -nan
 1.632e+01        nan 4.8373e-03 1.1995e-03       -nan
 1.643e+01        nan 4.7580e-03 1.2195e-03       -nan
 1.655e+01        nan 4.6819e-03 1.2393e-03       -nan
 1.666e+01        nan 4.6089e-03 1.2589e-03       -nan
 1.677e+01        nan 4.5387e-03 1.2784e-03       -nan
 1.689e+01        nan 4.4713e-03 1.2977e-03       -nan
 1.700e+01        nan 4.4065e-03 1.3168e-03       -nan
 1.711e+01        nan 4.3442e-03 1.3357e-03       -nan
 1.723e+01        nan 4.2842e-03 1.3543e-03       -nan
 1.734e+01        nan 4.2265e-03 1.3728e-03       -nan
 1.745e+01        nan 4.1709e-03 1.3911e-03       -nan
 1.757e+01        nan 4.1174e-03 1.4092e-03       -nan
 1.768e+01        nan 4.0658e-03 1.4271e-03       -nan
 1.779e+01        nan 4.0161e-03 1.4448e-03       -nan
 1.791e+01        nan 3.9682e-03 1.4622e-03       -nan
 1.802e+01        nan 3.9220e-03 1.4794e-03       -nan
 1.813e+01        nan 3.8773e-03 1.4965e-03       -nan
 1.825e+01        nan 3.8343e-03 1.5133e-03       -nan
 1.836e+01        nan 3.7927e-03 1.5299e-03       -nan
 1.847e+01        nan 3.7526e-03 1.5462e-03       -nan
 1.859e+01        nan 3.7138e-03 1.5624e-03       -nan
 1.870e+01        nan 3.6764e-03 1.5783e-03       -nan
 1.881e+01        nan 3.6402e-03 1.5940e-03       -nan
 1.893e+01        nan 3.6051e-03 1.6095e-03       -nan
 1.904e+01        nan 3.5713e-03 1.6247e-03       -nan
 1.915e+01        nan 3.5386e-03 1.6397e-03       -nan
 1.927e+01        nan 3.5069e-03 1.6546e-03       -nan
 1.938e+01        nan 3.4762e-03 1.6691e-03       -nan
 1.949e+01        nan 3.4466e-03 1.6835e-03       -nan
 1.961e+01        nan 3.4178e-03 1.6977e-03       -nan
 1.972e+01        nan 3.3900e-03 1.7116e-03       -nan
 1.983e+01        nan 3.3631e-03 1.7253e-03       -nan
 1.995e+01        nan 3.3370e-03 1.7388e-03       -nan
 2.006e+01        nan 3.3117e-03 1.7521e-03       -nan
 2.017e+01        nan 3.2872e-03 1.7651e-03       -nan
 2.029e+01        nan 3.2634e-03 1.7780e-03       -nan
 2.040e+01        nan 3.2404e-03 1.7906e-03       -nan
 2.051e+01        nan 3.2180e-03 1.8031e-03       -nan
 2.063e+01        nan 3.1964e-03 1.8153e-03       -nan
 2.074e+01        nan 3.1753e-03 1.8273e-03       -nan
 2.085e+01        nan 3.1550e-03 1.8391e-03       -nan
 2.097e+01        nan 3.1352e-03 1.8507e-03       -nan
 2.108e+01        nan 3.1160e-03 1.8621e-03       -nan
 2.119e+01        nan 3.0973e-03 1.8733e-03       -nan
 2.131e+01        nan 3.0792e-03 1.8843e-03       -nan
 2.142e+01        nan 3.0617e-03 1.8951e-03       -nan
 2.153e+01        nan 3.0446e-03 1.9058e-03       -nan
 2.165e+01        nan 3.0280e-03 1.9162e-03       -nan
 2.176e+01        nan 3.0120e-03 1.9264e-03       -nan
 2.187e+01        nan 2.9963e-03 1.9365e-03       -nan
 2.199e+01        nan 2.9811e-03 1.9463e-03       -nan
 2.210e+01        nan 2.9664e-03 1.9560e-03       -nan
 2.221e+01        nan 2.9520e-03 1.9655e-03       -nan
 2.233e+01        nan 2.9381e-03 1.9749e-03       -nan
 2.244e+01        nan 2.9245e-03 1.9840e-03       -nan
 2.255e+01        nan 2.9113e-03 1.9930e-03       -nan
 2.267e+01        nan 2.8985e-03 2.0018e-03       -nan
 2.278e+01        nan 2.8861e-03 2.0105e-03       -nan
 2.289e+01        nan 2.8740e-03 2.0189e-03       -nan
 2.301e+01        nan 2.8622e-03 2.0272e-03       -nan
 2.312e+01        nan 2.8507e-03 2.0354e-03       -nan
 2.323e+01        nan 2.8396e-03 2.0434e-03       -nan
 2.335e+01        nan 2.8287e-03 2.0512e-03       -nan
 2.346e+01        nan 2.8182e-03 2.0589e-03       -nan
 2.357e+01        nan 2.8079e-03 2.0664e-03       -nan
 2.369e+01        nan 2.7979e-03 2.0738e-03       -nan
 2.380e+01        nan 2.7882e-03 2.0811e-03       -nan
 2.391e+01        nan 2.7787e-03 2.0882e-03       -nan
 2.403e+01        nan 2.7695e-03 2.0951e-03       -nan
 2.414e+01        nan 2.7605e-03 2.1019e-03       -nan
 2.425e+01        nan 2.7518e-03 2.1086e-03       -nan
