 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 1.8790e-03 1.8790e-03 [ 1.7701e-03 1.8090e-05 4.4026e-05 8.2134e-06 4.9161e-06 1.5934e-05 5.3914e-06 1.2337e-05 ] 9.9812e-01
 2.267e-01 3.8755e-03 3.8755e-03 [ 3.4498e-03 6.2410e-05 1.7697e-04 3.2954e-05 1.9722e-05 6.3894e-05 2.1613e-05 4.8155e-05 ] 9.9612e-01
 3.400e-01 5.8447e-03 5.8447e-03 [ 4.8720e-03 1.5325e-04 4.0141e-04 7.4519e-05 4.4588e-05 1.4435e-04 4.8812e-05 1.0580e-04 ] 9.9416e-01
 4.533e-01 7.8745e-03 7.8745e-03 [ 6.1433e-03 2.6717e-04 7.2166e-04 1.3340e-04 7.9798e-05 2.5810e-04 8.7226e-05 1.8383e-04 ] 9.9213e-01
 5.667e-01 9.9896e-03 9.9896e-03 [ 7.2630e-03 4.2234e-04 1.1438e-03 2.1030e-04 1.2575e-04 4.0622e-04 1.3719e-04 2.8097e-04 ] 9.9001e-01
 6.800e-01 1.2221e-02 1.2221e-02 [ 8.2545e-03 6.1568e-04 1.6759e-03 3.0611e-04 1.8296e-04 5.9012e-04 1.9913e-04 3.9612e-04 ] 9.8778e-01
 7.933e-01 1.4597e-02 1.4597e-02 [ 9.1337e-03 8.4822e-04 2.3278e-03 4.2193e-04 2.5205e-04 8.1154e-04 2.7358e-04 5.2836e-04 ] 9.8540e-01
 9.067e-01 1.7151e-02 1.7151e-02 [ 9.9124e-03 1.1237e-03 3.1115e-03 5.5907e-04 3.3378e-04 1.0725e-03 3.6117e-04 6.7691e-04 ] 9.8285e-01
 1.020e+00 1.9916e-02 1.9916e-02 [ 1.0602e-02 1.4452e-03 4.0414e-03 7.1907e-04 4.2904e-04 1.3755e-03 4.6261e-04 8.4113e-04 ] 9.8008e-01
 1.133e+00 2.2930e-02 2.2930e-02 [ 1.1214e-02 1.8163e-03 5.1343e-03 9.0369e-04 5.3884e-04 1.7231e-03 5.7876e-04 1.0206e-03 ] 9.7707e-01
 1.247e+00 2.6231e-02 2.6231e-02 [ 1.1757e-02 2.2408e-03 6.4097e-03 1.1150e-03 6.6434e-04 2.1186e-03 7.1055e-04 1.2148e-03 ] 9.7377e-01
 1.360e+00 2.9863e-02 2.9863e-02 [ 1.2240e-02 2.7233e-03 7.8898e-03 1.3551e-03 8.0685e-04 2.5654e-03 8.5904e-04 1.4237e-03 ] 9.7014e-01
 1.473e+00 3.3872e-02 3.3872e-02 [ 1.2668e-02 3.2690e-03 9.6001e-03 1.6266e-03 9.6782e-04 3.0673e-03 1.0254e-03 1.6472e-03 ] 9.6613e-01
 1.587e+00 3.8308e-02 3.8308e-02 [ 1.3050e-02 3.8833e-03 1.1570e-02 1.9323e-03 1.1489e-03 3.6285e-03 1.2109e-03 1.8852e-03 ] 9.6169e-01
 1.700e+00 4.3229e-02 4.3229e-02 [ 1.3390e-02 4.5724e-03 1.3831e-02 2.2752e-03 1.3518e-03 4.2538e-03 1.4170e-03 2.1380e-03 ] 9.5677e-01
 1.813e+00 4.8692e-02 4.8692e-02 [ 1.3693e-02 5.3429e-03 1.6420e-02 2.6586e-03 1.5785e-03 4.9481e-03 1.6450e-03 2.4057e-03 ] 9.5131e-01
 1.927e+00 5.4763e-02 5.4763e-02 [ 1.3965e-02 6.2020e-03 1.9377e-02 3.0860e-03 1.8310e-03 5.7166e-03 1.8968e-03 2.6888e-03 ] 9.4524e-01
 2.040e+00 6.1512e-02 6.1512e-02 [ 1.4209e-02 7.1572e-03 2.2746e-02 3.5612e-03 2.1117e-03 6.5651e-03 2.1738e-03 2.9876e-03 ] 9.3849e-01
 2.153e+00 6.9013e-02 6.9013e-02 [ 1.4428e-02 8.2165e-03 2.6577e-02 4.0881e-03 2.4229e-03 7.4995e-03 2.4780e-03 3.3026e-03 ] 9.3099e-01
 2.267e+00 7.7343e-02 7.7343e-02 [ 1.4626e-02 9.3880e-03 3.0920e-02 4.6708e-03 2.7669e-03 8.5257e-03 2.8110e-03 3.6344e-03 ] 9.2266e-01
 2.380e+00 8.6584e-02 8.6584e-02 [ 1.4804e-02 1.0680e-02 3.5832e-02 5.3136e-03 3.1465e-03 9.6500e-03 3.1747e-03 3.9834e-03 ] 9.1342e-01
