 3.740e+00 2.4317e-02 2.4317e-02 [ 2.4317e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7569e-01
 3.853e+00 2.4350e-02 2.4350e-02 [ 2.4350e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7566e-01
 3.967e+00 2.4385e-02 2.4385e-02 [ 2.4385e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7562e-01
 4.080e+00 2.4421e-02 2.4421e-02 [ 2.4421e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7559e-01
 4.193e+00 2.4459e-02 2.4459e-02 [ 2.4459e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7555e-01
 4.307e+00 2.4499e-02 2.4499e-02 [ 2.4499e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7551e-01
 4.420e+00 2.4540e-02 2.4540e-02 [ 2.4540e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7547e-01
 4.533e+00 2.4583e-02 2.4583e-02 [ 2.4583e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7543e-01
 4.647e+00 2.4628e-02 2.4628e-02 [ 2.4628e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7538e-01
 4.760e+00 2.4675e-02 2.4675e-02 [ 2.4675e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7534e-01
 4.873e+00 2.4723e-02 2.4723e-02 [ 2.4723e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7529e-01
 4.987e+00 2.4774e-02 2.4774e-02 [ 2.4774e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7524e-01
 5.100e+00 2.4828e-02 2.4828e-02 [ 2.4828e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7518e-01
 5.213e+00 2.4883e-02 2.4883e-02 [ 2.4883e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7513e-01
 5.327e+00 2.4942e-02 2.4942e-02 [ 2.4942e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7507e-01
 5.440e+00 2.5002e-02 2.5002e-02 [ 2.5002e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7501e-01
 5.553e+00 2.5066e-02 2.5066e-02 [ 2.5066e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7495e-01
 5.667e+00 2.5133e-02 2.5133e-02 [ 2.5133e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7488e-01
 5.780e+00 2.5202e-02 2.5202e-02 [ 2.5202e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7481e-01
 5.893e+00 2.5275e-02 2.5275e-02 [ 2.5275e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7474e-01
 6.007e+00 2.5352e-02 2.5352e-02 [ 2.5352e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7466e-01
 6.120e+00 2.5432e-02 2.5432e-02 [ 2.5432e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7458e-01
 6.233e+00 2.5516e-02 2.5516e-02 [ 2.5516e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7450e-01
 6.347e+00 2.5605e-02 2.5605e-02 [ 2.5605e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7441e-01
 6.460e+00 2.5699e-02 2.5699e-02 [ 2.5699e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7432e-01
 6.573e+00 2.5797e-02 2.5797e-02 [ 2.5797e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7422e-01
 6.687e+00 2.5902e-02 2.5902e-02 [ 2.5902e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7412e-01
 6.800e+00 2.6014e-02 2.6014e-02 [ 2.6014e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7400e-01
 6.913e+00 2.6134e-02 2.6134e-02 [ 2.6134e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7389e-01
 7.027e+00 2.6263e-02 2.6263e-02 [ 2.6263e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7376e-01
 7.140e+00 2.6404e-02 2.6404e-02 [ 2.6404e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7362e-01
 7.253e+00 2.6561e-02 2.6561e-02 [ 2.6561e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7346e-01
 7.367e+00 2.6738e-02 2.6738e-02 [ 2.6738e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7328e-01
 7.480e+00 2.6945e-02 2.6945e-02 [ 2.6945e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7308e-01
 7.593e+00 2.7193e-02 2.7193e-02 [ 2.7193e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7283e-01
 7.707e+00 2.7502e-02 2.7502e-02 [ 2.7502e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7252e-01
 7.820e+00 2.7905e-02 2.7905e-02 [ 2.7905e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7212e-01
 7.933e+00 2.8450e-02 2.8450e-02 [ 2.8450e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7157e-01
 8.047e+00 2.9215e-02 2.9215e-02 [ 2.9215e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7081e-01
 8.160e+00 3.0321e-02 3.0321e-02 [ 3.0321e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.6970e-01
 8.273e+00 3.1960e-02 3.1960e-02 [ 3.1960e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.6806e-01
 8.387e+00 3.4429e-02 3.4429e-02 [ 3.4429e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.6559e-01
 8.500e+00 3.8184e-02 3.8184e-02 [ 3.8184e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.6182e-01
 8.613e+00 4.3929e-02 4.3929e-02 [ 4.3929e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.5607e-01
 8.727e+00 5.2715e-02 5.2715e-02 [ 5.2715e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.4726e-01
 8.840e+00 6.6096e-02 6.6096e-02 [ 6.6096e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.3385e-01
 8.953e+00 8.6280e-02 8.6280e-02 [ 8.6280e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.1362e-01
 9.067e+00 1.1625e-01 1.1625e-01 [ 1.1625e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 8.8359e-01
 9.180e+00 1.5971e-01 1.5971e-01 [ 1.5971e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 8.4006e-01
 9.293e+00 2.2054e-01 2.2054e-01 [ 2.2054e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 7.7916e-01
 9.407e+00 3.0148e-01 3.0148e-01 [ 3.0148e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 6.9819e-01
 9.520e+00 4.0172e-01 4.0172e-01 [ 4.0172e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 5.9802e-01
 9.633e+00 5.1435e-01 5.1435e-01 [ 5.1435e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 4.8562e-01
 9.747e+00 6.2590e-01 6.2590e-01 [ 6.2590e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 3.7443e-01
 9.860e+00 7.2088e-01 7.2088e-01 [ 7.2088e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 2.7981e-01
