 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 1.6989e-03 1.6989e-03 [ 1.6580e-03 3.4068e-05 6.4770e-06 5.1492e-08 1.1085e-07 1.1172e-08 4.4333e-09 4.6725e-09 5.8801e-09 4.9434e-09 1.1192e-08 7.6836e-09 2.8704e-08 2.8560e-08 8.3735e-08 ] 9.9830e-01
 2.267e-01 3.6765e-03 3.6765e-03 [ 3.6021e-03 7.3025e-05 -1.8830e-07 4.2493e-07 4.1311e-07 4.4452e-08 1.7696e-08 1.8732e-08 2.3479e-08 1.9773e-08 4.4768e-08 3.0735e-08 1.1478e-07 1.1417e-07 3.2757e-07 ] 9.9632e-01
 3.400e-01 5.4706e-03 5.4706e-03 [ 5.1785e-03 2.3967e-04 4.9199e-05 5.2250e-07 9.9080e-07 1.0059e-07 3.9905e-08 4.2033e-08 5.2728e-08 4.4454e-08 1.0071e-07 6.9150e-08 2.5812e-07 2.5672e-07 7.1957e-07 ] 9.9453e-01
 4.533e-01 7.0619e-03 7.0619e-03 [ 6.6578e-03 3.7823e-04 1.9700e-05 1.5678e-06 1.6736e-06 1.7812e-07 7.0816e-08 7.4839e-08 9.3405e-08 7.8985e-08 1.7900e-07 1.2292e-07 4.5852e-07 4.5588e-07 1.2483e-06 ] 9.9294e-01
 5.667e-01 8.7099e-03 8.7099e-03 [ 8.0089e-03 5.8859e-04 1.0343e-04 1.6801e-06 2.7264e-06 2.7962e-07 1.1086e-07 1.1662e-07 1.4539e-07 1.2325e-07 2.7958e-07 1.9203e-07 7.1570e-07 7.1128e-07 1.9029e-06 ] 9.9129e-01
 6.800e-01 1.0195e-02 1.0195e-02 [ 9.2395e-03 8.5651e-04 8.5516e-05 3.2258e-06 3.8176e-06 4.0169e-07 1.5941e-07 1.6803e-07 2.0824e-07 1.7728e-07 4.0240e-07 2.7643e-07 1.0293e-06 1.0224e-06 2.6727e-06 ] 9.8980e-01
 7.933e-01 1.1675e-02 1.1675e-02 [ 1.0362e-02 1.1340e-03 1.6076e-04 3.6590e-06 5.3072e-06 5.4862e-07 2.1729e-07 2.2809e-07 2.8181e-07 2.4085e-07 5.4736e-07 3.7610e-07 1.3987e-06 1.3886e-06 3.5478e-06 ] 9.8833e-01
 9.067e-01 1.3057e-02 1.3057e-02 [ 1.1378e-02 1.4706e-03 1.8471e-04 5.3854e-06 6.8578e-06 7.1594e-07 2.8350e-07 2.9778e-07 3.6547e-07 3.1400e-07 7.1436e-07 4.9096e-07 1.8234e-06 1.8090e-06 4.5185e-06 ] 9.8694e-01
 1.020e+00 1.4386e-02 1.4386e-02 [ 1.2288e-02 1.8255e-03 2.4345e-04 6.3877e-06 8.7532e-06 9.0821e-07 3.5913e-07 3.7585e-07 4.5906e-07 3.9644e-07 9.0327e-07 6.2094e-07 2.3028e-06 2.2827e-06 5.5757e-06 ] 9.8561e-01
 1.133e+00 1.5647e-02 1.5647e-02 [ 1.3098e-02 2.2154e-03 2.9718e-04 8.1791e-06 1.0786e-05 1.1215e-06 4.4303e-07 4.6337e-07 5.6182e-07 4.8821e-07 1.1139e-06 7.6594e-07 2.8359e-06 2.8088e-06 6.7107e-06 ] 9.8435e-01
 1.247e+00 1.6840e-02 1.6840e-02 [ 1.3810e-02 2.6276e-03 3.5839e-04 9.7478e-06 1.3093e-05 1.3591e-06 5.3630e-07 5.5907e-07 6.7354e-07 5.8897e-07 1.3462e-06 9.2588e-07 3.4221e-06 3.3860e-06 7.9152e-06 ] 9.8316e-01
