 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 1.8855e-03 1.8855e-03 [ 1.8145e-03 5.9105e-06 2.6781e-06 4.1186e-06 2.1834e-06 4.6962e-06 1.9015e-06 2.8932e-06 2.0399e-05 2.6135e-05 ] 9.9811e-01
 2.267e-01 3.8444e-03 3.8444e-03 [ 3.5588e-03 2.5680e-05 1.0763e-05 1.6562e-05 8.7789e-06 1.8884e-05 7.6476e-06 1.1621e-05 8.1834e-05 1.0384e-04 ] 9.9616e-01
 3.400e-01 5.7232e-03 5.7232e-03 [ 5.0821e-03 5.5328e-05 2.4393e-05 3.7591e-05 1.9922e-05 4.2862e-05 1.7362e-05 2.6329e-05 1.8501e-04 2.3233e-04 ] 9.9428e-01
 4.533e-01 7.5977e-03 7.5977e-03 [ 6.4514e-03 1.0098e-04 4.3821e-05 6.7646e-05 3.5840e-05 7.7129e-05 3.1254e-05 4.7258e-05 3.3111e-04 4.1124e-04 ] 9.9240e-01
 5.667e-01 9.4886e-03 9.4886e-03 [ 7.6879e-03 1.5806e-04 6.9375e-05 1.0735e-04 5.6856e-05 1.2239e-04 4.9617e-05 7.4749e-05 5.2177e-04 6.4060e-04 ] 9.9051e-01
 6.800e-01 1.1415e-02 1.1415e-02 [ 8.8014e-03 2.2960e-04 1.0151e-04 1.5751e-04 8.3389e-05 1.7958e-04 7.2840e-05 1.0925e-04 7.5913e-04 9.2084e-04 ] 9.8859e-01
 7.933e-01 1.3397e-02 1.3397e-02 [ 9.8046e-03 3.1580e-04 1.4078e-04 2.1916e-04 1.1597e-04 2.4985e-04 1.0141e-04 1.5130e-04 1.0458e-03 1.2528e-03 ] 9.8660e-01
 9.067e-01 1.5457e-02 1.5457e-02 [ 1.0708e-02 4.1723e-04 1.8786e-04 2.9353e-04 1.5524e-04 3.3463e-04 1.3592e-04 2.0158e-04 1.3850e-03 1.6377e-03 ] 9.8454e-01
 1.020e+00 1.7616e-02 1.7616e-02 [ 1.1523e-02 5.3491e-04 2.4354e-04 3.8212e-04 2.0197e-04 4.3560e-04 1.7707e-04 2.6088e-04 1.7804e-03 2.0771e-03 ] 9.8238e-01
 1.133e+00 1.9899e-02 1.9899e-02 [ 1.2256e-02 6.6994e-04 3.0878e-04 4.8670e-04 2.5706e-04 5.5476e-04 2.2573e-04 3.3013e-04 2.2362e-03 2.5732e-03 ] 9.8010e-01
 1.247e+00 2.2329e-02 2.2329e-02 [ 1.2917e-02 8.2347e-04 3.8465e-04 6.0931e-04 3.2157e-04 6.9446e-04 2.8287e-04 4.1040e-04 2.7575e-03 3.1283e-03 ] 9.7767e-01
 1.360e+00 2.4936e-02 2.4936e-02 [ 1.3512e-02 9.9684e-04 4.7242e-04 7.5236e-04 3.9674e-04 8.5742e-04 3.4964e-04 5.0293e-04 3.3497e-03 3.7455e-03 ] 9.7506e-01
 1.473e+00 2.7747e-02 2.7747e-02 [ 1.4049e-02 1.1916e-03 5.7353e-04 9.1860e-04 4.8398e-04 1.0468e-03 4.2739e-04 6.0913e-04 4.0192e-03 4.4280e-03 ] 9.7225e-01
 1.587e+00 3.0796e-02 3.0796e-02 [ 1.4534e-02 1.4093e-03 6.8961e-04 1.1112e-03 5.8492e-04 1.2661e-03 5.1766e-04 7.3059e-04 4.7730e-03 5.1797e-03 ] 9.6920e-01
 1.700e+00 3.4116e-02 3.4116e-02 [ 1.4972e-02 1.6518e-03 8.2252e-04 1.3338e-03 7.0140e-04 1.5195e-03 6.2220e-04 8.6912e-04 5.6189e-03 6.0050e-03 ] 9.6588e-01
 1.813e+00 3.7746e-02 3.7746e-02 [ 1.5368e-02 1.9212e-03 9.7435e-04 1.5906e-03 8.3554e-04 1.8117e-03 7.4304e-04 1.0268e-03 6.5657e-03 6.9086e-03 ] 9.6225e-01
 1.927e+00 4.1726e-02 4.1726e-02 [ 1.5728e-02 2.2195e-03 1.1475e-03 1.8862e-03 9.8973e-04 2.1480e-03 8.8249e-04 1.2058e-03 7.6230e-03 7.8960e-03 ] 9.5827e-01
 2.040e+00 4.6102e-02 4.6102e-02 [ 1.6056e-02 2.5491e-03 1.3445e-03 2.2259e-03 1.1666e-03 2.5344e-03 1.0431e-03 1.4087e-03 8.8011e-03 8.9730e-03 ] 9.5390e-01
 2.153e+00 5.0922e-02 5.0922e-02 [ 1.6355e-02 2.9125e-03 1.5683e-03 2.6156e-03 1.3693e-03 2.9775e-03 1.2280e-03 1.6383e-03 1.0112e-02 1.0146e-02 ] 9.4908e-01
 2.267e+00 5.6239e-02 5.6239e-02 [ 1.6630e-02 3.3122e-03 1.8221e-03 3.0622e-03 1.6011e-03 3.4850e-03 1.4403e-03 1.8978e-03 1.1567e-02 1.1422e-02 ] 9.4376e-01
 2.380e+00 6.2109e-02 6.2109e-02 [ 1.6883e-02 3.7511e-03 2.1096e-03 3.5728e-03 1.8658e-03 4.0651e-03 1.6837e-03 2.1905e-03 1.3180e-02 1.2808e-02 ] 9.3789e-01
 2.493e+00 6.8594e-02 6.8594e-02 [ 1.7118e-02 4.2319e-03 2.4344e-03 4.1558e-03 2.1674e-03 4.7271e-03 1.9625e-03 2.5200e-03 1.4966e-02 1.4312e-02 ] 9.3141e-01
 2.607e+00 7.5758e-02 7.5758e-02 [ 1.7336e-02 4.7576e-03 2.8009e-03 4.8200e-03 2.5105e-03 5.4810e-03 2.2810e-03 2.8904e-03 1.6939e-02 1.5941e-02 ] 9.2424e-01
 2.720e+00 8.3670e-02 8.3670e-02 [ 1.7542e-02 5.3311e-03 3.2135e-03 5.5752e-03 2.9000e-03 6.3378e-03 2.6444e-03 3.3059e-03 1.9115e-02 1.7705e-02 ] 9.1633e-01
 2.833e+00 9.2399e-02 9.2399e-02 [ 1.7735e-02 5.9553e-03 3.6769e-03 6.4319e-03 3.3410e-03 7.3092e-03 3.0578e-03 3.7709e-03 2.1510e-02 1.9611e-02 ] 9.0760e-01
 2.947e+00 1.0202e-01 1.0202e-01 [ 1.7918e-02 6.6327e-03 4.1959e-03 7.4010e-03 3.8391e-03 8.4075e-03 3.5271e-03 4.2901e-03 2.4140e-02 2.1668e-02 ] 8.9798e-01
 3.060e+00 1.1260e-01 1.1260e-01 [ 1.8091e-02 7.3658e-03 4.7758e-03 8.4941e-03 4.4000e-03 9.6456e-03 4.0582e-03 4.8682e-03 2.7021e-02 2.3882e-02 ] 8.8740e-01
 3.173e+00 1.2422e-01 1.2422e-01 [ 1.8256e-02 8.1566e-03 5.4213e-03 9.7230e-03 5.0296e-03 1.1037e-02 4.6572e-03 5.5098e-03 3.0168e-02 2.6261e-02 ] 8.7578e-01
 3.287e+00 1.3694e-01 1.3694e-01 [ 1.8411e-02 9.0065e-03 6.1373e-03 1.1099e-02 5.7334e-03 1.2594e-02 5.3305e-03 6.2194e-03 3.3595e-02 2.8811e-02 ] 8.6306e-01
 3.400e+00 1.5081e-01 1.5081e-01 [ 1.8556e-02 9.9162e-03 6.9283e-03 1.2634e-02 6.5171e-03 1.4329e-02 6.0839e-03 7.0011e-03 3.7313e-02 3.1535e-02 ] 8.4919e-01
 3.513e+00 1.6590e-01 1.6590e-01 [ 1.8691e-02 1.0885e-02 7.7980e-03 1.4337e-02 7.3854e-03 1.6253e-02 6.9230e-03 7.8583e-03 4.1329e-02 3.4435e-02 ] 8.3410e-01
 3.627e+00 1.8221e-01 1.8221e-01 [ 1.8812e-02 1.1913e-02 8.7491e-03 1.6217e-02 8.3424e-03 1.8377e-02 7.8526e-03 8.7935e-03 4.5648e-02 3.7510e-02 ] 8.1779e-01
 3.740e+00 1.9978e-01 1.9978e-01 [ 1.8918e-02 1.2995e-02 9.7832e-03 1.8280e-02 9.3907e-03 2.0704e-02 8.8761e-03 9.8080e-03 5.0268e-02 4.0756e-02 ] 8.0022e-01
 3.853e+00 2.1857e-01 2.1857e-01 [ 1.9005e-02 1.4128e-02 1.0900e-02 2.0528e-02 1.0531e-02 2.3239e-02 9.9953e-03 1.0901e-02 5.5180e-02 4.4163e-02 ] 7.8143e-01
 3.967e+00 2.3854e-01 2.3854e-01 [ 1.9070e-02 1.5304e-02 1.2097e-02 2.2958e-02 1.1763e-02 2.5978e-02 1.1210e-02 1.2071e-02 6.0368e-02 4.7719e-02 ] 7.6146e-01
 4.080e+00 2.5958e-01 2.5958e-01 [ 1.9107e-02 1.6516e-02 1.3369e-02 2.5563e-02 1.3081e-02 2.8912e-02 1.2516e-02 1.3312e-02 6.5804e-02 5.1403e-02 ] 7.4042e-01
 4.193e+00 2.8157e-01 2.8157e-01 [ 1.9112e-02 1.7753e-02 1.4709e-02 2.8328e-02 1.4478e-02 3.2025e-02 1.3908e-02 1.4617e-02 7.1452e-02 5.5192e-02 ] 7.1843e-01
 4.307e+00 3.0432e-01 3.0432e-01 [ 1.9080e-02 1.9000e-02 1.6104e-02 3.1233e-02 1.5944e-02 3.5292e-02 1.5374e-02 1.5975e-02 7.7264e-02 5.9054e-02 ] 6.9568e-01
 4.420e+00 3.2758e-01 3.2758e-01 [ 1.9006e-02 2.0245e-02 1.7540e-02 3.4246e-02 1.7462e-02 3.8680e-02 1.6901e-02 1.7371e-02 8.3180e-02 6.2951e-02 ] 6.7242e-01
 4.533e+00 3.5106e-01 3.5106e-01 [ 1.8883e-02 2.1468e-02 1.8999e-02 3.7329e-02 1.9014e-02 4.2144e-02 1.8468e-02 1.8788e-02 8.9128e-02 6.6840e-02 ] 6.4894e-01
 4.647e+00 3.7442e-01 3.7442e-01 [ 1.8707e-02 2.2651e-02 2.0459e-02 4.0436e-02 2.0577e-02 4.5634e-02 2.0052e-02 2.0206e-02 9.5026e-02 7.0673e-02 ] 6.2558e-01
 4.760e+00 3.9727e-01 3.9727e-01 [ 1.8475e-02 2.3774e-02 2.1894e-02 4.3513e-02 2.2122e-02 4.9087e-02 2.1625e-02 2.1601e-02 1.0078e-01 7.4396e-02 ] 6.0273e-01
 4.873e+00 4.1919e-01 4.1919e-01 [ 1.8181e-02 2.4817e-02 2.3278e-02 4.6499e-02 2.3621e-02 5.2437e-02 2.3156e-02 2.2946e-02 1.0630e-01 7.7955e-02 ] 5.8081e-01
