 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 1.9465e-03 1.9465e-03 [ 1.8464e-03 7.8342e-06 4.0371e-06 6.3859e-06 3.3661e-06 7.2953e-06 2.9315e-06 4.2669e-06 2.8573e-05 3.5463e-05 ] 9.9805e-01
 2.267e-01 3.9286e-03 3.9286e-03 [ 3.5263e-03 3.2812e-05 1.6231e-05 2.5694e-05 1.3542e-05 2.9353e-05 1.1798e-05 1.7150e-05 1.1470e-04 1.4103e-04 ] 9.9607e-01
 3.400e-01 5.9291e-03 5.9291e-03 [ 5.0229e-03 7.2294e-05 3.6820e-05 5.8378e-05 3.0763e-05 6.6688e-05 2.6816e-05 3.8894e-05 2.5959e-04 3.1603e-04 ] 9.9407e-01
 4.533e-01 7.9862e-03 7.9862e-03 [ 6.3643e-03 1.3087e-04 6.6215e-05 1.0520e-04 5.5420e-05 1.2016e-04 4.8349e-05 6.9912e-05 4.6526e-04 5.6052e-04 ] 9.9201e-01
 5.667e-01 1.0126e-02 1.0126e-02 [ 7.5719e-03 2.0560e-04 1.0498e-04 1.6723e-04 8.8071e-05 1.9101e-04 7.6914e-05 1.1078e-04 7.3455e-04 8.7529e-04 ] 9.8987e-01
 6.800e-01 1.2376e-02 1.2376e-02 [ 8.6585e-03 2.9917e-04 1.5389e-04 2.4589e-04 1.2945e-04 2.8084e-04 1.1319e-04 1.6227e-04 1.0711e-03 1.2619e-03 ] 9.8762e-01
 7.933e-01 1.4765e-02 1.4765e-02 [ 9.6385e-03 4.1224e-04 2.1385e-04 3.4297e-04 1.8046e-04 3.9167e-04 1.5803e-04 2.2532e-04 1.4796e-03 1.7225e-03 ] 9.8523e-01
 9.067e-01 1.7324e-02 1.7324e-02 [ 1.0524e-02 5.4590e-04 2.8601e-04 4.6063e-04 2.4224e-04 5.2597e-04 2.1249e-04 3.0107e-04 1.9653e-03 2.2600e-03 ] 9.8268e-01
 1.020e+00 2.0086e-02 2.0086e-02 [ 1.1326e-02 7.0167e-04 3.7174e-04 6.0148e-04 3.1612e-04 6.8672e-04 2.7783e-04 3.9090e-04 2.5348e-03 2.8782e-03 ] 9.7991e-01
 1.133e+00 2.3087e-02 2.3087e-02 [ 1.2055e-02 8.8121e-04 4.7261e-04 7.6862e-04 4.0369e-04 8.7740e-04 3.5554e-04 4.9639e-04 3.1954e-03 3.5814e-03 ] 9.7691e-01
 1.247e+00 2.6368e-02 2.6368e-02 [ 1.2719e-02 1.0864e-03 5.9047e-04 9.6565e-04 5.0680e-04 1.1021e-03 4.4738e-04 6.1940e-04 3.9557e-03 4.3749e-03 ] 9.7363e-01
 1.360e+00 2.9970e-02 2.9970e-02 [ 1.3326e-02 1.3192e-03 7.2745e-04 1.1968e-03 6.2759e-04 1.3656e-03 5.5541e-04 7.6206e-04 4.8253e-03 5.2645e-03 ] 9.7003e-01
 1.473e+00 3.3943e-02 3.3943e-02 [ 1.3885e-02 1.5821e-03 8.8597e-04 1.4668e-03 7.6855e-04 1.6734e-03 6.8199e-04 9.2678e-04 5.8150e-03 6.2570e-03 ] 9.6606e-01
 1.587e+00 3.8336e-02 3.8336e-02 [ 1.4401e-02 1.8776e-03 1.0688e-03 1.7813e-03 9.3251e-04 2.0318e-03 8.2987e-04 1.1163e-03 6.9369e-03 7.3598e-03 ] 9.6166e-01
 1.700e+00 4.3208e-02 4.3208e-02 [ 1.4881e-02 2.2084e-03 1.2790e-03 2.1467e-03 1.1227e-03 2.4479e-03 1.0022e-03 1.3337e-03 8.2044e-03 8.5813e-03 ] 9.5679e-01
 1.813e+00 4.8618e-02 4.8618e-02 [ 1.5330e-02 2.5775e-03 1.5201e-03 2.5700e-03 1.3427e-03 2.9298e-03 1.2025e-03 1.5825e-03 9.6321e-03 9.9305e-03 ] 9.5138e-01
 1.927e+00 5.4635e-02 5.4635e-02 [ 1.5754e-02 2.9882e-03 1.7960e-03 3.0594e-03 1.5967e-03 3.4866e-03 1.4348e-03 1.8664e-03 1.1236e-02 1.1417e-02 ] 9.4537e-01
 2.040e+00 6.1330e-02 6.1330e-02 [ 1.6155e-02 3.4437e-03 2.1108e-03 3.6239e-03 1.8892e-03 4.1285e-03 1.7037e-03 2.1897e-03 1.3033e-02 1.3052e-02 ] 9.3867e-01
 2.153e+00 6.8780e-02 6.8780e-02 [ 1.6540e-02 3.9475e-03 2.4693e-03 4.2734e-03 2.2253e-03 4.8668e-03 2.0142e-03 2.5569e-03 1.5042e-02 1.4845e-02 ] 9.3122e-01
 2.267e+00 7.7069e-02 7.7069e-02 [ 1.6910e-02 4.5033e-03 2.8766e-03 5.0189e-03 2.6105e-03 5.7138e-03 2.3720e-03 2.9730e-03 1.7283e-02 1.6808e-02 ] 9.2293e-01
 2.380e+00 8.6281e-02 8.6281e-02 [ 1.7269e-02 5.1146e-03 3.3380e-03 5.8724e-03 3.0507e-03 6.6828e-03 2.7831e-03 3.4432e-03 1.9774e-02 1.8953e-02 ] 9.1372e-01
 2.493e+00 9.6507e-02 9.6507e-02 [ 1.7618e-02 5.7848e-03 3.8592e-03 6.8467e-03 3.5525e-03 7.7883e-03 3.2541e-03 3.9732e-03 2.2538e-02 2.1291e-02 ] 9.0349e-01
 2.607e+00 1.0784e-01 1.0784e-01 [ 1.7961e-02 6.5172e-03 4.4461e-03 7.9552e-03 4.1225e-03 9.0453e-03 3.7921e-03 4.5686e-03 2.5595e-02 2.3833e-02 ] 8.9216e-01
 2.720e+00 1.2036e-01 1.2036e-01 [ 1.8297e-02 7.3147e-03 5.1047e-03 9.2118e-03 4.7677e-03 1.0469e-02 4.4043e-03 5.2351e-03 2.8963e-02 2.6589e-02 ] 8.7964e-01
