 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 4.5420e-03 1.9865e-03 [ 1.9864e-03 6.8138e-08 2.3188e-09 3.2482e-11 ] 2.5555e-03 [ 2.4453e-03 2.6962e-05 4.6676e-05 3.6598e-05 ] 9.9546e-01
 2.267e-01 7.7797e-03 2.9263e-03 [ 2.9260e-03 2.7209e-07 8.4085e-09 1.2749e-10 ] 4.8534e-03 [ 4.4235e-03 1.0647e-04 1.8299e-04 1.4045e-04 ] 9.9222e-01
 3.400e-01 1.0626e-02 3.5800e-03 [ 3.5794e-03 6.0885e-07 2.0886e-08 2.8166e-10 ] 7.0459e-03 [ 6.1126e-03 2.3425e-04 3.9763e-04 3.0147e-04 ] 9.8937e-01
 4.533e-01 1.3120e-02 3.9786e-03 [ 3.9775e-03 1.0759e-06 3.4540e-08 4.9152e-10 ] 9.1415e-03 [ 7.5576e-03 4.0344e-04 6.7374e-04 5.0672e-04 ] 9.8688e-01
 5.667e-01 1.5365e-02 4.2256e-03 [ 4.2239e-03 1.6663e-06 5.8190e-08 7.5337e-10 ] 1.1140e-02 [ 8.8010e-03 6.0486e-04 9.8944e-04 7.4454e-04 ] 9.8463e-01
 6.800e-01 1.7401e-02 4.3817e-03 [ 4.3792e-03 2.3791e-06 8.0318e-08 1.0632e-09 ] 1.3019e-02 [ 9.8677e-03 8.2822e-04 1.3230e-03 1.0004e-03 ] 9.8260e-01
 7.933e-01 1.9232e-02 4.4822e-03 [ 4.4788e-03 3.2086e-06 1.1510e-07 1.4167e-09 ] 1.4750e-02 [ 1.0772e-02 1.0625e-03 1.6520e-03 1.2632e-03 ] 9.8077e-01
 9.067e-01 2.0846e-02 4.5480e-03 [ 4.5437e-03 4.1600e-06 1.4781e-07 1.8094e-09 ] 1.6298e-02 [ 1.1521e-02 1.2973e-03 1.9591e-03 1.5209e-03 ] 9.7915e-01
 1.020e+00 2.2228e-02 4.5918e-03 [ 4.5864e-03 5.2356e-06 1.9369e-07 2.2366e-09 ] 1.7636e-02 [ 1.2118e-02 1.5231e-03 2.2299e-03 1.7647e-03 ] 9.7777e-01
