 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.9437e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 2.9437e-03 [ 2.8320e-03 2.7081e-05 5.0812e-05 3.3801e-05 ] 9.9706e-01
 2.267e-01 5.3742e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 5.3742e-03 [ 4.9386e-03 1.0685e-04 1.9901e-04 1.2970e-04 ] 9.9463e-01
 3.400e-01 7.6093e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 7.6093e-03 [ 6.6644e-03 2.3484e-04 4.3221e-04 2.7787e-04 ] 9.9239e-01
 4.533e-01 9.6888e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.6888e-03 [ 8.0865e-03 4.0390e-04 7.3136e-04 4.6708e-04 ] 9.9031e-01
 5.667e-01 1.1640e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1640e-02 [ 9.2772e-03 6.0474e-04 1.0731e-03 6.8530e-04 ] 9.8836e-01
 6.800e-01 1.3459e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.3459e-02 [ 1.0279e-02 8.2680e-04 1.4329e-03 9.2044e-04 ] 9.8654e-01
 7.933e-01 1.5123e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.5123e-02 [ 1.1116e-02 1.0592e-03 1.7875e-03 1.1611e-03 ] 9.8488e-01
 9.067e-01 1.6607e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.6607e-02 [ 1.1802e-02 1.2914e-03 2.1172e-03 1.3969e-03 ] 9.8339e-01
 1.020e+00 1.7886e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.7886e-02 [ 1.2345e-02 1.5143e-03 2.4076e-03 1.6196e-03 ] 9.8211e-01
 1.133e+00 1.8943e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.8943e-02 [ 1.2751e-02 1.7203e-03 2.6495e-03 1.8225e-03 ] 9.8106e-01
 1.247e+00 1.9767e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.9767e-02 [ 1.3024e-02 1.9039e-03 2.8389e-03 2.0010e-03 ] 9.8023e-01
 1.360e+00 2.0360e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 2.0360e-02 [ 1.3170e-02 2.0613e-03 2.9759e-03 2.1524e-03 ] 9.7964e-01
 1.473e+00 2.0729e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 2.0729e-02 [ 1.3198e-02 2.1910e-03 3.0642e-03 2.2758e-03 ] 9.7927e-01
 1.587e+00 2.0889e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 2.0889e-02 [ 1.3116e-02 2.2927e-03 3.1094e-03 2.3715e-03 ] 9.7911e-01
 1.700e+00 2.0862e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 2.0862e-02 [ 1.2935e-02 2.3676e-03 3.1183e-03 2.4412e-03 ] 9.7914e-01
 1.813e+00 2.0672e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 2.0672e-02 [ 1.2669e-02 2.4177e-03 3.0980e-03 2.4870e-03 ] 9.7933e-01
 1.927e+00 2.0345e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 2.0345e-02 [ 1.2332e-02 2.4458e-03 3.0553e-03 2.5117e-03 ] 9.7965e-01
 2.040e+00 1.9908e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.9908e-02 [ 1.1938e-02 2.4549e-03 2.9964e-03 2.5182e-03 ] 9.8009e-01
 2.153e+00 1.9386e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.9386e-02 [ 1.1501e-02 2.4482e-03 2.9268e-03 2.5096e-03 ] 9.8061e-01
 2.267e+00 1.8803e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.8803e-02 [ 1.1034e-02 2.4288e-03 2.8509e-03 2.4888e-03 ] 9.8120e-01
 2.380e+00 1.8180e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.8180e-02 [ 1.0550e-02 2.3997e-03 2.7722e-03 2.4582e-03 ] 9.8182e-01
 2.493e+00 1.7537e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.7537e-02 [ 1.0059e-02 2.3634e-03 2.6935e-03 2.4205e-03 ] 9.8246e-01
 2.607e+00 1.6887e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.6887e-02 [ 9.5707e-03 2.3222e-03 2.6169e-03 2.3775e-03 ] 9.8311e-01
 2.720e+00 1.6245e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.6245e-02 [ 9.0917e-03 2.2782e-03 2.5438e-03 2.3312e-03 ] 9.8376e-01
 2.833e+00 1.5619e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.5619e-02 [ 8.6279e-03 2.2328e-03 2.4752e-03 2.2829e-03 ] 9.8438e-01
 2.947e+00 1.5016e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.5016e-02 [ 8.1834e-03 2.1875e-03 2.4116e-03 2.2338e-03 ] 9.8498e-01
 3.060e+00 1.4442e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.4442e-02 [ 7.7610e-03 2.1431e-03 2.3534e-03 2.1848e-03 ] 9.8556e-01
