 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.0456e-02 2.0456e-02 [ 1.9162e-02 3.5522e-04 5.7135e-04 3.6746e-04 ] 9.7954e-01
 2.267e-01 4.0790e-02 4.0790e-02 [ 3.5641e-02 1.4276e-03 2.2857e-03 1.4359e-03 ] 9.5921e-01
 3.400e-01 6.2029e-02 6.2029e-02 [ 5.0501e-02 3.2330e-03 5.1376e-03 3.1571e-03 ] 9.3797e-01
 4.533e-01 8.4908e-02 8.4908e-02 [ 6.4530e-02 5.7892e-03 9.1063e-03 5.4823e-03 ] 9.1509e-01
 5.667e-01 1.0996e-01 1.0996e-01 [ 7.8340e-02 9.1095e-03 1.4148e-02 8.3581e-03 ] 8.9004e-01
 6.800e-01 1.3750e-01 1.3750e-01 [ 9.2393e-02 1.3195e-02 2.0191e-02 1.1723e-02 ] 8.6250e-01
 7.933e-01 1.6767e-01 1.6767e-01 [ 1.0701e-01 1.8028e-02 2.7126e-02 1.5505e-02 ] 8.3233e-01
 9.067e-01 2.0038e-01 2.0038e-01 [ 1.2239e-01 2.3564e-02 3.4808e-02 1.9619e-02 ] 7.9962e-01
 1.020e+00 2.3528e-01 2.3528e-01 [ 1.3854e-01 2.9725e-02 4.3052e-02 2.3968e-02 ] 7.6472e-01
 1.133e+00 2.7183e-01 2.7183e-01 [ 1.5535e-01 3.6396e-02 5.1639e-02 2.8443e-02 ] 7.2817e-01
 1.247e+00 3.0919e-01 3.0919e-01 [ 1.7251e-01 4.3426e-02 6.0326e-02 3.2930e-02 ] 6.9081e-01
 1.360e+00 3.4638e-01 3.4638e-01 [ 1.8958e-01 5.0635e-02 6.8857e-02 3.7312e-02 ] 6.5362e-01
 1.473e+00 3.8228e-01 3.8228e-01 [ 2.0598e-01 5.7823e-02 7.6989e-02 4.1484e-02 ] 6.1772e-01
 1.587e+00 4.1573e-01 4.1573e-01 [ 2.2108e-01 6.4787e-02 8.4506e-02 4.5354e-02 ] 5.8427e-01
 1.700e+00 4.4567e-01 4.4567e-01 [ 2.3424e-01 7.1339e-02 9.1240e-02 4.8857e-02 ] 5.5433e-01
 1.813e+00 4.7121e-01 4.7121e-01 [ 2.4486e-01 7.7317e-02 9.7079e-02 5.1954e-02 ] 5.2879e-01
 1.927e+00 4.9171e-01 4.9171e-01 [ 2.5251e-01 8.2599e-02 1.0197e-01 5.4630e-02 ] 5.0829e-01
 2.040e+00 5.0677e-01 5.0677e-01 [ 2.5686e-01 8.7101e-02 1.0591e-01 5.6893e-02 ] 4.9323e-01
 2.153e+00 5.1627e-01 5.1627e-01 [ 2.5779e-01 9.0775e-02 1.0894e-01 5.8764e-02 ] 4.8373e-01
 2.267e+00 5.2029e-01 5.2029e-01 [ 2.5530e-01 9.3599e-02 1.1111e-01 6.0269e-02 ] 4.7971e-01
 2.380e+00 5.1908e-01 5.1908e-01 [ 2.4958e-01 9.5573e-02 1.1249e-01 6.1436e-02 ] 4.8092e-01
 2.493e+00 5.1303e-01 5.1303e-01 [ 2.4090e-01 9.6712e-02 1.1313e-01 6.2284e-02 ] 4.8697e-01
 2.607e+00 5.0264e-01 5.0264e-01 [ 2.2966e-01 9.7041e-02 1.1311e-01 6.2830e-02 ] 4.9736e-01
 2.720e+00 4.8847e-01 4.8847e-01 [ 2.1633e-01 9.6600e-02 1.1246e-01 6.3083e-02 ] 5.1153e-01
 2.833e+00 4.7116e-01 4.7116e-01 [ 2.0142e-01 9.5439e-02 1.1125e-01 6.3054e-02 ] 5.2884e-01
 2.947e+00 4.5139e-01 4.5139e-01 [ 1.8549e-01 9.3627e-02 1.0952e-01 6.2751e-02 ] 5.4861e-01
 3.060e+00 4.2984e-01 4.2984e-01 [ 1.6905e-01 9.1244e-02 1.0735e-01 6.2191e-02 ] 5.7016e-01
 3.173e+00 4.0719e-01 4.0719e-01 [ 1.5261e-01 8.8383e-02 1.0481e-01 6.1391e-02 ] 5.9281e-01
 3.287e+00 3.8406e-01 3.8406e-01 [ 1.3658e-01 8.5146e-02 1.0195e-01 6.0379e-02 ] 6.1594e-01
 3.400e+00 3.6101e-01 3.6101e-01 [ 1.2132e-01 8.1635e-02 9.8874e-02 5.9183e-02 ] 6.3899e-01
 3.513e+00 3.3851e-01 3.3851e-01 [ 1.0707e-01 7.7952e-02 9.5644e-02 5.7839e-02 ] 6.6149e-01
 3.627e+00 3.1690e-01 3.1690e-01 [ 9.4000e-02 7.4188e-02 9.2334e-02 5.6381e-02 ] 6.8310e-01
