 3.513e+00       -nan       -nan [       -nan       -nan 2.3080e-23 8.2421e-12 ] 0.0000e+00 [ 0.0000e+00 ] 4.4498e-01
 3.627e+00       -nan       -nan [       -nan       -nan 8.5500e-23 1.2902e-11 ] 0.0000e+00 [ 0.0000e+00 ] 5.4629e-01
 3.740e+00       -nan       -nan [       -nan       -nan 3.1140e-22 1.9779e-11 ] 0.0000e+00 [ 0.0000e+00 ] 6.4192e-01
 3.853e+00       -nan       -nan [       -nan       -nan 1.1184e-21 2.9802e-11 ] 0.0000e+00 [ 0.0000e+00 ] 7.2575e-01
 3.967e+00       -nan       -nan [       -nan       -nan 3.9702e-21 4.4311e-11 ] 0.0000e+00 [ 0.0000e+00 ] 7.9401e-01
 4.080e+00       -nan       -nan [       -nan       -nan 1.3959e-20 6.5265e-11 ] 0.0000e+00 [ 0.0000e+00 ] 8.4544e-01
 4.193e+00       -nan       -nan [       -nan       -nan 4.8687e-20 9.5572e-11 ] 0.0000e+00 [ 0.0000e+00 ] 8.8075e-01
 4.307e+00       -nan       -nan [       -nan       -nan 1.6865e-19 1.3959e-10 ] 0.0000e+00 [ 0.0000e+00 ] 9.0190e-01
 4.420e+00       -nan       -nan [       -nan       -nan 5.8072e-19 2.0390e-10 ] 0.0000e+00 [ 0.0000e+00 ] 9.1146e-01
 4.533e+00       -nan       -nan [       -nan       -nan 1.9892e-18 2.9854e-10 ] 0.0000e+00 [ 0.0000e+00 ] 9.1209e-01
 4.647e+00       -nan       -nan [       -nan       -nan 6.7828e-18 4.3883e-10 ] 0.0000e+00 [ 0.0000e+00 ] 9.0620e-01
 4.760e+00       -nan       -nan [       -nan       -nan 2.3033e-17 6.4841e-10 ] 0.0000e+00 [ 0.0000e+00 ] 8.9588e-01
 4.873e+00       -nan       -nan [       -nan       -nan 7.7927e-17 9.6384e-10 ] 0.0000e+00 [ 0.0000e+00 ] 8.8280e-01
 4.987e+00       -nan       -nan [       -nan       -nan 2.6278e-16 1.4420e-09 ] 0.0000e+00 [ 0.0000e+00 ] 8.6825e-01
 5.100e+00       -nan       -nan [       -nan       -nan 8.8355e-16 2.1719e-09 ] 0.0000e+00 [ 0.0000e+00 ] 8.5321e-01
 5.213e+00       -nan       -nan [       -nan       -nan 2.9629e-15 3.2930e-09 ] 0.0000e+00 [ 0.0000e+00 ] 8.3838e-01
 5.327e+00       -nan       -nan [       -nan       -nan 9.9123e-15 5.0256e-09 ] 0.0000e+00 [ 0.0000e+00 ] 8.2426e-01
 5.440e+00       -nan       -nan [       -nan       -nan 3.3092e-14 7.7180e-09 ] 0.0000e+00 [ 0.0000e+00 ] 8.1120e-01
 5.553e+00       -nan       -nan [       -nan       -nan 1.1028e-13 1.1924e-08 ] 0.0000e+00 [ 0.0000e+00 ] 7.9942e-01
 5.667e+00       -nan       -nan [       -nan       -nan 3.6688e-13 1.8527e-08 ] 0.0000e+00 [ 0.0000e+00 ] 7.8907e-01
 5.780e+00       -nan       -nan [       -nan       -nan 1.2188e-12 2.8941e-08 ] 0.0000e+00 [ 0.0000e+00 ] 7.8026e-01
 5.893e+00       -nan       -nan [       -nan       -nan 4.0440e-12 4.5444e-08 ] 0.0000e+00 [ 0.0000e+00 ] 7.7306e-01
 6.007e+00       -nan       -nan [       -nan       -nan 1.3403e-11 7.1723e-08 ] 0.0000e+00 [ 0.0000e+00 ] 7.6756e-01
 6.120e+00       -nan       -nan [       -nan       -nan 4.4377e-11 1.1380e-07 ] 0.0000e+00 [ 0.0000e+00 ] 7.6385e-01
 6.233e+00       -nan       -nan [       -nan       -nan 1.4679e-10 1.8160e-07 ] 0.0000e+00 [ 0.0000e+00 ] 7.6207e-01
 6.347e+00       -nan       -nan [       -nan       -nan 4.8509e-10 2.9179e-07 ] 0.0000e+00 [ 0.0000e+00 ] 7.6243e-01
 6.460e+00       -nan       -nan [       -nan       -nan 1.6011e-09 4.7292e-07 ] 0.0000e+00 [ 0.0000e+00 ] 7.6525e-01
 6.573e+00       -nan       -nan [       -nan       -nan 5.2768e-09 7.7540e-07 ] 0.0000e+00 [ 0.0000e+00 ] 7.7096e-01
 6.687e+00       -nan       -nan [       -nan       -nan 1.7353e-08 1.2917e-06 ] 0.0000e+00 [ 0.0000e+00 ] 7.8019e-01
 6.800e+00       -nan       -nan [       -nan       -nan 5.6888e-08 2.1996e-06 ] 0.0000e+00 [ 0.0000e+00 ] 7.9383e-01
 6.913e+00       -nan       -nan [       -nan       -nan 1.8563e-07 3.8581e-06 ] 0.0000e+00 [ 0.0000e+00 ] 8.1310e-01
 7.027e+00       -nan       -nan [       -nan       -nan 6.0169e-07 7.0284e-06 ] 0.0000e+00 [ 0.0000e+00 ] 8.3970e-01
 7.140e+00       -nan       -nan [       -nan       -nan 1.9318e-06 1.3393e-05 ] 0.0000e+00 [ 0.0000e+00 ] 8.7599e-01
 7.253e+00       -nan       -nan [       -nan       -nan 6.1209e-06 2.6791e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.2531e-01
 7.367e+00       -nan       -nan [       -nan       -nan 1.9053e-05 5.6141e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9238e-01
 7.480e+00       -nan       -nan [       -nan       -nan 5.7938e-05 1.2231e-04 ] 0.0000e+00 [ 0.0000e+00 ] 1.0840e+00
 7.593e+00       -nan       -nan [       -nan       -nan 1.7099e-04 2.7392e-04 ] 0.0000e+00 [ 0.0000e+00 ] 1.2100e+00
 7.707e+00       -nan       -nan [       -nan       -nan 4.8611e-04 6.2241e-04 ] 0.0000e+00 [ 0.0000e+00 ] 1.3850e+00
 7.820e+00       -nan       -nan [       -nan       -nan 1.3202e-03 1.4167e-03 ] 0.0000e+00 [ 0.0000e+00 ] 1.6307e+00
 7.933e+00       -nan       -nan [       -nan       -nan 3.3959e-03 3.1922e-03 ] 0.0000e+00 [ 0.0000e+00 ] 1.9797e+00
 8.047e+00       -nan       -nan [       -nan       -nan 8.2024e-03 7.0426e-03 ] 0.0000e+00 [ 0.0000e+00 ] 2.4804e+00
 8.160e+00       -nan       -nan [       -nan       -nan 1.8467e-02 1.5059e-02 ] 0.0000e+00 [ 0.0000e+00 ] 3.2034e+00
 8.273e+00       -nan       -nan [       -nan       -nan 3.8572e-02 3.0913e-02 ] 0.0000e+00 [ 0.0000e+00 ] 4.2477e+00
 8.387e+00       -nan       -nan [       -nan       -nan 7.4710e-02 6.0360e-02 ] 0.0000e+00 [ 0.0000e+00 ] 5.7411e+00
 8.500e+00       -nan       -nan [       -nan       -nan 1.3489e-01 1.1115e-01 ] 0.0000e+00 [ 0.0000e+00 ] 7.8276e+00
 8.613e+00       -nan       -nan [       -nan       -nan 2.2910e-01 1.9152e-01 ] 0.0000e+00 [ 0.0000e+00 ] 1.0627e+01
 8.727e+00       -nan       -nan [       -nan       -nan 3.6864e-01 3.0664e-01 ] 0.0000e+00 [ 0.0000e+00 ] 1.4159e+01
 8.840e+00       -nan       -nan [       -nan       -nan 5.6019e-01 4.5356e-01 ] 0.0000e+00 [ 0.0000e+00 ] 1.8252e+01
 8.953e+00       -nan       -nan [       -nan       -nan 7.9138e-01 6.1699e-01 ] 0.0000e+00 [ 0.0000e+00 ] 2.2468e+01
 9.067e+00       -nan       -nan [       -nan       -nan 1.0170e+00 7.6931e-01 ] 0.0000e+00 [ 0.0000e+00 ] 2.6140e+01
 9.180e+00       -nan       -nan [       -nan       -nan 1.1677e+00 8.7730e-01 ] 0.0000e+00 [ 0.0000e+00 ] 2.8532e+01
 9.293e+00       -nan       -nan [       -nan       -nan 1.1879e+00 9.1393e-01 ] 0.0000e+00 [ 0.0000e+00 ] 2.9096e+01
 9.407e+00       -nan       -nan [       -nan       -nan 1.0734e+00 8.6951e-01 ] 0.0000e+00 [ 0.0000e+00 ] 2.7693e+01
 9.520e+00       -nan       -nan [       -nan       -nan 8.7102e-01 7.5600e-01 ] 0.0000e+00 [ 0.0000e+00 ] 2.4654e+01
 9.633e+00       -nan       -nan [       -nan       -nan 6.4373e-01 6.0170e-01 ] 0.0000e+00 [ 0.0000e+00 ] 2.0644e+01
 9.747e+00       -nan       -nan [       -nan       -nan 4.3795e-01 4.3959e-01 ] 0.0000e+00 [ 0.0000e+00 ] 1.6403e+01
 9.860e+00       -nan       -nan [       -nan       -nan 2.7524e-01 2.9600e-01 ] 0.0000e+00 [ 0.0000e+00 ] 1.2516e+01
 9.973e+00       -nan       -nan [       -nan       -nan 1.5941e-01 1.8468e-01 ] 0.0000e+00 [ 0.0000e+00 ] 9.3024e+00
 1.009e+01       -nan       -nan [       -nan       -nan 8.4776e-02 1.0749e-01 ] 0.0000e+00 [ 0.0000e+00 ] 6.8367e+00
 1.020e+01       -nan       -nan [       -nan       -nan 4.1365e-02 5.8805e-02 ] 0.0000e+00 [ 0.0000e+00 ] 5.0405e+00
 1.031e+01       -nan       -nan [       -nan       -nan 1.8582e-02 3.0503e-02 ] 0.0000e+00 [ 0.0000e+00 ] 3.7739e+00
 1.043e+01       -nan       -nan [       -nan       -nan 7.7392e-03 1.5139e-02 ] 0.0000e+00 [ 0.0000e+00 ] 2.8956e+00
 1.054e+01       -nan       -nan [       -nan       -nan 3.0163e-03 7.2577e-03 ] 0.0000e+00 [ 0.0000e+00 ] 2.2897e+00
 1.065e+01       -nan       -nan [       -nan       -nan 1.1113e-03 3.3937e-03 ] 0.0000e+00 [ 0.0000e+00 ] 1.8706e+00
 1.077e+01       -nan       -nan [       -nan       -nan 3.9094e-04 1.5634e-03 ] 0.0000e+00 [ 0.0000e+00 ] 1.5786e+00
 1.088e+01       -nan       -nan [       -nan       -nan 1.3250e-04 7.1701e-04 ] 0.0000e+00 [ 0.0000e+00 ] 1.3735e+00
 1.099e+01       -nan       -nan [       -nan       -nan 4.3601e-05 3.3103e-04 ] 0.0000e+00 [ 0.0000e+00 ] 1.2284e+00
 1.111e+01       -nan       -nan [       -nan       -nan 1.4020e-05 1.5563e-04 ] 0.0000e+00 [ 0.0000e+00 ] 1.1251e+00
 1.122e+01       -nan       -nan [       -nan       -nan 4.4273e-06 7.5339e-05 ] 0.0000e+00 [ 0.0000e+00 ] 1.0515e+00
 1.133e+01       -nan       -nan [       -nan       -nan 1.3784e-06 3.7917e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9934e-01
 1.145e+01       -nan       -nan [       -nan       -nan 4.2439e-07 1.9960e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.6274e-01
 1.156e+01       -nan       -nan [       -nan       -nan 1.2952e-07 1.1006e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.3760e-01
 1.167e+01       -nan       -nan [       -nan       -nan 3.9255e-08 6.3375e-06 ] 0.0000e+00 [ 0.0000e+00 ] 9.2095e-01
 1.179e+01       -nan       -nan [       -nan       -nan 1.1833e-08 3.7869e-06 ] 0.0000e+00 [ 0.0000e+00 ] 9.1061e-01
 1.190e+01       -nan       -nan [       -nan       -nan 3.5518e-09 2.3308e-06 ] 0.0000e+00 [ 0.0000e+00 ] 9.0496e-01
 1.201e+01       -nan       -nan [       -nan       -nan 1.0629e-09 1.4672e-06 ] 0.0000e+00 [ 0.0000e+00 ] 9.0277e-01
 1.213e+01       -nan       -nan [       -nan       -nan 3.1739e-10 9.3896e-07 ] 0.0000e+00 [ 0.0000e+00 ] 9.0311e-01
 1.224e+01       -nan       -nan [       -nan       -nan 9.4662e-11 6.0810e-07 ] 0.0000e+00 [ 0.0000e+00 ] 9.0528e-01
 1.235e+01       -nan       -nan [       -nan       -nan 2.8221e-11 3.9721e-07 ] 0.0000e+00 [ 0.0000e+00 ] 9.0873e-01
 1.247e+01       -nan       -nan [       -nan       -nan 8.4169e-12 2.6106e-07 ] 0.0000e+00 [ 0.0000e+00 ] 9.1305e-01
 1.258e+01       -nan       -nan [       -nan       -nan 2.5134e-12 1.7235e-07 ] 0.0000e+00 [ 0.0000e+00 ] 9.1791e-01
 1.269e+01       -nan       -nan [       -nan       -nan 7.5203e-13 1.1416e-07 ] 0.0000e+00 [ 0.0000e+00 ] 9.2308e-01
 1.281e+01       -nan       -nan [       -nan       -nan 2.2567e-13 7.5810e-08 ] 0.0000e+00 [ 0.0000e+00 ] 9.2836e-01
 1.292e+01       -nan       -nan [       -nan       -nan 6.7971e-14 5.0438e-08 ] 0.0000e+00 [ 0.0000e+00 ] 9.3364e-01
 1.303e+01       -nan       -nan [       -nan       -nan 2.0569e-14 3.3609e-08 ] 0.0000e+00 [ 0.0000e+00 ] 9.3880e-01
 1.315e+01       -nan       -nan [       -nan       -nan 6.2599e-15 2.2422e-08 ] 0.0000e+00 [ 0.0000e+00 ] 9.4377e-01
 1.326e+01       -nan       -nan [       -nan       -nan 1.9178e-15 1.4973e-08 ] 0.0000e+00 [ 0.0000e+00 ] 9.4851e-01
 1.337e+01       -nan       -nan [       -nan       -nan 5.9203e-16 1.0007e-08 ] 0.0000e+00 [ 0.0000e+00 ] 9.5299e-01
 1.349e+01       -nan       -nan [       -nan       -nan 1.8434e-16 6.6923e-09 ] 0.0000e+00 [ 0.0000e+00 ] 9.5719e-01
 1.360e+01       -nan       -nan [       -nan       -nan 5.7940e-17 4.4782e-09 ] 0.0000e+00 [ 0.0000e+00 ] 9.6110e-01
 1.371e+01       -nan       -nan [       -nan       -nan 1.8398e-17 2.9980e-09 ] 0.0000e+00 [ 0.0000e+00 ] 9.6473e-01
 1.383e+01       -nan       -nan [       -nan       -nan 5.9046e-18 2.0079e-09 ] 0.0000e+00 [ 0.0000e+00 ] 9.6807e-01
 1.394e+01       -nan       -nan [       -nan       -nan 1.9161e-18 1.3452e-09 ] 0.0000e+00 [ 0.0000e+00 ] 9.7114e-01
 1.405e+01       -nan       -nan [       -nan       -nan 6.2876e-19 9.0154e-10 ] 0.0000e+00 [ 0.0000e+00 ] 9.7396e-01
 1.417e+01       -nan       -nan [       -nan       -nan 2.0860e-19 6.0435e-10 ] 0.0000e+00 [ 0.0000e+00 ] 9.7653e-01
 1.428e+01       -nan       -nan [       -nan       -nan 6.9939e-20 4.0521e-10 ] 0.0000e+00 [ 0.0000e+00 ] 9.7887e-01
 1.439e+01       -nan       -nan [       -nan       -nan 2.3684e-20 2.7175e-10 ] 0.0000e+00 [ 0.0000e+00 ] 9.8100e-01
 1.451e+01       -nan       -nan [       -nan       -nan 8.0951e-21 1.8227e-10 ] 0.0000e+00 [ 0.0000e+00 ] 9.8292e-01
 1.462e+01       -nan       -nan [       -nan       -nan 2.7902e-21 1.2228e-10 ] 0.0000e+00 [ 0.0000e+00 ] 9.8467e-01
 1.473e+01       -nan       -nan [       -nan       -nan 9.6894e-22 8.2038e-11 ] 0.0000e+00 [ 0.0000e+00 ] 9.8625e-01
 1.485e+01       -nan       -nan [       -nan       -nan 3.3872e-22 5.5048e-11 ] 0.0000e+00 [ 0.0000e+00 ] 9.8767e-01
 1.496e+01       -nan       -nan [       -nan       -nan 1.1910e-22 3.6941e-11 ] 0.0000e+00 [ 0.0000e+00 ] 9.8895e-01
 1.507e+01       -nan       -nan [       -nan       -nan 4.2083e-23 2.4792e-11 ] 0.0000e+00 [ 0.0000e+00 ] 9.9011e-01
 1.519e+01       -nan       -nan [       -nan       -nan 1.4934e-23 1.6640e-11 ] 0.0000e+00 [ 0.0000e+00 ] 9.9115e-01
 1.530e+01       -nan       -nan [       -nan       -nan 5.3183e-24 1.1169e-11 ] 0.0000e+00 [ 0.0000e+00 ] 9.9208e-01
 1.541e+01       -nan       -nan [       -nan       -nan 1.8998e-24 7.4971e-12 ] 0.0000e+00 [ 0.0000e+00 ] 9.9292e-01
 1.553e+01       -nan       -nan [       -nan       -nan 6.8034e-25 5.0327e-12 ] 0.0000e+00 [ 0.0000e+00 ] 9.9367e-01
 1.564e+01       -nan       -nan [       -nan       -nan 2.4416e-25 3.3786e-12 ] 0.0000e+00 [ 0.0000e+00 ] 9.9435e-01
 1.575e+01       -nan       -nan [       -nan       -nan 8.7776e-26 2.2682e-12 ] 0.0000e+00 [ 0.0000e+00 ] 9.9495e-01
 1.587e+01       -nan       -nan [       -nan       -nan 3.1602e-26 1.5228e-12 ] 0.0000e+00 [ 0.0000e+00 ] 9.9549e-01
 1.598e+01       -nan       -nan [       -nan       -nan 1.1391e-26 1.0224e-12 ] 0.0000e+00 [ 0.0000e+00 ] 9.9597e-01
 1.609e+01       -nan       -nan [       -nan       -nan 4.1103e-27 6.8644e-13 ] 0.0000e+00 [ 0.0000e+00 ] 9.9641e-01
 1.621e+01       -nan       -nan [       -nan       -nan 1.4843e-27 4.6090e-13 ] 0.0000e+00 [ 0.0000e+00 ] 9.9679e-01
 1.632e+01       -nan       -nan [       -nan       -nan 5.3639e-28 3.0946e-13 ] 0.0000e+00 [ 0.0000e+00 ] 9.9714e-01
 1.643e+01       -nan       -nan [       -nan       -nan 1.9395e-28 2.0779e-13 ] 0.0000e+00 [ 0.0000e+00 ] 9.9745e-01
 1.655e+01       -nan       -nan [       -nan       -nan 7.0159e-29 1.3952e-13 ] 0.0000e+00 [ 0.0000e+00 ] 9.9773e-01
 1.666e+01       -nan       -nan [       -nan       -nan 2.5389e-29 9.3686e-14 ] 0.0000e+00 [ 0.0000e+00 ] 9.9797e-01
 1.677e+01       -nan       -nan [       -nan       -nan 9.1911e-30 6.2908e-14 ] 0.0000e+00 [ 0.0000e+00 ] 9.9819e-01
 1.689e+01       -nan       -nan [       -nan       -nan 3.3281e-30 4.2242e-14 ] 0.0000e+00 [ 0.0000e+00 ] 9.9839e-01
 1.700e+01       -nan       -nan [       -nan       -nan 1.2054e-30 2.8365e-14 ] 0.0000e+00 [ 0.0000e+00 ] 9.9856e-01
 1.711e+01       -nan       -nan [       -nan       -nan 4.3665e-31 1.9047e-14 ] 0.0000e+00 [ 0.0000e+00 ] 9.9872e-01
 1.723e+01       -nan       -nan [       -nan       -nan 1.5820e-31 1.2790e-14 ] 0.0000e+00 [ 0.0000e+00 ] 9.9886e-01
 1.734e+01       -nan       -nan [       -nan       -nan 5.7325e-32 8.5889e-15 ] 0.0000e+00 [ 0.0000e+00 ] 9.9898e-01
 1.745e+01       -nan       -nan [       -nan       -nan 2.0774e-32 5.7676e-15 ] 0.0000e+00 [ 0.0000e+00 ] 9.9909e-01
 1.757e+01       -nan       -nan [       -nan       -nan 7.5291e-33 3.8730e-15 ] 0.0000e+00 [ 0.0000e+00 ] 9.9919e-01
 1.768e+01       -nan       -nan [       -nan       -nan 2.7290e-33 2.6008e-15 ] 0.0000e+00 [ 0.0000e+00 ] 9.9928e-01
 1.779e+01       -nan       -nan [       -nan       -nan 9.8920e-34 1.7465e-15 ] 0.0000e+00 [ 0.0000e+00 ] 9.9936e-01
 1.791e+01       -nan       -nan [       -nan       -nan 3.5859e-34 1.1728e-15 ] 0.0000e+00 [ 0.0000e+00 ] 9.9943e-01
 1.802e+01       -nan       -nan [       -nan       -nan 1.2999e-34 7.8760e-16 ] 0.0000e+00 [ 0.0000e+00 ] 9.9949e-01
 1.813e+01       -nan       -nan [       -nan       -nan 4.7127e-35 5.2890e-16 ] 0.0000e+00 [ 0.0000e+00 ] 9.9955e-01
 1.825e+01       -nan       -nan [       -nan       -nan 1.7086e-35 3.5517e-16 ] 0.0000e+00 [ 0.0000e+00 ] 9.9960e-01
 1.836e+01       -nan       -nan [       -nan       -nan 6.1946e-36 2.3851e-16 ] 0.0000e+00 [ 0.0000e+00 ] 9.9964e-01
 1.847e+01       -nan       -nan [       -nan       -nan 2.2460e-36 1.6017e-16 ] 0.0000e+00 [ 0.0000e+00 ] 9.9968e-01
 1.859e+01       -nan       -nan [       -nan       -nan 8.1433e-37 1.0756e-16 ] 0.0000e+00 [ 0.0000e+00 ] 9.9972e-01
 1.870e+01       -nan       -nan [       -nan       -nan 2.9526e-37 7.2231e-17 ] 0.0000e+00 [ 0.0000e+00 ] 9.9975e-01
 1.881e+01       -nan       -nan [       -nan       -nan 1.0706e-37 4.8506e-17 ] 0.0000e+00 [ 0.0000e+00 ] 9.9977e-01
 1.893e+01       -nan       -nan [       -nan       -nan 3.8819e-38 3.2574e-17 ] 0.0000e+00 [ 0.0000e+00 ] 9.9980e-01
 1.904e+01       -nan       -nan [       -nan       -nan 1.4076e-38 2.1875e-17 ] 0.0000e+00 [ 0.0000e+00 ] 9.9982e-01
 1.915e+01       -nan       -nan [       -nan       -nan 5.1038e-39 1.4690e-17 ] 0.0000e+00 [ 0.0000e+00 ] 9.9984e-01
 1.927e+01       -nan       -nan [       -nan       -nan 1.8507e-39 9.8649e-18 ] 0.0000e+00 [ 0.0000e+00 ] 9.9986e-01
 1.938e+01       -nan       -nan [       -nan       -nan 6.7107e-40 6.6247e-18 ] 0.0000e+00 [ 0.0000e+00 ] 9.9987e-01
 1.949e+01       -nan       -nan [       -nan       -nan 2.4334e-40 4.4488e-18 ] 0.0000e+00 [ 0.0000e+00 ] 9.9989e-01
 1.961e+01       -nan       -nan [       -nan       -nan 8.8238e-41 2.9876e-18 ] 0.0000e+00 [ 0.0000e+00 ] 9.9990e-01
 1.972e+01       -nan       -nan [       -nan       -nan 3.1996e-41 2.0063e-18 ] 0.0000e+00 [ 0.0000e+00 ] 9.9991e-01
 1.983e+01       -nan       -nan [       -nan       -nan 1.1602e-41 1.3473e-18 ] 0.0000e+00 [ 0.0000e+00 ] 9.9992e-01
 1.995e+01       -nan       -nan [       -nan       -nan 4.2073e-42 9.0478e-19 ] 0.0000e+00 [ 0.0000e+00 ] 9.9993e-01
 2.006e+01       -nan       -nan [       -nan       -nan 1.5256e-42 6.0760e-19 ] 0.0000e+00 [ 0.0000e+00 ] 9.9994e-01
 2.017e+01       -nan       -nan [       -nan       -nan 5.5323e-43 4.0804e-19 ] 0.0000e+00 [ 0.0000e+00 ] 9.9994e-01
 2.029e+01       -nan       -nan [       -nan       -nan 2.0061e-43 2.7402e-19 ] 0.0000e+00 [ 0.0000e+00 ] 9.9995e-01
 2.040e+01       -nan       -nan [       -nan       -nan 7.2747e-44 1.8401e-19 ] 0.0000e+00 [ 0.0000e+00 ] 9.9996e-01
 2.051e+01       -nan       -nan [       -nan       -nan 2.6380e-44 1.2357e-19 ] 0.0000e+00 [ 0.0000e+00 ] 9.9996e-01
 2.063e+01       -nan       -nan [       -nan       -nan 9.5660e-45 8.2986e-20 ] 0.0000e+00 [ 0.0000e+00 ] 9.9996e-01
 2.074e+01       -nan       -nan [       -nan       -nan 3.4689e-45 5.5729e-20 ] 0.0000e+00 [ 0.0000e+00 ] 9.9997e-01
 2.085e+01       -nan       -nan [       -nan       -nan 1.2579e-45 3.7425e-20 ] 0.0000e+00 [ 0.0000e+00 ] 9.9997e-01
 2.097e+01       -nan       -nan [       -nan       -nan 4.5615e-46 2.5133e-20 ] 0.0000e+00 [ 0.0000e+00 ] 9.9998e-01
 2.108e+01       -nan       -nan [       -nan       -nan 1.6541e-46 1.6878e-20 ] 0.0000e+00 [ 0.0000e+00 ] 9.9998e-01
 2.119e+01       -nan       -nan [       -nan       -nan 5.9983e-47 1.1334e-20 ] 0.0000e+00 [ 0.0000e+00 ] 9.9998e-01
 2.131e+01       -nan       -nan [       -nan       -nan 2.1752e-47 7.6115e-21 ] 0.0000e+00 [ 0.0000e+00 ] 9.9998e-01
