 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.5777e-03 1.3992e-03 [ 1.2697e-03 2.5494e-05 7.1802e-05 3.2177e-05 ] 7.0466e-04 [ 6.6041e-04 1.6231e-05 1.2834e-05 2.6522e-06 2.8858e-06 1.1521e-06 3.8213e-06 2.9400e-06 1.7334e-06 ] 4.7385e-04 [ 3.9244e-04 2.2972e-05 9.6142e-06 4.8822e-05 ] 9.9742e-01
 2.267e-01 5.3849e-03 2.9465e-03 [ 2.4416e-03 1.0075e-04 2.8116e-04 1.2304e-04 ] 1.3568e-03 [ 1.1818e-03 6.4382e-05 5.0439e-05 1.0528e-05 1.1560e-05 4.6135e-06 1.5179e-05 1.1747e-05 6.5749e-06 ] 1.0815e-03 [ 7.5818e-04 9.0266e-05 3.8192e-05 1.9490e-04 ] 9.9462e-01
 3.400e-01 8.2722e-03 4.4992e-03 [ 3.4032e-03 2.2207e-04 6.1046e-04 2.6347e-04 ] 1.9796e-03 [ 1.5926e-03 1.4278e-04 1.1018e-04 2.3379e-05 2.6060e-05 1.0392e-05 3.3748e-05 2.6366e-05 1.4069e-05 ] 1.7934e-03 [ 1.0731e-03 1.9709e-04 8.4909e-05 4.3830e-04 ] 9.9173e-01
 4.533e-01 1.1303e-02 6.0976e-03 [ 4.2381e-03 3.8348e-04 1.0328e-03 4.4326e-04 ] 2.5934e-03 [ 1.9216e-03 2.4863e-04 1.8796e-04 4.0791e-05 4.6423e-05 1.8487e-05 5.8985e-05 4.6678e-05 2.3844e-05 ] 2.6124e-03 [ 1.3486e-03 3.3595e-04 1.4837e-04 7.7947e-04 ] 9.8870e-01
 5.667e-01 1.4447e-02 7.7127e-03 [ 4.9685e-03 5.7721e-04 1.5154e-03 6.5155e-04 ] 3.2057e-03 [ 2.1868e-03 3.7820e-04 2.7872e-04 6.2209e-05 7.2661e-05 2.8884e-05 9.0167e-05 7.2489e-05 3.5586e-05 ] 3.5285e-03 [ 1.5855e-03 4.9751e-04 2.2668e-04 1.2188e-03 ] 9.8555e-01
 6.800e-01 1.7651e-02 9.3051e-03 [ 5.6090e-03 7.9435e-04 2.0242e-03 8.7751e-04 ] 3.8170e-03 [ 2.4006e-03 5.2709e-04 3.7705e-04 8.6975e-05 1.0475e-04 4.1543e-05 1.2644e-04 1.0352e-04 4.9017e-05 ] 4.5292e-03 [ 1.7838e-03 6.7166e-04 3.1749e-04 1.7562e-03 ] 9.8235e-01
 7.933e-01 2.0856e-02 1.0833e-02 [ 6.1684e-03 1.0256e-03 2.5276e-03 1.1109e-03 ] 4.4229e-03 [ 2.5711e-03 6.9052e-04 4.7772e-04 1.1437e-04 1.4258e-04 5.6396e-05 1.6686e-04 1.3942e-04 6.3884e-05 ] 5.6005e-03 [ 1.9432e-03 8.4859e-04 4.1819e-04 2.3906e-03 ] 9.7914e-01
 9.067e-01 2.4001e-02 1.2255e-02 [ 6.6514e-03 1.2621e-03 2.9992e-03 1.3426e-03 ] 5.0167e-03 [ 2.7037e-03 8.6363e-04 5.7620e-04 1.4366e-04 1.8600e-04 7.3345e-05 2.1051e-04 1.7975e-04 7.9945e-05 ] 6.7285e-03 [ 2.0634e-03 1.0196e-03 5.2597e-04 3.1195e-03 ] 9.7600e-01
 1.020e+00 2.7030e-02 1.3540e-02 [ 7.0598e-03 1.4955e-03 3.4199e-03 1.5650e-03 ] 5.5907e-03 [ 2.8014e-03 1.0418e-03 6.6890e-04 1.7413e-04 2.3473e-04 9.2255e-05 2.5646e-04 2.2401e-04 9.6964e-05 ] 7.8994e-03 [ 2.1449e-03 1.1778e-03 6.3800e-04 3.9388e-03 ] 9.7297e-01
 1.133e+00 2.9901e-02 1.4662e-02 [ 7.3934e-03 1.7192e-03 3.7778e-03 1.7720e-03 ] 6.1377e-03 [ 2.8666e-03 1.2209e-03 7.5334e-04 2.0515e-04 2.8842e-04 1.1296e-04 3.0391e-04 2.7163e-04 1.1471e-04 ] 9.1005e-03 [ 2.1885e-03 1.3181e-03 7.5152e-04 4.8424e-03 ] 9.7010e-01
 1.247e+00 3.2578e-02 1.5607e-02 [ 7.6516e-03 1.9276e-03 4.0681e-03 1.9592e-03 ] 6.6513e-03 [ 2.9009e-03 1.3973e-03 8.2808e-04 2.3613e-04 3.4659e-04 1.3526e-04 3.5211e-04 3.2203e-04 1.3294e-04 ] 1.0320e-02 [ 2.1961e-03 1.4375e-03 8.6395e-04 5.8223e-03 ] 9.6742e-01
 1.360e+00 3.5039e-02 1.6366e-02 [ 7.8337e-03 2.1170e-03 4.2914e-03 2.1240e-03 ] 7.1270e-03 [ 2.9057e-03 1.5680e-03 8.9263e-04 2.6659e-04 4.0868e-04 1.5892e-04 4.0047e-04 3.7456e-04 1.5143e-04 ] 1.1546e-02 [ 2.1705e-03 1.5345e-03 9.7295e-04 6.8682e-03 ] 9.6496e-01
 1.473e+00 3.7273e-02 1.6942e-02 [ 7.9400e-03 2.2847e-03 4.4524e-03 2.2650e-03 ] 7.5616e-03 [ 2.8827e-03 1.7308e-03 9.4720e-04 2.9615e-04 4.7404e-04 1.8370e-04 4.4847e-04 4.2859e-04 1.6995e-04 ] 1.2769e-02 [ 2.1152e-03 1.6093e-03 1.0765e-03 7.9682e-03 ] 9.6273e-01
 1.587e+00 3.9274e-02 1.7342e-02 [ 7.9720e-03 2.4296e-03 4.5583e-03 2.3822e-03 ] 7.9538e-03 [ 2.8341e-03 1.8840e-03 9.9251e-04 3.2451e-04 5.4196e-04 2.0933e-04 4.9573e-04 4.8347e-04 1.8830e-04 ] 1.3978e-02 [ 2.0344e-03 1.6627e-03 1.1728e-03 9.1083e-03 ] 9.6073e-01
 1.700e+00 4.1044e-02 1.7578e-02 [ 7.9323e-03 2.5515e-03 4.6175e-03 2.4763e-03 ] 8.3036e-03 [ 2.7622e-03 2.0263e-03 1.0296e-03 3.5145e-04 6.1167e-04 2.3553e-04 5.4194e-04 5.3858e-04 2.0628e-04 ] 1.5163e-02 [ 1.9326e-03 1.6965e-03 1.2605e-03 1.0273e-02 ] 9.5896e-01
 1.813e+00 4.2589e-02 1.7664e-02 [ 7.8256e-03 2.6510e-03 4.6388e-03 2.5488e-03 ] 8.6120e-03 [ 2.6699e-03 2.1572e-03 1.0598e-03 3.7683e-04 6.8235e-04 2.6203e-04 5.8687e-04 5.9331e-04 2.2371e-04 ] 1.6313e-02 [ 1.8149e-03 1.7126e-03 1.3384e-03 1.1447e-02 ] 9.5741e-01
 1.927e+00 4.3918e-02 1.7619e-02 [ 7.6576e-03 2.7292e-03 4.6305e-03 2.6016e-03 ] 8.8811e-03 [ 2.5603e-03 2.2764e-03 1.0842e-03 4.0056e-04 7.5322e-04 2.8853e-04 6.3035e-04 6.4709e-04 2.4043e-04 ] 1.7418e-02 [ 1.6858e-03 1.7131e-03 1.4059e-03 1.2613e-02 ] 9.5608e-01
 2.040e+00 4.5041e-02 1.7460e-02 [ 7.4353e-03 2.7877e-03 4.5999e-03 2.6370e-03 ] 9.1135e-03 [ 2.4367e-03 2.3838e-03 1.1042e-03 4.2260e-04 8.2348e-04 3.1478e-04 6.7226e-04 6.9941e-04 2.5630e-04 ] 1.8468e-02 [ 1.5499e-03 1.7002e-03 1.4623e-03 1.3755e-02 ] 9.5496e-01
