 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.5909e-03 2.5909e-03 [ 2.3471e-03 8.3066e-05 4.0346e-05 2.2892e-05 2.1894e-05 1.1712e-05 9.7014e-06 4.6397e-06 1.0752e-05 2.0590e-05 7.3621e-06 3.6894e-06 7.1726e-06 ] 0.0000e+00 [ 0.0000e+00 ] 9.9741e-01
 2.267e-01 5.2575e-03 5.2575e-03 [ 4.2982e-03 3.2685e-04 1.5696e-04 8.9887e-05 8.5828e-05 4.6331e-05 3.8833e-05 1.8463e-05 4.3013e-05 8.1668e-05 2.9387e-05 1.4686e-05 2.7371e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9474e-01
 3.400e-01 8.0350e-03 8.0350e-03 [ 5.9334e-03 7.1536e-04 3.3721e-04 1.9606e-04 1.8672e-04 1.0231e-04 8.7426e-05 4.1173e-05 9.6735e-05 1.8112e-04 6.5852e-05 3.2758e-05 5.8907e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9196e-01
 4.533e-01 1.0933e-02 1.0933e-02 [ 7.3309e-03 1.2235e-03 5.6231e-04 3.3373e-04 3.1677e-04 1.7714e-04 1.5542e-04 7.2268e-05 1.7175e-04 3.1550e-04 1.1633e-04 5.7507e-05 1.0038e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8907e-01
 5.667e-01 1.3919e-02 1.3919e-02 [ 8.5402e-03 1.8197e-03 8.1047e-04 4.9339e-04 4.6651e-04 2.6756e-04 2.4259e-04 1.1107e-04 2.6767e-04 4.8025e-04 1.8017e-04 8.8375e-05 1.5058e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8608e-01
 6.800e-01 1.6933e-02 1.6933e-02 [ 9.5942e-03 2.4696e-03 1.0603e-03 6.6472e-04 6.2601e-04 3.6986e-04 3.4842e-04 1.5675e-04 3.8388e-04 6.7004e-04 2.5645e-04 1.2468e-04 2.0838e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8307e-01
 7.933e-01 1.9911e-02 1.9911e-02 [ 1.0513e-02 3.1390e-03 1.2935e-03 8.3769e-04 7.8597e-04 4.8011e-04 4.7204e-04 2.0841e-04 5.1940e-04 8.7917e-04 3.4405e-04 1.6563e-04 2.7269e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8009e-01
 9.067e-01 2.2786e-02 2.2786e-02 [ 1.1309e-02 3.7972e-03 1.4968e-03 1.0034e-03 9.3862e-04 5.9448e-04 6.1219e-04 2.6508e-04 6.7293e-04 1.1020e-03 4.4158e-04 2.1040e-04 3.4240e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7721e-01
 1.020e+00 2.5499e-02 2.5499e-02 [ 1.1985e-02 4.4186e-03 1.6623e-03 1.1548e-03 1.0781e-03 7.0945e-04 7.6711e-04 3.2581e-04 8.4279e-04 1.3330e-03 5.4749e-04 2.5814e-04 4.1638e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7450e-01
 1.133e+00 2.8005e-02 2.8005e-02 [ 1.2544e-02 4.9840e-03 1.7871e-03 1.2869e-03 1.2006e-03 8.2196e-04 9.3464e-04 3.8967e-04 1.0269e-03 1.5674e-03 6.6009e-04 3.0800e-04 4.9342e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7200e-01
 1.247e+00 3.0270e-02 3.0270e-02 [ 1.2985e-02 5.4809e-03 1.8726e-03 1.3966e-03 1.3043e-03 9.2949e-04 1.1122e-03 4.5576e-04 1.2230e-03 1.8010e-03 7.7755e-04 3.5917e-04 5.7232e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6973e-01
