 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 3.5820e-03 1.6100e-03 [ 1.5040e-03 2.5341e-05 4.8444e-05 3.2244e-05 ] 7.9566e-04 [ 7.9559e-04 5.8800e-08 8.0187e-09 5.7018e-10 8.8140e-10 5.7320e-10 2.9091e-10 3.3793e-10 5.0611e-10 ] 1.1763e-03 [ 1.1756e-03 5.6913e-07 1.1200e-07 1.7617e-08 ] 9.9642e-01
 2.267e-01 6.3494e-03 3.3659e-03 [ 2.9526e-03 9.9962e-05 1.8969e-04 1.2366e-04 ] 1.1214e-03 [ 1.1212e-03 2.3733e-07 3.1675e-08 2.2621e-09 3.5191e-09 2.2730e-09 1.1602e-09 1.3465e-09 1.9145e-09 ] 1.8620e-03 [ 1.8592e-03 2.2506e-06 4.4641e-07 6.9515e-08 ] 9.9365e-01
 3.400e-01 8.7928e-03 5.0630e-03 [ 4.1668e-03 2.1964e-04 4.1182e-04 2.6481e-04 ] 1.3854e-03 [ 1.3848e-03 5.4165e-07 6.9778e-08 5.0181e-09 7.8890e-09 5.0388e-09 2.5960e-09 3.0082e-09 4.0838e-09 ] 2.3443e-03 [ 2.3382e-03 4.9668e-06 9.9791e-07 1.5422e-07 ] 9.9121e-01
 4.533e-01 1.0973e-02 6.7547e-03 [ 5.2357e-03 3.7755e-04 6.9651e-04 4.4493e-04 ] 1.5514e-03 [ 1.5503e-03 9.8146e-07 1.2045e-07 8.7422e-09 1.3943e-08 8.7703e-09 4.5759e-09 5.2909e-09 6.8909e-09 ] 2.6672e-03 [ 2.6566e-03 8.5952e-06 1.7571e-06 2.7001e-07 ] 9.8903e-01
 5.667e-01 1.2955e-02 8.4097e-03 [ 6.1708e-03 5.6492e-04 1.0214e-03 6.5251e-04 ] 1.6579e-03 [ 1.6560e-03 1.5702e-06 1.8135e-07 1.3306e-08 2.1609e-08 1.3335e-08 7.0670e-09 8.1488e-09 1.0227e-08 ] 2.8872e-03 [ 2.8711e-03 1.2984e-05 2.7108e-06 4.1492e-07 ] 9.8705e-01
 6.800e-01 1.4756e-02 9.9890e-03 [ 6.9780e-03 7.7178e-04 1.3631e-03 8.7604e-04 ] 1.7278e-03 [ 1.7251e-03 2.3252e-06 2.4993e-07 1.8559e-08 3.0788e-08 1.8580e-08 1.0026e-08 1.1523e-08 1.3992e-08 ] 3.0396e-03 [ 3.0172e-03 1.7969e-05 3.8432e-06 5.8666e-07 ] 9.8524e-01
 7.933e-01 1.6374e-02 1.1453e-02 [ 7.6603e-03 9.8790e-04 1.6997e-03 1.1046e-03 ] 1.7751e-03 [ 1.7713e-03 3.2685e-06 3.2379e-07 2.4337e-08 4.1357e-08 2.4339e-08 1.3402e-08 1.5347e-08 1.8096e-08 ] 3.1467e-03 [ 3.1174e-03 2.3398e-05 5.1364e-06 7.8274e-07 ] 9.8363e-01
 9.067e-01 1.7795e-02 1.2764e-02 [ 8.2193e-03 1.2035e-03 2.0127e-03 1.3287e-03 ] 1.8081e-03 [ 1.8031e-03 4.4268e-06 4.0082e-07 3.0478e-08 5.3172e-08 3.0450e-08 1.7134e-08 1.9545e-08 2.2458e-08 ] 3.2226e-03 [ 3.1859e-03 2.9141e-05 6.5725e-06 1.0004e-06 ] 9.8221e-01
 1.020e+00 1.9004e-02 1.3895e-02 [ 8.6562e-03 1.4102e-03 2.2887e-03 1.5403e-03 ] 1.8320e-03 [ 1.8254e-03 5.8326e-06 4.7948e-07 3.6826e-08 6.6073e-08 3.6763e-08 2.1162e-08 2.4041e-08 2.7001e-08 ] 3.2764e-03 [ 3.2320e-03 3.5106e-05 8.1340e-06 1.2370e-06 ] 9.8100e-01
