 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.6604e-03 2.6604e-03 [ 2.3588e-03 1.0466e-04 1.1322e-04 4.1600e-05 6.0722e-06 2.0337e-05 5.1624e-06 1.0463e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9734e-01
 2.267e-01 5.3866e-03 5.3866e-03 [ 4.1987e-03 4.1316e-04 4.4296e-04 1.6566e-04 2.4262e-05 8.1019e-05 2.0680e-05 4.0186e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9461e-01
 3.400e-01 8.2973e-03 8.2973e-03 [ 5.6893e-03 9.0894e-04 9.6036e-04 3.6981e-04 5.4469e-05 1.8099e-04 4.6610e-05 8.6801e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9170e-01
 4.533e-01 1.1388e-02 1.1388e-02 [ 6.9053e-03 1.5653e-03 1.6212e-03 6.4992e-04 9.6490e-05 3.1840e-04 8.2989e-05 1.4806e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8861e-01
 5.667e-01 1.4618e-02 1.4618e-02 [ 7.9068e-03 2.3476e-03 2.3716e-03 1.0001e-03 1.5000e-04 4.9065e-04 1.2978e-04 2.2182e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8538e-01
 6.800e-01 1.7919e-02 1.7919e-02 [ 8.7328e-03 3.2162e-03 3.1555e-03 1.4129e-03 2.1452e-04 6.9441e-04 1.8682e-04 3.0595e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8208e-01
 7.933e-01 2.1205e-02 2.1205e-02 [ 9.4076e-03 4.1299e-03 3.9204e-03 1.8794e-03 2.8943e-04 9.2582e-04 2.5379e-04 3.9843e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7879e-01
 9.067e-01 2.4389e-02 2.4389e-02 [ 9.9448e-03 5.0490e-03 4.6231e-03 2.3900e-03 3.7394e-04 1.1806e-03 3.3017e-04 4.9725e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7561e-01
 1.020e+00 2.7394e-02 2.7394e-02 [ 1.0352e-02 5.9384e-03 5.2323e-03 2.9341e-03 4.6708e-04 1.4543e-03 4.1521e-04 6.0050e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7260e-01
 1.133e+00 3.0156e-02 3.0156e-02 [ 1.0632e-02 6.7687e-03 5.7294e-03 3.5010e-03 5.6777e-04 1.7422e-03 5.0796e-04 7.0635e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6984e-01
