 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 4.5814e-03 3.2306e-03 [ 3.2279e-03 3.1105e-06 -5.2092e-07 4.7152e-08 ] 1.3508e-03 [ 1.2586e-03 2.2134e-05 4.0232e-05 2.9871e-05 ] 9.9542e-01
 2.267e-01 7.9808e-03 5.1876e-03 [ 5.1710e-03 1.0146e-05 6.2996e-06 1.8585e-07 ] 2.7931e-03 [ 2.4331e-03 8.7419e-05 1.5774e-04 1.1487e-04 ] 9.9202e-01
 3.400e-01 1.0854e-02 6.6353e-03 [ 6.6105e-03 2.6653e-05 -2.2063e-06 4.1212e-07 ] 4.2185e-03 [ 3.4369e-03 1.9243e-04 3.4340e-04 2.4570e-04 ] 9.8915e-01
 4.533e-01 1.3330e-02 7.6761e-03 [ 7.6159e-03 4.0111e-05 1.9429e-05 7.2136e-07 ] 5.6540e-03 [ 4.3259e-03 3.3154e-04 5.8251e-04 4.1403e-04 ] 9.8667e-01
 5.667e-01 1.5470e-02 8.3981e-03 [ 8.3262e-03 6.7824e-05 2.9455e-06 1.1082e-06 ] 7.0717e-03 [ 5.1097e-03 4.9737e-04 8.5772e-04 6.0693e-04 ] 9.8453e-01
 6.800e-01 1.7392e-02 8.9512e-03 [ 8.8318e-03 8.6844e-05 3.1025e-05 1.5666e-06 ] 8.4408e-03 [ 5.7932e-03 6.8140e-04 1.1492e-03 8.1703e-04 ] 9.8261e-01
 7.933e-01 1.9054e-02 9.3318e-03 [ 9.1917e-03 1.1938e-04 1.8640e-05 2.0897e-06 ] 9.7225e-03 [ 6.3778e-03 8.7470e-04 1.4396e-03 1.0305e-03 ] 9.8095e-01
 9.067e-01 2.0519e-02 9.6329e-03 [ 9.4451e-03 1.4396e-04 4.1192e-05 2.6700e-06 ] 1.0886e-02 [ 6.8636e-03 1.0686e-03 1.7120e-03 1.2421e-03 ] 9.7948e-01
 1.020e+00 2.1739e-02 9.8377e-03 [ 9.6181e-03 1.7642e-04 3.9972e-05 3.2998e-06 ] 1.1901e-02 [ 7.2498e-03 1.2553e-03 1.9552e-03 1.4407e-03 ] 9.7826e-01
 1.133e+00 2.2741e-02 9.9923e-03 [ 9.7286e-03 2.0497e-04 5.4780e-05 3.9711e-06 ] 1.2749e-02 [ 7.5367e-03 1.4283e-03 2.1603e-03 1.6234e-03 ] 9.7726e-01
 1.247e+00 2.3507e-02 1.0092e-02 [ 9.7892e-03 2.3631e-04 6.1961e-05 4.6758e-06 ] 1.3415e-02 [ 7.7252e-03 1.5825e-03 2.3239e-03 1.7835e-03 ] 9.7649e-01
 1.360e+00 2.4053e-02 1.0155e-02 [ 9.8092e-03 2.6682e-04 7.3431e-05 5.4061e-06 ] 1.3898e-02 [ 7.8187e-03 1.7146e-03 2.4448e-03 1.9203e-03 ] 9.7595e-01
 1.473e+00 2.4385e-02 1.0184e-02 [ 9.7954e-03 2.9818e-04 8.4126e-05 6.1549e-06 ] 1.4201e-02 [ 7.8219e-03 1.8227e-03 2.5253e-03 2.0314e-03 ] 9.7561e-01
 1.587e+00 2.4521e-02 1.0186e-02 [ 9.7533e-03 3.3008e-04 9.5672e-05 6.9152e-06 ] 1.4335e-02 [ 7.7418e-03 1.9064e-03 2.5693e-03 2.1179e-03 ] 9.7548e-01
 1.700e+00 2.4481e-02 1.0166e-02 [ 9.6875e-03 3.6297e-04 1.0774e-04 7.6812e-06 ] 1.4316e-02 [ 7.5871e-03 1.9662e-03 2.5818e-03 2.1805e-03 ] 9.7552e-01
 1.813e+00 2.4289e-02 1.0128e-02 [ 9.6016e-03 3.9722e-04 1.2035e-04 8.4477e-06 ] 1.4161e-02 [ 7.3679e-03 2.0036e-03 2.5683e-03 2.2212e-03 ] 9.7571e-01
 1.927e+00 2.3967e-02 1.0075e-02 [ 9.4990e-03 4.3323e-04 1.3356e-04 9.2104e-06 ] 1.3892e-02 [ 7.0949e-03 2.0208e-03 2.5342e-03 2.2423e-03 ] 9.7603e-01
 2.040e+00 2.3542e-02 1.0011e-02 [ 9.3821e-03 4.7141e-04 1.4742e-04 9.9660e-06 ] 1.3531e-02 [ 6.7795e-03 2.0201e-03 2.4847e-03 2.2464e-03 ] 9.7646e-01
