 0.000e+00       -nan 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 9.9319e-01
 1.133e-01       -nan 1.4972e-03 [ 1.4971e-03 8.7370e-11 3.9254e-10 9.8414e-08 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 9.7528e-01
 2.267e-01       -nan 1.1393e-03 [ 1.1388e-03 1.4995e-09 5.9987e-09 4.8638e-07 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 9.2990e-01
 3.400e-01       -nan 1.1717e-03 [ 1.1695e-03 2.2301e-08 7.8333e-08 2.0136e-06 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 8.5353e-01
 4.533e-01       -nan 1.2300e-03 [ 1.2193e-03 3.1501e-07 9.7150e-07 9.4203e-06 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 7.4405e-01
 5.667e-01       -nan 1.3715e-03 [ 1.3024e-03 4.1395e-06 1.1240e-05 5.3756e-05 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 6.0318e-01
 6.800e-01       -nan 1.9642e-03 [ 1.4544e-03 4.8629e-05 1.1672e-04 3.4446e-04 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 4.4061e-01
 7.933e-01       -nan 5.5320e-03 [ 1.9144e-03 4.8117e-04 1.0261e-03 2.1104e-03 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.7704e-01
 9.067e-01       -nan 2.6448e-02 [ 5.2408e-03 3.6678e-03 6.9979e-03 1.0541e-02 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.4063e-01
 1.020e+00       -nan 1.1935e-01 [ 3.1618e-02 1.8835e-02 3.2487e-02 3.6416e-02 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 5.3074e-02
 1.133e+00       -nan 3.5467e-01 [ 1.4564e-01 5.3340e-02 8.4641e-02 7.1040e-02 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.3780e-02
 1.247e+00       -nan 4.8866e-01 [ 2.6866e-01 6.3317e-02 9.5527e-02 6.1155e-02 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.5515e-03
 1.360e+00       -nan 2.1141e-01 [ 1.2925e-01 2.4824e-02 3.7740e-02 1.9591e-02 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 5.2991e-04
