 1.927e+00 3.6938e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.2313e-02 [ 5.4024e-03 3.8833e-03 3.0268e-03 ] 2.4625e-02 [ 1.0805e-02 7.7667e-03 6.0536e-03 ] 9.6306e-01
 2.040e+00 3.7437e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.2479e-02 [ 5.1795e-03 4.1038e-03 3.1955e-03 ] 2.4958e-02 [ 1.0359e-02 8.2077e-03 6.3910e-03 ] 9.6256e-01
 2.153e+00 3.7680e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.2560e-02 [ 4.9261e-03 4.2903e-03 3.3436e-03 ] 2.5120e-02 [ 9.8521e-03 8.5806e-03 6.6872e-03 ] 9.6232e-01
 2.267e+00 3.7675e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.2558e-02 [ 4.6487e-03 4.4398e-03 3.4697e-03 ] 2.5116e-02 [ 9.2973e-03 8.8796e-03 6.9395e-03 ] 9.6232e-01
 2.380e+00 3.7433e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.2478e-02 [ 4.3539e-03 4.5507e-03 3.5730e-03 ] 2.4955e-02 [ 8.7078e-03 9.1014e-03 7.1459e-03 ] 9.6257e-01
 2.493e+00 3.6969e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.2323e-02 [ 4.0481e-03 4.6222e-03 3.6528e-03 ] 2.4646e-02 [ 8.0962e-03 9.2443e-03 7.3057e-03 ] 9.6303e-01
 2.607e+00 3.6303e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.2101e-02 [ 3.7371e-03 4.6545e-03 3.7094e-03 ] 2.4202e-02 [ 7.4742e-03 9.3090e-03 7.4189e-03 ] 9.6370e-01
 2.720e+00 3.5455e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1818e-02 [ 3.4262e-03 4.6489e-03 3.7432e-03 ] 2.3637e-02 [ 6.8525e-03 9.2978e-03 7.4865e-03 ] 9.6454e-01
 2.833e+00 3.4448e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1483e-02 [ 3.1202e-03 4.6074e-03 3.7551e-03 ] 2.2966e-02 [ 6.2405e-03 9.2148e-03 7.5102e-03 ] 9.6555e-01
 2.947e+00 3.3306e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1102e-02 [ 2.8231e-03 4.5327e-03 3.7463e-03 ] 2.2204e-02 [ 5.6463e-03 9.0654e-03 7.4926e-03 ] 9.6669e-01
 3.060e+00 3.2054e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0685e-02 [ 2.5382e-03 4.4281e-03 3.7182e-03 ] 2.1369e-02 [ 5.0764e-03 8.8562e-03 7.4364e-03 ] 9.6795e-01
 3.173e+00 3.0714e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0238e-02 [ 2.2681e-03 4.2972e-03 3.6726e-03 ] 2.0476e-02 [ 4.5363e-03 8.5945e-03 7.3451e-03 ] 9.6929e-01
 3.287e+00 2.9310e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7699e-03 [ 2.0148e-03 4.1440e-03 3.6112e-03 ] 1.9540e-02 [ 4.0296e-03 8.2880e-03 7.2223e-03 ] 9.7069e-01
 3.400e+00 2.7863e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.2877e-03 [ 1.7795e-03 3.9724e-03 3.5358e-03 ] 1.8575e-02 [ 3.5590e-03 7.9448e-03 7.0717e-03 ] 9.7214e-01
 3.513e+00 2.6393e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 8.7978e-03 [ 1.5629e-03 3.7863e-03 3.4485e-03 ] 1.7596e-02 [ 3.1259e-03 7.5727e-03 6.8971e-03 ] 9.7361e-01
 3.627e+00 2.4919e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 8.3062e-03 [ 1.3654e-03 3.5897e-03 3.3511e-03 ] 1.6612e-02 [ 2.7308e-03 7.1794e-03 6.7022e-03 ] 9.7508e-01
 3.740e+00 2.3454e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 7.8179e-03 [ 1.1866e-03 3.3860e-03 3.2453e-03 ] 1.5636e-02 [ 2.3732e-03 6.7720e-03 6.4906e-03 ] 9.7655e-01
 3.853e+00 2.2013e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 7.3376e-03 [ 1.0261e-03 3.1786e-03 3.1329e-03 ] 1.4675e-02 [ 2.0521e-03 6.3572e-03 6.2658e-03 ] 9.7799e-01
 3.967e+00 2.0606e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 6.8687e-03 [ 8.8293e-04 2.9704e-03 3.0154e-03 ] 1.3737e-02 [ 1.7659e-03 5.9408e-03 6.0309e-03 ] 9.7939e-01
 4.080e+00 1.9243e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 6.4145e-03 [ 7.5620e-04 2.7639e-03 2.8944e-03 ] 1.2829e-02 [ 1.5124e-03 5.5279e-03 5.7887e-03 ] 9.8076e-01
 4.193e+00 1.7932e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 5.9772e-03 [ 6.4470e-04 2.5614e-03 2.7710e-03 ] 1.1954e-02 [ 1.2894e-03 5.1229e-03 5.5420e-03 ] 9.8207e-01
 4.307e+00 1.6676e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 5.5585e-03 [ 5.4723e-04 2.3648e-03 2.6466e-03 ] 1.1117e-02 [ 1.0945e-03 4.7295e-03 5.2931e-03 ] 9.8332e-01
 4.420e+00 1.5479e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 5.1598e-03 [ 4.6251e-04 2.1753e-03 2.5220e-03 ] 1.0320e-02 [ 9.2503e-04 4.3507e-03 5.0439e-03 ] 9.8452e-01
 4.533e+00 1.4345e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 4.7818e-03 [ 3.8930e-04 1.9943e-03 2.3982e-03 ] 9.5636e-03 [ 7.7859e-04 3.9886e-03 4.7964e-03 ] 9.8566e-01
 4.647e+00 1.3274e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 4.4248e-03 [ 3.2635e-04 1.8225e-03 2.2759e-03 ] 8.8495e-03 [ 6.5271e-04 3.6450e-03 4.5518e-03 ] 9.8673e-01
 4.760e+00 1.2266e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 4.0888e-03 [ 2.7252e-04 1.6604e-03 2.1558e-03 ] 8.1776e-03 [ 5.4504e-04 3.3209e-03 4.3116e-03 ] 9.8773e-01
 4.873e+00 1.1321e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 3.7736e-03 [ 2.2671e-04 1.5085e-03 2.0384e-03 ] 7.5473e-03 [ 4.5341e-04 3.0170e-03 4.0768e-03 ] 9.8868e-01
 4.987e+00 1.0436e-02 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 3.4788e-03 [ 1.8790e-04 1.3668e-03 1.9241e-03 ] 6.9576e-03 [ 3.7579e-04 2.7335e-03 3.8483e-03 ] 9.8956e-01
 5.100e+00 9.6110e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 3.2037e-03 [ 1.5517e-04 1.2352e-03 1.8133e-03 ] 6.4074e-03 [ 3.1034e-04 2.4704e-03 3.6266e-03 ] 9.9039e-01
 5.213e+00 8.8425e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 2.9475e-03 [ 1.2770e-04 1.1136e-03 1.7062e-03 ] 5.8950e-03 [ 2.5539e-04 2.2272e-03 3.4125e-03 ] 9.9116e-01
 5.327e+00 8.1283e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 2.7094e-03 [ 1.0473e-04 1.0016e-03 1.6030e-03 ] 5.4188e-03 [ 2.0945e-04 2.0033e-03 3.2061e-03 ] 9.9187e-01
 5.440e+00 7.4656e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 2.4885e-03 [ 8.5598e-05 8.9900e-04 1.5039e-03 ] 4.9770e-03 [ 1.7120e-04 1.7980e-03 3.0078e-03 ] 9.9253e-01
 5.553e+00 6.8516e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 2.2839e-03 [ 6.9734e-05 8.0520e-04 1.4089e-03 ] 4.5677e-03 [ 1.3947e-04 1.6104e-03 2.8179e-03 ] 9.9315e-01
 5.667e+00 6.2835e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 2.0945e-03 [ 5.6627e-05 7.1976e-04 1.3181e-03 ] 4.1890e-03 [ 1.1325e-04 1.4395e-03 2.6362e-03 ] 9.9372e-01
 5.780e+00 5.7585e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.9195e-03 [ 4.5838e-05 6.4217e-04 1.2315e-03 ] 3.8390e-03 [ 9.1675e-05 1.2843e-03 2.4630e-03 ] 9.9424e-01
 5.893e+00 5.2738e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.7579e-03 [ 3.6988e-05 5.7190e-04 1.1491e-03 ] 3.5159e-03 [ 7.3976e-05 1.1438e-03 2.2981e-03 ] 9.9473e-01
 6.007e+00 4.8268e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.6089e-03 [ 2.9755e-05 5.0843e-04 1.0707e-03 ] 3.2178e-03 [ 5.9510e-05 1.0169e-03 2.1415e-03 ] 9.9517e-01
 6.120e+00 4.4147e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.4716e-03 [ 2.3863e-05 4.5124e-04 9.9647e-04 ] 2.9431e-03 [ 4.7727e-05 9.0248e-04 1.9929e-03 ] 9.9559e-01
 6.233e+00 4.0352e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.3451e-03 [ 1.9081e-05 3.9983e-04 9.2618e-04 ] 2.6902e-03 [ 3.8162e-05 7.9965e-04 1.8524e-03 ] 9.9596e-01
 6.347e+00 3.6860e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.2287e-03 [ 1.5212e-05 3.5371e-04 8.5975e-04 ] 2.4573e-03 [ 3.0423e-05 7.0742e-04 1.7195e-03 ] 9.9631e-01
 6.460e+00 3.3648e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1216e-03 [ 1.2091e-05 3.1242e-04 7.9709e-04 ] 2.2432e-03 [ 2.4182e-05 6.2485e-04 1.5942e-03 ] 9.9664e-01
 6.573e+00 3.0696e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0232e-03 [ 9.5827e-06 2.7554e-04 7.3807e-04 ] 2.0464e-03 [ 1.9165e-05 5.5108e-04 1.4761e-03 ] 9.9693e-01
 6.687e+00 2.7984e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.3280e-04 [ 7.5725e-06 2.4265e-04 6.8258e-04 ] 1.8656e-03 [ 1.5145e-05 4.8530e-04 1.3652e-03 ] 9.9720e-01
 6.800e+00 2.5494e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 8.4981e-04 [ 5.9667e-06 2.1338e-04 6.3047e-04 ] 1.6996e-03 [ 1.1933e-05 4.2675e-04 1.2609e-03 ] 9.9745e-01
 6.913e+00 2.3210e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 7.7367e-04 [ 4.6879e-06 1.8736e-04 5.8162e-04 ] 1.5473e-03 [ 9.3758e-06 3.7472e-04 1.1632e-03 ] 9.9768e-01
 7.027e+00 2.1116e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 7.0385e-04 [ 3.6726e-06 1.6428e-04 5.3590e-04 ] 1.4077e-03 [ 7.3452e-06 3.2856e-04 1.0718e-03 ] 9.9789e-01
 7.140e+00 1.9196e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 6.3987e-04 [ 2.8689e-06 1.4384e-04 4.9316e-04 ] 1.2797e-03 [ 5.7378e-06 2.8768e-04 9.8631e-04 ] 9.9808e-01
 7.253e+00 1.7438e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 5.8127e-04 [ 2.2347e-06 1.2577e-04 4.5326e-04 ] 1.1625e-03 [ 4.4694e-06 2.5153e-04 9.0653e-04 ] 9.9826e-01
 7.367e+00 1.5829e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 5.2763e-04 [ 1.7357e-06 1.0981e-04 4.1609e-04 ] 1.0553e-03 [ 3.4714e-06 2.1962e-04 8.3217e-04 ] 9.9842e-01
 7.480e+00 1.4357e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 4.7857e-04 [ 1.3442e-06 9.5743e-05 3.8149e-04 ] 9.5715e-04 [ 2.6885e-06 1.9149e-04 7.6297e-04 ] 9.9856e-01
 7.593e+00 1.3012e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 4.3373e-04 [ 1.0381e-06 8.3360e-05 3.4933e-04 ] 8.6746e-04 [ 2.0762e-06 1.6672e-04 6.9867e-04 ] 9.9870e-01
 7.707e+00 1.1783e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 3.9277e-04 [ 7.9937e-07 7.2478e-05 3.1950e-04 ] 7.8555e-04 [ 1.5987e-06 1.4496e-04 6.3899e-04 ] 9.9882e-01
 7.820e+00 1.0662e-03 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 3.5539e-04 [ 6.1377e-07 6.2927e-05 2.9185e-04 ] 7.1078e-04 [ 1.2275e-06 1.2585e-04 5.8369e-04 ] 9.9893e-01
 7.933e+00 9.6387e-04 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 3.2129e-04 [ 4.6990e-07 5.4558e-05 2.6626e-04 ] 6.4258e-04 [ 9.3980e-07 1.0912e-04 5.3252e-04 ] 9.9904e-01
 8.047e+00 8.7064e-04 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 2.9021e-04 [ 3.5871e-07 4.7234e-05 2.4262e-04 ] 5.8043e-04 [ 7.1743e-07 9.4469e-05 4.8524e-04 ] 9.9913e-01
 8.160e+00 7.8575e-04 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 2.6192e-04 [ 2.7304e-07 4.0836e-05 2.2081e-04 ] 5.2383e-04 [ 5.4608e-07 8.1672e-05 4.4161e-04 ] 9.9921e-01
 8.273e+00 7.0850e-04 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 2.3617e-04 [ 2.0722e-07 3.5254e-05 2.0071e-04 ] 4.7234e-04 [ 4.1445e-07 7.0508e-05 4.0141e-04 ] 9.9929e-01
 8.387e+00 6.3828e-04 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 2.1276e-04 [ 1.5681e-07 3.0391e-05 1.8221e-04 ] 4.2552e-04 [ 3.1362e-07 6.0782e-05 3.6442e-04 ] 9.9936e-01
 8.500e+00 5.7449e-04 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.9150e-04 [ 1.1831e-07 2.6161e-05 1.6522e-04 ] 3.8299e-04 [ 2.3663e-07 5.2321e-05 3.3044e-04 ] 9.9943e-01
 8.613e+00 5.1660e-04 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.7220e-04 [ 8.9004e-08 2.2487e-05 1.4963e-04 ] 3.4440e-04 [ 1.7801e-07 4.4973e-05 2.9925e-04 ] 9.9948e-01
 8.727e+00 4.6411e-04 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.5470e-04 [ 6.6757e-08 1.9300e-05 1.3534e-04 ] 3.0941e-04 [ 1.3351e-07 3.8600e-05 2.7067e-04 ] 9.9954e-01
 8.840e+00 4.1656e-04 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.3885e-04 [ 4.9922e-08 1.6541e-05 1.2226e-04 ] 2.7771e-04 [ 9.9843e-08 3.3082e-05 2.4453e-04 ] 9.9958e-01
 8.953e+00 3.7353e-04 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.2451e-04 [ 3.7221e-08 1.4155e-05 1.1032e-04 ] 2.4902e-04 [ 7.4441e-08 2.8310e-05 2.2064e-04 ] 9.9963e-01
 9.067e+00 3.3462e-04 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1154e-04 [ 2.7668e-08 1.2095e-05 9.9417e-05 ] 2.2308e-04 [ 5.5335e-08 2.4190e-05 1.9883e-04 ] 9.9967e-01
 9.180e+00 2.9947e-04 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9824e-05 [ 2.0505e-08 1.0320e-05 8.9484e-05 ] 1.9965e-04 [ 4.1009e-08 2.0639e-05 1.7897e-04 ] 9.9970e-01
 9.293e+00 2.6776e-04 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 8.9252e-05 [ 1.5150e-08 8.7913e-06 8.0446e-05 ] 1.7850e-04 [ 3.0300e-08 1.7583e-05 1.6089e-04 ] 9.9973e-01
 9.407e+00 2.3916e-04 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 7.9721e-05 [ 1.1160e-08 7.4781e-06 7.2232e-05 ] 1.5944e-04 [ 2.2320e-08 1.4956e-05 1.4446e-04 ] 9.9976e-01
 9.520e+00 2.1341e-04 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 7.1137e-05 [ 8.1957e-09 6.3513e-06 6.4778e-05 ] 1.4227e-04 [ 1.6391e-08 1.2703e-05 1.2956e-04 ] 9.9979e-01
 9.633e+00 1.9024e-04 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 6.3414e-05 [ 6.0004e-09 5.3860e-06 5.8022e-05 ] 1.2683e-04 [ 1.2001e-08 1.0772e-05 1.1604e-04 ] 9.9981e-01
 9.747e+00 1.6942e-04 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 5.6473e-05 [ 4.3796e-09 4.5604e-06 5.1908e-05 ] 1.1295e-04 [ 8.7593e-09 9.1208e-06 1.0382e-04 ] 9.9983e-01
 9.860e+00 1.5072e-04 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 5.0241e-05 [ 3.1868e-09 3.8554e-06 4.6383e-05 ] 1.0048e-04 [ 6.3737e-09 7.7107e-06 9.2765e-05 ] 9.9985e-01
 9.973e+00 1.3395e-04 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 4.4652e-05 [ 2.3117e-09 3.2543e-06 4.1395e-05 ] 8.9303e-05 [ 4.6235e-09 6.5085e-06 8.2790e-05 ] 9.9987e-01
 1.009e+01 1.1893e-04 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 3.9643e-05 [ 1.6718e-09 2.7426e-06 3.6899e-05 ] 7.9287e-05 [ 3.3435e-09 5.4852e-06 7.3798e-05 ] 9.9988e-01
 1.020e+01 1.0548e-04 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 3.5161e-05 [ 1.2052e-09 2.3078e-06 3.2852e-05 ] 7.0322e-05 [ 2.4104e-09 4.6155e-06 6.5704e-05 ] 9.9989e-01
 1.031e+01 9.3461e-05 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 3.1154e-05 [ 8.6616e-10 1.9388e-06 2.9214e-05 ] 6.2307e-05 [ 1.7323e-09 3.8776e-06 5.8428e-05 ] 9.9991e-01
 1.043e+01 8.2723e-05 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 2.7574e-05 [ 6.2055e-10 1.6263e-06 2.5947e-05 ] 5.5149e-05 [ 1.2411e-09 3.2525e-06 5.1895e-05 ] 9.9992e-01
 1.054e+01 7.3143e-05 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 2.4381e-05 [ 4.4320e-10 1.3619e-06 2.3019e-05 ] 4.8762e-05 [ 8.8640e-10 2.7239e-06 4.6037e-05 ] 9.9993e-01
 1.065e+01 6.4606e-05 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 2.1535e-05 [ 3.1554e-10 1.1388e-06 2.0396e-05 ] 4.3070e-05 [ 6.3109e-10 2.2775e-06 4.0792e-05 ] 9.9994e-01
 1.077e+01 5.7005e-05 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.9002e-05 [ 2.2395e-10 9.5065e-07 1.8051e-05 ] 3.8003e-05 [ 4.4791e-10 1.9013e-06 3.6102e-05 ] 9.9994e-01
 1.088e+01 5.0246e-05 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.6749e-05 [ 1.5845e-10 7.9234e-07 1.5956e-05 ] 3.3498e-05 [ 3.1690e-10 1.5847e-06 3.1913e-05 ] 9.9995e-01
 1.099e+01 4.4243e-05 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.4748e-05 [ 1.1175e-10 6.5933e-07 1.4088e-05 ] 2.9495e-05 [ 2.2351e-10 1.3187e-06 2.8176e-05 ] 9.9996e-01
 1.111e+01 3.8915e-05 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.2972e-05 [ 7.8570e-11 5.4777e-07 1.2424e-05 ] 2.5944e-05 [ 1.5714e-10 1.0955e-06 2.4848e-05 ] 9.9996e-01
 1.122e+01 3.4194e-05 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.1398e-05 [ 5.5066e-11 4.5435e-07 1.0943e-05 ] 2.2796e-05 [ 1.1013e-10 9.0870e-07 2.1887e-05 ] 9.9997e-01
 1.133e+01 3.0013e-05 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0004e-05 [ 3.8472e-11 3.7626e-07 9.6280e-06 ] 2.0009e-05 [ 7.6943e-11 7.5251e-07 1.9256e-05 ] 9.9997e-01
