 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.4398e-03 2.4398e-03 [ 2.3187e-03 4.2211e-05 1.4064e-05 1.2353e-05 9.2429e-06 6.2581e-06 6.8150e-06 2.3769e-06 6.7474e-06 1.0305e-05 4.3337e-06 1.8220e-06 4.6020e-06 ] 0.0000e+00 [ 0.0000e+00 ] 9.9756e-01
 2.267e-01 4.4267e-03 4.4267e-03 [ 3.9495e-03 1.6620e-04 5.4897e-05 4.8561e-05 3.6311e-05 2.4768e-05 2.7224e-05 9.4577e-06 2.6947e-05 4.0876e-05 1.7272e-05 7.2468e-06 1.7523e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9557e-01
 3.400e-01 6.3061e-03 6.3061e-03 [ 5.2576e-03 3.6413e-04 1.1858e-04 1.0612e-04 7.9269e-05 5.4734e-05 6.1092e-05 2.1087e-05 6.0446e-05 9.0663e-05 3.8610e-05 1.6144e-05 3.7595e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9369e-01
 4.533e-01 8.1113e-03 8.1113e-03 [ 6.3074e-03 6.2360e-04 1.9915e-04 1.8111e-04 1.3510e-04 9.4864e-05 1.0814e-04 3.7005e-05 1.0695e-04 1.5795e-04 6.7985e-05 2.8293e-05 6.3781e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9189e-01
 5.667e-01 9.8764e-03 9.8764e-03 [ 7.1714e-03 9.2888e-04 2.8951e-04 2.6858e-04 2.0006e-04 1.4346e-04 1.6792e-04 5.6854e-05 1.6598e-04 2.4044e-04 1.0488e-04 4.3388e-05 9.5140e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9012e-01
 6.800e-01 1.1603e-02 1.1603e-02 [ 7.8935e-03 1.2624e-03 3.8233e-04 3.6308e-04 2.7009e-04 1.9856e-04 2.3976e-04 8.0199e-05 2.3691e-04 3.3545e-04 1.4861e-04 6.1054e-05 1.3080e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8840e-01
 7.933e-01 1.3273e-02 1.3273e-02 [ 8.4999e-03 1.6064e-03 4.7098e-04 4.5916e-04 3.4121e-04 2.5805e-04 3.2279e-04 1.0655e-04 3.1889e-04 4.4005e-04 1.9837e-04 8.0870e-05 1.6993e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8673e-01
 9.067e-01 1.4863e-02 1.4863e-02 [ 9.0061e-03 1.9444e-03 5.5018e-04 5.5185e-04 4.0991e-04 3.1982e-04 4.1588e-04 1.3539e-04 4.1090e-04 5.5126e-04 2.5325e-04 1.0238e-04 2.1175e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8514e-01
 1.020e+00 1.6346e-02 1.6346e-02 [ 9.4207e-03 2.2624e-03 6.1631e-04 6.3703e-04 4.7336e-04 3.8190e-04 5.1766e-04 1.6618e-04 5.1174e-04 6.6622e-04 3.1224e-04 1.2514e-04 2.5549e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8365e-01
 1.133e+00 1.7700e-02 1.7700e-02 [ 9.7488e-03 2.5492e-03 6.6750e-04 7.1158e-04 5.2953e-04 4.4253e-04 6.2655e-04 1.9841e-04 6.2007e-04 7.8231e-04 3.7429e-04 1.4868e-04 3.0041e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8230e-01
 1.247e+00 1.8906e-02 1.8906e-02 [ 9.9934e-03 2.7972e-03 7.0339e-04 7.7351e-04 5.7719e-04 5.0022e-04 7.4079e-04 2.3157e-04 7.3440e-04 8.9725e-04 4.3834e-04 1.7260e-04 3.4581e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8109e-01
 1.360e+00 1.9953e-02 1.9953e-02 [ 1.0157e-02 3.0022e-03 7.2481e-04 8.2189e-04 6.1585e-04 5.5382e-04 8.5846e-04 2.6521e-04 8.5318e-04 1.0091e-03 5.0334e-04 1.9652e-04 3.9104e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8005e-01
 1.473e+00 2.0836e-02 2.0836e-02 [ 1.0244e-02 3.1626e-03 7.3340e-04 8.5671e-04 6.4559e-04 6.0246e-04 9.7761e-04 2.9890e-04 9.7478e-04 1.1165e-03 5.6831e-04 2.2009e-04 4.3550e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7916e-01
 1.587e+00 2.1556e-02 2.1556e-02 [ 1.0256e-02 3.2795e-03 7.3125e-04 8.7867e-04 6.6694e-04 6.4559e-04 1.0962e-03 3.3228e-04 1.0976e-03 1.2182e-03 6.3233e-04 2.4303e-04 4.7864e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7844e-01
 1.700e+00 2.2120e-02 2.2120e-02 [ 1.0200e-02 3.3558e-03 7.2060e-04 8.8902e-04 6.8073e-04 6.8290e-04 1.2124e-03 3.6500e-04 1.2201e-03 1.3136e-03 6.9458e-04 2.6510e-04 5.2002e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7788e-01
 1.813e+00 2.2536e-02 2.2536e-02 [ 1.0081e-02 3.3955e-03 7.0361e-04 8.8931e-04 6.8794e-04 7.1434e-04 1.3244e-03 3.9678e-04 1.3408e-03 1.4022e-03 7.5437e-04 2.8611e-04 5.5924e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7746e-01
 1.927e+00 2.2817e-02 2.2817e-02 [ 9.9073e-03 3.4033e-03 6.8223e-04 8.8126e-04 6.8960e-04 7.4000e-04 1.4305e-03 4.2737e-04 1.4583e-03 1.4838e-03 8.1110e-04 3.0593e-04 5.9602e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7718e-01
 2.040e+00 2.2977e-02 2.2977e-02 [ 9.6861e-03 3.3846e-03 6.5811e-04 8.6657e-04 6.8672e-04 7.6014e-04 1.5295e-03 4.5656e-04 1.5714e-03 1.5584e-03 8.6434e-04 3.2443e-04 6.3013e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7702e-01
 2.153e+00 2.3031e-02 2.3031e-02 [ 9.4260e-03 3.3442e-03 6.3262e-04 8.4688e-04 6.8023e-04 7.7511e-04 1.6200e-03 4.8415e-04 1.6790e-03 1.6264e-03 9.1375e-04 3.4157e-04 6.6145e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7697e-01
 2.267e+00 2.2995e-02 2.2995e-02 [ 9.1354e-03 3.2872e-03 6.0680e-04 8.2365e-04 6.7098e-04 7.8533e-04 1.7014e-03 5.1002e-04 1.7804e-03 1.6879e-03 9.5912e-04 3.5729e-04 6.8991e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7700e-01
 2.380e+00 2.2883e-02 2.2883e-02 [ 8.8226e-03 3.2177e-03 5.8144e-04 7.9815e-04 6.5968e-04 7.9127e-04 1.7730e-03 5.3402e-04 1.8748e-03 1.7433e-03 1.0003e-03 3.7160e-04 7.1551e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7712e-01
 2.493e+00 2.2709e-02 2.2709e-02 [ 8.4953e-03 3.1399e-03 5.5709e-04 7.7145e-04 6.4694e-04 7.9339e-04 1.8345e-03 5.5607e-04 1.9617e-03 1.7930e-03 1.0374e-03 3.8451e-04 7.3830e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7729e-01
