 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.4979e-03 2.4979e-03 [ 2.3217e-03 6.1097e-05 2.7152e-05 1.7541e-05 1.5562e-05 8.7951e-06 7.5957e-06 3.2642e-06 7.9126e-06 1.4379e-05 5.2885e-06 2.5100e-06 5.1374e-06 ] 0.0000e+00 [ 0.0000e+00 ] 9.9750e-01
 2.267e-01 4.7764e-03 4.7764e-03 [ 4.0837e-03 2.4006e-04 1.0556e-04 6.8800e-05 6.0955e-05 3.4755e-05 3.0362e-05 1.2978e-05 3.1613e-05 5.6968e-05 2.1079e-05 9.9772e-06 1.9590e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9522e-01
 3.400e-01 7.0132e-03 7.0132e-03 [ 5.4982e-03 5.2417e-04 2.2651e-04 1.4979e-04 1.3242e-04 7.6607e-05 6.8203e-05 2.8897e-05 7.0955e-05 1.2611e-04 4.7125e-05 2.2205e-05 4.2094e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9299e-01
 4.533e-01 9.2427e-03 9.2427e-03 [ 6.6517e-03 8.9355e-04 3.7704e-04 2.5433e-04 2.2418e-04 1.3231e-04 1.2089e-04 5.0618e-05 1.2564e-04 2.1912e-04 8.2986e-05 3.8862e-05 7.1557e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9076e-01
 5.667e-01 1.1468e-02 1.1468e-02 [ 7.6118e-03 1.3234e-03 5.4212e-04 3.7477e-04 3.2927e-04 1.9924e-04 1.8799e-04 7.7596e-05 1.9517e-04 3.3250e-04 1.2802e-04 5.9497e-05 1.0700e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8853e-01
 6.800e-01 1.3665e-02 1.3665e-02 [ 8.4217e-03 1.7868e-03 7.0696e-04 5.0288e-04 4.4036e-04 2.7438e-04 2.6888e-04 1.0918e-04 2.7884e-04 4.6216e-04 1.8141e-04 8.3567e-05 1.4749e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8634e-01
 7.933e-01 1.5792e-02 1.5792e-02 [ 9.1078e-03 2.2575e-03 8.5897e-04 6.3073e-04 5.5062e-04 3.5462e-04 3.6260e-04 1.4467e-04 3.7570e-04 6.0383e-04 2.4215e-04 1.1047e-04 1.9217e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8421e-01
 9.067e-01 1.7807e-02 1.7807e-02 [ 9.6859e-03 2.7118e-03 9.8898e-04 7.5136e-04 6.5436e-04 4.3695e-04 4.6792e-04 1.8331e-04 4.8459e-04 7.5323e-04 3.0912e-04 1.3956e-04 2.4015e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8219e-01
 1.020e+00 1.9673e-02 1.9673e-02 [ 1.0165e-02 3.1308e-03 1.0917e-03 8.5932e-04 7.4735e-04 5.1862e-04 5.8331e-04 2.2438e-04 6.0411e-04 9.0644e-04 3.8108e-04 1.7024e-04 2.9058e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8033e-01
 1.133e+00 2.1358e-02 2.1358e-02 [ 1.0549e-02 3.5008e-03 1.1654e-03 9.5085e-04 8.2694e-04 5.9732e-04 7.0694e-04 2.6719e-04 7.3263e-04 1.0600e-03 4.5675e-04 2.0189e-04 3.4260e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7864e-01
 1.247e+00 2.2843e-02 2.2843e-02 [ 1.0840e-02 3.8132e-03 1.2111e-03 1.0239e-03 8.9192e-04 6.7120e-04 8.3673e-04 3.1109e-04 8.6840e-04 1.2109e-03 5.3481e-04 2.3397e-04 3.9537e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7716e-01
 1.360e+00 2.4118e-02 2.4118e-02 [ 1.1042e-02 4.0645e-03 1.2319e-03 1.0781e-03 9.4227e-04 7.3887e-04 9.7044e-04 3.5551e-04 1.0095e-03 1.3569e-03 6.1401e-04 2.6599e-04 4.4808e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7588e-01
 1.473e+00 2.5182e-02 2.5182e-02 [ 1.1156e-02 4.2550e-03 1.2320e-03 1.1140e-03 9.7885e-04 7.9943e-04 1.1057e-03 3.9991e-04 1.1541e-03 1.4964e-03 6.9313e-04 2.9753e-04 4.9999e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7482e-01
 1.587e+00 2.6042e-02 2.6042e-02 [ 1.1187e-02 4.3881e-03 1.2159e-03 1.1333e-03 1.0031e-03 8.5237e-04 1.2402e-03 4.4385e-04 1.3000e-03 1.6281e-03 7.7106e-04 3.2823e-04 5.5042e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7396e-01
 1.700e+00 2.6708e-02 2.6708e-02 [ 1.1139e-02 4.4693e-03 1.1879e-03 1.1382e-03 1.0166e-03 8.9752e-04 1.3715e-03 4.8692e-04 1.4455e-03 1.7514e-03 8.4682e-04 3.5780e-04 5.9879e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7329e-01
 1.813e+00 2.7195e-02 2.7195e-02 [ 1.1019e-02 4.5052e-03 1.1519e-03 1.1312e-03 1.0213e-03 9.3497e-04 1.4977e-03 5.2877e-04 1.5888e-03 1.8660e-03 9.1956e-04 3.8600e-04 6.4460e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7280e-01
 1.927e+00 2.7523e-02 2.7523e-02 [ 1.0835e-02 4.5032e-03 1.1111e-03 1.1147e-03 1.0189e-03 9.6504e-04 1.6168e-03 5.6908e-04 1.7281e-03 1.9718e-03 9.8860e-04 4.1266e-04 6.8748e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7248e-01
 2.040e+00 2.7709e-02 2.7709e-02 [ 1.0597e-02 4.4703e-03 1.0682e-03 1.0910e-03 1.0108e-03 9.8817e-04 1.7272e-03 6.0757e-04 1.8620e-03 2.0690e-03 1.0534e-03 4.3763e-04 7.2714e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7229e-01
 2.153e+00 2.7773e-02 2.7773e-02 [ 1.0312e-02 4.4133e-03 1.0249e-03 1.0624e-03 9.9862e-04 1.0049e-03 1.8277e-03 6.4402e-04 1.9893e-03 2.1579e-03 1.1135e-03 4.6082e-04 7.6341e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7223e-01
 2.267e+00 2.7733e-02 2.7733e-02 [ 9.9917e-03 4.3384e-03 9.8279e-04 1.0305e-03 9.8336e-04 1.0159e-03 1.9172e-03 6.7821e-04 2.1088e-03 2.2391e-03 1.1687e-03 4.8217e-04 7.9621e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7227e-01
 2.380e+00 2.7607e-02 2.7607e-02 [ 9.6449e-03 4.2510e-03 9.4275e-04 9.9702e-04 9.6602e-04 1.0217e-03 1.9953e-03 7.0997e-04 2.2197e-03 2.3129e-03 1.2189e-03 5.0166e-04 8.2552e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7239e-01
 2.493e+00 2.7412e-02 2.7412e-02 [ 9.2804e-03 4.1557e-03 9.0538e-04 9.6304e-04 9.4734e-04 1.0230e-03 2.0615e-03 7.3915e-04 2.3216e-03 2.3798e-03 1.2640e-03 5.1928e-04 8.5142e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7259e-01
 2.607e+00 2.7160e-02 2.7160e-02 [ 8.9063e-03 4.0563e-03 8.7100e-04 9.2952e-04 9.2791e-04 1.0203e-03 2.1160e-03 7.6562e-04 2.4138e-03 2.4403e-03 1.3041e-03 5.3505e-04 8.7402e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7284e-01
 2.720e+00 2.6866e-02 2.6866e-02 [ 8.5297e-03 3.9561e-03 8.3973e-04 8.9714e-04 9.0818e-04 1.0143e-03 2.1589e-03 7.8931e-04 2.4963e-03 2.4950e-03 1.3393e-03 5.4902e-04 8.9347e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7313e-01
 2.833e+00 2.6540e-02 2.6540e-02 [ 8.1563e-03 3.8574e-03 8.1156e-04 8.6636e-04 8.8849e-04 1.0055e-03 2.1907e-03 8.1014e-04 2.5689e-03 2.5441e-03 1.3699e-03 5.6124e-04 9.0997e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7346e-01
 2.947e+00 2.6192e-02 2.6192e-02 [ 7.7909e-03 3.7622e-03 7.8637e-04 8.3748e-04 8.6908e-04 9.9431e-04 2.2120e-03 8.2809e-04 2.6318e-03 2.5880e-03 1.3960e-03 5.7176e-04 9.2372e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7381e-01
 3.060e+00 2.5828e-02 2.5828e-02 [ 7.4371e-03 3.6719e-03 7.6399e-04 8.1069e-04 8.5011e-04 9.8125e-04 2.2236e-03 8.4315e-04 2.6852e-03 2.6271e-03 1.4179e-03 5.8068e-04 9.3492e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7417e-01
 3.173e+00 2.5454e-02 2.5454e-02 [ 7.0976e-03 3.5874e-03 7.4423e-04 7.8605e-04 8.3172e-04 9.6669e-04 2.2263e-03 8.5536e-04 2.7293e-03 2.6616e-03 1.4359e-03 5.8807e-04 9.4380e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7455e-01
 3.287e+00 2.5076e-02 2.5076e-02 [ 6.7740e-03 3.5094e-03 7.2684e-04 7.6354e-04 8.1397e-04 9.5096e-04 2.2209e-03 8.6476e-04 2.7646e-03 2.6919e-03 1.4502e-03 5.9402e-04 9.5055e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7492e-01
 3.400e+00 2.4696e-02 2.4696e-02 [ 6.4672e-03 3.4384e-03 7.1160e-04 7.4311e-04 7.9692e-04 9.3438e-04 2.2083e-03 8.7143e-04 2.7915e-03 2.7180e-03 1.4613e-03 5.9862e-04 9.5538e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7530e-01
 3.513e+00 2.4318e-02 2.4318e-02 [ 6.1775e-03 3.3743e-03 6.9830e-04 7.2465e-04 7.8057e-04 9.1718e-04 2.1894e-03 8.7548e-04 2.8105e-03 2.7402e-03 1.4692e-03 6.0197e-04 9.5848e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7568e-01
 3.627e+00 2.3943e-02 2.3943e-02 [ 5.9048e-03 3.3171e-03 6.8671e-04 7.0804e-04 7.6494e-04 8.9961e-04 2.1651e-03 8.7703e-04 2.8221e-03 2.7586e-03 1.4744e-03 6.0415e-04 9.6002e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7606e-01
 3.740e+00 2.3572e-02 2.3572e-02 [ 5.6484e-03 3.2667e-03 6.7662e-04 6.9312e-04 7.5002e-04 8.8183e-04 2.1362e-03 8.7622e-04 2.8268e-03 2.7734e-03 1.4770e-03 6.0527e-04 9.6017e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7643e-01
 3.853e+00 2.3206e-02 2.3206e-02 [ 5.4074e-03 3.2228e-03 6.6787e-04 6.7976e-04 7.3580e-04 8.6401e-04 2.1035e-03 8.7319e-04 2.8252e-03 2.7847e-03 1.4773e-03 6.0540e-04 9.5906e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7679e-01
 3.967e+00 2.2845e-02 2.2845e-02 [ 5.1810e-03 3.1849e-03 6.6027e-04 6.6779e-04 7.2225e-04 8.4628e-04 2.0676e-03 8.6813e-04 2.8177e-03 2.7925e-03 1.4756e-03 6.0465e-04 9.5683e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7715e-01
 4.080e+00 2.2490e-02 2.2490e-02 [ 4.9679e-03 3.1528e-03 6.5367e-04 6.5708e-04 7.0935e-04 8.2873e-04 2.0292e-03 8.6120e-04 2.8048e-03 2.7971e-03 1.4719e-03 6.0309e-04 9.5360e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7751e-01
 4.193e+00 2.2141e-02 2.2141e-02 [ 4.7671e-03 3.1259e-03 6.4792e-04 6.4747e-04 6.9707e-04 8.1145e-04 1.9888e-03 8.5258e-04 2.7871e-03 2.7984e-03 1.4666e-03 6.0080e-04 9.4948e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7786e-01
 4.307e+00 2.1796e-02 2.1796e-02 [ 4.5774e-03 3.1038e-03 6.4291e-04 6.3884e-04 6.8539e-04 7.9452e-04 1.9472e-03 8.4246e-04 2.7651e-03 2.7966e-03 1.4597e-03 5.9786e-04 9.4456e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7820e-01
 4.420e+00 2.1457e-02 2.1457e-02 [ 4.3977e-03 3.0860e-03 6.3853e-04 6.3106e-04 6.7427e-04 7.7798e-04 1.9045e-03 8.3101e-04 2.7391e-03 2.7919e-03 1.4515e-03 5.9434e-04 9.3893e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7854e-01
 4.533e+00 2.1122e-02 2.1122e-02 [ 4.2271e-03 3.0722e-03 6.3466e-04 6.2402e-04 6.6368e-04 7.6187e-04 1.8614e-03 8.1841e-04 2.7097e-03 2.7842e-03 1.4420e-03 5.9030e-04 9.3267e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7888e-01
 4.647e+00 2.0792e-02 2.0792e-02 [ 4.0647e-03 3.0618e-03 6.3124e-04 6.1761e-04 6.5360e-04 7.4623e-04 1.8181e-03 8.0485e-04 2.6772e-03 2.7738e-03 1.4315e-03 5.8581e-04 9.2585e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7921e-01
 4.760e+00 2.0467e-02 2.0467e-02 [ 3.9095e-03 3.0545e-03 6.2819e-04 6.1175e-04 6.4399e-04 7.3106e-04 1.7750e-03 7.9047e-04 2.6420e-03 2.7607e-03 1.4200e-03 5.8092e-04 9.1852e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7953e-01
 4.873e+00 2.0145e-02 2.0145e-02 [ 3.7608e-03 3.0500e-03 6.2544e-04 6.0634e-04 6.3482e-04 7.1640e-04 1.7322e-03 7.7545e-04 2.6045e-03 2.7451e-03 1.4076e-03 5.7569e-04 9.1075e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7985e-01
 4.987e+00 1.9828e-02 1.9828e-02 [ 3.6181e-03 3.0479e-03 6.2295e-04 6.0133e-04 6.2607e-04 7.0223e-04 1.6901e-03 7.5992e-04 2.5651e-03 2.7271e-03 1.3945e-03 5.7016e-04 9.0258e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8017e-01
 5.100e+00 1.9515e-02 1.9515e-02 [ 3.4806e-03 3.0479e-03 6.2066e-04 5.9664e-04 6.1771e-04 6.8857e-04 1.6487e-03 7.4403e-04 2.5240e-03 2.7068e-03 1.3807e-03 5.6438e-04 8.9407e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8049e-01
 5.213e+00 1.9205e-02 1.9205e-02 [ 3.3479e-03 3.0496e-03 6.1854e-04 5.9222e-04 6.0971e-04 6.7541e-04 1.6083e-03 7.2789e-04 2.4815e-03 2.6845e-03 1.3663e-03 5.5838e-04 8.8525e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8079e-01
 5.327e+00 1.8900e-02 1.8900e-02 [ 3.2196e-03 3.0529e-03 6.1656e-04 5.8804e-04 6.0205e-04 6.6275e-04 1.5690e-03 7.1163e-04 2.4379e-03 2.6601e-03 1.3514e-03 5.5219e-04 8.7617e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8110e-01
 5.440e+00 1.8599e-02 1.8599e-02 [ 3.0953e-03 3.0576e-03 6.1470e-04 5.8404e-04 5.9472e-04 6.5058e-04 1.5307e-03 6.9534e-04 2.3936e-03 2.6340e-03 1.3361e-03 5.4586e-04 8.6686e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8140e-01
