 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.3107e-03 6.5351e-04 [ 5.4745e-04 2.7857e-05 1.2190e-05 6.6013e-05 ] 1.6572e-03 [ 1.5672e-03 1.8175e-05 4.8372e-05 2.3462e-05 ] 9.9769e-01
 2.267e-01 4.7238e-03 1.4769e-03 [ 1.0556e-03 1.0944e-04 4.8416e-05 2.6343e-04 ] 3.2469e-03 [ 2.8960e-03 7.1821e-05 1.8942e-04 8.9708e-05 ] 9.9528e-01
 3.400e-01 7.1339e-03 2.4294e-03 [ 1.4908e-03 2.3889e-04 1.0761e-04 5.9219e-04 ] 4.7044e-03 [ 3.9428e-03 1.5829e-04 4.1135e-04 1.9203e-04 ] 9.9287e-01
 4.533e-01 9.6173e-03 3.5171e-03 [ 1.8691e-03 4.0707e-04 1.8799e-04 1.0529e-03 ] 6.1002e-03 [ 4.8079e-03 2.7335e-04 6.9608e-04 3.2292e-04 ] 9.9038e-01
 5.667e-01 1.2168e-02 4.7281e-03 [ 2.1923e-03 6.0265e-04 2.8713e-04 1.6460e-03 ] 7.4399e-03 [ 5.5322e-03 4.1152e-04 1.0217e-03 4.7447e-04 ] 9.8783e-01
 6.800e-01 1.4763e-02 6.0481e-03 [ 2.4607e-03 8.1342e-04 4.0212e-04 2.3719e-03 ] 8.7150e-03 [ 6.1441e-03 5.6656e-04 1.3655e-03 6.3881e-04 ] 9.8524e-01
 7.933e-01 1.7371e-02 7.4616e-03 [ 2.6747e-03 1.0275e-03 5.2969e-04 3.2297e-03 ] 9.9095e-03 [ 6.6628e-03 7.3203e-04 1.7061e-03 8.0860e-04 ] 9.8263e-01
 9.067e-01 1.9959e-02 8.9531e-03 [ 2.8349e-03 1.2346e-03 6.6641e-04 4.2172e-03 ] 1.1006e-02 [ 7.1008e-03 9.0178e-04 2.0260e-03 9.7730e-04 ] 9.8004e-01
 1.020e+00 2.2496e-02 1.0508e-02 [ 2.9423e-03 1.4263e-03 8.0884e-04 5.3305e-03 ] 1.1988e-02 [ 7.4661e-03 1.0703e-03 2.3123e-03 1.1395e-03 ] 9.7750e-01
 1.133e+00 2.4958e-02 1.2113e-02 [ 2.9990e-03 1.5968e-03 9.5367e-04 6.5635e-03 ] 1.2845e-02 [ 7.7637e-03 1.2331e-03 2.5572e-03 1.2910e-03 ] 9.7504e-01
 1.247e+00 2.7326e-02 1.3756e-02 [ 3.0080e-03 1.7425e-03 1.0979e-03 7.9074e-03 ] 1.3570e-02 [ 7.9968e-03 1.3865e-03 2.7575e-03 1.4289e-03 ] 9.7267e-01
 1.360e+00 2.9586e-02 1.5426e-02 [ 2.9734e-03 1.8620e-03 1.2386e-03 9.3514e-03 ] 1.4161e-02 [ 8.1675e-03 1.5283e-03 2.9138e-03 1.5513e-03 ] 9.7041e-01
 1.473e+00 3.1733e-02 1.7111e-02 [ 2.9001e-03 1.9555e-03 1.3736e-03 1.0882e-02 ] 1.4622e-02 [ 8.2778e-03 1.6569e-03 3.0295e-03 1.6576e-03 ] 9.6827e-01
 1.587e+00 3.3760e-02 1.8801e-02 [ 2.7938e-03 2.0243e-03 1.5008e-03 1.2482e-02 ] 1.4959e-02 [ 8.3297e-03 1.7717e-03 3.1095e-03 1.7477e-03 ] 9.6624e-01
 1.700e+00 3.5665e-02 2.0485e-02 [ 2.6604e-03 2.0705e-03 1.6185e-03 1.4135e-02 ] 1.5181e-02 [ 8.3258e-03 1.8729e-03 3.1599e-03 1.8223e-03 ] 9.6433e-01
 1.813e+00 3.7447e-02 2.2148e-02 [ 2.5060e-03 2.0966e-03 1.7254e-03 1.5820e-02 ] 1.5300e-02 [ 8.2695e-03 1.9609e-03 3.1866e-03 1.8826e-03 ] 9.6255e-01
 1.927e+00 3.9103e-02 2.3777e-02 [ 2.3368e-03 2.1052e-03 1.8204e-03 1.7514e-02 ] 1.5327e-02 [ 8.1646e-03 2.0367e-03 3.1953e-03 1.9300e-03 ] 9.6090e-01
 2.040e+00 4.0630e-02 2.5356e-02 [ 2.1583e-03 2.0985e-03 1.9029e-03 1.9196e-02 ] 1.5274e-02 [ 8.0157e-03 2.1013e-03 3.1913e-03 1.9660e-03 ] 9.5937e-01
 2.153e+00 4.2024e-02 2.6869e-02 [ 1.9757e-03 2.0790e-03 1.9723e-03 2.0842e-02 ] 1.5155e-02 [ 7.8277e-03 2.1561e-03 3.1788e-03 1.9923e-03 ] 9.5798e-01
 2.267e+00 4.3278e-02 2.8299e-02 [ 1.7933e-03 2.0485e-03 2.0284e-03 2.2429e-02 ] 1.4980e-02 [ 7.6060e-03 2.2021e-03 3.1615e-03 2.0102e-03 ] 9.5672e-01
 2.380e+00 4.4387e-02 2.9627e-02 [ 1.6148e-03 2.0086e-03 2.0710e-03 2.3933e-02 ] 1.4760e-02 [ 7.3561e-03 2.2405e-03 3.1421e-03 2.0212e-03 ] 9.5561e-01
 2.493e+00 4.5343e-02 3.0838e-02 [ 1.4433e-03 1.9607e-03 2.1003e-03 2.5334e-02 ] 1.4505e-02 [ 7.0835e-03 2.2723e-03 3.1227e-03 2.0266e-03 ] 9.5466e-01
 2.607e+00 4.6139e-02 3.1915e-02 [ 1.2808e-03 1.9061e-03 2.1165e-03 2.6612e-02 ] 1.4224e-02 [ 6.7935e-03 2.2983e-03 3.1050e-03 2.0274e-03 ] 9.5386e-01
 2.720e+00 4.6768e-02 3.2843e-02 [ 1.1289e-03 1.8456e-03 2.1199e-03 2.7748e-02 ] 1.3925e-02 [ 6.4913e-03 2.3194e-03 3.0898e-03 2.0247e-03 ] 9.5323e-01
 2.833e+00 4.7224e-02 3.3609e-02 [ 9.8863e-04 1.7801e-03 2.1110e-03 2.8729e-02 ] 1.3615e-02 [ 6.1814e-03 2.3361e-03 3.0779e-03 2.0191e-03 ] 9.5278e-01
 2.947e+00 4.7502e-02 3.4204e-02 [ 8.6043e-04 1.7103e-03 2.0906e-03 2.9543e-02 ] 1.3298e-02 [ 5.8681e-03 2.3489e-03 3.0693e-03 2.0114e-03 ] 9.5250e-01
 3.060e+00 4.7601e-02 3.4621e-02 [ 7.4439e-04 1.6368e-03 2.0593e-03 3.0181e-02 ] 1.2980e-02 [ 5.5551e-03 2.3582e-03 3.0643e-03 2.0020e-03 ] 9.5240e-01
 3.173e+00 4.7519e-02 3.4856e-02 [ 6.4028e-04 1.5604e-03 2.0179e-03 3.0637e-02 ] 1.2664e-02 [ 5.2454e-03 2.3642e-03 3.0626e-03 1.9914e-03 ] 9.5248e-01
 3.287e+00 4.7260e-02 3.4907e-02 [ 5.4762e-04 1.4816e-03 1.9675e-03 3.0911e-02 ] 1.2353e-02 [ 4.9418e-03 2.3671e-03 3.0638e-03 1.9800e-03 ] 9.5274e-01
 3.400e+00 4.6828e-02 3.4779e-02 [ 4.6578e-04 1.4010e-03 1.9089e-03 3.1003e-02 ] 1.2049e-02 [ 4.6463e-03 2.3669e-03 3.0676e-03 1.9679e-03 ] 9.5317e-01
 3.513e+00 4.6229e-02 3.4476e-02 [ 3.9402e-04 1.3193e-03 1.8432e-03 3.0919e-02 ] 1.1753e-02 [ 4.3607e-03 2.3639e-03 3.0735e-03 1.9554e-03 ] 9.5377e-01
 3.627e+00 4.5475e-02 3.4008e-02 [ 3.3152e-04 1.2371e-03 1.7715e-03 3.0668e-02 ] 1.1468e-02 [ 4.0862e-03 2.3580e-03 3.0809e-03 1.9426e-03 ] 9.5452e-01
 3.740e+00 4.4577e-02 3.3385e-02 [ 2.7745e-04 1.1551e-03 1.6949e-03 3.0258e-02 ] 1.1192e-02 [ 3.8236e-03 2.3492e-03 3.0894e-03 1.9296e-03 ] 9.5542e-01
 3.853e+00 4.3548e-02 3.2622e-02 [ 2.3097e-04 1.0738e-03 1.6144e-03 2.9703e-02 ] 1.0926e-02 [ 3.5735e-03 2.3377e-03 3.0983e-03 1.9165e-03 ] 9.5645e-01
 3.967e+00 4.2404e-02 3.1734e-02 [ 1.9127e-04 9.9392e-04 1.5310e-03 2.9018e-02 ] 1.0670e-02 [ 3.3362e-03 2.3234e-03 3.1073e-03 1.9034e-03 ] 9.5760e-01
 4.080e+00 4.1160e-02 3.0736e-02 [ 1.5757e-04 9.1593e-04 1.4459e-03 2.8216e-02 ] 1.0424e-02 [ 3.1117e-03 2.3065e-03 3.1158e-03 1.8902e-03 ] 9.5884e-01
