 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.6065e-03 2.6065e-03 [ 2.3176e-03 5.0494e-05 1.8023e-04 1.4340e-05 1.5050e-05 1.3879e-05 3.6458e-06 1.1190e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9739e-01
 2.267e-01 5.3102e-03 5.3102e-03 [ 4.1702e-03 2.0025e-04 7.0906e-04 5.7714e-05 6.0252e-05 5.5265e-05 1.4672e-05 4.2782e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9469e-01
 3.400e-01 8.1749e-03 8.1749e-03 [ 5.6641e-03 4.4388e-04 1.5514e-03 1.3111e-04 1.3569e-04 1.2336e-04 3.3322e-05 9.2009e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9183e-01
 4.533e-01 1.1217e-02 1.1217e-02 [ 6.8821e-03 7.7235e-04 2.6521e-03 2.3600e-04 2.4141e-04 2.1679e-04 5.9946e-05 1.5632e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8878e-01
 5.667e-01 1.4408e-02 1.4408e-02 [ 7.8796e-03 1.1733e-03 3.9414e-03 3.7423e-04 3.7731e-04 3.3366e-04 9.4958e-05 2.3334e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8559e-01
 6.800e-01 1.7690e-02 1.7690e-02 [ 8.6933e-03 1.6318e-03 5.3429e-03 5.4779e-04 5.4312e-04 4.7164e-04 1.3878e-04 3.2087e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8231e-01
 7.933e-01 2.0992e-02 2.0992e-02 [ 9.3470e-03 2.1311e-03 6.7806e-03 7.5863e-04 7.3834e-04 6.2810e-04 1.9177e-04 4.1684e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7901e-01
 9.067e-01 2.4239e-02 2.4239e-02 [ 9.8552e-03 2.6537e-03 8.1859e-03 1.0085e-03 9.6219e-04 8.0024e-04 2.5419e-04 5.1936e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7576e-01
 1.020e+00 2.7362e-02 2.7362e-02 [ 1.0227e-02 3.1826e-03 9.5026e-03 1.2986e-03 1.2136e-03 9.8530e-04 3.2615e-04 6.2673e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7264e-01
