 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 8.6790e-03 8.6790e-03 [ 7.5240e-03 1.4583e-04 4.8529e-05 4.1394e-04 7.4895e-05 3.0124e-04 1.7048e-04 ] 9.9132e-01
 2.267e-01 1.7487e-02 1.7487e-02 [ 1.2751e-02 5.9325e-04 2.0085e-04 1.7359e-03 3.0803e-04 1.2312e-03 6.6698e-04 ] 9.8251e-01
 3.400e-01 2.8307e-02 2.8307e-02 [ 1.7168e-02 1.3712e-03 4.7749e-04 4.2153e-03 7.2482e-04 2.8679e-03 1.4820e-03 ] 9.7169e-01
 4.533e-01 4.2088e-02 4.2088e-02 [ 2.1013e-02 2.5264e-03 9.1416e-04 8.3025e-03 1.3684e-03 5.3398e-03 2.6235e-03 ] 9.5791e-01
 5.667e-01 6.0305e-02 6.0305e-02 [ 2.4682e-02 4.1208e-03 1.5640e-03 1.4702e-02 2.3004e-03 8.8247e-03 4.1111e-03 ] 9.3970e-01
 6.800e-01 8.4769e-02 8.4769e-02 [ 2.8491e-02 6.2263e-03 2.4996e-03 2.4441e-02 3.6012e-03 1.3541e-02 5.9692e-03 ] 9.1523e-01
 7.933e-01 1.1764e-01 1.1764e-01 [ 3.2693e-02 8.9133e-03 3.8126e-03 3.8919e-02 5.3650e-03 1.9725e-02 8.2170e-03 ] 8.8236e-01
 9.067e-01 1.6131e-01 1.6131e-01 [ 3.7455e-02 1.2228e-02 5.6068e-03 5.9902e-02 7.6875e-03 2.7581e-02 1.0851e-02 ] 8.3869e-01
 1.020e+00 2.1795e-01 2.1795e-01 [ 4.2813e-02 1.6159e-02 7.9796e-03 8.9346e-02 1.0639e-02 3.7192e-02 1.3820e-02 ] 7.8205e-01
 1.133e+00 2.8872e-01 2.8872e-01 [ 4.8606e-02 2.0586e-02 1.0984e-02 1.2894e-01 1.4222e-02 4.8391e-02 1.6996e-02 ] 7.1128e-01
 1.247e+00 3.7256e-01 3.7256e-01 [ 5.4404e-02 2.5239e-02 1.4578e-02 1.7926e-01 1.8312e-02 6.0617e-02 2.0150e-02 ] 6.2744e-01
 1.360e+00 4.6503e-01 4.6503e-01 [ 5.9511e-02 2.9689e-02 1.8566e-02 2.3881e-01 2.2625e-02 7.2853e-02 2.2967e-02 ] 5.3497e-01
 1.473e+00 5.5818e-01 5.5818e-01 [ 6.3115e-02 3.3426e-02 2.2605e-02 3.0342e-01 2.6733e-02 8.3773e-02 2.5108e-02 ] 4.4182e-01
 1.587e+00 6.4259e-01 6.4259e-01 [ 6.4581e-02 3.6025e-02 2.6281e-02 3.6702e-01 3.0193e-02 9.2154e-02 2.6338e-02 ] 3.5741e-01
 1.700e+00 7.1086e-01 7.1086e-01 [ 6.3749e-02 3.7320e-02 2.9272e-02 4.2380e-01 3.2718e-02 9.7371e-02 2.6624e-02 ] 2.8914e-01
 1.813e+00 7.6040e-01 7.6040e-01 [ 6.0992e-02 3.7457e-02 3.1464e-02 4.7046e-01 3.4276e-02 9.9609e-02 2.6148e-02 ] 2.3960e-01
 1.927e+00 7.9329e-01 7.9329e-01 [ 5.6977e-02 3.6778e-02 3.2948e-02 5.0670e-01 3.5051e-02 9.9635e-02 2.5202e-02 ] 2.0671e-01
 2.040e+00 8.1382e-01 8.1382e-01 [ 5.2366e-02 3.5648e-02 3.3913e-02 5.3417e-01 3.5305e-02 9.8359e-02 2.4062e-02 ] 1.8618e-01
