 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 3.7419e-03 1.6959e-03 [ 1.6059e-03 2.2605e-05 3.7326e-05 3.0077e-05 ] 8.3774e-04 [ 8.3768e-04 4.8974e-08 5.3933e-09 4.3165e-10 7.6317e-10 4.5147e-10 2.5304e-10 2.7947e-10 4.4993e-10 ] 1.2083e-03 [ 1.2078e-03 3.3512e-07 8.5456e-08 1.7117e-08 ] 9.9626e-01
 2.267e-01 6.5026e-03 3.4982e-03 [ 3.1471e-03 8.9260e-05 1.4641e-04 1.1543e-04 ] 1.1405e-03 [ 1.1403e-03 1.9779e-07 2.1332e-08 1.7135e-09 3.0472e-09 1.7914e-09 1.0093e-09 1.1138e-09 1.7009e-09 ] 1.8639e-03 [ 1.8621e-03 1.3305e-06 3.2658e-07 6.7596e-08 ] 9.9350e-01
 3.400e-01 8.9277e-03 5.1984e-03 [ 4.4359e-03 1.9639e-04 3.1850e-04 2.4764e-04 ] 1.4056e-03 [ 1.4051e-03 4.5180e-07 4.7090e-08 3.8045e-09 6.8315e-09 3.9753e-09 2.2588e-09 2.4892e-09 3.6269e-09 ] 2.3236e-03 [ 2.3197e-03 2.9329e-06 7.5881e-07 1.5006e-07 ] 9.9107e-01
 4.533e-01 1.1057e-02 6.8632e-03 [ 5.5680e-03 3.3829e-04 5.4051e-04 4.1638e-04 ] 1.5712e-03 [ 1.5702e-03 8.1963e-07 8.1514e-08 6.6360e-09 1.2075e-08 6.9290e-09 3.9826e-09 4.3801e-09 6.1176e-09 ] 2.6227e-03 [ 2.6161e-03 5.0985e-06 1.2926e-06 2.6288e-07 ] 9.8894e-01
 5.667e-01 1.2969e-02 8.4710e-03 [ 6.5562e-03 5.0737e-04 7.9556e-04 6.1183e-04 ] 1.6765e-03 [ 1.6750e-03 1.3131e-06 1.2315e-07 1.0115e-08 1.8715e-08 1.0553e-08 6.1526e-09 6.7495e-09 9.0742e-09 ] 2.8212e-03 [ 2.8111e-03 7.7054e-06 2.0509e-06 4.0415e-07 ] 9.8703e-01
 6.800e-01 1.4693e-02 9.9923e-03 [ 7.4079e-03 6.9515e-04 1.0666e-03 8.2267e-04 ] 1.7452e-03 [ 1.7430e-03 1.9475e-06 1.7040e-07 1.4132e-08 2.6666e-08 1.4732e-08 8.7318e-09 9.5502e-09 1.2407e-08 ] 2.9554e-03 [ 2.9413e-03 1.0712e-05 2.8444e-06 5.7168e-07 ] 9.8531e-01
 7.933e-01 1.6234e-02 1.1395e-02 [ 8.1268e-03 8.9252e-04 1.3363e-03 1.0397e-03 ] 1.7912e-03 [ 1.7881e-03 2.7419e-06 2.2172e-07 1.8565e-08 3.5820e-08 1.9338e-08 1.1675e-08 1.2726e-08 1.6036e-08 ] 3.0477e-03 [ 3.0290e-03 1.3971e-05 3.8669e-06 7.6302e-07 ] 9.8377e-01
 9.067e-01 1.7585e-02 1.2650e-02 [ 8.7150e-03 1.0910e-03 1.5907e-03 1.2532e-03 ] 1.8231e-03 [ 1.8189e-03 3.7196e-06 2.7574e-07 2.3292e-08 4.6051e-08 2.4245e-08 1.4932e-08 1.6217e-08 1.9884e-08 ] 3.1117e-03 [ 3.0883e-03 1.7468e-05 4.8859e-06 9.7549e-07 ] 9.8242e-01
 1.020e+00 1.8734e-02 1.3732e-02 [ 9.1747e-03 1.2827e-03 1.8184e-03 1.4563e-03 ] 1.8458e-03 [ 1.8404e-03 4.9082e-06 3.3142e-07 2.8194e-08 5.7221e-08 2.9333e-08 1.8447e-08 1.9958e-08 2.3886e-08 ] 3.1562e-03 [ 3.1278e-03 2.1087e-05 6.0984e-06 1.2063e-06 ] 9.8127e-01
 1.133e+00 1.9674e-02 1.4625e-02 [ 9.5085e-03 1.4613e-03 2.0124e-03 1.6428e-03 ] 1.8624e-03 [ 1.8555e-03 6.3404e-06 3.8809e-07 3.3165e-08 6.9177e-08 3.4494e-08 2.2163e-08 2.3885e-08 2.7979e-08 ] 3.1867e-03 [ 3.1531e-03 2.4846e-05 7.3032e-06 1.4525e-06 ] 9.8033e-01
 1.247e+00 2.0401e-02 1.5320e-02 [ 9.7206e-03 1.6219e-03 2.1688e-03 1.8085e-03 ] 1.8748e-03 [ 1.8660e-03 8.0543e-06 4.4550e-07 3.8114e-08 8.1764e-08 3.9637e-08 2.6022e-08 2.7936e-08 3.2111e-08 ] 3.2067e-03 [ 3.1677e-03 2.8690e-05 8.6462e-06 1.7112e-06 ] 9.7960e-01
 1.360e+00 2.0919e-02 1.5817e-02 [ 9.8173e-03 1.7612e-03 2.2872e-03 1.9511e-03 ] 1.8840e-03 [ 1.8731e-03 1.0093e-05 5.0384e-07 4.2965e-08 9.4828e-08 4.4690e-08 2.9971e-08 3.2057e-08 3.6237e-08 ] 3.2187e-03 [ 3.1741e-03 3.2665e-05 9.9971e-06 1.9795e-06 ] 9.7908e-01
 1.473e+00 2.1238e-02 1.6123e-02 [ 9.8068e-03 1.8775e-03 2.3694e-03 2.0693e-03 ] 1.8907e-03 [ 1.8773e-03 1.2507e-05 5.6364e-07 4.7665e-08 1.0822e-07 4.9600e-08 3.3959e-08 3.6196e-08 4.0320e-08 ] 3.2243e-03 [ 3.1738e-03 3.6774e-05 1.1438e-05 2.2549e-06 ] 9.7876e-01
 1.587e+00 2.1372e-02 1.6252e-02 [ 9.6992e-03 1.9704e-03 2.4191e-03 2.1634e-03 ] 1.8954e-03 [ 1.8791e-03 1.5350e-05 6.2578e-07 5.2176e-08 1.2179e-07 5.4333e-08 3.7940e-08 4.0313e-08 4.4332e-08 ] 3.2247e-03 [ 3.1682e-03 4.1081e-05 1.2906e-05 2.5348e-06 ] 9.7863e-01
 1.700e+00 2.1341e-02 1.6222e-02 [ 9.5061e-03 2.0405e-03 2.4409e-03 2.2344e-03 ] 1.8983e-03 [ 1.8785e-03 1.8684e-05 6.9145e-07 5.6479e-08 1.3543e-07 5.8870e-08 4.1879e-08 4.4375e-08 4.8255e-08 ] 3.2210e-03 [ 3.1581e-03 4.5633e-05 1.4437e-05 2.8169e-06 ] 9.7866e-01
 1.813e+00 2.1167e-02 1.6053e-02 [ 9.2401e-03 2.0894e-03 2.4396e-03 2.2843e-03 ] 1.8996e-03 [ 1.8758e-03 2.2575e-05 7.6206e-07 6.0568e-08 1.4902e-07 6.3206e-08 4.5743e-08 4.8356e-08 5.2078e-08 ] 3.2139e-03 [ 3.1442e-03 5.0502e-05 1.6013e-05 3.0995e-06 ] 9.7883e-01
 1.927e+00 2.0872e-02 1.5769e-02 [ 8.9146e-03 2.1190e-03 2.4201e-03 2.3152e-03 ] 1.8995e-03 [ 1.8711e-03 2.7094e-05 8.3927e-07 6.4451e-08 1.6247e-07 6.7347e-08 4.9513e-08 5.2241e-08 5.5798e-08 ] 3.2039e-03 [ 3.1271e-03 5.5755e-05 1.7649e-05 3.3807e-06 ] 9.7913e-01
 2.040e+00 2.0481e-02 1.5391e-02 [ 8.5426e-03 2.1319e-03 2.3871e-03 2.3296e-03 ] 1.8981e-03 [ 1.8644e-03 3.2319e-05 9.2491e-07 6.8146e-08 1.7571e-07 7.1308e-08 5.3172e-08 5.6022e-08 5.9420e-08 ] 3.1918e-03 [ 3.1073e-03 6.1469e-05 1.9347e-05 3.6593e-06 ] 9.7952e-01
 2.153e+00 2.0015e-02 1.4942e-02 [ 8.1367e-03 2.1304e-03 2.3445e-03 2.3301e-03 ] 1.8955e-03 [ 1.8556e-03 3.8328e-05 1.0210e-06 7.1676e-08 1.8869e-07 7.5109e-08 5.6713e-08 5.9697e-08 6.2954e-08 ] 3.1778e-03 [ 3.0850e-03 6.7717e-05 2.1117e-05 3.9344e-06 ] 9.7999e-01
 2.267e+00 1.9495e-02 1.4441e-02 [ 7.7086e-03 2.1172e-03 2.2957e-03 2.3191e-03 ] 1.8918e-03 [ 1.8449e-03 4.5206e-05 1.1299e-06 7.5072e-08 2.0138e-07 7.8775e-08 6.0136e-08 6.3273e-08 6.6417e-08 ] 3.1623e-03 [ 3.0606e-03 7.4574e-05 2.2969e-05 4.2051e-06 ] 9.8051e-01
 2.380e+00 1.8938e-02 1.3906e-02 [ 7.2689e-03 2.0945e-03 2.2434e-03 2.2988e-03 ] 1.8872e-03 [ 1.8323e-03 5.3036e-05 1.2539e-06 7.8369e-08 2.1377e-07 8.2331e-08 6.3444e-08 6.6758e-08 6.9829e-08 ] 3.1457e-03 [ 3.0342e-03 8.2111e-05 2.4915e-05 4.4710e-06 ] 9.8106e-01
 2.493e+00 1.8362e-02 1.3352e-02 [ 6.8264e-03 2.0645e-03 2.1898e-03 2.2714e-03 ] 1.8816e-03 [ 1.8177e-03 6.1903e-05 1.3957e-06 8.1601e-08 2.2587e-07 8.5806e-08 6.6648e-08 7.0168e-08 7.3213e-08 ] 3.1282e-03 [ 3.0061e-03 9.0400e-05 2.6968e-05 4.7318e-06 ] 9.8164e-01
 2.607e+00 1.7778e-02 1.2793e-02 [ 6.3888e-03 2.0291e-03 2.1365e-03 2.2387e-03 ] 1.8751e-03 [ 1.8011e-03 7.1891e-05 1.5583e-06 8.4807e-08 2.3768e-07 8.9224e-08 6.9759e-08 7.3520e-08 7.6596e-08 ] 3.1099e-03 [ 2.9763e-03 9.9505e-05 2.9143e-05 4.9877e-06 ] 9.8222e-01
 2.720e+00 1.7198e-02 1.2239e-02 [ 5.9620e-03 1.9899e-03 2.0847e-03 2.2021e-03 ] 1.8679e-03 [ 1.7824e-03 8.3079e-05 1.7450e-06 8.8023e-08 2.4924e-07 9.2612e-08 7.2795e-08 7.6833e-08 8.0006e-08 ] 3.0909e-03 [ 2.9447e-03 1.0949e-04 3.1454e-05 5.2387e-06 ] 9.8280e-01
 2.833e+00 1.6629e-02 1.1697e-02 [ 5.5506e-03 1.9483e-03 2.0353e-03 2.1630e-03 ] 1.8599e-03 [ 1.7618e-03 9.5542e-05 1.9593e-06 9.1287e-08 2.6061e-07 9.5994e-08 7.5774e-08 8.0132e-08 8.3472e-08 ] 3.0714e-03 [ 2.9116e-03 1.2040e-04 3.3918e-05 5.4851e-06 ] 9.8337e-01
 2.947e+00 1.6077e-02 1.1175e-02 [ 5.1580e-03 1.9054e-03 1.9887e-03 2.1225e-03 ] 1.8512e-03 [ 1.7390e-03 1.0935e-04 2.2052e-06 9.4635e-08 2.7181e-07 9.9393e-08 7.8714e-08 8.3438e-08 8.7025e-08 ] 3.0513e-03 [ 2.8767e-03 1.3231e-04 3.6550e-05 5.7274e-06 ] 9.8392e-01
