 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.8059e-03 2.0628e-03 [ 1.9803e-03 3.1785e-05 2.6593e-05 5.5643e-06 4.8165e-06 1.9306e-06 5.5943e-06 4.1205e-06 2.1255e-06 ] 7.4311e-04 [ 6.3503e-04 2.2827e-05 5.7922e-05 2.7336e-05 ] 9.9719e-01
 2.267e-01 5.2431e-03 3.5853e-03 [ 3.2603e-03 1.2545e-04 1.0404e-04 2.2003e-05 1.9241e-05 7.7015e-06 2.2135e-05 1.6400e-05 8.0655e-06 ] 1.6577e-03 [ 1.2374e-03 8.9771e-05 2.2578e-04 1.0476e-04 ] 9.9476e-01
 3.400e-01 7.6544e-03 4.9637e-03 [ 4.2506e-03 2.7592e-04 2.2554e-04 4.8550e-05 4.3180e-05 1.7239e-05 4.8890e-05 3.6573e-05 1.7233e-05 ] 2.6907e-03 [ 1.7839e-03 1.9628e-04 4.8651e-04 2.2398e-04 ] 9.9235e-01
 4.533e-01 1.0027e-02 6.2167e-03 [ 4.9922e-03 4.7503e-04 3.8072e-04 8.3964e-05 7.6440e-05 3.0406e-05 8.4680e-05 6.4178e-05 2.9106e-05 ] 3.8106e-03 [ 2.2859e-03 3.3513e-04 8.1437e-04 3.7521e-04 ] 9.8997e-01
 5.667e-01 1.2356e-02 7.3896e-03 [ 5.5584e-03 7.1221e-04 5.5699e-04 1.2662e-04 1.1870e-04 4.6991e-05 1.2797e-04 9.8559e-05 4.3205e-05 ] 4.9668e-03 [ 2.7429e-03 4.9722e-04 1.1788e-03 5.4787e-04 ] 9.8764e-01
 6.800e-01 1.4603e-02 8.4976e-03 [ 5.9951e-03 9.7547e-04 7.4126e-04 1.7466e-04 1.6951e-04 6.6714e-05 1.7698e-04 1.3889e-04 5.9086e-05 ] 6.1052e-03 [ 3.1526e-03 6.7245e-04 1.5488e-03 7.3138e-04 ] 9.8540e-01
 7.933e-01 1.6714e-02 9.5385e-03 [ 6.3307e-03 1.2524e-03 9.2140e-04 2.2611e-04 2.2825e-04 8.9224e-05 2.2988e-04 1.8419e-04 7.6326e-05 ] 7.1750e-03 [ 3.5115e-03 8.5073e-04 1.8969e-03 9.1581e-04 ] 9.8329e-01
 9.067e-01 1.8635e-02 1.0502e-02 [ 6.5827e-03 1.5314e-03 1.0875e-03 2.7905e-04 2.9413e-04 1.1411e-04 2.8486e-04 2.3341e-04 9.4520e-05 ] 8.1331e-03 [ 3.8158e-03 1.0229e-03 2.2018e-03 1.0926e-03 ] 9.8137e-01
 1.020e+00 2.0322e-02 1.1374e-02 [ 6.7621e-03 1.8019e-03 1.2324e-03 3.3173e-04 3.6623e-04 1.4092e-04 3.4029e-04 2.8543e-04 1.1328e-04 ] 8.9475e-03 [ 4.0618e-03 1.1812e-03 2.4498e-03 1.2547e-03 ] 9.7968e-01
 1.133e+00 2.1743e-02 1.2145e-02 [ 6.8758e-03 2.0556e-03 1.3518e-03 3.8263e-04 4.4346e-04 1.6917e-04 3.9477e-04 3.3914e-04 1.3225e-04 ] 9.5979e-03 [ 4.2465e-03 1.3198e-03 2.6344e-03 1.3972e-03 ] 9.7826e-01
 1.247e+00 2.2881e-02 1.2806e-02 [ 6.9295e-03 2.2863e-03 1.4444e-03 4.3056e-04 5.2464e-04 1.9835e-04 4.4718e-04 3.9346e-04 1.5109e-04 ] 1.0076e-02 [ 4.3684e-03 1.4351e-03 2.7555e-03 1.5169e-03 ] 9.7712e-01
