 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 3.1675e-03 2.3175e-03 [ 2.2487e-03 2.6482e-05 1.9463e-05 4.8189e-06 4.9435e-06 1.9327e-06 4.9559e-06 4.0085e-06 2.2236e-06 ] 8.4998e-04 [ 7.5310e-04 2.1848e-05 4.7088e-05 2.7939e-05 ] 9.9683e-01
 2.267e-01 5.6225e-03 3.7895e-03 [ 3.5181e-03 1.0459e-04 7.6249e-05 1.9069e-05 1.9746e-05 7.7104e-06 1.9622e-05 1.5957e-05 8.4334e-06 ] 1.8330e-03 [ 1.4559e-03 8.6008e-05 1.8384e-04 1.0722e-04 ] 9.9438e-01
 3.400e-01 8.0593e-03 5.1436e-03 [ 4.5469e-03 2.3031e-04 1.6568e-04 4.2125e-05 4.4305e-05 1.7261e-05 4.3388e-05 3.5598e-05 1.8013e-05 ] 2.9157e-03 [ 2.1007e-03 1.8835e-04 3.9718e-04 2.2951e-04 ] 9.9194e-01
 4.533e-01 1.0401e-02 6.3335e-03 [ 5.3059e-03 3.9708e-04 2.8053e-04 7.2963e-05 7.8409e-05 3.0446e-05 7.5257e-05 6.2492e-05 3.0411e-05 ] 4.0678e-03 [ 2.6933e-03 3.2228e-04 6.6718e-04 3.8500e-04 ] 9.8960e-01
 5.667e-01 1.2667e-02 7.4217e-03 [ 5.8793e-03 5.9635e-04 4.1194e-04 1.1023e-04 1.2171e-04 4.7055e-05 1.1392e-04 9.6009e-05 4.5119e-05 ] 5.2452e-03 [ 3.2328e-03 4.7936e-04 9.6985e-04 5.6312e-04 ] 9.8733e-01
 6.800e-01 1.4835e-02 8.4346e-03 [ 6.3181e-03 8.1829e-04 5.5051e-04 1.5235e-04 1.7372e-04 6.6805e-05 1.5784e-04 1.3535e-04 6.1663e-05 ] 6.3999e-03 [ 3.7161e-03 6.5016e-04 1.2804e-03 7.5317e-04 ] 9.8517e-01
 7.933e-01 1.6864e-02 9.3783e-03 [ 6.6529e-03 1.0526e-03 6.8737e-04 1.9765e-04 2.3378e-04 8.9339e-05 2.0541e-04 1.7957e-04 7.9594e-05 ] 7.4855e-03 [ 4.1390e-03 8.2506e-04 1.5764e-03 9.4509e-04 ] 9.8314e-01
 9.067e-01 1.8709e-02 1.0248e-02 [ 6.9024e-03 1.2894e-03 8.1501e-04 2.4444e-04 3.0106e-04 1.1424e-04 2.5501e-04 2.2762e-04 9.8483e-05 ] 8.4617e-03 [ 4.4969e-03 9.9515e-04 1.8396e-03 1.1300e-03 ] 9.8129e-01
 1.020e+00 2.0331e-02 1.1034e-02 [ 7.0780e-03 1.5197e-03 9.2783e-04 2.9119e-04 3.7457e-04 1.4104e-04 3.0516e-04 2.7841e-04 1.1792e-04 ] 9.2967e-03 [ 4.7854e-03 1.1528e-03 2.0578e-03 1.3007e-03 ] 9.7967e-01
 1.133e+00 2.1697e-02 1.1728e-02 [ 7.1874e-03 1.7361e-03 1.0223e-03 3.3653e-04 4.5319e-04 1.6925e-04 3.5457e-04 3.3082e-04 1.3753e-04 ] 9.9694e-03 [ 5.0013e-03 1.2921e-03 2.2244e-03 1.4517e-03 ] 9.7830e-01
 1.247e+00 2.2792e-02 1.2322e-02 [ 7.2362e-03 1.9331e-03 1.0967e-03 3.7934e-04 5.3566e-04 1.9834e-04 4.0215e-04 3.8376e-04 1.5695e-04 ] 1.0469e-02 [ 5.1429e-03 1.4089e-03 2.3381e-03 1.5794e-03 ] 9.7721e-01
 1.360e+00 2.3610e-02 1.2814e-02 [ 7.2297e-03 2.1067e-03 1.1513e-03 4.1878e-04 6.2068e-04 2.2782e-04 4.4711e-04 4.3624e-04 1.7587e-04 ] 1.0795e-02 [ 5.2104e-03 1.5010e-03 2.4018e-03 1.6822e-03 ] 9.7639e-01
 1.473e+00 2.4159e-02 1.3204e-02 [ 7.1730e-03 2.2551e-03 1.1873e-03 4.5426e-04 7.0687e-04 2.5719e-04 4.8888e-04 4.8737e-04 1.9402e-04 ] 1.0955e-02 [ 5.2065e-03 1.5678e-03 2.4209e-03 1.7597e-03 ] 9.7584e-01
 1.587e+00 2.4457e-02 1.3496e-02 [ 7.0720e-03 2.3778e-03 1.2069e-03 4.8544e-04 7.9291e-04 2.8600e-04 5.2711e-04 5.3637e-04 2.1117e-04 ] 1.0961e-02 [ 5.1358e-03 1.6100e-03 2.4028e-03 1.8127e-03 ] 9.7554e-01
 1.700e+00 2.4529e-02 1.3696e-02 [ 6.9328e-03 2.4757e-03 1.2126e-03 5.1219e-04 8.7751e-04 3.1388e-04 5.6168e-04 5.8263e-04 2.2715e-04 ] 1.0832e-02 [ 5.0049e-03 1.6293e-03 2.3550e-03 1.8433e-03 ] 9.7547e-01
 1.813e+00 2.4403e-02 1.3814e-02 [ 6.7620e-03 2.5507e-03 1.2071e-03 5.3457e-04 9.5948e-04 3.4048e-04 5.9259e-04 6.2568e-04 2.4183e-04 ] 1.0589e-02 [ 4.8219e-03 1.6281e-03 2.2851e-03 1.8537e-03 ] 9.7560e-01
 1.927e+00 2.4113e-02 1.3861e-02 [ 6.5660e-03 2.6053e-03 1.1931e-03 5.5276e-04 1.0378e-03 3.6555e-04 6.1998e-04 6.6519e-04 2.5515e-04 ] 1.0252e-02 [ 4.5958e-03 1.6094e-03 2.1997e-03 1.8468e-03 ] 9.7589e-01
 2.040e+00 2.3689e-02 1.3846e-02 [ 6.3514e-03 2.6424e-03 1.1730e-03 5.6703e-04 1.1115e-03 3.8887e-04 6.4405e-04 7.0097e-04 2.6707e-04 ] 9.8426e-03 [ 4.3365e-03 1.5760e-03 2.1048e-03 1.8253e-03 ] 9.7631e-01
 2.153e+00 2.3163e-02 1.3781e-02 [ 6.1240e-03 2.6650e-03 1.1487e-03 5.7772e-04 1.1799e-03 4.1033e-04 6.6510e-04 7.3295e-04 2.7760e-04 ] 9.3813e-03 [ 4.0535e-03 1.5309e-03 2.0048e-03 1.7921e-03 ] 9.7684e-01
 2.267e+00 2.2562e-02 1.3676e-02 [ 5.8891e-03 2.6762e-03 1.1221e-03 5.8522e-04 1.2425e-03 4.2984e-04 6.8340e-04 7.6117e-04 2.8678e-04 ] 8.8861e-03 [ 3.7559e-03 1.4768e-03 1.9036e-03 1.7498e-03 ] 9.7744e-01
 2.380e+00 2.1913e-02 1.3540e-02 [ 5.6512e-03 2.6789e-03 1.0945e-03 5.8990e-04 1.2989e-03 4.4739e-04 6.9928e-04 7.8573e-04 2.9469e-04 ] 8.3727e-03 [ 3.4521e-03 1.4163e-03 1.8038e-03 1.7006e-03 ] 9.7809e-01
 2.493e+00 2.1236e-02 1.3382e-02 [ 5.4141e-03 2.6756e-03 1.0669e-03 5.9215e-04 1.3488e-03 4.6299e-04 7.1301e-04 8.0682e-04 3.0140e-04 ] 7.8547e-03 [ 3.1493e-03 1.3516e-03 1.7072e-03 1.6466e-03 ] 9.7876e-01
 2.607e+00 2.0550e-02 1.3207e-02 [ 5.1804e-03 2.6687e-03 1.0402e-03 5.9234e-04 1.3922e-03 4.7670e-04 7.2488e-04 8.2465e-04 3.0701e-04 ] 7.3427e-03 [ 2.8536e-03 1.2844e-03 1.6153e-03 1.5895e-03 ] 9.7945e-01
 2.720e+00 1.9868e-02 1.3022e-02 [ 4.9524e-03 2.6600e-03 1.0149e-03 5.9079e-04 1.4292e-03 4.8861e-04 7.3515e-04 8.3948e-04 3.1161e-04 ] 6.8454e-03 [ 2.5698e-03 1.2163e-03 1.5287e-03 1.5307e-03 ] 9.8013e-01
 2.833e+00 1.9200e-02 1.2831e-02 [ 4.7312e-03 2.6512e-03 9.9145e-04 5.8782e-04 1.4600e-03 4.9882e-04 7.4403e-04 8.5157e-04 3.1533e-04 ] 6.3689e-03 [ 2.3014e-03 1.1486e-03 1.4477e-03 1.4713e-03 ] 9.8080e-01
 2.947e+00 1.8556e-02 1.2638e-02 [ 4.5179e-03 2.6434e-03 9.6998e-04 5.8371e-04 1.4848e-03 5.0744e-04 7.5171e-04 8.6120e-04 3.1825e-04 ] 5.9177e-03 [ 2.0508e-03 1.0821e-03 1.3725e-03 1.4122e-03 ] 9.8144e-01
 3.060e+00 1.7940e-02 1.2446e-02 [ 4.3127e-03 2.6377e-03 9.5064e-04 5.7869e-04 1.5039e-03 5.1459e-04 7.5837e-04 8.6863e-04 3.2047e-04 ] 5.4943e-03 [ 1.8196e-03 1.0176e-03 1.3029e-03 1.3541e-03 ] 9.8206e-01
 3.173e+00 1.7355e-02 1.2255e-02 [ 4.1157e-03 2.6347e-03 9.3346e-04 5.7298e-04 1.5178e-03 5.2040e-04 7.6413e-04 8.7412e-04 3.2208e-04 ] 5.1000e-03 [ 1.6082e-03 9.5561e-04 1.2386e-03 1.2975e-03 ] 9.8264e-01
