 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.5424e-03 2.5424e-03 [ 2.3305e-03 7.2574e-05 3.4807e-05 2.0692e-05 1.9242e-05 1.0399e-05 8.5313e-06 3.9197e-06 9.1632e-06 1.7443e-05 6.1982e-06 3.0339e-06 5.8731e-06 ] 0.0000e+00 [ 0.0000e+00 ] 9.9746e-01
 2.267e-01 5.0115e-03 5.0115e-03 [ 4.1792e-03 2.8507e-04 1.3516e-04 8.1121e-05 7.5309e-05 4.1082e-05 3.4119e-05 1.5583e-05 3.6623e-05 6.9098e-05 2.4713e-05 1.2061e-05 2.2408e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9499e-01
 3.400e-01 7.5080e-03 7.5080e-03 [ 5.6892e-03 6.2211e-04 2.8945e-04 1.7648e-04 1.6339e-04 9.0513e-05 7.6704e-05 3.4691e-05 8.2249e-05 1.5293e-04 5.5280e-05 2.6847e-05 4.8194e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9249e-01
 4.533e-01 1.0052e-02 1.0052e-02 [ 6.9457e-03 1.0598e-03 4.8054e-04 2.9932e-04 2.7614e-04 1.5624e-04 1.3610e-04 6.0752e-05 1.4575e-04 2.6564e-04 9.7415e-05 4.6995e-05 8.2025e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.8995e-01
 5.667e-01 1.2626e-02 1.2626e-02 [ 8.0088e-03 1.5683e-03 6.8876e-04 4.4050e-04 4.0473e-04 2.3509e-04 2.1191e-04 9.3105e-05 2.2662e-04 4.0292e-04 1.5041e-04 7.1966e-05 1.2283e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8737e-01
 6.800e-01 1.5184e-02 1.5184e-02 [ 8.9176e-03 2.1156e-03 8.9501e-04 5.9022e-04 5.4001e-04 3.2350e-04 3.0350e-04 1.3096e-04 3.2410e-04 5.5982e-04 2.1334e-04 1.0111e-04 1.6961e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8482e-01
 7.933e-01 1.7673e-02 1.7673e-02 [ 9.6964e-03 2.6706e-03 1.0834e-03 7.3911e-04 6.7357e-04 4.1775e-04 4.0988e-04 1.7347e-04 4.3716e-04 7.3111e-04 2.8506e-04 1.3370e-04 2.2139e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8233e-01
 9.067e-01 2.0036e-02 2.0036e-02 [ 1.0360e-02 3.2057e-03 1.2428e-03 8.7905e-04 7.9850e-04 5.1430e-04 5.2971e-04 2.1975e-04 5.6448e-04 9.1166e-04 3.6428e-04 1.6899e-04 2.7719e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7996e-01
 1.020e+00 2.2227e-02 2.2227e-02 [ 1.0915e-02 3.6989e-03 1.3669e-03 1.0038e-03 9.0983e-04 6.0996e-04 6.6128e-04 2.6893e-04 7.0444e-04 1.0967e-03 4.4956e-04 2.0623e-04 3.3603e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7777e-01
 1.133e+00 2.4211e-02 2.4211e-02 [ 1.1365e-02 4.1346e-03 1.4544e-03 1.1091e-03 1.0046e-03 7.0203e-04 8.0250e-04 3.2018e-04 8.5518e-04 1.2822e-03 5.3939e-04 2.4470e-04 3.9689e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7579e-01
