 0.000e+00       -nan       -nan [       -nan       -nan       -nan       -nan ] 0.0000e+00 [ -0.0000e+00 -0.0000e+00 -0.0000e+00 -0.0000e+00 ] 1.0406e+00
 1.133e-01       -nan       -nan [       -nan       -nan       -nan       -nan ] -8.2346e-03 [ -8.1854e-03 -7.1054e-22 -3.7018e-05 -1.2143e-05 ] 1.0376e+00
 2.267e-01       -nan       -nan [       -nan       -nan       -nan       -nan ] -3.4176e-04 [ -1.3388e-04 -3.5378e-21 -1.6173e-04 -4.6150e-05 ] 1.0522e+00
 3.400e-01       -nan       -nan [       -nan       -nan       -nan       -nan ] -6.5868e-04 [ -1.3747e-04 -1.1163e-20 -4.1910e-04 -1.0211e-04 ] 1.0724e+00
 4.533e-01       -nan       -nan [       -nan       -nan       -nan       -nan ] -1.2162e-03 [ -1.3757e-04 -3.0465e-20 -8.9581e-04 -1.8282e-04 ] 1.0984e+00
 5.667e-01       -nan       -nan [       -nan       -nan       -nan       -nan ] -2.1669e-03 [ -1.3696e-04 -7.7956e-20 -1.7357e-03 -2.9427e-04 ] 1.1279e+00
 6.800e-01       -nan       -nan [       -nan       -nan       -nan       -nan ] -3.7390e-03 [ -1.3622e-04 -1.9216e-19 -3.1567e-03 -4.4607e-04 ] 1.1588e+00
 7.933e-01       -nan       -nan [       -nan       -nan       -nan       -nan ] -6.2479e-03 [ -1.3552e-04 -4.6085e-19 -5.4609e-03 -6.5151e-04 ] 1.1889e+00
 9.067e-01       -nan       -nan [       -nan       -nan       -nan       -nan ] -1.0090e-02 [ -1.3489e-04 -1.0792e-18 -9.0282e-03 -9.2682e-04 ] 1.2166e+00
 1.020e+00       -nan       -nan [       -nan       -nan       -nan       -nan ] -1.5705e-02 [ -1.3436e-04 -2.4707e-18 -1.4281e-02 -1.2894e-03 ] 1.2405e+00
 1.133e+00       -nan       -nan [       -nan       -nan       -nan       -nan ] -2.3501e-02 [ -1.3395e-04 -5.5319e-18 -2.1613e-02 -1.7545e-03 ] 1.2595e+00
 1.247e+00       -nan       -nan [       -nan       -nan       -nan       -nan ] -3.3754e-02 [ -1.3366e-04 -1.2115e-17 -3.1290e-02 -2.3311e-03 ] 1.2732e+00
 1.360e+00       -nan       -nan [       -nan       -nan       -nan       -nan ] -4.6492e-02 [ -1.3349e-04 -2.5958e-17 -4.3340e-02 -3.0178e-03 ] 1.2817e+00
 1.473e+00       -nan       -nan [       -nan       -nan       -nan       -nan ] -6.1406e-02 [ -1.3342e-04 -5.4432e-17 -5.7473e-02 -3.7991e-03 ] 1.2851e+00
