 0.000e+00       -nan 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ]       -nan [       -nan 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9516e-01
 1.133e-01       -nan 2.2405e-02 [ 2.2405e-02 7.9577e-09 1.5723e-12 1.9818e-12 ]       -nan [       -nan 4.1602e-13 6.9422e-14 1.4579e-13 5.9170e-14 2.2848e-13 7.3392e-10 ] 9.7398e-01
 2.267e-01       -nan 1.7506e-02 [ 1.7506e-02 3.2863e-08 6.4805e-12 7.6032e-12 ]       -nan [       -nan 2.4792e-12 4.4183e-13 1.0246e-12 3.8710e-13 1.4873e-12 2.6925e-09 ] 9.7673e-01
 3.400e-01       -nan 2.2629e-02 [ 2.2629e-02 8.0913e-08 1.5121e-11 1.6625e-11 ]       -nan [       -nan 1.0110e-11 1.9737e-12 5.2309e-12 1.7955e-12 6.8543e-12 6.5704e-09 ] 9.7171e-01
 4.533e-01       -nan 2.6344e-02 [ 2.6344e-02 1.6010e-07 2.8047e-11 2.9368e-11 ]       -nan [       -nan 3.7232e-11 8.0620e-12 2.4767e-11 7.6492e-12 2.9009e-11 1.4102e-08 ] 9.6796e-01
 5.667e-01       -nan 2.9123e-02 [ 2.9123e-02 2.8634e-07 4.6169e-11 4.6139e-11 ]       -nan [       -nan 1.3242e-10 3.1982e-11 1.1435e-10 3.1676e-11 1.1936e-10 2.8742e-08 ] 9.6512e-01
 6.800e-01       -nan 3.1313e-02 [ 3.1313e-02 4.8313e-07 7.0751e-11 6.7766e-11 ]       -nan [       -nan 4.6451e-10 1.2544e-10 5.2174e-10 1.2955e-10 4.8516e-10 5.7275e-08 ] 9.6289e-01
 7.933e-01       -nan 3.3177e-02 [ 3.3177e-02 7.8663e-07 1.0353e-10 9.5236e-11 ]       -nan [       -nan 1.6169e-09 4.8859e-10 2.3586e-09 5.2526e-10 1.9552e-09 1.1294e-07 ] 9.6102e-01
 9.067e-01       -nan 3.4931e-02 [ 3.4929e-02 1.2518e-06 1.4685e-10 1.2999e-10 ]       -nan [       -nan 5.5975e-09 1.8926e-09 1.0567e-08 2.1129e-09 7.8182e-09 2.2191e-07 ] 9.5930e-01
 1.020e+00       -nan 3.6770e-02 [ 3.6768e-02 1.9614e-06 2.0385e-10 1.7392e-10 ]       -nan [       -nan 1.9292e-08 7.2935e-09 4.6908e-08 8.4332e-09 3.1020e-08 4.3689e-07 ] 9.5755e-01
 1.133e+00       -nan 3.8898e-02 [ 3.8895e-02 3.0395e-06 2.7879e-10 2.2954e-10 ]       -nan [       -nan 6.6238e-08 2.7965e-08 2.0618e-07 3.3391e-08 1.2208e-07 8.6821e-07 ] 9.5557e-01
 1.247e+00       -nan 4.1552e-02 [ 4.1547e-02 4.6718e-06 3.7744e-10 3.0013e-10 ]       -nan [       -nan 2.2667e-07 1.0666e-07 8.9665e-07 1.3110e-07 4.7636e-07 1.7606e-06 ] 9.5315e-01
 1.360e+00       -nan 4.5025e-02 [ 4.5018e-02 7.1339e-06 5.0768e-10 3.8995e-10 ]       -nan [       -nan 7.7325e-07 4.0453e-07 3.8534e-06 5.1011e-07 1.8416e-06 3.7032e-06 ] 9.4999e-01
 1.473e+00       -nan 4.9700e-02 [ 4.9689e-02 1.0834e-05 6.8024e-10 5.0455e-10 ]       -nan [       -nan 2.6293e-06 1.5241e-06 1.6337e-05 1.9646e-06 7.0452e-06 8.2510e-06 ] 9.4569e-01
 1.587e+00       -nan 5.6075e-02 [ 5.6059e-02 1.6370e-05 9.0982e-10 6.5101e-10 ]       -nan [       -nan 8.9019e-06 5.6935e-06 6.8140e-05 7.4740e-06 2.6616e-05 1.9870e-05 ] 9.3960e-01
 1.700e+00       -nan 6.4790e-02 [ 6.4766e-02 2.4609e-05 1.2163e-09 8.3821e-10 ]       -nan [       -nan 2.9921e-05 2.1004e-05 2.7825e-04 2.7975e-05 9.8905e-05 5.2147e-05 ] 9.3057e-01
 1.813e+00       -nan 7.6619e-02 [ 7.6582e-02 3.6770e-05 1.6258e-09 1.0766e-09 ]       -nan [       -nan 9.9175e-05 7.5922e-05 1.1026e-03 1.0222e-04 3.5873e-04 1.4727e-04 ] 9.1617e-01
 1.927e+00       -nan 9.2378e-02 [ 9.2324e-02 5.4489e-05 2.1704e-09 1.3770e-09 ]       -nan [       -nan 3.1955e-04 2.6475e-04 4.1719e-03 3.5908e-04 1.2509e-03 4.3262e-04 ] 8.9085e-01
 2.040e+00       -nan 1.1263e-01 [ 1.1255e-01 7.9724e-05 2.8835e-09 1.7462e-09 ]       -nan [       -nan 9.7306e-04 8.6478e-04 1.4624e-02 1.1782e-03 4.0754e-03 1.2559e-03 ] 8.4188e-01
 2.153e+00       -nan 1.3703e-01 [ 1.3691e-01 1.1425e-04 3.7838e-09 2.1770e-09 ]       -nan [       -nan 2.6586e-03 2.5089e-03 4.5012e-02 3.4264e-03 1.1775e-02 3.3572e-03 ] 7.4331e-01
 2.267e+00       -nan 1.6315e-01 [ 1.6299e-01 1.5838e-04 4.8438e-09 2.6320e-09 ]       -nan [       -nan 5.9707e-03 5.9163e-03 1.1131e-01 8.0895e-03 2.7647e-02 7.4766e-03 ] 5.5134e-01
 2.380e+00       -nan 1.8592e-01 [ 1.8571e-01 2.0925e-04 5.9579e-09 3.0332e-09 ]       -nan [       -nan 9.7932e-03 1.0066e-02 1.9628e-01 1.3775e-02 4.6883e-02 1.2237e-02 ] 2.5805e-01
 2.493e+00       -nan 2.0058e-01 [ 2.0032e-01 2.6247e-04 7.0129e-09 3.3087e-09 ]       -nan [       -nan 1.1342e-02 1.1937e-02 2.3816e-01 1.6339e-02 5.5457e-02 1.4162e-02 ] 7.0492e-02
 2.607e+00       -nan 2.0749e-01 [ 2.0717e-01 3.1799e-04 8.0391e-09 3.4663e-09 ]       -nan [       -nan 1.1074e-02 1.1784e-02 2.3697e-01 1.6085e-02 5.4476e-02 1.3773e-02 ] 2.3343e-02
 2.720e+00       -nan 2.0925e-01 [ 2.0887e-01 3.7876e-04 9.1481e-09 3.5482e-09 ]       -nan [       -nan 1.1063e-02 1.1757e-02 2.3432e-01 1.5921e-02 5.3784e-02 1.3618e-02 ] 1.8316e-02
 2.833e+00       -nan 2.0655e-01 [ 2.0610e-01 4.4511e-04 1.0386e-08 3.5642e-09 ]       -nan [       -nan 1.1795e-02 1.2380e-02 2.4077e-01 1.6551e-02 5.5756e-02 1.4290e-02 ] 3.8660e-02
 2.947e+00       -nan 1.9731e-01 [ 1.9680e-01 5.1055e-04 1.1647e-08 3.4764e-09 ]       -nan [       -nan 1.1702e-02 1.2007e-02 2.2530e-01 1.5824e-02 5.3192e-02 1.3936e-02 ] 1.4042e-01
 3.060e+00       -nan 1.7942e-01 [ 1.7886e-01 5.6359e-04 1.2726e-08 3.2409e-09 ]       -nan [       -nan 8.7981e-03 8.7332e-03 1.5668e-01 1.1357e-02 3.8155e-02 1.0328e-02 ] 3.9994e-01
 3.173e+00       -nan 1.5517e-01 [ 1.5457e-01 5.9994e-04 1.3574e-08 2.8858e-09 ]       -nan [       -nan 4.6869e-03 4.4521e-03 7.5684e-02 5.7195e-03 1.9239e-02 5.4549e-03 ] 6.4727e-01
 3.287e+00       -nan 1.2999e-01 [ 1.2936e-01 6.2735e-04 1.4399e-08 2.4984e-09 ]       -nan [       -nan 1.9528e-03 1.7561e-03 2.8001e-02 2.2284e-03 7.5140e-03 2.2757e-03 ] 7.8794e-01
 3.400e+00       -nan 1.0768e-01 [ 1.0703e-01 6.5512e-04 1.5431e-08 2.1453e-09 ]       -nan [       -nan 7.0585e-04 5.9476e-04 8.7972e-03 7.4423e-04 2.5177e-03 8.3860e-04 ] 8.6053e-01
 3.513e+00       -nan 8.9587e-02 [ 8.8898e-02 6.8899e-04 1.6831e-08 1.8552e-09 ]       -nan [       -nan 2.3672e-04 1.8514e-04 2.5114e-03 2.2780e-04 7.7344e-04 2.9605e-04 ] 8.9791e-01
 3.627e+00       -nan 7.5619e-02 [ 7.4888e-02 7.3142e-04 1.8693e-08 1.6339e-09 ]       -nan [       -nan 7.6561e-05 5.5102e-05 6.7780e-04 6.6428e-05 2.2636e-04 1.0610e-04 ] 9.1845e-01
 3.740e+00       -nan 6.5138e-02 [ 6.4355e-02 7.8302e-04 2.1085e-08 1.4773e-09 ]       -nan [       -nan 2.4376e-05 1.6025e-05 1.7681e-04 1.8847e-05 6.4441e-05 4.0217e-05 ] 9.3086e-01
 3.853e+00       -nan 5.7395e-02 [ 5.6552e-02 8.4348e-04 2.4064e-08 1.3787e-09 ]       -nan [       -nan 7.7203e-06 4.6066e-06 4.5118e-05 5.2610e-06 1.8043e-05 1.6504e-05 ] 9.3897e-01
 3.967e+00       -nan 5.1724e-02 [ 5.0812e-02 9.1228e-04 2.7696e-08 1.3322e-09 ]       -nan [       -nan 2.4446e-06 1.3168e-06 1.1337e-05 1.4532e-06 4.9963e-06 7.3548e-06 ] 9.4456e-01
 4.080e+00       -nan 4.7586e-02 [ 4.6597e-02 9.8889e-04 3.2056e-08 1.3334e-09 ]       -nan [       -nan 7.7565e-07 3.7548e-07 2.8158e-06 3.9842e-07 1.3724e-06 3.5121e-06 ] 9.4852e-01
 4.193e+00       -nan 4.4566e-02 [ 4.3493e-02 1.0729e-03 3.7242e-08 1.3802e-09 ]       -nan [       -nan 2.4682e-07 1.0698e-07 6.9272e-07 1.0858e-07 3.7453e-07 1.7619e-06 ] 9.5136e-01
 4.307e+00       -nan 4.2357e-02 [ 4.1193e-02 1.1641e-03 4.3370e-08 1.4723e-09 ]       -nan [       -nan 7.8791e-08 3.0484e-08 1.6904e-07 2.9444e-08 1.0164e-07 9.1206e-07 ] 9.5343e-01
 4.420e+00       -nan 4.0732e-02 [ 3.9469e-02 1.2622e-03 5.0580e-08 1.6114e-09 ]       -nan [       -nan 2.5234e-08 8.6929e-09 4.0959e-08 7.9489e-09 2.7442e-08 4.8086e-07 ] 9.5494e-01
 4.533e+00       -nan 3.9526e-02 [ 3.8158e-02 1.3674e-03 5.9040e-08 1.8010e-09 ]       -nan [       -nan 8.1069e-09 2.4818e-09 9.8611e-09 2.1372e-09 7.3750e-09 2.5611e-07 ] 9.5606e-01
 4.647e+00       -nan 3.8621e-02 [ 3.7141e-02 1.4797e-03 6.8950e-08 2.0465e-09 ]       -nan [       -nan 2.6126e-09 7.0967e-10 2.3605e-09 5.7252e-10 1.9736e-09 1.3713e-07 ] 9.5690e-01
 4.760e+00       -nan 3.7933e-02 [ 3.6333e-02 1.5992e-03 8.0543e-08 2.3552e-09 ]       -nan [       -nan 8.4455e-10 2.0332e-10 5.6206e-10 1.5284e-10 5.2606e-10 7.3623e-08 ] 9.5754e-01
 4.873e+00       -nan 3.7400e-02 [ 3.5674e-02 1.7261e-03 9.4095e-08 2.7366e-09 ]       -nan [       -nan 2.7383e-10 5.8380e-11 1.3320e-10 4.0672e-11 1.3971e-10 3.9574e-08 ] 9.5804e-01
 4.987e+00       -nan 3.6981e-02 [ 3.5120e-02 1.8607e-03 1.0993e-07 3.2025e-09 ]       -nan [       -nan 8.9054e-11 1.6807e-11 3.1426e-11 1.0792e-11 3.6977e-11 2.1282e-08 ] 9.5844e-01
 5.100e+00       -nan 3.6644e-02 [ 3.4641e-02 2.0031e-03 1.2841e-07 3.7673e-09 ]       -nan [       -nan 2.9050e-11 4.8524e-12 7.3851e-12 2.8558e-12 9.7563e-12 1.1446e-08 ] 9.5876e-01
 5.213e+00       -nan 3.6368e-02 [ 3.4214e-02 2.1537e-03 1.5000e-07 4.4487e-09 ]       -nan [       -nan 9.5052e-12 1.4056e-12 1.7291e-12 7.5383e-13 2.5668e-12 6.1559e-09 ] 9.5903e-01
 5.327e+00       -nan 3.6137e-02 [ 3.3824e-02 2.3128e-03 1.7518e-07 5.2678e-09 ]       -nan [       -nan 3.1198e-12 4.0861e-13 4.0351e-13 1.9854e-13 6.7350e-13 3.3103e-09 ] 9.5927e-01
 5.440e+00       -nan 3.5939e-02 [ 3.3459e-02 2.4806e-03 2.0458e-07 6.2498e-09 ]       -nan [       -nan 1.0273e-12 1.1925e-13 9.3876e-14 5.2180e-14 1.7629e-13 1.7799e-09 ] 9.5947e-01
 5.553e+00       -nan 3.5768e-02 [ 3.3110e-02 2.6574e-03 2.3887e-07 7.4249e-09 ]       -nan [       -nan 3.3934e-13 3.4951e-14 2.1780e-14 1.3688e-14 4.6043e-14 9.5690e-10 ] 9.5966e-01
 5.667e+00       -nan 3.5617e-02 [ 3.2773e-02 2.8435e-03 2.7886e-07 8.8289e-09 ]       -nan [       -nan 1.1246e-13 1.0291e-14 5.0404e-15 3.5843e-15 1.2000e-14 5.1442e-10 ] 9.5982e-01
 5.780e+00       -nan 3.5482e-02 [ 3.2443e-02 3.0393e-03 3.2551e-07 1.0504e-08 ]       -nan [       -nan 3.7395e-14 3.0446e-15 1.1638e-15 9.3709e-16 3.1219e-15 2.7654e-10 ] 9.5998e-01
 5.893e+00       -nan 3.5361e-02 [ 3.2115e-02 3.2449e-03 3.7989e-07 1.2501e-08 ]       -nan [       -nan 1.2477e-14 9.0543e-16 2.6819e-16 2.4463e-16 8.1076e-16 1.4866e-10 ] 9.6013e-01
 6.007e+00       -nan 3.5249e-02 [ 3.1788e-02 3.4608e-03 4.4329e-07 1.4879e-08 ]       -nan [       -nan 4.1771e-15 2.7073e-16 6.1686e-17 6.3775e-17 2.1022e-16 7.9921e-11 ] 9.6027e-01
 6.120e+00       -nan 3.5147e-02 [ 3.1460e-02 3.6871e-03 5.1718e-07 1.7709e-08 ]       -nan [       -nan 1.4033e-15 8.1414e-17 1.4166e-17 1.6605e-17 5.4431e-17 4.2969e-11 ] 9.6040e-01
 6.233e+00       -nan 3.5053e-02 [ 3.1128e-02 3.9242e-03 6.0328e-07 2.1073e-08 ]       -nan [       -nan 4.7310e-16 2.4628e-17 3.2485e-18 4.3185e-18 1.4075e-17 2.3105e-11 ] 9.6053e-01
 6.347e+00       -nan 3.4964e-02 [ 3.0791e-02 4.1724e-03 7.0359e-07 2.5070e-08 ]       -nan [       -nan 1.6006e-16 7.4958e-18 7.4405e-19 1.1219e-18 3.6351e-18 1.2425e-11 ] 9.6066e-01
 6.460e+00       -nan 3.4882e-02 [ 3.0449e-02 4.4318e-03 8.2040e-07 2.9815e-08 ]       -nan [       -nan 5.4343e-17 2.2960e-18 1.7025e-19 2.9116e-19 9.3778e-19 6.6830e-12 ] 9.6078e-01
 6.573e+00       -nan 3.4805e-02 [ 3.0101e-02 4.7028e-03 9.5641e-07 3.5443e-08 ]       -nan [       -nan 1.8516e-17 7.0786e-19 3.8926e-20 7.5493e-20 2.4169e-19 3.5953e-12 ] 9.6090e-01
 6.687e+00       -nan 3.4732e-02 [ 2.9746e-02 4.9857e-03 1.1147e-06 4.2116e-08 ]       -nan [       -nan 6.3313e-18 2.1970e-19 8.8949e-21 1.9557e-20 6.2232e-20 1.9345e-12 ] 9.6102e-01
 6.800e+00       -nan 3.4664e-02 [ 2.9382e-02 5.2805e-03 1.2989e-06 5.0020e-08 ]       -nan [       -nan 2.1725e-18 6.8653e-20 2.0319e-21 5.0621e-21 1.6011e-20 1.0412e-12 ] 9.6114e-01
 6.913e+00       -nan 3.4600e-02 [ 2.9010e-02 5.5877e-03 1.5131e-06 5.9376e-08 ]       -nan [       -nan 7.4807e-19 2.1602e-20 4.6408e-22 1.3093e-21 4.1163e-21 5.6051e-13 ] 9.6125e-01
 7.027e+00       -nan 3.4539e-02 [ 2.8630e-02 5.9073e-03 1.7622e-06 7.0443e-08 ]       -nan [       -nan 2.5848e-19 6.8451e-21 1.0601e-22 3.3837e-22 1.0576e-21 3.0183e-13 ] 9.6137e-01
 7.140e+00       -nan 3.4482e-02 [ 2.8240e-02 6.2395e-03 2.0517e-06 8.3526e-08 ]       -nan [       -nan 8.9617e-20 2.1845e-21 2.4228e-23 8.7388e-23 2.7159e-22 1.6258e-13 ] 9.6148e-01
 7.253e+00       -nan 3.4428e-02 [ 2.7841e-02 6.5846e-03 2.3880e-06 9.8980e-08 ]       -nan [       -nan 3.1174e-20 7.0216e-22 5.5407e-24 2.2554e-23 6.9722e-23 8.7602e-14 ] 9.6159e-01
 7.367e+00       -nan 3.4378e-02 [ 2.7432e-02 6.9427e-03 2.7785e-06 1.1722e-07 ]       -nan [       -nan 1.0880e-20 2.2733e-22 1.2684e-24 5.8169e-24 1.7899e-23 4.7217e-14 ] 9.6170e-01
 7.480e+00       -nan 3.4330e-02 [ 2.7013e-02 7.3139e-03 3.2318e-06 1.3874e-07 ]       -nan [       -nan 3.8091e-21 7.4139e-23 2.9079e-25 1.4993e-24 4.5979e-24 2.5458e-14 ] 9.6181e-01
 7.593e+00       -nan 3.4287e-02 [ 2.6584e-02 7.6983e-03 3.7576e-06 1.6410e-07 ]       -nan [       -nan 1.3378e-21 2.4356e-23 6.6778e-26 3.8620e-25 1.1830e-24 1.3732e-14 ] 9.6192e-01
 7.707e+00       -nan 3.4246e-02 [ 2.6146e-02 8.0960e-03 4.3672e-06 1.9398e-07 ]       -nan [       -nan 4.7124e-22 8.0608e-24 1.5368e-26 9.9420e-26 3.0554e-25 7.4092e-15 ] 9.6203e-01
 7.820e+00       -nan 3.4210e-02 [ 2.5697e-02 8.5070e-03 5.0737e-06 2.2915e-07 ]       -nan [       -nan 1.6649e-22 2.6876e-24 3.5459e-27 2.5578e-26 7.9527e-26 3.9994e-15 ] 9.6214e-01
