 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.6719e-03 2.6719e-03 [ 2.3838e-03 4.9862e-05 1.5401e-04 2.3291e-05 3.3892e-05 5.0289e-06 6.7968e-06 1.0214e-05 5.0852e-06 ] 0.0000e+00 [ 0.0000e+00 ] 9.9733e-01
 2.267e-01 5.4021e-03 5.4021e-03 [ 4.2660e-03 1.9763e-04 6.0434e-04 9.1872e-05 1.3515e-04 2.0061e-05 2.6984e-05 4.0724e-05 1.9354e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9460e-01
 3.400e-01 8.2950e-03 8.2950e-03 [ 5.7988e-03 4.3764e-04 1.3167e-03 2.0188e-04 3.0240e-04 4.4916e-05 5.9938e-05 9.1091e-05 4.1568e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9171e-01
 4.533e-01 1.1342e-02 1.1342e-02 [ 7.0484e-03 7.6043e-04 2.2379e-03 3.4713e-04 5.3312e-04 7.9265e-05 1.0462e-04 1.6050e-04 7.0731e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.8866e-01
 5.667e-01 1.4503e-02 1.4503e-02 [ 8.0691e-03 1.1531e-03 3.3017e-03 5.1971e-04 8.2362e-04 1.2262e-04 1.5965e-04 2.4775e-04 1.0600e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8550e-01
 6.800e-01 1.7709e-02 1.7709e-02 [ 8.8971e-03 1.6000e-03 4.4369e-03 7.1067e-04 1.1690e-03 1.7432e-04 2.2334e-04 3.5123e-04 1.4664e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8229e-01
 7.933e-01 2.0877e-02 2.0877e-02 [ 9.5560e-03 2.0839e-03 5.5746e-03 9.1087e-04 1.5633e-03 2.3358e-04 2.9390e-04 4.6901e-04 1.9191e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7912e-01
 9.067e-01 2.3922e-02 2.3922e-02 [ 1.0060e-02 2.5868e-03 6.6549e-03 1.1117e-03 1.9996e-03 2.9945e-04 3.6943e-04 5.9884e-04 2.4109e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7608e-01
 1.020e+00 2.6768e-02 2.6768e-02 [ 1.0420e-02 3.0911e-03 7.6307e-03 1.3057e-03 2.4704e-03 3.7089e-04 4.4813e-04 7.3829e-04 2.9342e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7323e-01
 1.133e+00 2.9354e-02 2.9354e-02 [ 1.0641e-02 3.5808e-03 8.4699e-03 1.4868e-03 2.9674e-03 4.4676e-04 5.2832e-04 8.8477e-04 3.4807e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7065e-01
 1.247e+00 3.1635e-02 3.1635e-02 [ 1.0730e-02 4.0419e-03 9.1551e-03 1.6507e-03 3.4825e-03 5.2591e-04 6.0852e-04 1.0357e-03 4.0423e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6837e-01
 1.360e+00 3.3587e-02 3.3587e-02 [ 1.0695e-02 4.4632e-03 9.6818e-03 1.7947e-03 4.0074e-03 6.0716e-04 6.8750e-04 1.1886e-03 4.6102e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6641e-01
 1.473e+00 3.5202e-02 3.5202e-02 [ 1.0545e-02 4.8364e-03 1.0056e-02 1.9174e-03 4.5344e-03 6.8937e-04 7.6426e-04 1.3411e-03 5.1761e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6480e-01
 1.587e+00 3.6487e-02 3.6487e-02 [ 1.0291e-02 5.1562e-03 1.0291e-02 2.0188e-03 5.0561e-03 7.7148e-04 8.3805e-04 1.4911e-03 5.7320e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6351e-01
 1.700e+00 3.7463e-02 3.7463e-02 [ 9.9465e-03 5.4203e-03 1.0406e-02 2.0998e-03 5.5660e-03 8.5251e-04 9.0834e-04 1.6367e-03 6.2705e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6254e-01
 1.813e+00 3.8155e-02 3.8155e-02 [ 9.5266e-03 5.6287e-03 1.0419e-02 2.1618e-03 6.0584e-03 9.3159e-04 9.7480e-04 1.7764e-03 6.7853e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6184e-01
 1.927e+00 3.8598e-02 3.8598e-02 [ 9.0470e-03 5.7835e-03 1.0351e-02 2.2068e-03 6.5286e-03 1.0080e-03 1.0373e-03 1.9089e-03 7.2713e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6140e-01
 2.040e+00 3.8825e-02 3.8825e-02 [ 8.5236e-03 5.8886e-03 1.0221e-02 2.2368e-03 6.9726e-03 1.0811e-03 1.0957e-03 2.0334e-03 7.7244e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6117e-01
 2.153e+00 3.8873e-02 3.8873e-02 [ 7.9719e-03 5.9486e-03 1.0047e-02 2.2541e-03 7.3877e-03 1.1505e-03 1.1501e-03 2.1491e-03 8.1418e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6113e-01
 2.267e+00 3.8775e-02 3.8775e-02 [ 7.4058e-03 5.9692e-03 9.8439e-03 2.2606e-03 7.7717e-03 1.2157e-03 1.2006e-03 2.2558e-03 8.5220e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6122e-01
 2.380e+00 3.8562e-02 3.8562e-02 [ 6.8377e-03 5.9559e-03 9.6233e-03 2.2583e-03 8.1234e-03 1.2767e-03 1.2473e-03 2.3533e-03 8.8644e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6144e-01
 2.493e+00 3.8262e-02 3.8262e-02 [ 6.2781e-03 5.9145e-03 9.3956e-03 2.2489e-03 8.4423e-03 1.3331e-03 1.2905e-03 2.4417e-03 9.1692e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6174e-01
 2.607e+00 3.7897e-02 3.7897e-02 [ 5.7354e-03 5.8502e-03 9.1686e-03 2.2340e-03 8.7284e-03 1.3851e-03 1.3304e-03 2.5211e-03 9.4378e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6210e-01
 2.720e+00 3.7487e-02 3.7487e-02 [ 5.2159e-03 5.7678e-03 8.9481e-03 2.2147e-03 8.9821e-03 1.4325e-03 1.3670e-03 2.5918e-03 9.6716e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6251e-01
 2.833e+00 3.7049e-02 3.7049e-02 [ 4.7240e-03 5.6716e-03 8.7386e-03 2.1922e-03 9.2044e-03 1.4756e-03 1.4007e-03 2.6544e-03 9.8728e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6295e-01
 2.947e+00 3.6594e-02 3.6594e-02 [ 4.2627e-03 5.5650e-03 8.5429e-03 2.1675e-03 9.3964e-03 1.5145e-03 1.4315e-03 2.7092e-03 1.0044e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6341e-01
 3.060e+00 3.6132e-02 3.6132e-02 [ 3.8336e-03 5.4510e-03 8.3628e-03 2.1412e-03 9.5596e-03 1.5492e-03 1.4596e-03 2.7567e-03 1.0187e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6387e-01
 3.173e+00 3.5671e-02 3.5671e-02 [ 3.4369e-03 5.3317e-03 8.1994e-03 2.1140e-03 9.6956e-03 1.5801e-03 1.4852e-03 2.7974e-03 1.0305e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6433e-01
 3.287e+00 3.5214e-02 3.5214e-02 [ 3.0723e-03 5.2089e-03 8.0529e-03 2.0863e-03 9.8059e-03 1.6072e-03 1.5083e-03 2.8319e-03 1.0400e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6479e-01
 3.400e+00 3.4765e-02 3.4765e-02 [ 2.7389e-03 5.0838e-03 7.9232e-03 2.0586e-03 9.8924e-03 1.6308e-03 1.5292e-03 2.8607e-03 1.0475e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6523e-01
 3.513e+00 3.4326e-02 3.4326e-02 [ 2.4351e-03 4.9572e-03 7.8098e-03 2.0311e-03 9.9568e-03 1.6512e-03 1.5477e-03 2.8842e-03 1.0532e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6567e-01
 3.627e+00 3.3899e-02 3.3899e-02 [ 2.1593e-03 4.8296e-03 7.7119e-03 2.0042e-03 1.0001e-02 1.6685e-03 1.5642e-03 2.9029e-03 1.0572e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6610e-01
 3.740e+00 3.3482e-02 3.3482e-02 [ 1.9097e-03 4.7012e-03 7.6284e-03 1.9779e-03 1.0026e-02 1.6829e-03 1.5786e-03 2.9173e-03 1.0599e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6652e-01
 3.853e+00 3.3077e-02 3.3077e-02 [ 1.6844e-03 4.5722e-03 7.5583e-03 1.9525e-03 1.0035e-02 1.6947e-03 1.5910e-03 2.9277e-03 1.0613e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6692e-01
