 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.4872e-03 2.4872e-03 [ 2.3493e-03 4.0131e-05 4.7343e-05 1.1115e-05 6.1890e-06 4.4830e-06 7.3655e-06 2.9529e-06 4.2167e-06 3.6077e-06 1.0549e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9751e-01
 2.267e-01 4.5937e-03 4.5937e-03 [ 4.0505e-03 1.5828e-04 1.8512e-04 4.3861e-05 2.4671e-05 1.7854e-05 2.9350e-05 1.1798e-05 1.6707e-05 1.4327e-05 4.1156e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9541e-01
 3.400e-01 6.5881e-03 6.5881e-03 [ 5.3968e-03 3.4773e-04 4.0099e-04 9.6453e-05 5.5167e-05 3.9865e-05 6.5588e-05 2.6479e-05 3.6989e-05 3.1839e-05 9.0257e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9341e-01
 4.533e-01 8.5192e-03 8.5192e-03 [ 6.4735e-03 5.9781e-04 6.7615e-04 1.6604e-04 9.7181e-05 7.0092e-05 1.1544e-04 4.6876e-05 6.4279e-05 5.5613e-05 1.5624e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9148e-01
 5.667e-01 1.0414e-02 1.0414e-02 [ 7.3542e-03 8.9478e-04 9.8780e-04 2.4895e-04 1.4998e-04 1.0794e-04 1.7797e-04 7.2792e-05 9.7553e-05 8.4935e-05 2.3740e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8959e-01
 6.800e-01 1.2268e-02 1.2268e-02 [ 8.0843e-03 1.2231e-03 1.3122e-03 3.4106e-04 2.1261e-04 1.5266e-04 2.5203e-04 1.0394e-04 1.3562e-04 1.1895e-04 3.3196e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8773e-01
 7.933e-01 1.4059e-02 1.4059e-02 [ 8.6915e-03 1.5668e-03 1.6273e-03 4.3810e-04 2.8387e-04 2.0338e-04 3.3622e-04 1.3993e-04 1.7723e-04 1.5672e-04 4.3805e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8594e-01
 9.067e-01 1.5757e-02 1.5757e-02 [ 9.1927e-03 1.9108e-03 1.9149e-03 5.3601e-04 3.6240e-04 2.5914e-04 4.2899e-04 1.8028e-04 2.2114e-04 1.9727e-04 5.5372e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8424e-01
 1.020e+00 1.7334e-02 1.7334e-02 [ 9.5982e-03 2.2414e-03 2.1620e-03 6.3118e-04 4.4663e-04 3.1890e-04 5.2871e-04 2.2441e-04 2.6618e-04 2.3963e-04 6.7696e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8267e-01
