 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.5019e-03 2.5019e-03 [ 2.2988e-03 5.5857e-05 7.7758e-05 1.6243e-05 7.6465e-06 5.9636e-06 9.9919e-06 3.7463e-06 6.4785e-06 5.2227e-06 1.4143e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9750e-01
 2.267e-01 4.9282e-03 4.9282e-03 [ 4.1301e-03 2.2013e-04 3.0333e-04 6.4027e-05 3.0499e-05 2.3755e-05 3.9830e-05 1.4983e-05 2.5650e-05 2.0736e-05 5.5199e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9507e-01
 3.400e-01 7.3684e-03 7.3684e-03 [ 5.6223e-03 4.8304e-04 6.5451e-04 1.4055e-04 6.8267e-05 5.3058e-05 8.9060e-05 3.3685e-05 5.6719e-05 4.6066e-05 1.2116e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9263e-01
 4.533e-01 9.8466e-03 9.8466e-03 [ 6.8591e-03 8.2906e-04 1.0978e-03 2.4136e-04 1.2041e-04 9.3326e-05 1.5687e-04 5.9765e-05 9.8405e-05 8.0424e-05 2.1001e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9015e-01
 5.667e-01 1.2348e-02 1.2348e-02 [ 7.8984e-03 1.2384e-03 1.5936e-03 3.6083e-04 1.8612e-04 1.4379e-04 2.4207e-04 9.3051e-05 1.4905e-04 1.2275e-04 3.1965e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8765e-01
 6.800e-01 1.4832e-02 1.4832e-02 [ 8.7784e-03 1.6891e-03 2.1014e-03 4.9266e-04 2.6428e-04 2.0348e-04 3.4314e-04 1.3326e-04 2.0676e-04 1.7180e-04 4.4784e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8517e-01
 7.933e-01 1.7249e-02 1.7249e-02 [ 9.5238e-03 2.1587e-03 2.5853e-03 6.3051e-04 3.5350e-04 2.7126e-04 4.5829e-04 1.7997e-04 2.6957e-04 2.2619e-04 5.9223e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8275e-01
 9.067e-01 1.9548e-02 1.9548e-02 [ 1.0150e-02 2.6264e-03 3.0171e-03 7.6847e-04 4.5211e-04 3.4587e-04 5.8548e-04 2.3263e-04 3.3557e-04 2.8453e-04 7.5030e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8045e-01
 1.020e+00 2.1685e-02 2.1685e-02 [ 1.0666e-02 3.0742e-03 3.3781e-03 9.0148e-04 5.5820e-04 4.2597e-04 7.2253e-04 2.9053e-04 4.0304e-04 3.4543e-04 9.1944e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7832e-01
 1.133e+00 2.3624e-02 2.3624e-02 [ 1.1076e-02 3.4879e-03 3.6590e-03 1.0255e-03 6.6969e-04 5.1017e-04 8.6718e-04 3.5285e-04 4.7049e-04 4.0763e-04 1.0970e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7638e-01
 1.247e+00 2.5343e-02 2.5343e-02 [ 1.1386e-02 3.8572e-03 3.8587e-03 1.1376e-03 7.8437e-04 5.9708e-04 1.0171e-03 4.1864e-04 5.3674e-04 4.7000e-04 1.2801e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7466e-01
 1.360e+00 2.6832e-02 2.6832e-02 [ 1.1596e-02 4.1759e-03 3.9822e-03 1.2360e-03 9.0002e-04 6.8537e-04 1.1702e-03 4.8688e-04 6.0088e-04 5.3158e-04 1.4663e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7317e-01
 1.473e+00 2.8087e-02 2.8087e-02 [ 1.1712e-02 4.4412e-03 4.0387e-03 1.3197e-03 1.0144e-03 7.7374e-04 1.3242e-03 5.5651e-04 6.6227e-04 5.9158e-04 1.6528e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7191e-01
 1.587e+00 2.9115e-02 2.9115e-02 [ 1.1737e-02 4.6533e-03 4.0393e-03 1.3887e-03 1.1256e-03 8.6098e-04 1.4773e-03 6.2648e-04 7.2051e-04 6.4936e-04 1.8372e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7088e-01
 1.700e+00 2.9928e-02 2.9928e-02 [ 1.1677e-02 4.8145e-03 3.9958e-03 1.4434e-03 1.2315e-03 9.4601e-04 1.6275e-03 6.9577e-04 7.7538e-04 7.0446e-04 2.0173e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7007e-01
 1.813e+00 3.0542e-02 3.0542e-02 [ 1.1540e-02 4.9289e-03 3.9195e-03 1.4848e-03 1.3306e-03 1.0278e-03 1.7732e-03 7.6342e-04 8.2678e-04 7.5656e-04 2.1910e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6946e-01
 1.927e+00 3.0976e-02 3.0976e-02 [ 1.1333e-02 5.0016e-03 3.8205e-03 1.5140e-03 1.4217e-03 1.1056e-03 1.9132e-03 8.2858e-04 8.7475e-04 8.0543e-04 2.3568e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6902e-01
 2.040e+00 3.1248e-02 3.1248e-02 [ 1.1068e-02 5.0380e-03 3.7072e-03 1.5324e-03 1.5035e-03 1.1787e-03 2.0462e-03 8.9054e-04 9.1936e-04 8.5097e-04 2.5130e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6875e-01
 2.153e+00 3.1379e-02 3.1379e-02 [ 1.0753e-02 5.0439e-03 3.5866e-03 1.5413e-03 1.5754e-03 1.2463e-03 2.1711e-03 9.4869e-04 9.6074e-04 8.9312e-04 2.6587e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6862e-01
 2.267e+00 3.1389e-02 3.1389e-02 [ 1.0399e-02 5.0250e-03 3.4640e-03 1.5420e-03 1.6371e-03 1.3082e-03 2.2873e-03 1.0026e-03 9.9903e-04 9.3190e-04 2.7930e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6861e-01
 2.380e+00 3.1296e-02 3.1296e-02 [ 1.0015e-02 4.9863e-03 3.3433e-03 1.5359e-03 1.6883e-03 1.3640e-03 2.3942e-03 1.0519e-03 1.0344e-03 9.6738e-04 2.9153e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6870e-01
 2.493e+00 3.1119e-02 3.1119e-02 [ 9.6118e-03 4.9328e-03 3.2276e-03 1.5242e-03 1.7292e-03 1.4133e-03 2.4913e-03 1.0964e-03 1.0669e-03 9.9965e-04 3.0254e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6888e-01
 2.607e+00 3.0871e-02 3.0871e-02 [ 9.1965e-03 4.8687e-03 3.1185e-03 1.5078e-03 1.7601e-03 1.4563e-03 2.5784e-03 1.1361e-03 1.0968e-03 1.0288e-03 3.1232e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6913e-01
 2.720e+00 3.0568e-02 3.0568e-02 [ 8.7769e-03 4.7977e-03 3.0174e-03 1.4879e-03 1.7816e-03 1.4928e-03 2.6555e-03 1.1709e-03 1.1240e-03 1.0550e-03 3.2088e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6943e-01
 2.833e+00 3.0222e-02 3.0222e-02 [ 8.3591e-03 4.7229e-03 2.9248e-03 1.4652e-03 1.7943e-03 1.5229e-03 2.7225e-03 1.2010e-03 1.1488e-03 1.0783e-03 3.2827e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6978e-01
 2.947e+00 2.9844e-02 2.9844e-02 [ 7.9483e-03 4.6470e-03 2.8409e-03 1.4404e-03 1.7989e-03 1.5469e-03 2.7797e-03 1.2265e-03 1.1711e-03 1.0988e-03 3.3451e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7016e-01
 3.060e+00 2.9441e-02 2.9441e-02 [ 7.5485e-03 4.5721e-03 2.7656e-03 1.4143e-03 1.7962e-03 1.5648e-03 2.8272e-03 1.2477e-03 1.1911e-03 1.1167e-03 3.3967e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7056e-01
