 0.000e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 1.0025e+00
 1.133e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 1.0046e+00
 2.267e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 1.0167e+00
 3.400e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 1.0414e+00
 4.533e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 1.0835e+00
 5.667e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 1.1512e+00
 6.800e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 1.2581e+00
 7.933e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 1.4277e+00
 9.067e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 1.7027e+00
 1.020e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 2.1653e+00
 1.133e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 2.9854e+00
 1.247e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 4.5388e+00
 1.360e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 7.7076e+00
 1.473e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 1.4631e+01
 1.587e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 3.0279e+01
 1.700e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 6.3774e+01
 1.813e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 1.2001e+02
 1.927e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 1.6628e+02
 2.040e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 1.3578e+02
 2.153e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 5.5262e+01
 2.267e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 1.1167e+01
 2.380e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 1.4038e+00
 2.493e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 1.6480e-01
 2.607e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 2.7803e-02
 2.720e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.9549e-03
 2.833e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 5.8340e-03
 2.947e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 6.7660e-03
 3.060e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 1.1328e-02
 3.173e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 2.2424e-02
 3.287e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 4.5436e-02
 3.400e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.6710e-02
