 2.947e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 5.7843e-06
 3.060e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 7.6196e-06
 3.173e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0517e-05
 3.287e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.5095e-05
 3.400e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.2323e-05
 3.513e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 3.3677e-05
 3.627e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 5.1342e-05
 3.740e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 7.8449e-05
 3.853e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.1933e-04
 3.967e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.7974e-04
 4.080e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.6716e-04
 4.193e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 3.9091e-04
 4.307e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 5.6244e-04
 4.420e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 7.9552e-04
 4.533e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.1065e-03
 4.647e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.5149e-03
 4.760e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.0435e-03
 4.873e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.7193e-03
 4.987e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 3.5741e-03
 5.100e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 4.6457e-03
 5.213e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 5.9783e-03
 5.327e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 7.6238e-03
 5.440e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.6430e-03
 5.553e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.2106e-02
 5.667e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.5094e-02
 5.780e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.8699e-02
 5.893e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.3025e-02
 6.007e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.8186e-02
 6.120e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 3.4308e-02
 6.233e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 4.1527e-02
 6.347e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 4.9984e-02
 6.460e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 5.9826e-02
 6.573e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 7.1200e-02
 6.687e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 8.4249e-02
 6.800e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9102e-02
 6.913e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.1588e-01
 7.027e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.3466e-01
 7.140e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.5551e-01
 7.253e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.7846e-01
 7.367e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.0349e-01
 7.480e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.3052e-01
 7.593e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.5946e-01
 7.707e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.9013e-01
 7.820e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 3.2234e-01
 7.933e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 3.5584e-01
 8.047e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 3.9035e-01
 8.160e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 4.2556e-01
 8.273e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 4.6116e-01
 8.387e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 4.9683e-01
 8.500e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 5.3224e-01
 8.613e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 5.6709e-01
 8.727e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 6.0110e-01
 8.840e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 6.3401e-01
 8.953e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 6.6562e-01
 9.067e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 6.9574e-01
 9.180e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 7.2424e-01
 9.293e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 7.5102e-01
 9.407e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 7.7601e-01
 9.520e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 7.9919e-01
 9.633e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 8.2056e-01
 9.747e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 8.4015e-01
 9.860e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 8.5801e-01
 9.973e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 8.7422e-01
 1.009e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 8.8887e-01
 1.020e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.0203e-01
 1.031e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.1382e-01
 1.043e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.2434e-01
 1.054e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.3368e-01
 1.065e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.4197e-01
 1.077e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.4928e-01
 1.088e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.5572e-01
 1.099e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.6138e-01
 1.111e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.6634e-01
 1.122e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.7068e-01
 1.133e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.7446e-01
 1.145e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.7776e-01
 1.156e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.8064e-01
 1.167e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.8313e-01
 1.179e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.8530e-01
 1.190e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.8718e-01
 1.201e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.8881e-01
 1.213e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9023e-01
 1.224e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9145e-01
 1.235e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9252e-01
 1.247e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9344e-01
 1.258e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9424e-01
 1.269e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9494e-01
 1.281e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9555e-01
 1.292e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9607e-01
 1.303e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9653e-01
 1.315e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9694e-01
 1.326e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9729e-01
 1.337e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9760e-01
 1.349e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9787e-01
 1.360e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9811e-01
 1.371e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9832e-01
 1.383e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9850e-01
 1.394e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9867e-01
 1.405e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9881e-01
 1.417e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9894e-01
 1.428e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9906e-01
 1.439e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9916e-01
 1.451e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9925e-01
 1.462e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9933e-01
 1.473e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9940e-01
 1.485e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9947e-01
 1.496e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9953e-01
 1.507e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9958e-01
 1.519e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9962e-01
 1.530e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9967e-01
 1.541e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9970e-01
 1.553e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9974e-01
 1.564e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9977e-01
 1.575e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9979e-01
 1.587e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9982e-01
 1.598e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9984e-01
 1.609e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9986e-01
 1.621e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9987e-01
 1.632e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9989e-01
 1.643e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9990e-01
 1.655e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9991e-01
 1.666e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9992e-01
 1.677e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9993e-01
 1.689e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9994e-01
 1.700e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9995e-01
 1.711e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9995e-01
 1.723e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9996e-01
 1.734e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9996e-01
 1.745e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9997e-01
 1.757e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9997e-01
 1.768e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9998e-01
 1.779e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9998e-01
 1.791e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9998e-01
 1.802e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9998e-01
 1.813e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9999e-01
 1.825e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9999e-01
 1.836e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9999e-01
 1.847e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9999e-01
 1.859e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9999e-01
 1.870e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9999e-01
 1.881e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9999e-01
 1.893e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.9999e-01
 1.904e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 1.915e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 1.927e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 1.938e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 1.949e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 1.961e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 1.972e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 1.983e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 1.995e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.006e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.017e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.029e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.040e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.051e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.063e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.074e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.085e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.097e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.108e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.119e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.131e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.142e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.153e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.165e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.176e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.187e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.199e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.210e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.221e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.233e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.244e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.255e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.267e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.278e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.289e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.301e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.312e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.323e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.335e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.346e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.357e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.369e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.380e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.391e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.403e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.414e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.425e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.437e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.448e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.459e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.471e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.482e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.493e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.505e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.516e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.527e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.539e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.550e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.561e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.573e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.584e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.595e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.607e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.618e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.629e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.641e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.652e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.663e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.675e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.686e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.697e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.709e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.720e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.731e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.743e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.754e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.765e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.777e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.788e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.799e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.811e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.822e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.833e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.845e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.856e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.867e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.879e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.890e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.901e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.913e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
 2.924e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0000e+00
