 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.8005e-03 7.3701e-04 [ 6.2160e-04 2.4476e-05 1.2798e-05 7.8138e-05 ] 2.0635e-03 [ 1.9902e-03 1.5255e-05 3.6708e-05 2.1261e-05 ] 9.9720e-01
 2.267e-01 5.4297e-03 1.6535e-03 [ 1.1945e-03 9.6251e-05 5.0862e-05 3.1191e-04 ] 3.7762e-03 [ 3.4905e-03 6.0337e-05 1.4389e-04 8.1419e-05 ] 9.9457e-01
 3.400e-01 7.9947e-03 2.7095e-03 [ 1.6843e-03 2.1043e-04 1.1316e-04 7.0160e-04 ] 5.2852e-03 [ 4.6646e-03 1.3317e-04 3.1297e-04 1.7446e-04 ] 9.9201e-01
 4.533e-01 1.0573e-02 3.9150e-03 [ 2.1094e-03 3.5933e-04 1.9796e-04 1.2483e-03 ] 6.6582e-03 [ 5.6034e-03 2.3040e-04 5.3074e-04 2.9369e-04 ] 9.8943e-01
 5.667e-01 1.3193e-02 5.2619e-03 [ 2.4722e-03 5.3330e-04 3.0287e-04 1.9535e-03 ] 7.9313e-03 [ 6.3706e-03 3.4764e-04 7.8104e-04 4.3206e-04 ] 9.8681e-01
 6.800e-01 1.5856e-02 6.7389e-03 [ 2.7739e-03 7.2182e-04 4.2496e-04 2.8182e-03 ] 9.1173e-03 [ 7.0081e-03 4.7986e-04 1.0468e-03 5.8256e-04 ] 9.8414e-01
 7.933e-01 1.8549e-02 8.3331e-03 [ 3.0151e-03 9.1458e-04 5.6097e-04 3.8424e-03 ] 1.0216e-02 [ 7.5433e-03 6.2180e-04 1.3119e-03 7.3859e-04 ] 9.8145e-01
 9.067e-01 2.1250e-02 1.0031e-02 [ 3.1967e-03 1.1023e-03 7.0738e-04 5.0247e-03 ] 1.1219e-02 [ 7.9939e-03 7.6835e-04 1.5628e-03 8.9425e-04 ] 9.7875e-01
 1.020e+00 2.3939e-02 1.1820e-02 [ 3.3201e-03 1.2776e-03 8.6066e-04 6.3615e-03 ] 1.2120e-02 [ 8.3708e-03 9.1490e-04 1.7893e-03 1.0446e-03 ] 9.7606e-01
