 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.000e-01 6.9357e-01 6.9357e-01 [ 5.8705e-01 1.0652e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.0643e-01
 2.000e-01 9.7912e-01 9.7912e-01 [ 7.6195e-01 2.1717e-01 ] 0.0000e+00 [ 0.0000e+00 ] 2.0881e-02
 3.000e-01 9.9183e-01 9.9183e-01 [ 7.3882e-01 2.5301e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.1641e-03
 4.000e-01 9.8842e-01 9.8842e-01 [ 7.0837e-01 2.8005e-01 ] 0.0000e+00 [ 0.0000e+00 ] 1.1582e-02
 5.000e-01 9.8132e-01 9.8132e-01 [ 6.6706e-01 3.1425e-01 ] 0.0000e+00 [ 0.0000e+00 ] 1.8683e-02
 6.000e-01 9.6877e-01 9.6877e-01 [ 6.0986e-01 3.5891e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.1235e-02
 7.000e-01 9.4586e-01 9.4586e-01 [ 5.3575e-01 4.1011e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.4141e-02
 8.000e-01 9.0196e-01 9.0196e-01 [ 4.4543e-01 4.5653e-01 ] 0.0000e+00 [ 0.0000e+00 ] 9.8040e-02
 9.000e-01 8.2286e-01 8.2286e-01 [ 3.4267e-01 4.8019e-01 ] 0.0000e+00 [ 0.0000e+00 ] 1.7714e-01
 1.000e+00 7.0631e-01 7.0631e-01 [ 2.3908e-01 4.6723e-01 ] 0.0000e+00 [ 0.0000e+00 ] 2.9369e-01
 1.100e+00 5.7179e-01 5.7179e-01 [ 1.5068e-01 4.2111e-01 ] 0.0000e+00 [ 0.0000e+00 ] 4.2821e-01
 1.200e+00 4.4493e-01 4.4493e-01 [ 8.6604e-02 3.5833e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.5507e-01
 1.300e+00 3.4010e-01 3.4010e-01 [ 4.5864e-02 2.9423e-01 ] 0.0000e+00 [ 0.0000e+00 ] 6.5990e-01
 1.400e+00 2.5842e-01 2.5842e-01 [ 2.2393e-02 2.3603e-01 ] 0.0000e+00 [ 0.0000e+00 ] 7.4158e-01
 1.500e+00 1.9362e-01 1.9362e-01 [ 9.9363e-03 1.8369e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.0638e-01
 1.600e+00 1.3686e-01 1.3686e-01 [ 3.8699e-03 1.3299e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.6314e-01
 1.700e+00 8.0862e-02 8.0862e-02 [ 1.2211e-03 7.9641e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.1914e-01
 1.800e+00 2.7673e-02 2.7673e-02 [ 2.3491e-04 2.7438e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.7233e-01
 1.900e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
