 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 4.4565e-02 4.4565e-02 [ 4.1898e-02 7.6084e-04 3.1501e-04 1.2090e-03 5.8596e-05 2.3675e-04 8.7257e-05 ] 9.5543e-01
 2.267e-01 8.4730e-02 8.4730e-02 [ 7.3986e-02 3.0408e-03 1.2702e-03 4.9089e-03 2.3541e-04 9.4815e-04 3.4013e-04 ] 9.1527e-01
 3.400e-01 1.2947e-01 1.2947e-01 [ 1.0507e-01 6.8175e-03 2.8882e-03 1.1285e-02 5.3223e-04 2.1328e-03 7.4423e-04 ] 8.7053e-01
 4.533e-01 1.7758e-01 1.7758e-01 [ 1.3379e-01 1.2025e-02 5.1892e-03 2.0576e-02 9.4918e-04 3.7780e-03 1.2819e-03 ] 8.2242e-01
 5.667e-01 2.2956e-01 2.2956e-01 [ 1.6059e-01 1.8528e-02 8.1762e-03 3.3002e-02 1.4823e-03 5.8517e-03 1.9305e-03 ] 7.7044e-01
 6.800e-01 2.8520e-01 2.8520e-01 [ 1.8551e-01 2.6109e-02 1.1819e-02 4.8690e-02 2.1214e-03 8.2948e-03 2.6609e-03 ] 7.1480e-01
 7.933e-01 3.4357e-01 3.4357e-01 [ 2.0818e-01 3.4460e-02 1.6039e-02 6.7590e-02 2.8481e-03 1.1018e-02 3.4379e-03 ] 6.5643e-01
 9.067e-01 4.0309e-01 4.0309e-01 [ 2.2803e-01 4.3192e-02 2.0707e-02 8.9409e-02 3.6356e-03 1.3902e-02 4.2218e-03 ] 5.9691e-01
 1.020e+00 4.6172e-01 4.6172e-01 [ 2.4438e-01 5.1875e-02 2.5643e-02 1.1359e-01 4.4507e-03 1.6811e-02 4.9718e-03 ] 5.3828e-01
 1.133e+00 5.1725e-01 5.1725e-01 [ 2.5666e-01 6.0084e-02 3.0638e-02 1.3936e-01 5.2572e-03 1.9602e-02 5.6510e-03 ] 4.8275e-01
 1.247e+00 5.6773e-01 5.6773e-01 [ 2.6456e-01 6.7464e-02 3.5485e-02 1.6582e-01 6.0211e-03 2.2153e-02 6.2313e-03 ] 4.3227e-01
 1.360e+00 6.1177e-01 6.1177e-01 [ 2.6811e-01 7.3774e-02 4.0003e-02 1.9210e-01 6.7156e-03 2.4372e-02 6.6967e-03 ] 3.8823e-01
 1.473e+00 6.4873e-01 6.4873e-01 [ 2.6768e-01 7.8911e-02 4.4070e-02 2.1749e-01 7.3241e-03 2.6213e-02 7.0441e-03 ] 3.5127e-01
 1.587e+00 6.7872e-01 6.7872e-01 [ 2.6390e-01 8.2895e-02 4.7623e-02 2.4151e-01 7.8408e-03 2.7670e-02 7.2812e-03 ] 3.2128e-01
 1.700e+00 7.0238e-01 7.0238e-01 [ 2.5752e-01 8.5835e-02 5.0656e-02 2.6390e-01 8.2687e-03 2.8768e-02 7.4227e-03 ] 2.9762e-01
 1.813e+00 7.2066e-01 7.2066e-01 [ 2.4928e-01 8.7893e-02 5.3201e-02 2.8464e-01 8.6164e-03 2.9554e-02 7.4868e-03 ] 2.7934e-01
 1.927e+00 7.3463e-01 7.3463e-01 [ 2.3983e-01 8.9241e-02 5.5313e-02 3.0378e-01 8.8955e-03 3.0078e-02 7.4912e-03 ] 2.6537e-01
 2.040e+00 7.4525e-01 7.4525e-01 [ 2.2970e-01 9.0042e-02 5.7053e-02 3.2149e-01 9.1175e-03 3.0393e-02 7.4519e-03 ] 2.5475e-01
 2.153e+00 7.5335e-01 7.5335e-01 [ 2.1929e-01 9.0432e-02 5.8480e-02 3.3793e-01 9.2931e-03 3.0541e-02 7.3817e-03 ] 2.4665e-01
 2.267e+00 7.5959e-01 7.5959e-01 [ 2.0888e-01 9.0525e-02 5.9647e-02 3.5326e-01 9.4315e-03 3.0561e-02 7.2910e-03 ] 2.4041e-01
 2.380e+00 7.6449e-01 7.6449e-01 [ 1.9867e-01 9.0406e-02 6.0598e-02 3.6760e-01 9.5398e-03 3.0482e-02 7.1873e-03 ] 2.3551e-01
 2.493e+00 7.6840e-01 7.6840e-01 [ 1.8878e-01 9.0141e-02 6.1368e-02 3.8108e-01 9.6240e-03 3.0328e-02 7.0762e-03 ] 2.3160e-01
 2.607e+00 7.7160e-01 7.7160e-01 [ 1.7929e-01 8.9779e-02 6.1988e-02 3.9378e-01 9.6886e-03 3.0117e-02 6.9617e-03 ] 2.2840e-01
 2.720e+00 7.7428e-01 7.7428e-01 [ 1.7022e-01 8.9355e-02 6.2481e-02 4.0577e-01 9.7371e-03 2.9864e-02 6.8467e-03 ] 2.2572e-01
 2.833e+00 7.7657e-01 7.7657e-01 [ 1.6161e-01 8.8895e-02 6.2866e-02 4.1711e-01 9.7724e-03 2.9579e-02 6.7332e-03 ] 2.2343e-01
 2.947e+00 7.7856e-01 7.7856e-01 [ 1.5345e-01 8.8418e-02 6.3160e-02 4.2785e-01 9.7968e-03 2.9272e-02 6.6226e-03 ] 2.2144e-01
 3.060e+00 7.8033e-01 7.8033e-01 [ 1.4572e-01 8.7938e-02 6.3375e-02 4.3802e-01 9.8121e-03 2.8950e-02 6.5159e-03 ] 2.1967e-01
 3.173e+00 7.8191e-01 7.8191e-01 [ 1.3842e-01 8.7466e-02 6.3524e-02 4.4766e-01 9.8200e-03 2.8618e-02 6.4137e-03 ] 2.1809e-01
 3.287e+00 7.8335e-01 7.8335e-01 [ 1.3151e-01 8.7007e-02 6.3615e-02 4.5679e-01 9.8218e-03 2.8282e-02 6.3164e-03 ] 2.1665e-01
 3.400e+00 7.8466e-01 7.8466e-01 [ 1.2499e-01 8.6566e-02 6.3657e-02 4.6546e-01 9.8186e-03 2.7947e-02 6.2242e-03 ] 2.1534e-01
 3.513e+00 7.8586e-01 7.8586e-01 [ 1.1882e-01 8.6148e-02 6.3658e-02 4.7367e-01 9.8116e-03 2.7614e-02 6.1375e-03 ] 2.1414e-01
 3.627e+00 7.8696e-01 7.8696e-01 [ 1.1298e-01 8.5752e-02 6.3625e-02 4.8146e-01 9.8017e-03 2.7288e-02 6.0561e-03 ] 2.1304e-01
 3.740e+00 7.8798e-01 7.8798e-01 [ 1.0744e-01 8.5381e-02 6.3562e-02 4.8886e-01 9.7897e-03 2.6971e-02 5.9801e-03 ] 2.1202e-01
 3.853e+00 7.8892e-01 7.8892e-01 [ 1.0219e-01 8.5033e-02 6.3476e-02 4.9587e-01 9.7764e-03 2.6665e-02 5.9095e-03 ] 2.1108e-01
 3.967e+00 7.8979e-01 7.8979e-01 [ 9.7204e-02 8.4708e-02 6.3371e-02 5.0253e-01 9.7626e-03 2.6371e-02 5.8442e-03 ] 2.1021e-01
 4.080e+00 7.9060e-01 7.9060e-01 [ 9.2460e-02 8.4405e-02 6.3251e-02 5.0886e-01 9.7487e-03 2.6091e-02 5.7840e-03 ] 2.0940e-01
 4.193e+00 7.9134e-01 7.9134e-01 [ 8.7939e-02 8.4122e-02 6.3119e-02 5.1487e-01 9.7354e-03 2.5827e-02 5.7289e-03 ] 2.0866e-01
 4.307e+00 7.9203e-01 7.9203e-01 [ 8.3627e-02 8.3856e-02 6.2979e-02 5.2059e-01 9.7233e-03 2.5578e-02 5.6788e-03 ] 2.0797e-01
 4.420e+00 7.9267e-01 7.9267e-01 [ 7.9507e-02 8.3606e-02 6.2833e-02 5.2603e-01 9.7129e-03 2.5347e-02 5.6334e-03 ] 2.0733e-01
 4.533e+00 7.9326e-01 7.9326e-01 [ 7.5567e-02 8.3369e-02 6.2684e-02 5.3121e-01 9.7044e-03 2.5132e-02 5.5928e-03 ] 2.0674e-01
 4.647e+00 7.9381e-01 7.9381e-01 [ 7.1793e-02 8.3141e-02 6.2534e-02 5.3615e-01 9.6984e-03 2.4936e-02 5.5566e-03 ] 2.0619e-01
 4.760e+00 7.9432e-01 7.9432e-01 [ 6.8175e-02 8.2921e-02 6.2384e-02 5.4086e-01 9.6953e-03 2.4758e-02 5.5249e-03 ] 2.0568e-01
 4.873e+00 7.9479e-01 7.9479e-01 [ 6.4703e-02 8.2704e-02 6.2236e-02 5.4536e-01 9.6952e-03 2.4599e-02 5.4975e-03 ] 2.0521e-01
 4.987e+00 7.9523e-01 7.9523e-01 [ 6.1369e-02 8.2489e-02 6.2092e-02 5.4965e-01 9.6987e-03 2.4458e-02 5.4742e-03 ] 2.0477e-01
 5.100e+00 7.9564e-01 7.9564e-01 [ 5.8165e-02 8.2271e-02 6.1952e-02 5.5376e-01 9.7058e-03 2.4336e-02 5.4550e-03 ] 2.0436e-01
 5.213e+00 7.9602e-01 7.9602e-01 [ 5.5085e-02 8.2048e-02 6.1817e-02 5.5768e-01 9.7168e-03 2.4232e-02 5.4397e-03 ] 2.0398e-01
 5.327e+00 7.9638e-01 7.9638e-01 [ 5.2124e-02 8.1817e-02 6.1688e-02 5.6144e-01 9.7321e-03 2.4147e-02 5.4283e-03 ] 2.0362e-01
 5.440e+00 7.9671e-01 7.9671e-01 [ 4.9275e-02 8.1575e-02 6.1565e-02 5.6504e-01 9.7518e-03 2.4080e-02 5.4206e-03 ] 2.0329e-01
 5.553e+00 7.9702e-01 7.9702e-01 [ 4.6536e-02 8.1319e-02 6.1450e-02 5.6849e-01 9.7760e-03 2.4032e-02 5.4167e-03 ] 2.0298e-01
 5.667e+00 7.9731e-01 7.9731e-01 [ 4.3902e-02 8.1047e-02 6.1341e-02 5.7179e-01 9.8050e-03 2.4002e-02 5.4164e-03 ] 2.0269e-01
 5.780e+00 7.9758e-01 7.9758e-01 [ 4.1370e-02 8.0755e-02 6.1241e-02 5.7496e-01 9.8389e-03 2.3990e-02 5.4197e-03 ] 2.0242e-01
 5.893e+00 7.9783e-01 7.9783e-01 [ 3.8937e-02 8.0441e-02 6.1148e-02 5.7801e-01 9.8780e-03 2.3996e-02 5.4264e-03 ] 2.0217e-01
 6.007e+00 7.9807e-01 7.9807e-01 [ 3.6601e-02 8.0102e-02 6.1062e-02 5.8092e-01 9.9223e-03 2.4020e-02 5.4367e-03 ] 2.0193e-01
 6.120e+00 7.9829e-01 7.9829e-01 [ 3.4360e-02 7.9737e-02 6.0985e-02 5.8373e-01 9.9719e-03 2.4061e-02 5.4504e-03 ] 2.0171e-01
 6.233e+00 7.9850e-01 7.9850e-01 [ 3.2211e-02 7.9343e-02 6.0915e-02 5.8642e-01 1.0027e-02 2.4120e-02 5.4676e-03 ] 2.0150e-01
 6.347e+00 7.9870e-01 7.9870e-01 [ 3.0153e-02 7.8918e-02 6.0853e-02 5.8900e-01 1.0088e-02 2.4196e-02 5.4882e-03 ] 2.0130e-01
 6.460e+00 7.9889e-01 7.9889e-01 [ 2.8184e-02 7.8461e-02 6.0798e-02 5.9149e-01 1.0155e-02 2.4290e-02 5.5121e-03 ] 2.0111e-01
 6.573e+00 7.9906e-01 7.9906e-01 [ 2.6303e-02 7.7969e-02 6.0750e-02 5.9387e-01 1.0227e-02 2.4401e-02 5.5395e-03 ] 2.0094e-01
 6.687e+00 7.9923e-01 7.9923e-01 [ 2.4508e-02 7.7441e-02 6.0709e-02 5.9616e-01 1.0306e-02 2.4528e-02 5.5703e-03 ] 2.0077e-01
 6.800e+00 7.9938e-01 7.9938e-01 [ 2.2798e-02 7.6876e-02 6.0674e-02 5.9837e-01 1.0390e-02 2.4673e-02 5.6045e-03 ] 2.0062e-01
 6.913e+00 7.9953e-01 7.9953e-01 [ 2.1170e-02 7.6273e-02 6.0646e-02 6.0048e-01 1.0481e-02 2.4835e-02 5.6422e-03 ] 2.0047e-01
 7.027e+00 7.9967e-01 7.9967e-01 [ 1.9624e-02 7.5630e-02 6.0623e-02 6.0251e-01 1.0579e-02 2.5013e-02 5.6834e-03 ] 2.0033e-01
