 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.6368e-03 1.4624e-03 [ 1.3314e-03 2.6386e-05 7.1798e-05 3.2905e-05 ] 7.0045e-04 [ 6.9530e-04 2.5728e-06 1.2421e-06 2.4520e-07 2.4937e-07 9.8259e-08 3.2152e-07 2.5981e-07 1.5859e-07 ] 4.7388e-04 [ 3.9221e-04 2.3340e-05 1.0161e-05 4.8170e-05 ] 9.9736e-01
 2.267e-01 5.3036e-03 3.0572e-03 [ 2.5468e-03 1.0407e-04 2.8047e-04 1.2586e-04 ] 1.1593e-03 [ 1.1389e-03 1.0227e-05 4.8723e-06 9.7194e-07 9.9847e-07 3.9305e-07 1.2753e-06 1.0369e-06 6.0122e-07 ] 1.0871e-03 [ 7.6313e-04 9.1500e-05 4.0310e-05 1.9219e-04 ] 9.9470e-01
 3.400e-01 7.9774e-03 4.6543e-03 [ 3.5499e-03 2.2863e-04 6.0660e-04 2.6921e-04 ] 1.5181e-03 [ 1.4730e-03 2.2763e-05 1.0609e-05 2.1532e-06 2.2491e-06 8.8383e-07 2.8285e-06 2.3227e-06 1.2855e-06 ] 1.8051e-03 [ 1.0848e-03 1.9902e-04 8.9416e-05 4.3179e-04 ] 9.9202e-01
 4.533e-01 1.0706e-02 6.2853e-03 [ 4.4196e-03 3.9301e-04 1.0207e-03 4.5194e-04 ] 1.7932e-03 [ 1.7148e-03 3.9849e-05 1.8021e-05 3.7448e-06 4.0021e-06 1.5687e-06 4.9273e-06 4.1012e-06 2.1763e-06 ] 2.6278e-03 [ 1.3677e-03 3.3747e-04 1.5577e-04 7.6688e-04 ] 9.8929e-01
 5.667e-01 1.3470e-02 7.9162e-03 [ 5.1780e-03 5.8819e-04 1.4877e-03 6.6227e-04 ] 2.0124e-03 [ 1.8933e-03 6.1048e-05 2.6582e-05 5.6882e-06 6.2556e-06 2.4438e-06 7.5011e-06 6.3481e-06 3.2433e-06 ] 3.5419e-03 [ 1.6113e-03 4.9651e-04 2.3705e-04 1.1971e-03 ] 9.8653e-01
 6.800e-01 1.6228e-02 9.5034e-03 [ 5.8393e-03 8.0406e-04 1.9715e-03 8.8851e-04 ] 2.1933e-03 [ 2.0273e-03 8.5860e-05 3.5738e-05 7.9158e-06 9.0037e-06 3.5030e-06 1.0468e-05 9.0314e-06 4.4597e-06 ] 4.5317e-03 [ 1.8145e-03 6.6519e-04 3.3052e-04 1.7215e-03 ] 9.8377e-01
 7.933e-01 1.8930e-02 1.1002e-02 [ 6.4121e-03 1.0303e-03 2.4398e-03 1.1197e-03 ] 2.3470e-03 [ 2.1293e-03 1.1377e-04 4.4970e-05 1.0355e-05 1.2235e-05 4.7377e-06 1.3742e-05 1.2112e-05 5.8009e-06 ] 5.5808e-03 [ 1.9764e-03 8.3319e-04 4.3313e-04 2.3380e-03 ] 9.8107e-01
 9.067e-01 2.1525e-02 1.2371e-02 [ 6.9010e-03 1.2574e-03 2.8668e-03 1.3463e-03 ] 2.4804e-03 [ 2.2073e-03 1.4427e-04 5.3843e-05 1.2934e-05 1.5931e-05 6.1366e-06 1.7236e-05 1.5544e-05 7.2435e-06 ] 6.6734e-03 [ 2.0966e-03 9.9176e-04 5.4172e-04 3.0434e-03 ] 9.7847e-01
 1.020e+00 2.3973e-02 1.3580e-02 [ 7.3077e-03 1.4768e-03 3.2348e-03 1.5603e-03 ] 2.5976e-03 [ 2.2663e-03 1.7696e-04 6.2031e-05 1.5587e-05 2.0066e-05 7.6861e-06 2.0874e-05 1.9278e-05 8.7651e-06 ] 7.7954e-03 [ 2.1752e-03 1.1343e-03 6.5321e-04 3.8327e-03 ] 9.7603e-01
 1.133e+00 2.6240e-02 1.4605e-02 [ 7.6328e-03 1.6820e-03 3.5345e-03 1.7560e-03 ] 2.7008e-03 [ 2.3095e-03 2.1149e-04 6.9329e-05 1.8254e-05 2.4606e-05 9.3703e-06 2.4584e-05 2.3263e-05 1.0344e-05 ] 8.9339e-03 [ 2.2137e-03 1.2564e-03 7.6467e-04 4.6992e-03 ] 9.7376e-01
 1.247e+00 2.8307e-02 1.5437e-02 [ 7.8764e-03 1.8681e-03 3.7637e-03 1.9292e-03 ] 2.7915e-03 [ 2.3390e-03 2.4763e-04 7.5641e-05 2.0886e-05 2.9511e-05 1.1172e-05 2.8311e-05 2.7445e-05 1.1960e-05 ] 1.0078e-02 [ 2.2142e-03 1.3559e-03 8.7350e-04 5.6346e-03 ] 9.7169e-01
