 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.7116e-03 1.4999e-03 [ 1.2390e-03 4.7053e-05 2.2235e-05 1.9164e-04 ] 1.2117e-03 [ 1.1495e-03 1.0215e-05 3.4856e-05 1.7152e-05 ] 9.9729e-01
 2.267e-01 5.6627e-03 3.3252e-03 [ 2.2827e-03 1.8593e-04 8.8776e-05 7.6778e-04 ] 2.3375e-03 [ 2.0942e-03 4.0648e-05 1.3707e-04 6.5544e-05 ] 9.9434e-01
 3.400e-01 8.8306e-03 5.4842e-03 [ 3.1375e-03 4.0979e-04 1.9904e-04 1.7378e-03 ] 3.3464e-03 [ 2.8153e-03 9.0630e-05 2.9976e-04 1.4073e-04 ] 9.9117e-01
 4.533e-01 1.2339e-02 8.0316e-03 [ 3.8525e-03 7.0771e-04 3.5193e-04 3.1195e-03 ] 4.3073e-03 [ 3.3980e-03 1.5905e-04 5.1219e-04 2.3808e-04 ] 9.8766e-01
 5.667e-01 1.6242e-02 1.1001e-02 [ 4.4529e-03 1.0657e-03 5.4582e-04 4.9369e-03 ] 5.2407e-03 [ 3.8822e-03 2.4440e-04 7.6114e-04 3.5293e-04 ] 9.8376e-01
 6.800e-01 2.0577e-02 1.4422e-02 [ 4.9565e-03 1.4682e-03 7.7861e-04 7.2189e-03 ] 6.1550e-03 [ 4.2970e-03 3.4495e-04 1.0324e-03 4.8076e-04 ] 9.7942e-01
 7.933e-01 2.5371e-02 1.8319e-02 [ 5.3757e-03 1.8993e-03 1.0477e-03 9.9966e-03 ] 7.0517e-03 [ 4.6635e-03 4.5883e-04 1.3121e-03 6.1732e-04 ] 9.7463e-01
 9.067e-01 3.0641e-02 2.2713e-02 [ 5.7185e-03 2.3440e-03 1.3502e-03 1.3301e-02 ] 7.9280e-03 [ 4.9967e-03 5.8419e-04 1.5883e-03 7.5881e-04 ] 9.6936e-01
 1.020e+00 3.6399e-02 2.7620e-02 [ 5.9904e-03 2.7893e-03 1.6827e-03 1.7157e-02 ] 8.7795e-03 [ 5.3069e-03 7.1927e-04 1.8514e-03 9.0194e-04 ] 9.6360e-01
