[ 3.0081e-01 -1.0624e-01 -1.4284e-01 -3.6336e-01 ] [ 5.1273e-02 -8.5497e-02 2.0363e-01 2.7000e-01 -2.0717e-02 -1.2131e-01 -2.0081e-01 ] -1.00010e+00 1.00007e+00 2.79596e-01
[ 3.0094e-01 -1.0716e-01 -1.4454e-01 -3.6386e-01 ] [ 5.1277e-02 -8.6764e-02 2.0268e-01 2.7012e-01 -2.0928e-02 -1.2127e-01 -2.0115e-01 ] -1.00010e+00 1.00007e+00 2.76317e-01
[ 3.0107e-01 -1.0806e-01 -1.4622e-01 -3.6436e-01 ] [ 5.1281e-02 -8.8017e-02 2.0174e-01 2.7024e-01 -2.1136e-02 -1.2124e-01 -2.0148e-01 ] -1.00010e+00 1.00007e+00 2.73077e-01
[ 3.0119e-01 -1.0895e-01 -1.4789e-01 -3.6486e-01 ] [ 5.1284e-02 -8.9254e-02 2.0081e-01 2.7036e-01 -2.1342e-02 -1.2120e-01 -2.0181e-01 ] -1.00010e+00 1.00007e+00 2.69875e-01
[ 3.0132e-01 -1.0983e-01 -1.4953e-01 -3.6534e-01 ] [ 5.1288e-02 -9.0477e-02 1.9989e-01 2.7048e-01 -2.1546e-02 -1.2117e-01 -2.0214e-01 ] -1.00010e+00 1.00007e+00 2.66710e-01
[ 3.0145e-01 -1.1070e-01 -1.5115e-01 -3.6583e-01 ] [ 5.1292e-02 -9.1685e-02 1.9898e-01 2.7059e-01 -2.1747e-02 -1.2114e-01 -2.0246e-01 ] -1.00010e+00 1.00007e+00 2.63583e-01
[ 3.0157e-01 -1.1156e-01 -1.5276e-01 -3.6630e-01 ] [ 5.1296e-02 -9.2880e-02 1.9809e-01 2.7071e-01 -2.1946e-02 -1.2110e-01 -2.0278e-01 ] -1.00010e+00 1.00007e+00 2.60493e-01
[ 3.0169e-01 -1.1241e-01 -1.5434e-01 -3.6677e-01 ] [ 5.1300e-02 -9.4060e-02 1.9720e-01 2.7082e-01 -2.2143e-02 -1.2107e-01 -2.0309e-01 ] -1.00010e+00 1.00007e+00 2.57440e-01
[ 3.0181e-01 -1.1324e-01 -1.5591e-01 -3.6724e-01 ] [ 5.1303e-02 -9.5226e-02 1.9633e-01 2.7093e-01 -2.2337e-02 -1.2104e-01 -2.0341e-01 ] -1.00010e+00 1.00007e+00 2.54422e-01
[ 3.0193e-01 -1.1407e-01 -1.5746e-01 -3.6770e-01 ] [ 5.1307e-02 -9.6378e-02 1.9546e-01 2.7104e-01 -2.2529e-02 -1.2100e-01 -2.0371e-01 ] -1.00009e+00 1.00007e+00 2.51440e-01
[ 3.0205e-01 -1.1489e-01 -1.5899e-01 -3.6815e-01 ] [ 5.1310e-02 -9.7517e-02 1.9461e-01 2.7115e-01 -2.2718e-02 -1.2097e-01 -2.0402e-01 ] -1.00009e+00 1.00006e+00 2.48493e-01
[ 3.0217e-01 -1.1570e-01 -1.6050e-01 -3.6860e-01 ] [ 5.1314e-02 -9.8643e-02 1.9377e-01 2.7126e-01 -2.2906e-02 -1.2094e-01 -2.0432e-01 ] -1.00009e+00 1.00006e+00 2.45580e-01
[ 3.0228e-01 -1.1650e-01 -1.6199e-01 -3.6904e-01 ] [ 5.1318e-02 -9.9755e-02 1.9293e-01 2.7137e-01 -2.3091e-02 -1.2091e-01 -2.0461e-01 ] -1.00009e+00 1.00006e+00 2.42703e-01
[ 3.0240e-01 -1.1729e-01 -1.6347e-01 -3.6948e-01 ] [ 5.1321e-02 -1.0085e-01 1.9211e-01 2.7147e-01 -2.3274e-02 -1.2088e-01 -2.0491e-01 ] -1.00009e+00 1.00006e+00 2.39858e-01
[ 3.0251e-01 -1.1808e-01 -1.6493e-01 -3.6992e-01 ] [ 5.1324e-02 -1.0194e-01 1.9129e-01 2.7158e-01 -2.3455e-02 -1.2085e-01 -2.0520e-01 ] -1.00009e+00 1.00006e+00 2.37048e-01
[ 3.0262e-01 -1.1885e-01 -1.6637e-01 -3.7034e-01 ] [ 5.1328e-02 -1.0301e-01 1.9049e-01 2.7168e-01 -2.3634e-02 -1.2082e-01 -2.0548e-01 ] -1.00009e+00 1.00006e+00 2.34270e-01
[ 3.0273e-01 -1.1961e-01 -1.6780e-01 -3.7077e-01 ] [ 5.1331e-02 -1.0407e-01 1.8969e-01 2.7178e-01 -2.3810e-02 -1.2079e-01 -2.0577e-01 ] -1.00009e+00 1.00006e+00 2.31525e-01
[ 3.0284e-01 -1.2037e-01 -1.6920e-01 -3.7119e-01 ] [ 5.1334e-02 -1.0512e-01 1.8891e-01 2.7189e-01 -2.3985e-02 -1.2076e-01 -2.0604e-01 ] -1.00009e+00 1.00006e+00 2.28813e-01
[ 3.0295e-01 -1.2111e-01 -1.7060e-01 -3.7160e-01 ] [ 5.1338e-02 -1.0616e-01 1.8813e-01 2.7199e-01 -2.4157e-02 -1.2073e-01 -2.0632e-01 ] -1.00008e+00 1.00006e+00 2.26132e-01
[ 3.0305e-01 -1.2185e-01 -1.7197e-01 -3.7201e-01 ] [ 5.1341e-02 -1.0718e-01 1.8736e-01 2.7208e-01 -2.4328e-02 -1.2070e-01 -2.0659e-01 ] -1.00008e+00 1.00006e+00 2.23483e-01
[ 3.0316e-01 -1.2258e-01 -1.7333e-01 -3.7241e-01 ] [ 5.1344e-02 -1.0819e-01 1.8660e-01 2.7218e-01 -2.4496e-02 -1.2067e-01 -2.0686e-01 ] -1.00008e+00 1.00006e+00 2.20865e-01
[ 3.0326e-01 -1.2330e-01 -1.7467e-01 -3.7281e-01 ] [ 5.1347e-02 -1.0919e-01 1.8585e-01 2.7228e-01 -2.4663e-02 -1.2064e-01 -2.0713e-01 ] -1.00008e+00 1.00006e+00 2.18278e-01
[ 3.0336e-01 -1.2401e-01 -1.7600e-01 -3.7320e-01 ] [ 5.1350e-02 -1.1018e-01 1.8511e-01 2.7237e-01 -2.4827e-02 -1.2062e-01 -2.0739e-01 ] -1.00008e+00 1.00006e+00 2.15722e-01
[ 3.0346e-01 -1.2471e-01 -1.7731e-01 -3.7359e-01 ] [ 5.1353e-02 -1.1116e-01 1.8438e-01 2.7247e-01 -2.4990e-02 -1.2059e-01 -2.0765e-01 ] -1.00008e+00 1.00006e+00 2.13195e-01
[ 3.0356e-01 -1.2540e-01 -1.7861e-01 -3.7398e-01 ] [ 5.1357e-02 -1.1212e-01 1.8366e-01 2.7256e-01 -2.5151e-02 -1.2056e-01 -2.0791e-01 ] -1.00008e+00 1.00005e+00 2.10698e-01
[ 3.0366e-01 -1.2609e-01 -1.7989e-01 -3.7436e-01 ] [ 5.1360e-02 -1.1308e-01 1.8294e-01 2.7265e-01 -2.5309e-02 -1.2054e-01 -2.0817e-01 ] -1.00008e+00 1.00005e+00 2.08230e-01
[ 3.0376e-01 -1.2677e-01 -1.8116e-01 -3.7473e-01 ] [ 5.1362e-02 -1.1402e-01 1.8223e-01 2.7274e-01 -2.5466e-02 -1.2051e-01 -2.0842e-01 ] -1.00008e+00 1.00005e+00 2.05792e-01
[ 3.0386e-01 -1.2744e-01 -1.8241e-01 -3.7511e-01 ] [ 5.1365e-02 -1.1495e-01 1.8153e-01 2.7283e-01 -2.5621e-02 -1.2048e-01 -2.0867e-01 ] -1.00008e+00 1.00005e+00 2.03382e-01
[ 3.0395e-01 -1.2810e-01 -1.8364e-01 -3.7547e-01 ] [ 5.1368e-02 -1.1587e-01 1.8084e-01 2.7292e-01 -2.5775e-02 -1.2046e-01 -2.0891e-01 ] -1.00008e+00 1.00005e+00 2.01000e-01
[ 3.0405e-01 -1.2876e-01 -1.8487e-01 -3.7584e-01 ] [ 5.1371e-02 -1.1678e-01 1.8016e-01 2.7301e-01 -2.5926e-02 -1.2043e-01 -2.0915e-01 ] -1.00007e+00 1.00005e+00 1.98647e-01
[ 3.0414e-01 -1.2940e-01 -1.8607e-01 -3.7619e-01 ] [ 5.1374e-02 -1.1768e-01 1.7949e-01 2.7309e-01 -2.6076e-02 -1.2041e-01 -2.0939e-01 ] -1.00007e+00 1.00005e+00 1.96321e-01
[ 3.0423e-01 -1.3004e-01 -1.8727e-01 -3.7655e-01 ] [ 5.1377e-02 -1.1857e-01 1.7882e-01 2.7318e-01 -2.6224e-02 -1.2038e-01 -2.0963e-01 ] -1.00007e+00 1.00005e+00 1.94022e-01
[ 3.0432e-01 -1.3067e-01 -1.8845e-01 -3.7690e-01 ] [ 5.1380e-02 -1.1945e-01 1.7816e-01 2.7326e-01 -2.6370e-02 -1.2036e-01 -2.0987e-01 ] -1.00007e+00 1.00005e+00 1.91750e-01
[ 3.0441e-01 -1.3130e-01 -1.8961e-01 -3.7724e-01 ] [ 5.1382e-02 -1.2031e-01 1.7751e-01 2.7335e-01 -2.6514e-02 -1.2033e-01 -2.1010e-01 ] -1.00007e+00 1.00005e+00 1.89505e-01
[ 3.0450e-01 -1.3192e-01 -1.9076e-01 -3.7759e-01 ] [ 5.1385e-02 -1.2117e-01 1.7687e-01 2.7343e-01 -2.6657e-02 -1.2031e-01 -2.1033e-01 ] -1.00007e+00 1.00005e+00 1.87287e-01
[ 3.0459e-01 -1.3252e-01 -1.9190e-01 -3.7792e-01 ] [ 5.1388e-02 -1.2202e-01 1.7623e-01 2.7351e-01 -2.6798e-02 -1.2028e-01 -2.1055e-01 ] -1.00007e+00 1.00005e+00 1.85094e-01
[ 3.0468e-01 -1.3313e-01 -1.9303e-01 -3.7826e-01 ] [ 5.1390e-02 -1.2285e-01 1.7561e-01 2.7359e-01 -2.6938e-02 -1.2026e-01 -2.1077e-01 ] -1.00007e+00 1.00005e+00 1.82927e-01
[ 3.0476e-01 -1.3372e-01 -1.9414e-01 -3.7859e-01 ] [ 5.1393e-02 -1.2368e-01 1.7498e-01 2.7367e-01 -2.7075e-02 -1.2024e-01 -2.1100e-01 ] -1.00007e+00 1.00005e+00 1.80786e-01
[ 3.0485e-01 -1.3431e-01 -1.9524e-01 -3.7891e-01 ] [ 5.1396e-02 -1.2450e-01 1.7437e-01 2.7375e-01 -2.7212e-02 -1.2022e-01 -2.1121e-01 ] -1.00007e+00 1.00005e+00 1.78670e-01
[ 3.0493e-01 -1.3489e-01 -1.9632e-01 -3.7924e-01 ] [ 5.1398e-02 -1.2531e-01 1.7377e-01 2.7383e-01 -2.7346e-02 -1.2019e-01 -2.1143e-01 ] -1.00007e+00 1.00005e+00 1.76578e-01
[ 3.0501e-01 -1.3547e-01 -1.9740e-01 -3.7955e-01 ] [ 5.1401e-02 -1.2611e-01 1.7317e-01 2.7391e-01 -2.7479e-02 -1.2017e-01 -2.1164e-01 ] -1.00007e+00 1.00005e+00 1.74512e-01
[ 3.0509e-01 -1.3604e-01 -1.9846e-01 -3.7987e-01 ] [ 5.1403e-02 -1.2690e-01 1.7257e-01 2.7398e-01 -2.7611e-02 -1.2015e-01 -2.1185e-01 ] -1.00006e+00 1.00004e+00 1.72469e-01
[ 3.0518e-01 -1.3660e-01 -1.9951e-01 -3.8018e-01 ] [ 5.1406e-02 -1.2768e-01 1.7199e-01 2.7406e-01 -2.7741e-02 -1.2013e-01 -2.1206e-01 ] -1.00006e+00 1.00004e+00 1.70450e-01
[ 3.0526e-01 -1.3715e-01 -2.0054e-01 -3.8049e-01 ] [ 5.1408e-02 -1.2845e-01 1.7141e-01 2.7413e-01 -2.7869e-02 -1.2010e-01 -2.1227e-01 ] -1.00006e+00 1.00004e+00 1.68455e-01
[ 3.0533e-01 -1.3770e-01 -2.0156e-01 -3.8079e-01 ] [ 5.1410e-02 -1.2921e-01 1.7084e-01 2.7420e-01 -2.7996e-02 -1.2008e-01 -2.1247e-01 ] -1.00006e+00 1.00004e+00 1.66484e-01
[ 3.0541e-01 -1.3824e-01 -2.0258e-01 -3.8109e-01 ] [ 5.1413e-02 -1.2996e-01 1.7027e-01 2.7428e-01 -2.8121e-02 -1.2006e-01 -2.1267e-01 ] -1.00006e+00 1.00004e+00 1.64535e-01
[ 3.0549e-01 -1.3878e-01 -2.0358e-01 -3.8139e-01 ] [ 5.1415e-02 -1.3071e-01 1.6972e-01 2.7435e-01 -2.8245e-02 -1.2004e-01 -2.1287e-01 ] -1.00006e+00 1.00004e+00 1.62610e-01
[ 3.0557e-01 -1.3931e-01 -2.0456e-01 -3.8168e-01 ] [ 5.1417e-02 -1.3144e-01 1.6916e-01 2.7442e-01 -2.8368e-02 -1.2002e-01 -2.1306e-01 ] -1.00006e+00 1.00004e+00 1.60707e-01
[ 3.0564e-01 -1.3983e-01 -2.0554e-01 -3.8197e-01 ] [ 5.1420e-02 -1.3217e-01 1.6862e-01 2.7449e-01 -2.8489e-02 -1.2000e-01 -2.1326e-01 ] -1.00006e+00 1.00004e+00 1.58826e-01
[ 3.0572e-01 -1.4035e-01 -2.0651e-01 -3.8226e-01 ] [ 5.1422e-02 -1.3289e-01 1.6808e-01 2.7456e-01 -2.8608e-02 -1.1998e-01 -2.1345e-01 ] -1.00006e+00 1.00004e+00 1.56967e-01
[ 3.0579e-01 -1.4086e-01 -2.0746e-01 -3.8254e-01 ] [ 5.1424e-02 -1.3360e-01 1.6755e-01 2.7463e-01 -2.8727e-02 -1.1996e-01 -2.1364e-01 ] -1.00006e+00 1.00004e+00 1.55131e-01
[ 3.0586e-01 -1.4136e-01 -2.0840e-01 -3.8282e-01 ] [ 5.1426e-02 -1.3430e-01 1.6702e-01 2.7469e-01 -2.8843e-02 -1.1994e-01 -2.1383e-01 ] -1.00006e+00 1.00004e+00 1.53315e-01
[ 3.0593e-01 -1.4186e-01 -2.0933e-01 -3.8310e-01 ] [ 5.1429e-02 -1.3499e-01 1.6650e-01 2.7476e-01 -2.8959e-02 -1.1992e-01 -2.1401e-01 ] -1.00006e+00 1.00004e+00 1.51521e-01
[ 3.0600e-01 -1.4235e-01 -2.1025e-01 -3.8337e-01 ] [ 5.1431e-02 -1.3568e-01 1.6599e-01 2.7483e-01 -2.9073e-02 -1.1990e-01 -2.1419e-01 ] -1.00006e+00 1.00004e+00 1.49748e-01
[ 3.0607e-01 -1.4284e-01 -2.1116e-01 -3.8364e-01 ] [ 5.1433e-02 -1.3635e-01 1.6548e-01 2.7489e-01 -2.9186e-02 -1.1988e-01 -2.1438e-01 ] -1.00006e+00 1.00004e+00 1.47996e-01
[ 3.0614e-01 -1.4332e-01 -2.1206e-01 -3.8391e-01 ] [ 5.1435e-02 -1.3702e-01 1.6498e-01 2.7496e-01 -2.9297e-02 -1.1986e-01 -2.1455e-01 ] -1.00005e+00 1.00004e+00 1.46264e-01
[ 3.0621e-01 -1.4380e-01 -2.1295e-01 -3.8417e-01 ] [ 5.1437e-02 -1.3768e-01 1.6448e-01 2.7502e-01 -2.9407e-02 -1.1985e-01 -2.1473e-01 ] -1.00005e+00 1.00004e+00 1.44553e-01
[ 3.0628e-01 -1.4427e-01 -2.1383e-01 -3.8443e-01 ] [ 5.1439e-02 -1.3834e-01 1.6399e-01 2.7508e-01 -2.9516e-02 -1.1983e-01 -2.1490e-01 ] -1.00005e+00 1.00004e+00 1.42862e-01
[ 3.0635e-01 -1.4473e-01 -2.1470e-01 -3.8469e-01 ] [ 5.1441e-02 -1.3898e-01 1.6351e-01 2.7514e-01 -2.9624e-02 -1.1981e-01 -2.1508e-01 ] -1.00005e+00 1.00004e+00 1.41190e-01
[ 3.0641e-01 -1.4519e-01 -2.1555e-01 -3.8495e-01 ] [ 5.1443e-02 -1.3962e-01 1.6303e-01 2.7521e-01 -2.9730e-02 -1.1979e-01 -2.1525e-01 ] -1.00005e+00 1.00004e+00 1.39538e-01
[ 3.0648e-01 -1.4565e-01 -2.1640e-01 -3.8520e-01 ] [ 5.1445e-02 -1.4025e-01 1.6256e-01 2.7527e-01 -2.9835e-02 -1.1977e-01 -2.1542e-01 ] -1.00005e+00 1.00004e+00 1.37906e-01
[ 3.0654e-01 -1.4610e-01 -2.1724e-01 -3.8545e-01 ] [ 5.1447e-02 -1.4088e-01 1.6209e-01 2.7533e-01 -2.9939e-02 -1.1976e-01 -2.1558e-01 ] -1.00005e+00 1.00004e+00 1.36293e-01
[ 3.0661e-01 -1.4654e-01 -2.1807e-01 -3.8569e-01 ] [ 5.1449e-02 -1.4149e-01 1.6163e-01 2.7539e-01 -3.0041e-02 -1.1974e-01 -2.1575e-01 ] -1.00005e+00 1.00004e+00 1.34698e-01
[ 3.0667e-01 -1.4698e-01 -2.1889e-01 -3.8593e-01 ] [ 5.1451e-02 -1.4210e-01 1.6117e-01 2.7544e-01 -3.0143e-02 -1.1972e-01 -2.1591e-01 ] -1.00005e+00 1.00003e+00 1.33122e-01
[ 3.0673e-01 -1.4741e-01 -2.1969e-01 -3.8617e-01 ] [ 5.1453e-02 -1.4270e-01 1.6072e-01 2.7550e-01 -3.0243e-02 -1.1971e-01 -2.1607e-01 ] -1.00005e+00 1.00003e+00 1.31565e-01
[ 3.0679e-01 -1.4784e-01 -2.2049e-01 -3.8641e-01 ] [ 5.1455e-02 -1.4330e-01 1.6027e-01 2.7556e-01 -3.0342e-02 -1.1969e-01 -2.1623e-01 ] -1.00005e+00 1.00003e+00 1.30026e-01
[ 3.0685e-01 -1.4826e-01 -2.2128e-01 -3.8665e-01 ] [ 5.1457e-02 -1.4389e-01 1.5983e-01 2.7562e-01 -3.0440e-02 -1.1967e-01 -2.1638e-01 ] -1.00005e+00 1.00003e+00 1.28505e-01
[ 3.0692e-01 -1.4868e-01 -2.2206e-01 -3.8688e-01 ] [ 5.1458e-02 -1.4447e-01 1.5939e-01 2.7567e-01 -3.0537e-02 -1.1966e-01 -2.1654e-01 ] -1.00005e+00 1.00003e+00 1.27001e-01
[ 3.0697e-01 -1.4909e-01 -2.2283e-01 -3.8711e-01 ] [ 5.1460e-02 -1.4504e-01 1.5896e-01 2.7573e-01 -3.0632e-02 -1.1964e-01 -2.1669e-01 ] -1.00005e+00 1.00003e+00 1.25516e-01
[ 3.0703e-01 -1.4950e-01 -2.2360e-01 -3.8733e-01 ] [ 5.1462e-02 -1.4561e-01 1.5854e-01 2.7578e-01 -3.0727e-02 -1.1962e-01 -2.1684e-01 ] -1.00005e+00 1.00003e+00 1.24048e-01
[ 3.0709e-01 -1.4991e-01 -2.2435e-01 -3.8756e-01 ] [ 5.1464e-02 -1.4617e-01 1.5812e-01 2.7584e-01 -3.0820e-02 -1.1961e-01 -2.1699e-01 ] -1.00005e+00 1.00003e+00 1.22596e-01
[ 3.0715e-01 -1.5030e-01 -2.2509e-01 -3.8778e-01 ] [ 5.1466e-02 -1.4672e-01 1.5770e-01 2.7589e-01 -3.0913e-02 -1.1959e-01 -2.1714e-01 ] -1.00005e+00 1.00003e+00 1.21162e-01
[ 3.0721e-01 -1.5070e-01 -2.2583e-01 -3.8800e-01 ] [ 5.1467e-02 -1.4727e-01 1.5729e-01 2.7594e-01 -3.1004e-02 -1.1958e-01 -2.1729e-01 ] -1.00004e+00 1.00003e+00 1.19745e-01
[ 3.0726e-01 -1.5109e-01 -2.2656e-01 -3.8821e-01 ] [ 5.1469e-02 -1.4781e-01 1.5689e-01 2.7599e-01 -3.1094e-02 -1.1956e-01 -2.1743e-01 ] -1.00004e+00 1.00003e+00 1.18344e-01
[ 3.0732e-01 -1.5147e-01 -2.2728e-01 -3.8843e-01 ] [ 5.1471e-02 -1.4835e-01 1.5648e-01 2.7605e-01 -3.1183e-02 -1.1955e-01 -2.1757e-01 ] -1.00004e+00 1.00003e+00 1.16960e-01
[ 3.0737e-01 -1.5185e-01 -2.2799e-01 -3.8864e-01 ] [ 5.1472e-02 -1.4888e-01 1.5609e-01 2.7610e-01 -3.1271e-02 -1.1953e-01 -2.1772e-01 ] -1.00004e+00 1.00003e+00 1.15592e-01
[ 3.0743e-01 -1.5223e-01 -2.2869e-01 -3.8884e-01 ] [ 5.1474e-02 -1.4940e-01 1.5570e-01 2.7615e-01 -3.1358e-02 -1.1952e-01 -2.1785e-01 ] -1.00004e+00 1.00003e+00 1.14240e-01
[ 3.0748e-01 -1.5260e-01 -2.2938e-01 -3.8905e-01 ] [ 5.1476e-02 -1.4992e-01 1.5531e-01 2.7620e-01 -3.1444e-02 -1.1950e-01 -2.1799e-01 ] -1.00004e+00 1.00003e+00 1.12904e-01
[ 3.0753e-01 -1.5297e-01 -2.3007e-01 -3.8925e-01 ] [ 5.1477e-02 -1.5043e-01 1.5493e-01 2.7625e-01 -3.1529e-02 -1.1949e-01 -2.1813e-01 ] -1.00004e+00 1.00003e+00 1.11583e-01
[ 3.0758e-01 -1.5333e-01 -2.3075e-01 -3.8945e-01 ] [ 5.1479e-02 -1.5093e-01 1.5455e-01 2.7629e-01 -3.1613e-02 -1.1947e-01 -2.1826e-01 ] -1.00004e+00 1.00003e+00 1.10278e-01
[ 3.0764e-01 -1.5369e-01 -2.3142e-01 -3.8965e-01 ] [ 5.1480e-02 -1.5143e-01 1.5417e-01 2.7634e-01 -3.1696e-02 -1.1946e-01 -2.1840e-01 ] -1.00004e+00 1.00003e+00 1.08988e-01
[ 3.0769e-01 -1.5404e-01 -2.3208e-01 -3.8985e-01 ] [ 5.1482e-02 -1.5192e-01 1.5380e-01 2.7639e-01 -3.1778e-02 -1.1945e-01 -2.1853e-01 ] -1.00004e+00 1.00003e+00 1.07714e-01
[ 3.0774e-01 -1.5439e-01 -2.3273e-01 -3.9004e-01 ] [ 5.1483e-02 -1.5241e-01 1.5344e-01 2.7644e-01 -3.1859e-02 -1.1943e-01 -2.1866e-01 ] -1.00004e+00 1.00003e+00 1.06454e-01
[ 3.0779e-01 -1.5474e-01 -2.3338e-01 -3.9024e-01 ] [ 5.1485e-02 -1.5289e-01 1.5308e-01 2.7648e-01 -3.1939e-02 -1.1942e-01 -2.1879e-01 ] -1.00004e+00 1.00003e+00 1.05209e-01
[ 3.0784e-01 -1.5508e-01 -2.3402e-01 -3.9043e-01 ] [ 5.1486e-02 -1.5337e-01 1.5272e-01 2.7653e-01 -3.2018e-02 -1.1941e-01 -2.1891e-01 ] -1.00004e+00 1.00003e+00 1.03978e-01
[ 3.0789e-01 -1.5542e-01 -2.3465e-01 -3.9061e-01 ] [ 5.1488e-02 -1.5384e-01 1.5237e-01 2.7657e-01 -3.2097e-02 -1.1939e-01 -2.1904e-01 ] -1.00004e+00 1.00003e+00 1.02762e-01
[ 3.0793e-01 -1.5576e-01 -2.3527e-01 -3.9080e-01 ] [ 5.1489e-02 -1.5430e-01 1.5202e-01 2.7662e-01 -3.2174e-02 -1.1938e-01 -2.1916e-01 ] -1.00004e+00 1.00003e+00 1.01561e-01
[ 3.0798e-01 -1.5609e-01 -2.3589e-01 -3.9098e-01 ] [ 5.1491e-02 -1.5476e-01 1.5168e-01 2.7666e-01 -3.2250e-02 -1.1937e-01 -2.1928e-01 ] -1.00004e+00 1.00003e+00 1.00373e-01
[ 3.0803e-01 -1.5641e-01 -2.3650e-01 -3.9116e-01 ] [ 5.1492e-02 -1.5521e-01 1.5134e-01 2.7671e-01 -3.2326e-02 -1.1935e-01 -2.1940e-01 ] -1.00004e+00 1.00003e+00 9.91989e-02
[ 3.0807e-01 -1.5674e-01 -2.3710e-01 -3.9134e-01 ] [ 5.1494e-02 -1.5566e-01 1.5100e-01 2.7675e-01 -3.2401e-02 -1.1934e-01 -2.1952e-01 ] -1.00004e+00 1.00003e+00 9.80388e-02
[ 3.0812e-01 -1.5705e-01 -2.3770e-01 -3.9152e-01 ] [ 5.1495e-02 -1.5610e-01 1.5067e-01 2.7679e-01 -3.2474e-02 -1.1933e-01 -2.1964e-01 ] -1.00004e+00 1.00003e+00 9.68923e-02
[ 3.0817e-01 -1.5737e-01 -2.3828e-01 -3.9169e-01 ] [ 5.1496e-02 -1.5654e-01 1.5034e-01 2.7683e-01 -3.2547e-02 -1.1932e-01 -2.1976e-01 ] -1.00004e+00 1.00002e+00 9.57591e-02
[ 3.0821e-01 -1.5768e-01 -2.3887e-01 -3.9187e-01 ] [ 5.1498e-02 -1.5697e-01 1.5001e-01 2.7688e-01 -3.2619e-02 -1.1931e-01 -2.1987e-01 ] -1.00004e+00 1.00002e+00 9.46393e-02
[ 3.0826e-01 -1.5799e-01 -2.3944e-01 -3.9204e-01 ] [ 5.1499e-02 -1.5740e-01 1.4969e-01 2.7692e-01 -3.2691e-02 -1.1929e-01 -2.1999e-01 ] -1.00003e+00 1.00002e+00 9.35325e-02
[ 3.0830e-01 -1.5829e-01 -2.4001e-01 -3.9220e-01 ] [ 5.1500e-02 -1.5782e-01 1.4938e-01 2.7696e-01 -3.2761e-02 -1.1928e-01 -2.2010e-01 ] -1.00003e+00 1.00002e+00 9.24387e-02
[ 3.0834e-01 -1.5859e-01 -2.4057e-01 -3.9237e-01 ] [ 5.1502e-02 -1.5824e-01 1.4906e-01 2.7700e-01 -3.2831e-02 -1.1927e-01 -2.2021e-01 ] -1.00003e+00 1.00002e+00 9.13577e-02
[ 3.0839e-01 -1.5889e-01 -2.4112e-01 -3.9254e-01 ] [ 5.1503e-02 -1.5866e-01 1.4875e-01 2.7704e-01 -3.2899e-02 -1.1926e-01 -2.2032e-01 ] -1.00003e+00 1.00002e+00 9.02894e-02
[ 3.0843e-01 -1.5918e-01 -2.4167e-01 -3.9270e-01 ] [ 5.1504e-02 -1.5906e-01 1.4845e-01 2.7708e-01 -3.2967e-02 -1.1925e-01 -2.2043e-01 ] -1.00003e+00 1.00002e+00 8.92335e-02
[ 3.0847e-01 -1.5947e-01 -2.4221e-01 -3.9286e-01 ] [ 5.1506e-02 -1.5947e-01 1.4814e-01 2.7712e-01 -3.3034e-02 -1.1924e-01 -2.2054e-01 ] -1.00003e+00 1.00002e+00 8.81900e-02
[ 3.0851e-01 -1.5976e-01 -2.4275e-01 -3.9302e-01 ] [ 5.1507e-02 -1.5987e-01 1.4785e-01 2.7715e-01 -3.3101e-02 -1.1922e-01 -2.2065e-01 ] -1.00003e+00 1.00002e+00 8.71587e-02
[ 3.0855e-01 -1.6004e-01 -2.4328e-01 -3.9318e-01 ] [ 5.1508e-02 -1.6026e-01 1.4755e-01 2.7719e-01 -3.3166e-02 -1.1921e-01 -2.2075e-01 ] -1.00003e+00 1.00002e+00 8.61395e-02
[ 3.0859e-01 -1.6032e-01 -2.4380e-01 -3.9333e-01 ] [ 5.1509e-02 -1.6065e-01 1.4726e-01 2.7723e-01 -3.3231e-02 -1.1920e-01 -2.2085e-01 ] -1.00003e+00 1.00002e+00 8.51322e-02
[ 3.0863e-01 -1.6060e-01 -2.4432e-01 -3.9348e-01 ] [ 5.1511e-02 -1.6103e-01 1.4697e-01 2.7727e-01 -3.3295e-02 -1.1919e-01 -2.2096e-01 ] -1.00003e+00 1.00002e+00 8.41367e-02
[ 3.0867e-01 -1.6087e-01 -2.4483e-01 -3.9364e-01 ] [ 5.1512e-02 -1.6141e-01 1.4668e-01 2.7730e-01 -3.3359e-02 -1.1918e-01 -2.2106e-01 ] -1.00003e+00 1.00002e+00 8.31528e-02
[ 3.0871e-01 -1.6115e-01 -2.4533e-01 -3.9379e-01 ] [ 5.1513e-02 -1.6179e-01 1.4640e-01 2.7734e-01 -3.3421e-02 -1.1917e-01 -2.2116e-01 ] -1.00003e+00 1.00002e+00 8.21805e-02
[ 3.0875e-01 -1.6141e-01 -2.4583e-01 -3.9393e-01 ] [ 5.1514e-02 -1.6216e-01 1.4612e-01 2.7738e-01 -3.3483e-02 -1.1916e-01 -2.2126e-01 ] -1.00003e+00 1.00002e+00 8.12195e-02
[ 3.0879e-01 -1.6168e-01 -2.4633e-01 -3.9408e-01 ] [ 5.1515e-02 -1.6253e-01 1.4585e-01 2.7741e-01 -3.3544e-02 -1.1915e-01 -2.2136e-01 ] -1.00003e+00 1.00002e+00 8.02698e-02
