 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 1.9942e-02 1.9942e-02 [ 1.8927e-02 2.7564e-04 4.2588e-04 3.1417e-04 ] 9.8006e-01
 2.267e-01 3.8517e-02 3.8517e-02 [ 3.4463e-02 1.1126e-03 1.7114e-03 1.2299e-03 ] 9.6148e-01
 3.400e-01 5.7073e-02 5.7073e-02 [ 4.7946e-02 2.5372e-03 3.8746e-03 2.7151e-03 ] 9.4293e-01
 4.533e-01 7.6613e-02 7.6613e-02 [ 6.0346e-02 4.5866e-03 6.9358e-03 4.7438e-03 ] 9.2339e-01
 5.667e-01 9.7947e-02 9.7947e-02 [ 7.2440e-02 7.3039e-03 1.0911e-02 7.2921e-03 ] 9.0205e-01
 6.800e-01 1.2172e-01 1.2172e-01 [ 8.4854e-02 1.0732e-02 1.5804e-02 1.0334e-02 ] 8.7828e-01
 7.933e-01 1.4843e-01 1.4843e-01 [ 9.8090e-02 1.4905e-02 2.1599e-02 1.3835e-02 ] 8.5157e-01
 9.067e-01 1.7838e-01 1.7838e-01 [ 1.1253e-01 1.9841e-02 2.8251e-02 1.7751e-02 ] 8.2162e-01
 1.020e+00 2.1164e-01 2.1164e-01 [ 1.2842e-01 2.5528e-02 3.5676e-02 2.2020e-02 ] 7.8836e-01
 1.133e+00 2.4804e-01 2.4804e-01 [ 1.4582e-01 3.1914e-02 4.3743e-02 2.6561e-02 ] 7.5196e-01
 1.247e+00 2.8702e-01 2.8702e-01 [ 1.6458e-01 3.8897e-02 5.2269e-02 3.1271e-02 ] 7.1298e-01
 1.360e+00 3.2768e-01 3.2768e-01 [ 1.8431e-01 4.6317e-02 6.1022e-02 3.6030e-02 ] 6.7232e-01
 1.473e+00 3.6874e-01 3.6874e-01 [ 2.0434e-01 5.3961e-02 6.9731e-02 4.0703e-02 ] 6.3126e-01
 1.587e+00 4.0864e-01 4.0864e-01 [ 2.2380e-01 6.1578e-02 7.8110e-02 4.5156e-02 ] 5.9136e-01
 1.700e+00 4.4570e-01 4.4570e-01 [ 2.4166e-01 6.8895e-02 8.5881e-02 4.9267e-02 ] 5.5430e-01
 1.813e+00 4.7826e-01 4.7826e-01 [ 2.5686e-01 7.5649e-02 9.2807e-02 5.2938e-02 ] 5.2174e-01
 1.927e+00 5.0491e-01 5.0491e-01 [ 2.6847e-01 8.1615e-02 9.8713e-02 5.6105e-02 ] 4.9509e-01
 2.040e+00 5.2459e-01 5.2459e-01 [ 2.7575e-01 8.6614e-02 1.0349e-01 5.8734e-02 ] 4.7541e-01
 2.153e+00 5.3670e-01 5.3670e-01 [ 2.7826e-01 9.0527e-02 1.0710e-01 6.0819e-02 ] 4.6330e-01
 2.267e+00 5.4104e-01 5.4104e-01 [ 2.7585e-01 9.3286e-02 1.0953e-01 6.2369e-02 ] 4.5896e-01
 2.380e+00 5.3779e-01 5.3779e-01 [ 2.6871e-01 9.4864e-02 1.1082e-01 6.3398e-02 ] 4.6221e-01
 2.493e+00 5.2746e-01 5.2746e-01 [ 2.5726e-01 9.5271e-02 1.1100e-01 6.3918e-02 ] 4.7254e-01
 2.607e+00 5.1083e-01 5.1083e-01 [ 2.4219e-01 9.4551e-02 1.1015e-01 6.3941e-02 ] 4.8917e-01
 2.720e+00 4.8892e-01 4.8892e-01 [ 2.2433e-01 9.2784e-02 1.0833e-01 6.3482e-02 ] 5.1108e-01
