 0.000e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 6.7262e-06
 1.133e-01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.7644e-05
 2.267e-01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.8705e-04
 3.400e-01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.1213e-01
 4.533e-01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.1180e+01
 5.667e-01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 4.1313e+03
 6.800e-01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 6.0033e+05
 7.933e-01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 5.2376e+07
 9.067e-01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.3933e+09
 1.020e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 5.2809e+10
 1.133e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 5.3924e+11
 1.247e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.5128e+12
 1.360e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 5.3941e+12
 1.473e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 5.4989e+12
 1.587e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.7996e+12
 1.700e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 7.6228e+11
 1.813e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.2065e+11
 1.927e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.2192e+10
 2.040e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 8.6795e+08
 2.153e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 4.7997e+07
 2.267e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.2602e+06
 2.380e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.8432e+04
 2.493e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 4.2569e+03
 2.607e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.9392e+02
 2.720e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 9.7563e+00
 2.833e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 5.6230e-01
 2.947e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 3.8164e-02
 3.060e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 3.1119e-03
 3.173e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 3.0914e-04
 3.287e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 3.7759e-05
 3.400e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 5.7015e-06
 3.513e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0668e-06
 3.627e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.4730e-07
 3.740e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 7.0862e-08
 3.853e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.4990e-08
 3.967e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0779e-08
 4.080e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 5.6417e-09
 4.193e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 3.5489e-09
 4.307e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.6537e-09
 4.420e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.3301e-09
 4.533e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.3711e-09
 4.647e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.7585e-09
 4.760e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 3.6185e-09
 4.873e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 5.2795e-09
 4.987e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 8.4566e-09
 5.100e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.4690e-08
 5.213e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.7368e-08
 5.327e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 5.4141e-08
 5.440e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.1275e-07
 5.553e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.4539e-07
 5.667e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 5.5466e-07
 5.780e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.2954e-06
 5.893e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 3.1122e-06
 6.007e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 7.6640e-06
 6.120e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.9278e-05
 6.233e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 4.9375e-05
 6.347e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.2833e-04
 6.460e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 3.3727e-04
 6.573e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 8.9281e-04
 6.687e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.3701e-03
 6.800e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 6.2792e-03
 6.913e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.6516e-02
 7.027e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 4.2889e-02
 7.140e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0932e-01
 7.253e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.7185e-01
 7.367e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 6.5576e-01
 7.480e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.5256e+00
 7.593e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 3.4045e+00
 7.707e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 7.2525e+00
 7.820e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.4684e+01
 7.933e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.8155e+01
 8.047e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 5.0975e+01
 8.160e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 8.6962e+01
 8.273e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.3960e+02
 8.387e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.1078e+02
 8.500e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.9940e+02
 8.613e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 4.0047e+02
 8.727e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 5.0523e+02
 8.840e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 6.0252e+02
 8.953e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 6.8108e+02
 9.067e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 7.3205e+02
 9.180e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 7.5078e+02
 9.293e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 7.3748e+02
 9.407e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 6.9657e+02
 9.520e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 6.3520e+02
 9.633e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 5.6151e+02
 9.747e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 4.8313e+02
 9.860e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 4.0621e+02
 9.973e+00       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 3.3504e+02
 1.009e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.7205e+02
 1.020e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.1824e+02
 1.031e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.7351e+02
 1.043e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.3712e+02
 1.054e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0800e+02
 1.065e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 8.4984e+01
 1.077e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 6.6948e+01
 1.088e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 5.2898e+01
 1.099e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 4.1988e+01
 1.111e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 3.3524e+01
 1.122e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.6953e+01
 1.133e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 2.1839e+01
 1.145e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.7846e+01
 1.156e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.4714e+01
 1.167e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.2245e+01
 1.179e+01       -nan       -nan [       -nan       -nan       -nan       -nan ]       -nan [       -nan ] 1.0285e+01
