 1.700e+00       -nan       -nan [       -nan 2.7770e-04 3.3683e-04 8.2884e-04 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.1450e+02
 1.813e+00       -nan       -nan [       -nan 9.6763e-04 1.1185e-03 1.9179e-03 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.7977e+01
 1.927e+00       -nan       -nan [       -nan 4.3234e-03 4.8591e-03 6.5005e-03 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.9715e+00
 2.040e+00       -nan       -nan [       -nan 2.0906e-02 2.3583e-02 2.7759e-02 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.3282e+00
 2.153e+00       -nan       -nan [       -nan 5.8597e-02 6.9125e-02 7.7750e-02 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 7.9938e+00
 2.267e+00       -nan       -nan [       -nan 5.0190e-02 6.4397e-02 7.2592e-02 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.8763e+01
 2.380e+00       -nan       -nan [       -nan 1.5207e-02 2.1463e-02 2.4458e-02 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.1160e+01
 2.493e+00       -nan       -nan [       -nan 2.5507e-03 3.9770e-03 4.5660e-03 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 8.0917e+00
 2.607e+00       -nan 2.4784e-03 [ 9.6473e-04 3.1791e-04 5.5120e-04 6.4456e-04 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 3.3896e+00
 2.720e+00       -nan 2.6468e-04 [ 7.8561e-05 3.4409e-05 6.6967e-05 8.4742e-05 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.8727e+00
 2.833e+00       -nan 2.9657e-05 [ 5.9555e-06 3.4982e-06 7.7310e-06 1.2472e-05 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.3069e+00
 2.947e+00       -nan 4.0498e-06 [ 4.3592e-07 3.4751e-07 8.8329e-07 2.3831e-06 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.0655e+00
 3.060e+00       -nan 7.6111e-07 [ 3.1377e-08 3.4412e-08 1.0197e-07 5.9335e-07 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 9.5539e-01
 3.173e+00       -nan 1.9051e-07 [ 2.2420e-09 3.4323e-09 1.2020e-08 1.7282e-07 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 9.0659e-01
 3.287e+00       -nan 5.5862e-08 [ 1.5982e-10 3.4665e-10 1.4550e-09 5.3901e-08 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 8.8957e-01
 3.400e+00       -nan 1.7521e-08 [ 1.1398e-11 3.5554e-11 1.8134e-10 1.7293e-08 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 8.9052e-01
 3.513e+00       -nan 5.6521e-09 [ 8.1460e-13 3.7085e-12 2.3298e-11 5.6243e-09 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 9.0231e-01
 3.627e+00       -nan 1.8490e-09 [ 5.8397e-14 3.9365e-13 3.0868e-12 1.8454e-09 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 9.2111e-01
 3.740e+00       -nan 6.1036e-10 [ 4.2020e-15 4.2537e-14 4.2169e-13 6.0989e-10 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 9.4477e-01
 3.853e+00       -nan 2.0296e-10 [ 3.0365e-16 4.6793e-15 5.9371e-14 2.0289e-10 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 9.7201e-01
 3.967e+00       -nan 6.7932e-11 [ 2.2045e-17 5.2398e-16 8.6084e-15 6.7923e-11 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.0020e+00
 4.080e+00       -nan 2.2880e-11 [ 1.6085e-18 5.9715e-17 1.2842e-15 2.2879e-11 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.0344e+00
 4.193e+00       -nan 7.7526e-12 [ 1.1801e-19 6.9246e-18 1.9690e-16 7.7524e-12 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.0688e+00
 4.307e+00       -nan 2.6422e-12 [ 8.7088e-21 8.1686e-19 3.0988e-17 2.6421e-12 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.1049e+00
 4.420e+00       -nan 9.0554e-13 [ 6.4679e-22 9.8004e-20 4.9990e-18 9.0553e-13 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.1427e+00
 4.533e+00       -nan 3.1203e-13 [ 4.8372e-23 1.1956e-20 8.2536e-19 3.1203e-13 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.1819e+00
 4.647e+00       -nan 1.0808e-13 [ 3.6455e-24 1.4827e-21 1.3923e-19 1.0808e-13 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.2223e+00
 4.760e+00       -nan 3.7623e-14 [ 2.7709e-25 1.8689e-22 2.3955e-20 3.7623e-14 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.2638e+00
 4.873e+00       -nan 1.3158e-14 [ 2.1263e-26 2.3941e-23 4.1958e-21 1.3158e-14 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.3063e+00
 4.987e+00       -nan 4.6227e-15 [ 1.6494e-27 3.1164e-24 7.4663e-22 4.6227e-15 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.3495e+00
 5.100e+00       -nan 1.6309e-15 [ 1.2951e-28 4.1214e-25 1.3471e-22 1.6309e-15 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.3934e+00
 5.213e+00       -nan 5.7767e-16 [ 1.0310e-29 5.5371e-26 2.4594e-23 5.7767e-16 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.4377e+00
 5.327e+00       -nan 2.0538e-16 [ 8.3372e-31 7.5561e-27 4.5338e-24 2.0538e-16 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.4824e+00
 5.440e+00       -nan 7.3271e-17 [ 6.8613e-32 1.0471e-27 8.4224e-25 7.3271e-17 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.5272e+00
 5.553e+00       -nan 2.6224e-17 [ 5.7577e-33 1.4730e-28 1.5736e-25 2.6224e-17 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.5721e+00
 5.667e+00       -nan 9.4140e-18 [ 4.9354e-34 2.1023e-29 2.9514e-26 9.4140e-18 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.6169e+00
 5.780e+00       -nan 3.3888e-18 [ 4.3276e-35 3.0423e-30 5.5468e-27 3.3888e-18 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.6616e+00
 5.893e+00       -nan 1.2229e-18 [ 3.8855e-36 4.4600e-31 1.0429e-27 1.2229e-18 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.7060e+00
 6.007e+00       -nan 4.4237e-19 [ 3.5728e-37 6.6167e-32 1.9588e-28 4.4237e-19 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.7501e+00
 6.120e+00       -nan 1.6035e-19 [ 3.3632e-38 9.9215e-33 3.6701e-29 1.6035e-19 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.7937e+00
 6.233e+00       -nan 5.8240e-20 [ 3.2374e-39 1.5017e-33 6.8517e-30 5.8240e-20 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.8368e+00
 6.347e+00       -nan 2.1190e-20 [ 3.1813e-40 2.2910e-34 1.2733e-30 2.1190e-20 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.8792e+00
 6.460e+00       -nan 7.7222e-21 [ 3.1851e-41 3.5180e-35 2.3534e-31 7.7222e-21 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.9210e+00
 6.573e+00       -nan 2.8183e-21 [ 3.2417e-42 5.4301e-36 4.3233e-32 2.8183e-21 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.9620e+00
 6.687e+00       -nan 1.0299e-21 [ 3.3467e-43 8.4138e-37 7.8898e-33 1.0299e-21 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.0020e+00
 6.800e+00       -nan 3.7684e-22 [ 3.4972e-44 1.3071e-37 1.4299e-33 3.7684e-22 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.0410e+00
 6.913e+00       -nan 1.3803e-22 [ 3.6920e-45 2.0340e-38 2.5728e-34 1.3803e-22 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.0789e+00
 7.027e+00       -nan 5.0610e-23 [ 3.9311e-46 3.1671e-39 4.5958e-35 5.0610e-23 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.1155e+00
 7.140e+00       -nan 1.8573e-23 [ 4.2153e-47 4.9311e-40 8.1506e-36 1.8573e-23 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.1507e+00
 7.253e+00       -nan 6.8213e-24 [ 4.5464e-48 7.6719e-41 1.4353e-36 6.8213e-24 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.1843e+00
 7.367e+00       -nan 2.5072e-24 [ 4.9268e-49 1.1922e-41 2.5104e-37 2.5072e-24 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.2162e+00
 7.480e+00       -nan 9.2211e-25 [ 5.3596e-50 1.8496e-42 4.3625e-38 9.2211e-25 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.2463e+00
 7.593e+00       -nan 3.3935e-25 [ 5.8484e-51 2.8644e-43 7.5350e-39 3.3935e-25 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.2744e+00
 7.707e+00       -nan 1.2496e-25 [ 6.3974e-52 4.4270e-44 1.2942e-39 1.2496e-25 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.3006e+00
 7.820e+00       -nan 4.6034e-26 [ 7.0111e-53 6.8278e-45 2.2118e-40 4.6034e-26 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.3244e+00
 7.933e+00       -nan 1.6967e-26 [ 7.6946e-54 1.0509e-45 3.7630e-41 1.6967e-26 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.3461e+00
 8.047e+00       -nan 6.2561e-27 [ 8.4532e-55 1.6143e-46 6.3777e-42 6.2561e-27 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.3654e+00
 8.160e+00       -nan 2.3077e-27 [ 9.2927e-56 2.4751e-47 1.0775e-42 2.3077e-27 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.3823e+00
 8.273e+00       -nan 8.5155e-28 [ 1.0219e-56 3.7885e-48 1.8158e-43 8.5155e-28 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.3967e+00
 8.387e+00       -nan 3.1433e-28 [ 1.1238e-57 5.7905e-49 3.0545e-44 3.1433e-28 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.4086e+00
 8.500e+00       -nan 1.1606e-28 [ 1.2358e-58 8.8395e-50 5.1328e-45 1.1606e-28 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.4180e+00
 8.613e+00       -nan 4.2866e-29 [ 1.3583e-59 1.3482e-50 8.6220e-46 4.2866e-29 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.4249e+00
 8.727e+00       -nan 1.5836e-29 [ 1.4922e-60 2.0548e-51 1.4489e-46 1.5836e-29 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.4292e+00
 8.840e+00       -nan 5.8521e-30 [ 1.6381e-61 3.1310e-52 2.4374e-47 5.8521e-30 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.4311e+00
 8.953e+00       -nan 2.1630e-30 [ 1.7967e-62 4.7708e-53 4.1081e-48 2.1630e-30 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.4305e+00
 9.067e+00       -nan 7.9968e-31 [ 1.9687e-63 7.2722e-54 6.9415e-49 7.9968e-31 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.4276e+00
 9.180e+00       -nan 2.9570e-31 [ 2.1549e-64 1.1093e-54 1.1768e-49 2.9570e-31 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.4222e+00
 9.293e+00       -nan 1.0936e-31 [ 2.3558e-65 1.6940e-55 2.0029e-50 1.0936e-31 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.4147e+00
 9.407e+00       -nan 4.0454e-32 [ 2.5722e-66 2.5905e-56 3.4249e-51 4.0454e-32 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.4049e+00
 9.520e+00       -nan 1.4966e-32 [ 2.8048e-67 3.9687e-57 5.8876e-52 1.4966e-32 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.3931e+00
 9.633e+00       -nan 5.5378e-33 [ 3.0543e-68 6.0932e-58 1.0182e-52 5.5378e-33 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.3793e+00
 9.747e+00       -nan 2.0493e-33 [ 3.3212e-69 9.3786e-59 1.7724e-53 2.0493e-33 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.3636e+00
 9.860e+00       -nan 7.5844e-34 [ 3.6062e-70 1.4477e-59 3.1075e-54 7.5844e-34 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.3462e+00
 9.973e+00       -nan 2.8072e-34 [ 3.9100e-71 2.2418e-60 5.4906e-55 2.8072e-34 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.3271e+00
 1.009e+01       -nan 1.0391e-34 [ 4.2332e-72 3.4840e-61 9.7817e-56 1.0391e-34 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.3065e+00
 1.020e+01       -nan 3.8463e-35 [ 4.5763e-73 5.4354e-62 1.7580e-56 3.8463e-35 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.2845e+00
 1.031e+01       -nan 1.4238e-35 [ 4.9401e-74 8.5155e-63 3.1887e-57 1.4238e-35 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.2613e+00
 1.043e+01       -nan 5.2703e-36 [ 5.3251e-75 1.3401e-63 5.8397e-58 5.2703e-36 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.2369e+00
 1.054e+01       -nan 1.9508e-36 [ 5.7321e-76 2.1191e-64 1.0802e-58 1.9508e-36 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.2115e+00
 1.065e+01       -nan 7.2201e-37 [ 6.1615e-77 3.3679e-65 2.0189e-59 7.2201e-37 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.1852e+00
 1.077e+01       -nan 2.6720e-37 [ 6.6141e-78 5.3812e-66 3.8137e-60 2.6720e-37 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.1581e+00
 1.088e+01       -nan 9.8868e-38 [ 7.0906e-79 8.6460e-67 7.2824e-61 9.8868e-38 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.1303e+00
 1.099e+01       -nan 3.6576e-38 [ 7.5917e-80 1.3972e-67 1.4061e-61 3.6576e-38 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.1021e+00
 1.111e+01       -nan 1.3528e-38 [ 8.1180e-81 2.2713e-68 2.7451e-62 1.3528e-38 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.0733e+00
 1.122e+01       -nan 5.0022e-39 [ 8.6702e-82 3.7150e-69 5.4200e-63 5.0022e-39 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.0443e+00
 1.133e+01       -nan 1.8490e-39 [ 9.2492e-83 6.1143e-70 1.0822e-63 1.8490e-39 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 2.0150e+00
 1.145e+01       -nan 6.8323e-40 [ 9.8556e-84 1.0127e-70 2.1851e-64 6.8323e-40 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.9855e+00
 1.156e+01       -nan 2.5236e-40 [ 1.0490e-84 1.6882e-71 4.4610e-65 2.5236e-40 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.9561e+00
 1.167e+01       -nan 9.3166e-41 [ 1.1153e-85 2.8322e-72 9.2067e-66 9.3166e-41 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.9266e+00
 1.179e+01       -nan 3.4378e-41 [ 1.1846e-86 4.7821e-73 1.9204e-66 3.4378e-41 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.8973e+00
 1.190e+01       -nan 1.2678e-41 [ 1.2569e-87 8.1258e-74 4.0472e-67 1.2678e-41 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.8682e+00
 1.201e+01       -nan 4.6724e-42 [ 1.3322e-88 1.3894e-74 8.6144e-68 4.6724e-42 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.8393e+00
 1.213e+01       -nan 1.7208e-42 [ 1.4105e-89 2.3900e-75 1.8510e-68 1.7208e-42 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.8107e+00
 1.224e+01       -nan 6.3331e-43 [ 1.4919e-90 4.1354e-76 4.0133e-69 6.3331e-43 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.7825e+00
 1.235e+01       -nan 2.3289e-43 [ 1.5764e-91 7.1958e-77 8.7750e-70 2.3289e-43 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.7546e+00
 1.247e+01       -nan 8.5566e-44 [ 1.6640e-92 1.2588e-77 1.9337e-70 8.5566e-44 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.7272e+00
 1.258e+01       -nan 3.1409e-44 [ 1.7545e-93 2.2129e-78 4.2915e-71 3.1409e-44 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.7003e+00
 1.269e+01       -nan 1.1518e-44 [ 1.8479e-94 3.9082e-79 9.5855e-72 1.1518e-44 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.6738e+00
 1.281e+01       -nan 4.2195e-45 [ 1.9441e-95 6.9308e-80 2.1531e-72 4.2195e-45 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.6479e+00
 1.292e+01       -nan 1.5441e-45 [ 2.0429e-96 1.2337e-80 4.8600e-73 1.5441e-45 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.6225e+00
 1.303e+01       -nan 5.6439e-46 [ 2.1441e-97 2.2029e-81 1.1014e-73 5.6439e-46 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.5977e+00
 1.315e+01       -nan 2.0605e-46 [ 2.2475e-98 3.9441e-82 2.5041e-74 2.0605e-46 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.5734e+00
 1.326e+01       -nan 7.5128e-47 [ 2.3527e-99 7.0765e-83 5.7062e-75 7.5128e-47 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.5498e+00
 1.337e+01       -nan 2.7357e-47 [ 2.4595e-100 1.2717e-83 1.3022e-75 2.7357e-47 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.5267e+00
 1.349e+01       -nan 9.9485e-48 [ 2.5675e-101 2.2876e-84 2.9733e-76 9.9485e-48 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.5042e+00
 1.360e+01       -nan 3.6127e-48 [ 2.6762e-102 4.1168e-85 6.7872e-77 3.6127e-48 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.4824e+00
 1.371e+01       -nan 1.3101e-48 [ 2.7852e-103 7.4077e-86 1.5475e-77 1.3101e-48 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.4611e+00
 1.383e+01       -nan 4.7435e-49 [ 2.8939e-104 1.3320e-86 3.5216e-78 4.7435e-49 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.4405e+00
 1.394e+01       -nan 1.7150e-49 [ 3.0019e-105 2.3922e-87 7.9919e-79 1.7150e-49 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.4205e+00
 1.405e+01       -nan 6.1907e-50 [ 3.1084e-106 4.2886e-88 1.8073e-79 6.1907e-50 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.4011e+00
 1.417e+01       -nan 2.2312e-50 [ 3.2129e-107 7.6709e-89 4.0696e-80 2.2312e-50 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.3824e+00
 1.428e+01       -nan 8.0288e-51 [ 3.3148e-108 1.3683e-89 9.1189e-81 8.0288e-51 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.3643e+00
 1.439e+01       -nan 2.8845e-51 [ 3.4134e-109 2.4328e-90 2.0319e-81 2.8845e-51 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.3467e+00
 1.451e+01       -nan 1.0346e-51 [ 3.5080e-110 4.3099e-91 4.5000e-82 1.0346e-51 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.3299e+00
 1.462e+01       -nan 3.7049e-52 [ 3.5981e-111 7.6046e-92 9.8994e-83 3.7049e-52 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.3137e+00
 1.473e+01       -nan 1.3245e-52 [ 3.6828e-112 1.3359e-92 2.1622e-83 1.3245e-52 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.2981e+00
 1.485e+01       -nan 4.7277e-53 [ 3.7617e-113 2.3358e-93 4.6868e-84 4.7277e-53 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.2831e+00
 1.496e+01       -nan 1.6847e-53 [ 3.8341e-114 4.0637e-94 1.0078e-84 1.6847e-53 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.2688e+00
 1.507e+01       -nan 5.9935e-54 [ 3.8996e-115 7.0328e-95 2.1493e-85 5.9935e-54 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.2551e+00
 1.519e+01       -nan 2.1289e-54 [ 3.9575e-116 1.2105e-95 4.5445e-86 2.1289e-54 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.2420e+00
 1.530e+01       -nan 7.5495e-55 [ 4.0075e-117 2.0717e-96 9.5244e-87 7.5495e-55 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.2294e+00
 1.541e+01       -nan 2.6730e-55 [ 4.0491e-118 3.5252e-97 1.9783e-87 2.6730e-55 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.2175e+00
 1.553e+01       -nan 9.4494e-56 [ 4.0822e-119 5.9629e-98 4.0716e-88 9.4494e-56 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.2062e+00
 1.564e+01       -nan 3.3353e-56 [ 4.1064e-120 1.0026e-98 8.3029e-89 3.3353e-56 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.1954e+00
 1.575e+01       -nan 1.1755e-56 [ 4.1216e-121 1.6754e-99 1.6775e-89 1.1755e-56 ]       -nan [       -nan       -nan       -nan       -nan       -nan       -nan       -nan ] 1.1852e+00
