 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 8.8364e-02 8.8364e-02 [ 8.4250e-02 1.2012e-03 1.8624e-03 1.0504e-03 ] 9.1164e-01
 2.267e-01 1.7811e-01 1.7811e-01 [ 1.6193e-01 4.7592e-03 7.3436e-03 4.0704e-03 ] 8.2189e-01
 3.400e-01 2.7181e-01 2.7181e-01 [ 2.3653e-01 1.0482e-02 1.6056e-02 8.7447e-03 ] 7.2818e-01
 4.533e-01 3.6770e-01 3.6770e-01 [ 3.0786e-01 1.7972e-02 2.7267e-02 1.4596e-02 ] 6.3230e-01
 5.667e-01 4.6152e-01 4.6152e-01 [ 3.7393e-01 2.6624e-02 3.9943e-02 2.1024e-02 ] 5.3848e-01
 6.800e-01 5.4783e-01 5.4783e-01 [ 4.3180e-01 3.5710e-02 5.2906e-02 2.7404e-02 ] 4.5217e-01
 7.933e-01 6.2173e-01 6.2173e-01 [ 4.7890e-01 4.4533e-02 6.5089e-02 3.3214e-02 ] 3.7827e-01
 9.067e-01 6.8050e-01 6.8050e-01 [ 5.1403e-01 5.2578e-02 7.5758e-02 3.8131e-02 ] 3.1950e-01
 1.020e+00 7.2403e-01 7.2403e-01 [ 5.3777e-01 5.9592e-02 8.4606e-02 4.2060e-02 ] 2.7597e-01
 1.133e+00 7.5431e-01 7.5431e-01 [ 5.5196e-01 6.5569e-02 9.1694e-02 4.5085e-02 ] 2.4569e-01
 1.247e+00 7.7427e-01 7.7427e-01 [ 5.5894e-01 7.0648e-02 9.7292e-02 4.7382e-02 ] 2.2573e-01
 1.360e+00 7.8680e-01 7.8680e-01 [ 5.6090e-01 7.5024e-02 1.0173e-01 4.9141e-02 ] 2.1320e-01
 1.473e+00 7.9428e-01 7.9428e-01 [ 5.5954e-01 7.8884e-02 1.0533e-01 5.0529e-02 ] 2.0572e-01
 1.587e+00 7.9843e-01 7.9843e-01 [ 5.5606e-01 8.2378e-02 1.0831e-01 5.1671e-02 ] 2.0157e-01
 1.700e+00 8.0041e-01 8.0041e-01 [ 5.5126e-01 8.5619e-02 1.1087e-01 5.2659e-02 ] 1.9959e-01
 1.813e+00 8.0098e-01 8.0098e-01 [ 5.4561e-01 8.8684e-02 1.1313e-01 5.3554e-02 ] 1.9902e-01
 1.927e+00 8.0064e-01 8.0064e-01 [ 5.3942e-01 9.1629e-02 1.1519e-01 5.4400e-02 ] 1.9936e-01
 2.040e+00 7.9967e-01 7.9967e-01 [ 5.3286e-01 9.4491e-02 1.1710e-01 5.5224e-02 ] 2.0033e-01
 2.153e+00 7.9828e-01 7.9828e-01 [ 5.2603e-01 9.7295e-02 1.1891e-01 5.6046e-02 ] 2.0172e-01
 2.267e+00 7.9656e-01 7.9656e-01 [ 5.1897e-01 1.0006e-01 1.2066e-01 5.6880e-02 ] 2.0344e-01
 2.380e+00 7.9461e-01 7.9461e-01 [ 5.1173e-01 1.0279e-01 1.2236e-01 5.7733e-02 ] 2.0539e-01
 2.493e+00 7.9245e-01 7.9245e-01 [ 5.0431e-01 1.0549e-01 1.2404e-01 5.8613e-02 ] 2.0755e-01
 2.607e+00 7.9013e-01 7.9013e-01 [ 4.9672e-01 1.0818e-01 1.2571e-01 5.9523e-02 ] 2.0987e-01
 2.720e+00 7.8765e-01 7.8765e-01 [ 4.8896e-01 1.1085e-01 1.2737e-01 6.0466e-02 ] 2.1235e-01
 2.833e+00 7.8503e-01 7.8503e-01 [ 4.8104e-01 1.1350e-01 1.2905e-01 6.1444e-02 ] 2.1497e-01
 2.947e+00 7.8228e-01 7.8228e-01 [ 4.7295e-01 1.1614e-01 1.3073e-01 6.2459e-02 ] 2.1772e-01
 3.060e+00 7.7940e-01 7.7940e-01 [ 4.6471e-01 1.1875e-01 1.3243e-01 6.3509e-02 ] 2.2060e-01
 3.173e+00 7.7640e-01 7.7640e-01 [ 4.5630e-01 1.2134e-01 1.3415e-01 6.4596e-02 ] 2.2360e-01
 3.287e+00 7.7327e-01 7.7327e-01 [ 4.4775e-01 1.2391e-01 1.3589e-01 6.5719e-02 ] 2.2673e-01
 3.400e+00 7.7001e-01 7.7001e-01 [ 4.3905e-01 1.2645e-01 1.3764e-01 6.6876e-02 ] 2.2999e-01
 3.513e+00 7.6664e-01 7.6664e-01 [ 4.3020e-01 1.2895e-01 1.3941e-01 6.8067e-02 ] 2.3336e-01
 3.627e+00 7.6314e-01 7.6314e-01 [ 4.2123e-01 1.3142e-01 1.4120e-01 6.9291e-02 ] 2.3686e-01
 3.740e+00 7.5952e-01 7.5952e-01 [ 4.1212e-01 1.3384e-01 1.4301e-01 7.0545e-02 ] 2.4048e-01
 3.853e+00 7.5577e-01 7.5577e-01 [ 4.0291e-01 1.3621e-01 1.4483e-01 7.1828e-02 ] 2.4423e-01
 3.967e+00 7.5190e-01 7.5190e-01 [ 3.9358e-01 1.3853e-01 1.4665e-01 7.3138e-02 ] 2.4810e-01
 4.080e+00 7.4790e-01 7.4790e-01 [ 3.8416e-01 1.4078e-01 1.4849e-01 7.4473e-02 ] 2.5210e-01
 4.193e+00 7.4378e-01 7.4378e-01 [ 3.7465e-01 1.4297e-01 1.5033e-01 7.5830e-02 ] 2.5622e-01
 4.307e+00 7.3954e-01 7.3954e-01 [ 3.6507e-01 1.4509e-01 1.5216e-01 7.7207e-02 ] 2.6046e-01
 4.420e+00 7.3516e-01 7.3516e-01 [ 3.5543e-01 1.4714e-01 1.5400e-01 7.8602e-02 ] 2.6484e-01
 4.533e+00 7.3067e-01 7.3067e-01 [ 3.4574e-01 1.4909e-01 1.5582e-01 8.0011e-02 ] 2.6933e-01
 4.647e+00 7.2605e-01 7.2605e-01 [ 3.3602e-01 1.5096e-01 1.5763e-01 8.1431e-02 ] 2.7395e-01
 4.760e+00 7.2130e-01 7.2130e-01 [ 3.2628e-01 1.5273e-01 1.5942e-01 8.2860e-02 ] 2.7870e-01
 4.873e+00 7.1644e-01 7.1644e-01 [ 3.1654e-01 1.5441e-01 1.6120e-01 8.4294e-02 ] 2.8356e-01
 4.987e+00 7.1145e-01 7.1145e-01 [ 3.0680e-01 1.5598e-01 1.6294e-01 8.5730e-02 ] 2.8855e-01
 5.100e+00 7.0634e-01 7.0634e-01 [ 2.9709e-01 1.5743e-01 1.6465e-01 8.7164e-02 ] 2.9366e-01
 5.213e+00 7.0112e-01 7.0112e-01 [ 2.8742e-01 1.5878e-01 1.6633e-01 8.8594e-02 ] 2.9888e-01
 5.327e+00 6.9578e-01 6.9578e-01 [ 2.7780e-01 1.6000e-01 1.6797e-01 9.0015e-02 ] 3.0422e-01
 5.440e+00 6.9033e-01 6.9033e-01 [ 2.6825e-01 1.6110e-01 1.6956e-01 9.1423e-02 ] 3.0967e-01
 5.553e+00 6.8477e-01 6.8477e-01 [ 2.5878e-01 1.6208e-01 1.7110e-01 9.2817e-02 ] 3.1523e-01
