 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.000e-01 6.9310e-01 6.9310e-01 [ 5.8671e-01 1.0640e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.0690e-01
 2.000e-01 9.7896e-01 9.7896e-01 [ 7.6185e-01 2.1711e-01 ] 0.0000e+00 [ 0.0000e+00 ] 2.1040e-02
 3.000e-01 9.9178e-01 9.9178e-01 [ 7.3880e-01 2.5299e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.2180e-03
 4.000e-01 9.8835e-01 9.8835e-01 [ 7.0833e-01 2.8002e-01 ] 0.0000e+00 [ 0.0000e+00 ] 1.1652e-02
 5.000e-01 9.8120e-01 9.8120e-01 [ 6.6701e-01 3.1420e-01 ] 0.0000e+00 [ 0.0000e+00 ] 1.8798e-02
 6.000e-01 9.6857e-01 9.6857e-01 [ 6.0979e-01 3.5878e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.1431e-02
 7.000e-01 9.4550e-01 9.4550e-01 [ 5.3566e-01 4.0984e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.4500e-02
 8.000e-01 9.0132e-01 9.0132e-01 [ 4.4530e-01 4.5602e-01 ] 0.0000e+00 [ 0.0000e+00 ] 9.8683e-02
 9.000e-01 8.2189e-01 8.2189e-01 [ 3.4253e-01 4.7936e-01 ] 0.0000e+00 [ 0.0000e+00 ] 1.7811e-01
 1.000e+00 7.0524e-01 7.0524e-01 [ 2.3901e-01 4.6623e-01 ] 0.0000e+00 [ 0.0000e+00 ] 2.9476e-01
 1.100e+00 5.7097e-01 5.7097e-01 [ 1.5073e-01 4.2024e-01 ] 0.0000e+00 [ 0.0000e+00 ] 4.2903e-01
 1.200e+00 4.4460e-01 4.4460e-01 [ 8.6743e-02 3.5786e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.5540e-01
 1.300e+00 3.4033e-01 3.4033e-01 [ 4.6023e-02 2.9431e-01 ] 0.0000e+00 [ 0.0000e+00 ] 6.5967e-01
 1.400e+00 2.5917e-01 2.5917e-01 [ 2.2520e-02 2.3665e-01 ] 0.0000e+00 [ 0.0000e+00 ] 7.4083e-01
 1.500e+00 1.9477e-01 1.9477e-01 [ 1.0016e-02 1.8476e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.0523e-01
 1.600e+00 1.3817e-01 1.3817e-01 [ 3.9098e-03 1.3426e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.6183e-01
 1.700e+00 8.1936e-02 8.1936e-02 [ 1.2360e-03 8.0700e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.1806e-01
 1.800e+00 2.8118e-02 2.8118e-02 [ 2.3805e-04 2.7880e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.7188e-01
 1.900e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
